t, affine_elevL, affine_elevR, affine_throttle
0,8.365e-05,-5.652e-05,8.1999e-07
0.01,-0.0033562,0.0026129,-2.8554e-05
0.02,-0.0047149,0.0029132,-3.9545e-05
0.03,-0.0032426,0.0016164,-2.8216e-05
0.04,-0.00034939,0.0001315,-3.5179e-06
0.05,0.0015619,-0.00067675,1.2155e-05
0.06,0.0019976,-0.00099702,1.0549e-05
0.07,0.0013769,-0.00074986,4.2353e-06
0.08,0.00028526,-0.00016567,3.1224e-07
0.09,-0.0005566,0.00034912,2.8857e-07
0.1,-0.00076172,0.00051636,1.5553e-06
0.11,-0.00054773,0.00040188,1.9961e-06
0.12,-0.00015656,0.00012567,7.5542e-07
0.13,0.00017836,-0.000153,-1.1493e-06
0.14,0.00029368,-0.00026865,-2.1542e-06
0.15,0.00023938,-0.00023274,-1.9954e-06
0.16,9.0289e-05,-9.4197e-05,-8.9401e-07
0.17,-5.9629e-05,6.4703e-05,5.6128e-07
0.18,-8.9879e-05,9.0614e-05,8.0828e-07
0.19,-4.412e-05,3.4091e-05,2.3629e-07
0.2,4.424e-06,-1.5731e-05,-2.5708e-07
0.21,-1.0395e-05,1.7884e-05,1.6456e-07
0.22,-9.2059e-06,2.3866e-05,2.2061e-07
0.23,1.6087e-05,-7.4772e-06,-1.7943e-07
0.24,2.8e-05,-2.7241e-05,-4.1919e-07
0.25,-1.0486e-05,1.1673e-05,1.1281e-07
0.26,-2.4648e-05,2.8751e-05,3.6015e-07
0.27,-8.2023e-07,4.7326e-06,4.2373e-08
0.28,2.007e-05,-1.8e-05,-2.7387e-07
0.29,-1.3611e-06,1.6668e-06,-2.2076e-08
0.3,-1.9163e-05,1.9931e-05,2.2786e-07
0.31,-1.131e-06,2.8218e-06,7.3947e-09
0.32,1.6815e-05,-1.5145e-05,-2.2993e-07
0.33,3.2469e-06,-2.7786e-06,-7.9292e-08
0.34,-1.7126e-05,1.6787e-05,1.6001e-07
0.35,-6.5354e-06,6.5138e-06,2.9601e-08
0.36,8.7871e-06,-8.3833e-06,-1.4517e-07
0.37,5.4179e-06,-5.0124e-06,-1.022e-07
0.38,-1.0981e-05,1.0983e-05,6.9025e-08
0.39,-6.7111e-06,6.5167e-06,1.0371e-08
0.4,3.2804e-06,-3.4103e-06,-9.0592e-08
0.41,4.4522e-06,-4.2867e-06,-9.0059e-08
0.42,-5.6046e-06,5.9603e-06,4.7538e-09
0.43,-5.0935e-06,5.2343e-06,-9.7541e-09
0.44,1.3163e-07,-2.153e-07,-6.0552e-08
0.45,2.3635e-06,-2.3105e-06,-6.9896e-08
0.46,-1.9892e-06,2.4208e-06,-3.2475e-08
0.47,-2.7415e-06,3.0825e-06,-3.7458e-08
0.48,-1.0252e-06,1.177e-06,-5.2618e-08
0.49,4.7542e-07,-3.3656e-07,-5.5618e-08
0.5,-1.6618e-07,4.9923e-07,-4.8732e-08
0.51,-9.9565e-07,1.3691e-06,-4.9992e-08
0.52,-1.2183e-06,1.5641e-06,-5.0815e-08
