t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,0.068987,-0.089825,-0.047303,0.2407,0.78086,-0.98869,-0.0057615,-0.065182,-0.033133,0.054402,0.016009,-0.069043,0.068988,0.089825,-0.047293,-0.2407,0.78075,0.98868,-0.0057499,0.065181,-0.033129,-0.054403,0.016008,0.069041,-0.021021,-4.9481e-07,-0.059103,-6.1423e-07,0.55709,-9.6098e-06,-0.056559,-7.0326e-07,-0.020518,1.3144e-07,0.0029793,-3.4879e-07
0.01,0.070797,-0.091172,-0.049263,0.25226,0.81373,-1.0054,-0.0072732,-0.066473,-0.034499,0.05574,0.016506,-0.069124,0.070799,0.091172,-0.049252,-0.25226,0.81362,1.0053,-0.0072617,0.066471,-0.034496,-0.05574,0.016505,0.069123,-0.020864,-5.1137e-07,-0.059083,-6.1964e-07,0.55511,-9.7482e-06,-0.056524,-7.122e-07,-0.020968,1.2727e-07,0.0029957,-3.4523e-07
0.02,0.072284,-0.092234,-0.051011,0.26185,0.84347,-1.0191,-0.0088161,-0.067617,-0.035717,0.056913,0.01695,-0.069152,0.072285,0.092233,-0.051,-0.26185,0.84336,1.0191,-0.0088048,0.067616,-0.035713,-0.056913,0.016949,0.06915,-0.020715,-5.2802e-07,-0.059102,-6.3578e-07,0.55351,-9.8879e-06,-0.056554,-7.1996e-07,-0.021353,1.2308e-07,0.0030171,-3.4003e-07
0.03,0.073463,-0.093035,-0.052577,0.26953,0.87035,-1.03,-0.010391,-0.068628,-0.036797,0.057929,0.017347,-0.069148,0.073464,0.093035,-0.052567,-0.26953,0.87025,1.03,-0.01038,0.068626,-0.036794,-0.057929,0.017346,0.069146,-0.020574,-5.4464e-07,-0.059155,-6.6225e-07,0.55226,-1.0027e-05,-0.056643,-7.2643e-07,-0.021675,1.1887e-07,0.0030432,-3.3333e-07
0.04,0.074348,-0.093599,-0.053973,0.27536,0.89446,-1.0384,-0.011984,-0.069514,-0.037743,0.058794,0.017698,-0.069126,0.074349,0.093598,-0.053964,-0.27536,0.89437,1.0384,-0.011973,0.069512,-0.03774,-0.058794,0.017697,0.069124,-0.020442,-5.6109e-07,-0.059242,-6.9847e-07,0.55132,-1.0164e-05,-0.056789,-7.3157e-07,-0.02194,1.1461e-07,0.0030738,-3.2522e-07
0.05,0.074951,-0.093942,-0.055198,0.2794,0.91575,-1.0444,-0.013574,-0.070279,-0.038553,0.059509,0.018002,-0.069094,0.074952,0.093942,-0.055189,-0.2794,0.91566,1.0444,-0.013563,0.070278,-0.038551,-0.059509,0.018001,0.069093,-0.020318,-5.7722e-07,-0.059358,-7.4378e-07,0.55066,-1.0298e-05,-0.056985,-7.3533e-07,-0.02215,1.1029e-07,0.0031083,-3.1583e-07
0.06,0.07528,-0.094071,-0.056246,0.28171,0.93407,-1.0479,-0.015136,-0.070919,-0.039224,0.060068,0.018255,-0.069051,0.07528,0.09407,-0.056237,-0.28171,0.93399,1.0479,-0.015127,0.070918,-0.039222,-0.060068,0.018254,0.069049,-0.020202,-5.9291e-07,-0.0595,-7.9728e-07,0.55025,-1.0426e-05,-0.057227,-7.3762e-07,-0.022309,1.0588e-07,0.0031462,-3.0524e-07
0.07,0.075337,-0.093982,-0.057101,0.28233,0.94919,-1.0489,-0.016643,-0.071423,-0.039748,0.06046,0.018454,-0.068984,0.075337,0.093982,-0.057094,-0.28233,0.94911,1.0489,-0.016634,0.071422,-0.039746,-0.06046,0.018453,0.068982,-0.020092,-6.08e-07,-0.059665,-8.5797e-07,0.55004,-1.0546e-05,-0.057508,-7.3837e-07,-0.022417,1.0139e-07,0.0031867,-2.9348e-07
0.08,0.075127,-0.093672,-0.057745,0.28131,0.96082,-1.0473,-0.018061,-0.071778,-0.040117,0.060674,0.018594,-0.068882,0.075127,0.093672,-0.057738,-0.28132,0.96075,1.0472,-0.018052,0.071776,-0.040115,-0.060674,0.018593,0.068881,-0.01999,-6.2233e-07,-0.059848,-9.2479e-07,0.55,-1.0657e-05,-0.057823,-7.3749e-07,-0.022479,9.6814e-08,0.0032288,-2.8062e-07
0.09,0.074662,-0.093142,-0.05816,0.27875,0.96876,-1.0429,-0.019357,-0.071973,-0.040324,0.0607,0.01867,-0.068734,0.074662,0.093141,-0.058154,-0.27875,0.9687,1.0429,-0.019349,0.071972,-0.040323,-0.0607,0.018669,0.068733,-0.019894,-6.3579e-07,-0.060044,-9.9649e-07,0.55008,-1.0756e-05,-0.058163,-7.3492e-07,-0.022496,9.2092e-08,0.0032718,-2.6674e-07
