t, affine_elevL, affine_elevR, affine_throttle
0,-6.9794e-05,0.00029324,-8.3278e-06
0.01,-0.0040337,0.0062993,-0.00017712
0.02,-0.0074058,0.010462,-0.00031881
0.03,-0.010005,0.012806,-0.00042635
0.04,-0.011702,0.013501,-0.0004954
0.05,-0.012408,0.012777,-0.0005219
0.06,-0.012101,0.010996,-0.00050583
0.07,-0.010843,0.0085906,-0.00045113
0.08,-0.0087283,0.0059505,-0.00036208
0.09,-0.0059106,0.0033956,-0.00024548
0.1,-0.0025985,0.0012058,-0.00010912
0.11,0.0009029,-0.00034127,3.7141e-05
0.12,0.0037018,-0.0016324,0.00015122
0.13,0.0055659,-0.002636,0.00022428
0.14,0.0066126,-0.0033036,0.00026264
0.15,0.0069513,-0.0036066,0.00027196
0.16,0.0066798,-0.0035476,0.00025773
0.17,0.0059117,-0.0031741,0.00022524
0.18,0.0047757,-0.0025659,0.00017978
0.19,0.0034049,-0.0018214,0.00012668
0.2,0.0019435,-0.0010298,7.1442e-05
0.21,0.00054067,-0.00028296,1.9655e-05
0.22,-0.00063999,0.00032636,-2.2927e-05
0.23,-0.0014868,0.00073657,-5.3318e-05
0.24,-0.0020212,0.00097019,-7.2536e-05
0.25,-0.0022803,0.0010585,-8.1909e-05
0.26,-0.0023046,0.0010304,-8.2844e-05
0.27,-0.0021354,0.00091748,-7.676e-05
0.28,-0.0018182,0.00074903,-6.5239e-05
0.29,-0.0014032,0.00055029,-5.0169e-05
0.3,-0.00094232,0.00034754,-3.3483e-05
0.31,-0.00049104,0.00016513,-1.7352e-05
0.32,-0.00011134,2.7821e-05,-4.2972e-06
0.33,0.00016211,-7.2507e-05,3.7875e-06
0.34,0.00033563,-0.00016458,6.7922e-06
0.35,0.00043461,-0.00025116,6.3742e-06
0.36,0.00047904,-0.00032958,3.9897e-06
0.37,0.00048058,-0.00039339,6.2727e-07
0.38,0.00044776,-0.00043472,-2.9047e-06
0.39,0.00038933,-0.00044567,-5.7979e-06
0.4,0.00031141,-0.0004172,-7.3946e-06
0.41,0.00021389,-0.00033741,-7.3676e-06
0.42,9.3713e-05,-0.00018907,-5.3053e-06
0.43,-4.0147e-05,2.1979e-05,-1.2475e-06
0.44,-0.0001404,0.00021701,3.4964e-06
0.45,-0.00017506,0.00032399,7.2693e-06
0.46,-0.00016247,0.00035572,9.6565e-06
0.47,-0.00011865,0.00032785,1.0566e-05
0.48,-5.8125e-05,0.0002576,1.0098e-05
0.49,4.5139e-06,0.00016264,8.3622e-06
0.5,5.6778e-05,6.2612e-05,5.7411e-06
0.51,8.8052e-05,-2.1225e-05,2.8493e-06
0.52,8.7746e-05,-6.7432e-05,3.1161e-07
0.53,4.5887e-05,-5.2994e-05,-1.0958e-06
0.54,-3.6919e-05,3.2366e-05,-7.0604e-07
0.55,-9.004e-05,9.3914e-05,2.5861e-08
0.56,-0.00010398,0.00011295,5.1576e-07
0.57,-9.0112e-05,9.9992e-05,6.8995e-07
0.58,-5.957e-05,6.5698e-05,5.0114e-07
0.59,-2.1158e-05,2.0539e-05,6.0271e-08
0.6,1.7205e-05,-2.5467e-05,-4.905e-07
0.61,4.754e-05,-6.2262e-05,-1.0113e-06
0.62,6.2495e-05,-8.0396e-05,-1.3569e-06
0.63,5.4679e-05,-7.0502e-05,-1.3896e-06
0.64,1.7414e-05,-2.4892e-05,-1.0352e-06
0.65,-3.8858e-05,3.9902e-05,-6.8907e-07
0.66,-7.9278e-05,7.7435e-05,-1.088e-06
0.67,-0.00010058,8.7908e-05,-1.9572e-06
0.68,-0.00010579,7.9481e-05,-2.9259e-06
0.69,-9.831e-05,5.8905e-05,-3.7702e-06
0.7,-8.1549e-05,3.2876e-05,-4.2784e-06
0.71,-5.908e-05,7.7042e-06,-4.2833e-06
0.72,-3.5138e-05,-1.2165e-05,-3.82e-06
0.73,-1.4217e-05,-2.2699e-05,-2.977e-06
0.74,-1.089e-06,-2.0327e-05,-1.8991e-06
0.75,-1.3307e-06,-2.3177e-06,-8.6461e-07
0.76,-1.1561e-05,1.7146e-05,-5.22e-07
0.77,-2.2184e-05,2.3847e-05,-9.9589e-07
0.78,-3.1069e-05,2.1802e-05,-1.8365e-06
0.79,-3.7416e-05,1.4236e-05,-2.7766e-06
0.8,-4.049e-05,4.2802e-06,-3.5663e-06
