t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0.14,0.1184,-0.19056,0.022579,-0.086804,0.034926,-2.1495,0.025241,-0.16506,-0.015384,0.046068,0.0085609,-0.29776,0.13176,0.13878,-0.20911,-0.49318,2.3408,0.8724,0.015531,0.095927,-0.061171,-0.080946,0.019184,0.2017,-0.040212,-0.023814,-0.025114,-0.028592,0.1399,-0.16392,-0.028867,-0.0076383,-0.0045456,-0.00055338,0.00015338,-0.0014127
0.15,0.11951,-0.19127,0.028397,-0.07565,-0.014523,-2.1485,0.029133,-0.1659,-0.018299,0.047699,0.0080545,-0.29898,0.12866,0.13571,-0.20777,-0.47689,2.311,0.84334,0.012188,0.09673,-0.057632,-0.079349,0.019015,0.19913,-0.039801,-0.023951,-0.024828,-0.027454,0.13746,-0.16208,-0.028658,-0.0071567,-0.0045701,-0.00056866,0.00015773,-0.00095504
0.16,0.12072,-0.19157,0.033641,-0.065446,-0.058584,-2.1444,0.032929,-0.16673,-0.021039,0.049224,0.0075956,-0.2999,0.12555,0.13369,-0.20662,-0.45987,2.2836,0.82471,0.0091706,0.09828,-0.054378,-0.078009,0.018831,0.19798,-0.039394,-0.024083,-0.02454,-0.02624,0.13503,-0.1602,-0.028447,-0.0066792,-0.0045773,-0.0005766,0.00016177,-0.00049623
0.17,0.1219,-0.19121,0.038174,-0.056118,-0.096404,-2.1345,0.036515,-0.16727,-0.023528,0.05055,0.0071862,-0.30008,0.12141,0.13161,-0.20399,-0.43884,2.2403,0.80938,0.0063939,0.099736,-0.050969,-0.076314,0.018478,0.19659,-0.03899,-0.02421,-0.024246,-0.024944,0.13257,-0.15827,-0.028231,-0.0062087,-0.0045692,-0.00057718,0.00016533,-3.9413e-05
0.18,0.12314,-0.19028,0.041893,-0.047787,-0.12693,-2.1201,0.039839,-0.1676,-0.025732,0.051675,0.0068461,-0.2997,0.11619,0.12918,-0.19966,-0.41406,2.1792,0.7949,0.0038764,0.10082,-0.047426,-0.074186,0.017942,0.19454,-0.038589,-0.024331,-0.023943,-0.023568,0.13007,-0.15628,-0.028009,-0.0057484,-0.004548,-0.00057043,0.00016823,0.00041193
0.19,0.12411,-0.18832,0.044689,-0.040189,-0.14999,-2.0961,0.042746,-0.16728,-0.027548,0.052464,0.0065554,-0.29803,0.11158,0.1278,-0.19644,-0.39178,2.1306,0.78839,0.0016484,0.10261,-0.044456,-0.072586,0.017486,0.19403,-0.038189,-0.024446,-0.02363,-0.022122,0.12752,-0.15426,-0.027779,-0.005301,-0.0045165,-0.00055677,0.00017036,0.00085449
0.2,0.12485,-0.1857,0.046731,-0.033036,-0.16726,-2.0659,0.045273,-0.16656,-0.029095,0.053048,0.0062937,-0.29558,0.10758,0.12739,-0.19429,-0.37193,2.0943,0.78904,-0.00038874,0.10509,-0.041897,-0.071502,0.017122,0.19504,-0.037786,-0.02455,-0.023311,-0.020625,0.12496,-0.15219,-0.027539,-0.0048676,-0.0044777,-0.00053797,0.00017192,0.0012865
0.21,0.12567,-0.18294,0.048123,-0.026437,-0.17903,-2.0355,0.047502,-0.16587,-0.030442,0.053555,0.0060825,-0.29318,0.10317,0.1269,-0.19145,-0.35121,2.0512,0.79054,-0.0022477,0.10742,-0.039338,-0.070319,0.016694,0.19595,-0.03738,-0.024645,-0.022984,-0.019088,0.12237,-0.15007,-0.027288,-0.0044501,-0.0044335,-0.00051448,0.00017275,0.0017053
0.22,0.12657,-0.18002,0.048891,-0.020328,-0.18565,-2.0047,0.049407,-0.16517,-0.031549,0.05397,0.0059237,-0.29084,0.098518,0.12638,-0.18818,-0.33036,2.0042,0.79296,-0.0039137,0.10964,-0.03688,-0.069113,0.016222,0.1969,-0.03697,-0.024731,-0.02265,-0.017521,0.11976,-0.14793,-0.027026,-0.0040509,-0.0043856,-0.00048653,0.00017263,0.0021083
0.23,0.12755,-0.17697,0.049082,-0.014659,-0.18752,-1.9735,0.050973,-0.16445,-0.032381,0.054288,0.0058193,-0.28859,0.093659,0.12579,-0.18447,-0.30961,1.9533,0.79563,-0.0053714,0.11169,-0.034566,-0.067877,0.015707,0.19782,-0.036555,-0.024806,-0.022306,-0.015937,0.1171,-0.14575,-0.026752,-0.0036719,-0.0043356,-0.00045434,0.00017139,0.0024927
