t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,0.21322,-0.26272,-0.20482,0.18651,3.2097,-3.2601,0.18344,-0.25883,-0.17834,0.11089,0.075335,-0.19468,0.046355,0.17162,-0.018833,0.161,-0.34248,2.3324,-0.018607,0.18595,0.030861,-0.03999,0.001114,0.14644,-0.028696,0.014713,-0.0023638,0.012551,-0.045343,0.15038,-0.018896,0.011319,0.0052688,-0.0023973,-0.0025051,0.0056745
0.01,0.20869,-0.25497,-0.21097,0.20964,3.2403,-3.1459,0.18322,-0.25099,-0.18059,0.10874,0.073833,-0.18961,0.043899,0.17773,-0.013327,0.15538,-0.43921,2.4109,-0.023712,0.19173,0.038018,-0.041484,0.00024575,0.15256,-0.029099,0.015569,-0.0015988,0.012284,-0.055243,0.15949,-0.019356,0.01207,0.0058341,-0.0025774,-0.002596,0.0061237
0.02,0.20129,-0.24391,-0.21343,0.23004,3.2161,-2.9915,0.17984,-0.24005,-0.17939,0.10533,0.071006,-0.18224,0.040815,0.18349,-0.0070738,0.14689,-0.54018,2.4821,-0.028924,0.19692,0.045195,-0.04304,-0.00051819,0.1581,-0.029474,0.016399,-0.0008415,0.011928,-0.06473,0.16812,-0.019797,0.012786,0.0063626,-0.0027392,-0.002662,0.0065441
0.03,0.19081,-0.22936,-0.21159,0.24553,3.1309,-2.7955,0.173,-0.22586,-0.17445,0.10045,0.066849,-0.17237,0.037291,0.18864,-0.00032616,0.13604,-0.64139,2.5426,-0.034021,0.20128,0.05209,-0.04453,-0.0011251,0.16286,-0.029801,0.017182,-0.00011698,0.011529,-0.073465,0.17604,-0.020198,0.013448,0.0068341,-0.0028732,-0.0026958,0.0069216
0.04,0.17717,-0.21132,-0.205,0.25428,2.9811,-2.5589,0.16256,-0.20842,-0.16566,0.093984,0.061426,-0.15991,0.033541,0.19282,0.0066242,0.12332,-0.73833,2.5879,-0.038742,0.2045,0.058364,-0.045805,-0.0015247,0.16654,-0.030061,0.017896,0.00054706,0.011139,-0.081084,0.18299,-0.020537,0.014037,0.0072271,-0.0029692,-0.0026904,0.0072407
0.05,0.16065,-0.19017,-0.19361,0.25495,2.7688,-2.2874,0.14877,-0.18807,-0.15326,0.085995,0.054946,-0.14507,0.029761,0.19562,0.013455,0.10937,-0.82619,2.6133,-0.042822,0.20623,0.063676,-0.046711,-0.0016835,0.16883,-0.03024,0.018528,0.0011292,0.01081,-0.08733,0.18881,-0.0208,0.014539,0.0075268,-0.00302,-0.0026432,0.0074904
0.06,0.1418,-0.16662,-0.17776,0.24697,2.5017,-1.9903,0.13219,-0.16545,-0.13778,0.076691,0.047718,-0.12829,0.026108,0.19669,0.019863,0.094815,-0.90062,2.6145,-0.046033,0.20615,0.067725,-0.047109,-0.0015941,0.16946,-0.030336,0.019071,0.0016167,0.010583,-0.092081,0.19347,-0.02098,0.014951,0.0077262,-0.0030227,-0.0025553,0.0076656
0.07,0.1213,-0.1415,-0.15801,0.23033,2.1896,-1.6782,0.11352,-0.1413,-0.11991,0.066356,0.040064,-0.11012,0.022728,0.19568,0.025551,0.080274,-0.95759,2.5876,-0.048173,0.20395,0.070244,-0.046879,-0.0012685,0.16815,-0.030347,0.019522,0.0019988,0.010498,-0.095245,0.19693,-0.021075,0.015267,0.0078201,-0.0029749,-0.0024294,0.0077625
0.08,0.10013,-0.116,-0.13546,0.20624,1.8497,-1.3656,0.093849,-0.11668,-0.10067,0.055479,0.032403,-0.091393,0.019712,0.19237,0.030292,0.066317,-0.99447,2.5306,-0.049136,0.1995,0.071085,-0.045958,-0.00074794,0.1648,-0.030281,0.019887,0.0022775,0.010574,-0.096903,0.19929,-0.021091,0.015494,0.0078126,-0.0028795,-0.002272,0.0077846
0.09,0.07948,-0.091459,-0.11166,0.17697,1.5035,-1.0686,0.074429,-0.092846,-0.081306,0.044675,0.025174,-0.0731,0.01711,0.1868,0.033941,0.053444,-1.0104,2.4445,-0.048927,0.19284,0.070238,-0.044352,-9.0321e-05,0.15945,-0.030154,0.020178,0.0024646,0.010809,-0.09726,0.20072,-0.021045,0.015643,0.0077147,-0.002743,-0.0020918,0.0077406
