t, affine_elevL, affine_elevR, affine_throttle
0,-8.1908e-05,0.00016407,2.3549e-06
0.01,0.0039432,-0.0051545,-6.7203e-05
0.02,0.0044071,-0.0074694,-9.701e-05
0.03,0.0024058,-0.0052227,-7.4779e-05
0.04,0.00025359,-0.00070372,-1.2259e-05
0.05,-0.00078578,0.0021842,3.7918e-05
0.06,-0.0012893,0.0030186,4.0429e-05
0.07,-0.0010591,0.0022496,2.2877e-05
0.08,-0.00027909,0.00057032,4.2992e-06
0.09,0.00042876,-0.00080307,-4.5379e-06
0.1,0.00068042,-0.0011777,-4.3828e-06
0.11,0.00056321,-0.00089209,-1.7073e-06
0.12,0.00021354,-0.00030754,-2.395e-07
0.13,-0.00016915,0.00021998,-3.5178e-07
0.14,-0.00034372,0.00041643,-8.1183e-07
0.15,-0.00031586,0.0003549,-1.0599e-06
0.16,-0.00014984,0.00015328,-7.845e-07
0.17,5.9022e-05,-5.5569e-05,1.2002e-07
0.18,0.00011386,-0.00012156,3.4944e-07
0.19,4.902e-05,-7.9021e-05,-1.4582e-07
0.2,-2.4049e-05,-1.0522e-05,-6.1853e-07
0.21,1.3955e-05,-4.7604e-06,-3.3115e-08
0.22,4.5206e-05,-7.3563e-06,3.3635e-07
0.23,4.1435e-06,2.1065e-05,-1.4807e-07
0.24,-3.8181e-05,4.011e-05,-6.557e-07
0.25,-2.3823e-06,2.3042e-06,-2.1828e-07
0.26,4.8062e-05,-3.542e-05,4.8568e-07
0.27,2.1942e-05,-1.0212e-05,2.2084e-07
0.28,-2.0362e-05,2.4797e-05,-3.3188e-07
0.29,-1.3981e-05,1.3857e-05,-3.4663e-07
0.3,3.0117e-05,-2.6776e-05,1.9867e-07
0.31,1.3218e-05,-8.3124e-06,4.102e-08
0.32,-2.023e-05,2.3683e-05,-3.621e-07
0.33,-2.0345e-05,2.128e-05,-4.0678e-07
0.34,2.3116e-05,-2.3421e-05,6.3922e-08
0.35,1.6579e-05,-1.6933e-05,-2.5492e-08
0.36,-1.0695e-05,1.065e-05,-3.1605e-07
0.37,-1.9132e-05,1.9305e-05,-3.8806e-07
0.38,1.3619e-05,-1.3903e-05,-6.0279e-08
0.39,1.5271e-05,-1.6442e-05,-9.6175e-08
0.4,-3.1965e-06,1.7777e-06,-2.8329e-07
0.41,-1.3709e-05,1.2943e-05,-3.3499e-07
0.42,5.1565e-06,-5.2024e-06,-1.4554e-07
0.43,1.1445e-05,-1.194e-05,-1.2727e-07
0.44,1.4948e-06,-2.6714e-06,-2.3525e-07
0.45,-7.4518e-06,6.3499e-06,-2.8113e-07
0.46,-6.3119e-08,-1.3858e-07,-1.8859e-07
0.47,6.1949e-06,-6.4186e-06,-1.7839e-07
0.48,3.3619e-06,-3.901e-06,-2.0397e-07
0.49,-1.4808e-06,8.08e-07,-2.1484e-07
0.5,-2.0008e-06,1.5155e-06,-2.0165e-07
0.51,1.4738e-06,-1.7347e-06,-1.8949e-07
0.52,1.9448e-06,-2.3358e-06,-2.0629e-07
0.53,7.3583e-07,-1.287e-06,-2.1425e-07
0.54,-8.9954e-07,3.2343e-07,-1.9765e-07
0.55,-1.2459e-06,5.8291e-07,-2.0291e-07
0.56,7.2433e-07,-1.3031e-06,-2.0803e-07
0.57,2.4165e-06,-2.8263e-06,-1.9882e-07
0.58,1.2613e-06,-1.7633e-06,-1.905e-07
0.59,-2.2028e-06,1.2259e-06,-2.0083e-07
