t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,0.058755,-0.0976,-0.0081919,0.05332,0.060696,-1.1587,-0.014114,-0.079924,0.011734,0.040959,0.0089561,-0.099059,0.036922,0.076125,-0.090309,-0.2565,0.94397,0.69364,0.022946,0.048974,-0.051598,-0.053926,0.015796,0.074934,-0.0079128,-0.0044213,-0.0042078,-0.0049795,0.023631,-0.034864,-0.0052476,-0.0025126,-0.00016189,0.00043167,4.4507e-06,-0.001065
0.01,0.063387,-0.10645,-0.0061821,0.066017,0.041839,-1.2556,-0.016035,-0.086071,0.01552,0.04553,0.010177,-0.10692,0.031186,0.064601,-0.080156,-0.23175,0.82803,0.58398,0.019336,0.041384,-0.045856,-0.047304,0.013084,0.064187,-0.0077813,-0.0044703,-0.0041205,-0.0048829,0.022917,-0.034968,-0.005173,-0.0025195,-0.00013828,0.00043778,2.4316e-05,-0.0010705
0.02,0.060997,-0.10377,-0.0029844,0.073711,0.01446,-1.215,-0.015099,-0.082835,0.017209,0.045258,0.010182,-0.10307,0.023594,0.050585,-0.064437,-0.19044,0.65854,0.45567,0.014228,0.032459,-0.036874,-0.03797,0.0097416,0.050692,-0.0076521,-0.0044673,-0.0040687,-0.0048796,0.022596,-0.034524,-0.0050781,-0.0024854,-0.0001502,0.00041211,4.6481e-05,-0.001021
0.03,0.051941,-0.089566,0.00029975,0.072765,-0.012026,-1.0405,-0.01167,-0.070614,0.015972,0.03973,0.0088698,-0.087953,0.015473,0.035394,-0.045428,-0.13769,0.45999,0.31904,0.0088063,0.02288,-0.025979,-0.026941,0.0063161,0.035709,-0.0075283,-0.0044141,-0.0040528,-0.0049834,0.022652,-0.033553,-0.0049682,-0.0024114,-0.00019764,0.00035382,6.8625e-05,-0.00091949
0.04,0.036584,-0.064272,0.002837,0.060235,-0.031106,-0.74018,-0.006873,-0.050068,0.01188,0.028954,0.0062507,-0.062443,0.007157,0.019442,-0.023753,-0.074815,0.23922,0.17751,0.0039798,0.012796,-0.013697,-0.014592,0.002958,0.019635,-0.0074103,-0.0043228,-0.0040673,-0.0051827,0.023008,-0.03219,-0.0048538,-0.0023059,-0.00027397,0.00026954,8.9055e-05,-0.00077946
0.05,0.036457,-0.063416,0.0035773,0.063355,-0.035883,-0.72678,-0.0051085,-0.048996,0.010982,0.028472,0.006339,-0.06082,0.008895,0.021304,-0.028811,-0.090448,0.28666,0.19026,0.0033716,0.013992,-0.016017,-0.016712,0.0034823,0.021808,-0.0072957,-0.0042234,-0.0040948,-0.0054143,0.023477,-0.030747,-0.0047484,-0.00219,-0.00036212,0.00017893,0.00010678,-0.00063162
0.06,0.03877,-0.066472,0.0042701,0.069739,-0.040487,-0.75863,-0.0036879,-0.050993,0.01053,0.029728,0.0068531,-0.062898,0.011758,0.024623,-0.037066,-0.11561,0.36475,0.21436,0.0026809,0.016226,-0.019886,-0.020336,0.0043944,0.02569,-0.0071839,-0.0041387,-0.0041178,-0.0056147,0.023881,-0.029455,-0.0046579,-0.0020793,-0.00044725,9.8283e-05,0.00012127,-0.00049897
0.07,0.040826,-0.069056,0.0050801,0.075967,-0.046213,-0.78478,-0.0021879,-0.052633,0.0098969,0.030845,0.0072919,-0.064474,0.014193,0.026816,-0.044204,-0.13722,0.43104,0.2281,0.0015238,0.017896,-0.023012,-0.023246,0.0051347,0.028598,-0.0070745,-0.0040675,-0.0041364,-0.0057845,0.024227,-0.028299,-0.0045802,-0.0019724,-0.00052874,2.6417e-05,0.00013312,-0.00037982
0.08,0.042915,-0.071653,0.0060186,0.082446,-0.053205,-0.81082,-0.00065801,-0.054297,0.0091771,0.032037,0.0077033,-0.066016,0.016517,0.028672,-0.051193,-0.15812,0.4953,0.23863,8.314e-05,0.019545,-0.025941,-0.026027,0.0058348,0.031334,-0.0069674,-0.0040079,-0.0041513,-0.0059245,0.024522,-0.027258,-0.004513,-0.001868,-0.00060627,-3.7844e-05,0.00014282,-0.00027237
0.09,0.043929,-0.072524,0.0070382,0.087364,-0.061098,-0.81697,0.00089271,-0.054674,0.0082191,0.032549,0.0078745,-0.065963,0.018403,0.02981,-0.057067,-0.17531,0.54843,0.24316,-0.0015568,0.020923,-0.028204,-0.028252,0.0063937,0.033445,-0.0068624,-0.0039574,-0.0041625,-0.0060357,0.024773,-0.026309,-0.0044543,-0.0017647,-0.00067962,-9.5754e-05,0.0001507,-0.0001746
0.1,0.044375,-0.072488,0.0080875,0.091336,-0.069451,-0.81283,0.0024023,-0.054402,0.0071119,0.032707,0.0078986,-0.065118,0.019986,0.030528,-0.062151,-0.18978,0.59381,0.24436,-0.0033015,0.022206,-0.029969,-0.030113,0.0068652,0.035204,-0.0067599,-0.0039129,-0.0041705,-0.0061203,0.024985,-0.025421,-0.0044021,-0.0016609,-0.00074855,-0.00014873,0.00015694,-8.4079e-05
0.11,0.044618,-0.072124,0.00915,0.094864,-0.078088,-0.80504,0.0038477,-0.053921,0.0059365,0.032749,0.00785,-0.064024,0.021293,0.030954,-0.066499,-0.20169,0.63216,0.24343,-0.0050766,0.023454,-0.031277,-0.031665,0.0072619,0.036702,-0.0066598,-0.0038729,-0.0041754,-0.0061796,0.025162,-0.02458,-0.0043552,-0.0015562,-0.00081247,-0.00019734,0.00016175,3.4347e-08
0.12,0.04492,-0.071827,0.010231,0.098345,-0.087027,-0.79814,0.0052373,-0.053525,0.0047357,0.032838,0.0077821,-0.063044,0.022364,0.031196,-0.070207,-0.21135,0.66448,0.24135,-0.0068292,0.024709,-0.03219,-0.032967,0.0075983,0.038023,-0.0065617,-0.0038365,-0.0041772,-0.0062146,0.025306,-0.023778,-0.0043122,-0.0014507,-0.00087082,-0.000242,0.00016536,7.8304e-05
0.13,0.045423,-0.07181,0.01135,0.10202,-0.09641,-0.79449,0.0065883,-0.053368,0.0035257,0.033064,0.0077241,-0.062365,0.023362,0.031472,-0.073733,-0.22009,0.69521,0.23977,-0.0085608,0.026113,-0.032924,-0.034228,0.0079282,0.039408,-0.0064655,-0.0038031,-0.0041759,-0.0062264,0.025417,-0.02301,-0.0042721,-0.0013446,-0.00092295,-0.00028289,0.00016796,0.00015094
0.14,0.046046,-0.071953,0.012513,0.10573,-0.10631,-0.7927,0.0078865,-0.053355,0.0023224,0.033373,0.0076646,-0.061885,0.024221,0.031754,-0.076914,-0.22742,0.72283,0.23856,-0.010213,0.027617,-0.033413,-0.035384,0.00823,0.040799,-0.0063711,-0.0037727,-0.0041708,-0.0062134,0.025489,-0.022279,-0.0042339,-0.0012387,-0.00096804,-0.00031973,0.00016964,0.0002176
0.15,0.046632,-0.072016,0.013693,0.10913,-0.1165,-0.79011,0.0091042,-0.053308,0.0011341,0.033655,0.0075788,-0.061407,0.024785,0.031911,-0.079308,-0.23205,0.74324,0.23687,-0.011692,0.029064,-0.033479,-0.03624,0.0084515,0.041985,-0.0062783,-0.0037453,-0.0041618,-0.0061758,0.025522,-0.021583,-0.0041966,-0.0011334,-0.0010058,-0.00035255,0.00017051,0.00027835
0.16,0.047193,-0.07202,0.014878,0.11219,-0.12687,-0.78696,0.010232,-0.053239,-2.6491e-05,0.033909,0.0074727,-0.06095,0.025089,0.032001,-0.081016,-0.2343,0.75746,0.23513,-0.012973,0.030455,-0.03319,-0.036839,0.0086023,0.043011,-0.006187,-0.0037208,-0.0041488,-0.0061138,0.025514,-0.020922,-0.0041595,-0.0010296,-0.0010362,-0.0003813,0.00017066,0.00033323
0.17,0.047723,-0.071956,0.016052,0.11483,-0.13727,-0.78317,0.011259,-0.053138,-0.0011489,0.034124,0.0073494,-0.060505,0.025112,0.032018,-0.081985,-0.23408,0.76501,0.23334,-0.014019,0.031735,-0.03255,-0.037155,0.0086735,0.04384,-0.0060969,-0.0036989,-0.0041314,-0.0060274,0.025464,-0.020295,-0.0041217,-0.00092796,-0.0010592,-0.00040598,0.00017014,0.00038227
0.18,0.048213,-0.071807,0.017188,0.117,-0.14747,-0.77856,0.012185,-0.052989,-0.0022354,0.034285,0.0072107,-0.060054,0.024911,0.032015,-0.082384,-0.23193,0.76748,0.23185,-0.014859,0.032917,-0.031649,-0.037253,0.0086825,0.044527,-0.0060075,-0.0036792,-0.0041107,-0.0059197,0.025381,-0.019698,-0.0040831,-0.00082876,-0.0010757,-0.00042702,0.00016914,0.00042595
0.19,0.048676,-0.071598,0.018277,0.11871,-0.15736,-0.77341,0.013006,-0.052804,-0.0032789,0.034398,0.007063,-0.05961,0.024553,0.032033,-0.0824,-0.22841,0.7666,0.23087,-0.015516,0.03402,-0.030582,-0.037205,0.0086497,0.045132,-0.0059188,-0.0036616,-0.0040864,-0.0057908,0.025264,-0.019133,-0.0040432,-0.00073271,-0.0010859,-0.00044444,0.0001677,0.0004643
0.2,0.049114,-0.071334,0.019308,0.11997,-0.16686,-0.76776,0.013712,-0.052584,-0.0042692,0.03446,0.0069095,-0.059172,0.024046,0.032053,-0.082042,-0.22362,0.76245,0.23019,-0.015982,0.035007,-0.029378,-0.037005,0.008576,0.045631,-0.0058305,-0.003646,-0.004058,-0.0056403,0.025107,-0.018598,-0.0040012,-0.00064057,-0.0010902,-0.0004581,0.00016582,0.00049717
0.21,0.049492,-0.070968,0.020259,0.12071,-0.17575,-0.76113,0.014289,-0.052289,-0.0051928,0.034446,0.0067478,-0.058698,0.023428,0.032083,-0.081409,-0.2179,0.75592,0.2298,-0.016272,0.03588,-0.028097,-0.036689,0.0084723,0.046044,-0.0057427,-0.0036325,-0.004025,-0.0054683,0.024908,-0.018094,-0.0039569,-0.00055299,-0.001089,-0.00046796,0.00016349,0.00052448
0.22,0.049785,-0.070472,0.021115,0.12094,-0.18389,-0.75318,0.014743,-0.051897,-0.0060544,0.034342,0.0065745,-0.058155,0.022766,0.032175,-0.0807,-0.21182,0.74884,0.22999,-0.016449,0.036696,-0.02681,-0.03634,0.0083621,0.046453,-0.0056548,-0.0036203,-0.0039884,-0.0052789,0.024676,-0.017616,-0.0039103,-0.00046991,-0.0010834,-0.00047464,0.00016087,0.00054689
0.23,0.050044,-0.069925,0.021886,0.1208,-0.19135,-0.74478,0.015088,-0.05146,-0.0068588,0.034185,0.0063993,-0.057596,0.022036,0.032283,-0.07983,-0.20523,0.74039,0.23041,-0.0165,0.037402,-0.025496,-0.035918,0.0082362,0.046793,-0.0055667,-0.0036092,-0.0039483,-0.0050739,0.024412,-0.017162,-0.0038613,-0.00039163,-0.0010738,-0.00047834,0.00015801,0.00056456
0.24,0.050264,-0.069324,0.022566,0.12033,-0.19807,-0.73588,0.015322,-0.050973,-0.0075974,0.033973,0.0062236,-0.057015,0.021243,0.032387,-0.078797,-0.1982,0.73054,0.23088,-0.016427,0.03798,-0.024173,-0.03542,0.0080945,0.047042,-0.0054785,-0.0035993,-0.0039044,-0.0048541,0.024113,-0.016734,-0.0038096,-0.00031856,-0.0010608,-0.00047905,0.00015488,0.00057744
0.25,0.050412,-0.068629,0.023141,0.1195,-0.20389,-0.72605,0.015434,-0.050405,-0.0082565,0.033688,0.0060447,-0.05637,0.020419,0.032499,-0.077684,-0.19099,0.72004,0.23143,-0.016245,0.038451,-0.022883,-0.03488,0.0079463,0.047229,-0.0053899,-0.0035903,-0.0038561,-0.0046206,0.023774,-0.016329,-0.0037551,-0.00025109,-0.001045,-0.00047678,0.00015147,0.00058552
0.26,0.050442,-0.067787,0.023595,0.11827,-0.20868,-0.71473,0.015429,-0.049716,-0.0088356,0.033306,0.0058565,-0.055612,0.019629,0.03268,-0.076693,-0.18413,0.71074,0.23242,-0.016015,0.038901,-0.021682,-0.034382,0.0078155,0.047457,-0.005301,-0.0035817,-0.0038044,-0.0043776,0.023404,-0.015944,-0.0036979,-0.00018893,-0.0010268,-0.00047207,0.00014786,0.00058943
0.27,0.05043,-0.066904,0.023958,0.11686,-0.21266,-0.70303,0.015338,-0.048982,-0.0093508,0.03288,0.0056698,-0.054821,0.018818,0.032851,-0.075624,-0.1772,0.70077,0.23331,-0.015704,0.039238,-0.020511,-0.033844,0.0076805,0.047604,-0.0052117,-0.0035732,-0.0037493,-0.0041278,0.023004,-0.015575,-0.0036383,-0.000132,-0.0010067,-0.00046524,0.00014406,0.00058954
0.28,0.050384,-0.065995,0.024234,0.1153,-0.21586,-0.6911,0.015166,-0.048212,-0.0097994,0.032418,0.0054873,-0.054002,0.017978,0.032984,-0.074434,-0.17014,0.68971,0.23389,-0.015307,0.039434,-0.019369,-0.033246,0.0075361,0.047632,-0.005122,-0.0035646,-0.003691,-0.003873,0.022573,-0.015223,-0.0035764,-8.0445e-05,-0.00098512,-0.00045633,0.00014006,0.00058591
0.29,0.050285,-0.065033,0.024418,0.1136,-0.21822,-0.67867,0.014911,-0.047387,-0.010172,0.031911,0.0053074,-0.05313,0.017135,0.033094,-0.073191,-0.16314,0.67819,0.23423,-0.014839,0.039518,-0.018285,-0.032618,0.0073894,0.047572,-0.0050319,-0.0035559,-0.0036292,-0.0036149,0.022112,-0.014886,-0.003512,-3.4374e-05,-0.0009625,-0.00044544,0.00013584,0.00057864
0.3,0.050081,-0.063963,0.024497,0.11168,-0.2196,-0.66515,0.014577,-0.046468,-0.010466,0.031333,0.0051241,-0.052158,0.016345,0.033249,-0.072084,-0.15666,0.66795,0.23477,-0.014351,0.039589,-0.017303,-0.032041,0.007262,0.047536,-0.0049415,-0.0035466,-0.0035646,-0.0033568,0.021624,-0.014562,-0.0034457,6.6121e-06,-0.00093906,-0.00043299,0.00013145,0.00056831
0.31,0.049842,-0.062872,0.024502,0.1097,-0.22027,-0.65145,0.014196,-0.04552,-0.010703,0.03073,0.0049454,-0.051152,0.015557,0.033369,-0.070919,-0.15027,0.65718,0.23496,-0.013815,0.039551,-0.016368,-0.031434,0.0071331,0.047402,-0.004851,-0.0035364,-0.0034977,-0.0031014,0.021115,-0.014246,-0.0033778,4.2891e-05,-0.00091503,-0.00041935,0.00012689,0.00055544
0.32,0.049569,-0.061764,0.024438,0.10768,-0.22027,-0.6376,0.013772,-0.044545,-0.010882,0.030105,0.0047724,-0.050112,0.014774,0.033444,-0.069685,-0.14399,0.64578,0.23473,-0.013232,0.0394,-0.015482,-0.030794,0.0070008,0.047156,-0.0047603,-0.0035251,-0.0034286,-0.0028502,0.020585,-0.013938,-0.0033086,7.4509e-05,-0.00089066,-0.00040459,0.00012215,0.00054016
