t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,0.23532,-0.22305,-0.17483,0.12382,2.51,-2.6899,0.21986,-0.27138,-0.12764,0.077849,0.02772,-0.38755,0.11808,0.31593,-0.10313,0.67048,1.2759,4.3863,-0.004304,0.45958,0.029985,-0.010929,0.023896,0.58974,-0.058356,0.014978,-0.016356,0.032845,0.051522,0.13372,-0.054166,0.0043772,0.0024666,0.0046621,-0.0022254,0.02819
0.01,0.22692,-0.2065,-0.19061,0.19294,2.6843,-2.4963,0.20615,-0.25657,-0.13287,0.082124,0.027912,-0.35682,0.1165,0.33395,-0.0873,0.6718,1.0443,4.6514,-0.0063382,0.48616,0.047114,-0.014509,0.023734,0.62408,-0.058599,0.015707,-0.015504,0.032131,0.0439,0.14124,-0.054818,0.0044035,0.0027283,0.0043686,-0.0022239,0.02815
0.02,0.21372,-0.18793,-0.20016,0.24942,2.774,-2.2793,0.18835,-0.23991,-0.13406,0.084074,0.027328,-0.32445,0.11472,0.34984,-0.068939,0.66467,0.78475,4.8856,-0.0066418,0.50993,0.063849,-0.018261,0.02347,0.65423,-0.058725,0.016335,-0.014726,0.031405,0.037615,0.14755,-0.055378,0.0043019,0.0028563,0.0041019,-0.0022141,0.027867
0.03,0.19588,-0.16749,-0.20244,0.28925,2.7679,-2.0399,0.16693,-0.22095,-0.13094,0.08319,0.025947,-0.29047,0.11324,0.36275,-0.049015,0.65008,0.51037,5.0769,-0.0046458,0.52972,0.07911,-0.021727,0.023125,0.67877,-0.058714,0.01685,-0.014063,0.030753,0.033159,0.15248,-0.055826,0.0040492,0.0028304,0.0038765,-0.0021931,0.027318
0.04,0.17395,-0.14541,-0.19682,0.30968,2.6605,-1.7797,0.14267,-0.19921,-0.12344,0.079207,0.023808,-0.25478,0.11233,0.37141,-0.028585,0.62873,0.23516,5.2075,4.9123e-05,0.54372,0.091715,-0.024424,0.022678,0.69554,-0.058561,0.017241,-0.013547,0.03025,0.03092,0.15589,-0.056156,0.0036215,0.0026366,0.0037034,-0.0021596,0.026482
0.05,0.14887,-0.12205,-0.18326,0.30973,2.4536,-1.5019,0.11675,-0.17444,-0.11177,0.072181,0.021019,-0.21738,0.11197,0.37428,-0.0087428,0.6008,-0.026731,5.2559,0.007532,0.54969,0.10048,-0.025919,0.022065,0.70179,-0.058273,0.017505,-0.013201,0.029943,0.031125,0.1577,-0.056379,0.0029998,0.0022704,0.0035873,-0.0021141,0.025345
0.06,0.12179,-0.097983,-0.16228,0.28999,2.1558,-1.2127,0.090546,-0.14674,-0.096426,0.06247,0.017733,-0.17851,0.11176,0.36968,0.0094603,0.56584,-0.26199,5.1985,0.017432,0.54515,0.1044,-0.025918,0.02118,0.69452,-0.05787,0.017648,-0.013031,0.029842,0.033796,0.15794,-0.056516,0.0021777,0.0017398,0.0035248,-0.0020587,0.023905
0.07,0.094183,-0.074165,-0.13522,0.25316,1.7857,-0.92302,0.065641,-0.11694,-0.07838,0.050819,0.014158,-0.13912,0.11102,0.35636,0.025108,0.52325,-0.45937,5.0177,0.028878,0.52819,0.10292,-0.024361,0.019917,0.67139,-0.057382,0.017685,-0.013028,0.029923,0.038737,0.15681,-0.056602,0.0011686,0.0010677,0.0035036,-0.0019962,0.022185
0.08,0.088459,-0.064681,-0.1357,0.26717,1.7783,-0.80654,0.056627,-0.10872,-0.076013,0.049404,0.013802,-0.12618,0.11485,0.35095,0.038629,0.49851,-0.63352,4.9481,0.04255,0.52336,0.1011,-0.02244,0.019262,0.66385,-0.056855,0.017655,-0.013139,0.030069,0.045225,0.15475,-0.056674,2.0818e-05,0.00030723,0.0034937,-0.0019314,0.020241
0.09,0.09614,-0.062413,-0.1565,0.32329,2.0332,-0.77802,0.05586,-0.11409,-0.084591,0.055179,0.015605,-0.12866,0.12234,0.35517,0.05291,0.489,-0.82277,5.0131,0.057411,0.53334,0.10175,-0.021025,0.019194,0.67556,-0.056375,0.017597,-0.01323,0.029937,0.051512,0.15219,-0.05677,-0.0011889,-0.00043846,0.0034328,-0.0018754,0.018145
