t, affine_elevL, affine_elevR, affine_throttle
0,1.645e-05,1.6444e-05,-1.311e-06
0.01,0.0009051,0.00090513,-0.0001195
0.02,0.0014116,0.0014117,-0.00018534
0.03,0.0015831,0.0015831,-0.00020696
0.04,0.0014858,0.0014858,-0.00019322
0.05,0.0011863,0.0011862,-0.00015306
0.06,0.00073881,0.00073879,-9.5068e-05
0.07,0.0002098,0.00020979,-2.7283e-05
0.08,-0.00028992,-0.0002899,3.8244e-05
0.09,-0.00060322,-0.00060319,7.9867e-05
0.1,-0.00073493,-0.00073488,9.7985e-05
0.11,-0.00071278,-0.00071273,9.611e-05
0.12,-0.00057924,-0.0005792,7.812e-05
0.13,-0.00037527,-0.00037523,5.0221e-05
0.14,-0.00014755,-0.00014754,1.9664e-05
0.15,4.8097e-05,4.8091e-05,-6.193e-06
0.16,0.00017405,0.00017403,-2.1997e-05
0.17,0.00023522,0.00023519,-2.8909e-05
0.18,0.00024372,0.00024368,-2.8943e-05
0.19,0.00021432,0.00021428,-2.4115e-05
0.2,0.00016038,0.00016034,-1.6452e-05
0.21,9.0238e-05,9.0215e-05,-8.0469e-06
0.22,1.2782e-05,1.2778e-05,-1.0408e-06
0.23,-4.989e-05,-4.9872e-05,2.872e-06
0.24,-8.0988e-05,-8.0951e-05,4.2243e-06
0.25,-8.6394e-05,-8.6343e-05,4.2052e-06
0.26,-7.3313e-05,-7.3256e-05,3.4079e-06
0.27,-4.946e-05,-4.9405e-05,2.2602e-06
0.28,-2.3035e-05,-2.2992e-05,1.1834e-06
0.29,-2.5035e-06,-2.4857e-06,2.4321e-07
0.3,6.0736e-06,6.0559e-06,-7.5184e-07
0.31,1.0251e-05,1.0203e-05,-1.6228e-06
0.32,1.372e-05,1.3653e-05,-2.0807e-06
0.33,1.5613e-05,1.5536e-05,-2.1386e-06
0.34,1.5653e-05,1.5578e-05,-1.8567e-06
0.35,1.3557e-05,1.3496e-05,-1.2957e-06
0.36,8.8855e-06,8.8497e-06,-6.2761e-07
0.37,8.828e-07,8.8704e-07,-1.6532e-07
0.38,-4.8568e-06,-4.8176e-06,1.3006e-08
0.39,-6.1916e-06,-6.1324e-06,4.8168e-08
0.4,-4.5661e-06,-4.4999e-06,2.5132e-08
0.41,-1.4489e-06,-1.3869e-06,-5.7894e-09
0.42,1.7232e-06,1.772e-06,-3.3452e-08
0.43,3.4714e-06,3.5006e-06,-7.3428e-08
0.44,2.0908e-06,2.0966e-06,-1.6687e-07
0.45,-5.5484e-08,-7.4446e-08,-2.7038e-07
0.46,-6.4388e-08,-1.0759e-07,-3.1905e-07
0.47,1.7183e-06,1.6545e-06,-3.0573e-07
0.48,4.1411e-06,4.0638e-06,-2.5007e-07
0.49,6.1179e-06,6.0381e-06,-1.8044e-07
0.5,6.5882e-06,6.5211e-06,-1.2923e-07
0.51,4.3982e-06,4.3644e-06,-1.3684e-07
0.52,-2.4974e-07,-2.299e-07,-2.1223e-07
0.53,-2.2361e-06,-2.1671e-06,-2.3273e-07
0.54,-1.0866e-06,-9.8278e-07,-1.7911e-07
0.55,1.7274e-06,1.8503e-06,-8.7651e-08
0.56,4.8072e-06,4.9313e-06,1.7077e-10
0.57,6.7191e-06,6.8246e-06,4.2802e-08
0.58,6.0051e-06,6.0698e-06,-1.6883e-09
0.59,1.3902e-06,1.3895e-06,-1.7838e-07
0.6,-2.7867e-06,-2.8546e-06,-3.734e-07
0.61,-2.5871e-06,-2.7005e-06,-4.5691e-07
0.62,2.7901e-07,1.4176e-07,-4.5014e-07
0.63,4.0568e-06,3.917e-06,-3.8113e-07
0.64,7.0291e-06,6.9073e-06,-2.842e-07
0.65,7.5229e-06,7.4388e-06,-1.991e-07
0.66,3.8454e-06,3.8178e-06,-1.6675e-07
0.67,-2.5685e-06,-2.5286e-06,-1.4909e-07
0.68,-2.786e-06,-2.6918e-06,8.3772e-08
0.69,1.54e-06,1.6711e-06,4.3834e-07
0.7,7.7017e-06,7.8501e-06,7.864e-07
0.71,1.2935e-05,1.3079e-05,9.9975e-07
0.72,1.4464e-05,1.4579e-05,9.4886e-07
0.73,9.5605e-06,9.6196e-06,4.9287e-07
0.74,-2.9292e-06,-2.9524e-06,-4.6336e-07
0.75,-1.0636e-05,-1.0722e-05,-1.5341e-06
0.76,-1.0183e-05,-1.0297e-05,-2.4096e-06
0.77,-4.8474e-06,-4.9618e-06,-2.9754e-06
0.78,2.1045e-06,2.0094e-06,-3.13e-06
0.79,7.5239e-06,7.4596e-06,-2.7947e-06
0.8,8.3525e-06,8.3216e-06,-1.9049e-06
0.81,1.5033e-06,1.499e-06,-4.0384e-07
0.82,-2.3969e-06,-2.387e-06,2.0334e-06
0.83,1.0064e-05,1.0079e-05,5.3045e-06
0.84,3.0026e-05,3.004e-05,8.5266e-06
0.85,4.8639e-05,4.8647e-05,1.0822e-05
0.86,5.8325e-05,5.8326e-05,1.1361e-05
0.87,5.0719e-05,5.0715e-05,9.4531e-06
0.88,1.926e-05,1.926e-05,4.3984e-06
0.89,-2.8808e-05,-2.8808e-05,-5.8811e-06
0.9,-7.8543e-05,-7.8557e-05,-2.216e-05
0.91,-0.00011464,-0.00011468,-4.0319e-05
0.92,-0.000131,-0.00013107,-5.5409e-05
0.93,-0.00012332,-0.00012342,-6.2583e-05
0.94,-9.4206e-05,-9.4299e-05,-5.7431e-05
0.95,-4.8732e-05,-4.8795e-05,-3.5649e-05
0.96,4.134e-06,4.1426e-06,6.1466e-06
0.97,3.7676e-05,3.7762e-05,4.8866e-05
0.98,4.5154e-05,4.5293e-05,7.7743e-05
0.99,3.5937e-05,3.6104e-05,9.2875e-05
1,1.8383e-05,1.8552e-05,9.4078e-05
1.01,6.5957e-07,8.0542e-07,8.117e-05
1.02,-1.0087e-05,-9.9912e-06,5.3939e-05
1.03,-7.6273e-06,-7.6076e-06,1.2037e-05
1.04,8.3979e-06,8.3326e-06,-3.2918e-05
1.05,2.4761e-05,2.4642e-05,-5.7248e-05
1.06,3.4994e-05,3.485e-05,-6.4285e-05
1.07,3.6059e-05,3.5916e-05,-5.8656e-05
1.08,2.8693e-05,2.8571e-05,-4.4763e-05
1.09,1.6056e-05,1.5972e-05,-2.6979e-05
1.1,4.3979e-06,4.3648e-06,-9.598e-06
1.11,-6.1947e-06,-6.1768e-06,4.297e-06
1.12,-1.673e-05,-1.6674e-05,1.2392e-05
1.13,-2.7077e-05,-2.6999e-05,1.575e-05
1.14,-3.4381e-05,-3.4297e-05,1.558e-05
1.15,-3.6502e-05,-3.6424e-05,1.2936e-05
1.16,-3.2426e-05,-3.2366e-05,8.8045e-06
1.17,-2.0636e-05,-2.0604e-05,4.1905e-06
1.18,-3.774e-06,-3.7762e-06,2.7598e-08
1.19,9.2293e-06,9.1983e-06,-2.9193e-06
1.2,1.2159e-05,1.2112e-05,-4.1869e-06
1.21,8.0165e-06,7.9657e-06,-4.2295e-06
1.22,5.3075e-07,4.8427e-07,-3.4479e-06
1.23,-6.815e-06,-6.8512e-06,-2.2356e-06
1.24,-1.0747e-05,-1.077e-05,-9.9542e-07
1.25,-8.2262e-06,-8.2332e-06,-1.3302e-07
1.26,-4.0426e-07,-3.9637e-07,1.5618e-07
1.27,1.4705e-06,1.4909e-06,3.9503e-07
1.28,-1.2456e-06,-1.2162e-06,6.3337e-07
1.29,-6.0825e-06,-6.0487e-06,8.2533e-07
1.3,-1.0726e-05,-1.0694e-05,9.1327e-07
1.31,-1.3005e-05,-1.2979e-05,8.3917e-07
1.32,-1.0942e-05,-1.0929e-05,5.2333e-07
1.33,-3.4624e-06,-3.4687e-06,-9.0378e-08
1.34,1.3445e-06,1.3209e-06,-5.0112e-07
1.35,1.2105e-06,1.1754e-06,-5.5383e-07
1.36,-1.8313e-06,-1.8721e-06,-3.6762e-07
1.37,-5.8739e-06,-5.9144e-06,-6.5923e-08
1.38,-9.1233e-06,-9.1575e-06,2.2057e-07
1.39,-9.9018e-06,-9.9237e-06,3.5484e-07
1.4,-6.6055e-06,-6.6092e-06,1.9534e-07
1.41,-2.076e-06,-2.0615e-06,-8.7768e-08
1.42,-1.2078e-06,-1.1827e-06,-1.335e-07
1.43,-2.7176e-06,-2.6885e-06,-1.8126e-08
1.44,-5.3055e-06,-5.2773e-06,1.7544e-07
1.45,-7.7474e-06,-7.7243e-06,3.6207e-07
1.46,-8.9085e-06,-8.8934e-06,4.5338e-07
1.47,-7.4e-06,-7.3955e-06,3.3309e-07
1.48,-4.3392e-06,-4.3456e-06,8.407e-08
1.49,-2.7856e-06,-2.8003e-06,-4.1301e-08
1.5,-3.1816e-06,-3.2013e-06,-9.5245e-11
1.51,-4.6468e-06,-4.6682e-06,1.3661e-07
1.52,-6.3691e-06,-6.3893e-06,2.9969e-07
1.53,-7.5779e-06,-7.5938e-06,4.2001e-07
1.54,-7.55e-06,-7.5591e-06,4.2871e-07
1.55,-5.7873e-06,-5.7871e-06,2.7103e-07
1.56,-4.1247e-06,-4.1163e-06,1.2003e-07
1.57,-3.9225e-06,-3.9094e-06,1.1135e-07
1.58,-4.5288e-06,-4.5139e-06,1.8332e-07
1.59,-5.462e-06,-5.4477e-06,2.8923e-07
1.6,-6.2866e-06,-6.2751e-06,3.8481e-07
1.61,-6.3787e-06,-6.3721e-06,4.0155e-07
1.62,-5.6534e-06,-5.653e-06,3.2773e-07
1.63,-4.7979e-06,-4.8035e-06,2.4041e-07
1.64,-4.4176e-06,-4.4276e-06,2.0948e-07
1.65,-4.5165e-06,-4.5287e-06,2.3496e-07
1.66,-4.8642e-06,-4.8769e-06,2.8967e-07
1.67,-5.2314e-06,-5.2428e-06,3.4489e-07
1.68,-5.378e-06,-5.3862e-06,3.6985e-07
1.69,-5.2976e-06,-5.3013e-06,3.6404e-07
1.7,-5.0233e-06,-5.0222e-06,3.3226e-07
1.71,-4.6427e-06,-4.6377e-06,2.8605e-07
1.72,-4.3481e-06,-4.3409e-06,2.5e-07
1.73,-4.1618e-06,-4.154e-06,2.2858e-07
1.74,-4.0932e-06,-4.086e-06,2.2476e-07
1.75,-4.1539e-06,-4.1484e-06,2.4235e-07
1.76,-4.3909e-06,-4.388e-06,2.9617e-07
1.77,-4.738e-06,-4.7379e-06,3.7669e-07
1.78,-5.0962e-06,-5.0985e-06,4.6521e-07
1.79,-5.3728e-06,-5.3767e-06,5.4302e-07
1.8,-5.4824e-06,-5.4866e-06,5.9153e-07
1.81,-5.4102e-06,-5.4138e-06,6.0078e-07
1.82,-5.1915e-06,-5.194e-06,5.714e-07
1.83,-4.8539e-06,-4.8552e-06,5.0463e-07
1.84,-4.4316e-06,-4.4319e-06,4.0389e-07
