t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,0.21171,-0.32258,-0.19956,-0.48103,2.2765,-4.3519,0.13374,-0.35848,-0.12095,0.055534,0.058707,-0.18502,0.21171,0.32258,-0.19956,0.48103,2.2765,4.3519,0.13374,0.35848,-0.12095,-0.055534,0.058707,0.18502,-0.069153,-2.8386e-08,0.0033616,-3.7446e-08,-0.064425,-3.494e-07,-0.040461,-2.559e-08,0.011036,5.114e-09,-0.0039712,-1.027e-08
0.01,0.19392,-0.30323,-0.19396,-0.45863,2.1914,-4.0906,0.12435,-0.33727,-0.1154,0.048706,0.055291,-0.17482,0.19392,0.30323,-0.19396,0.45863,2.1914,4.0906,0.12435,0.33727,-0.1154,-0.048706,0.055291,0.17482,-0.069557,-3.0694e-08,0.0044824,-4.0306e-08,-0.072979,-3.7589e-07,-0.040739,-2.8061e-08,0.011525,5.3268e-09,-0.0039197,-1.1179e-08
0.02,0.17466,-0.27918,-0.18576,-0.41957,2.0789,-3.7665,0.11371,-0.31071,-0.10833,0.042036,0.051294,-0.16177,0.17466,0.27918,-0.18576,0.41956,2.0789,3.7665,0.11372,0.31071,-0.10833,-0.042036,0.051294,0.16177,-0.06983,-3.1575e-08,0.0055036,-4.0722e-08,-0.080018,-3.8279e-07,-0.04094,-2.8933e-08,0.011863,5.2503e-09,-0.0038261,-1.1255e-08
0.03,0.15432,-0.25138,-0.17501,-0.36812,1.9403,-3.3926,0.10203,-0.2799,-0.099942,0.035709,0.046793,-0.14644,0.15432,0.25138,-0.17501,0.36812,1.9403,3.3926,0.10203,0.2799,-0.099943,-0.035709,0.046793,0.14644,-0.069971,-3.1249e-08,0.0064061,-3.9093e-08,-0.085398,-3.7327e-07,-0.04106,-2.8464e-08,0.012054,4.9592e-09,-0.0036897,-1.0609e-08
0.04,0.13344,-0.22114,-0.16192,-0.3095,1.7792,-2.987,0.089614,-0.24638,-0.090523,0.029888,0.041917,-0.12963,0.13344,0.22113,-0.16192,0.3095,1.7792,2.987,0.089614,0.24638,-0.090523,-0.029887,0.041917,0.12963,-0.069987,-3.0113e-08,0.0071823,-3.6189e-08,-0.089106,-3.5285e-07,-0.0411,-2.7092e-08,0.012105,4.5279e-09,-0.0035139,-9.4766e-09
0.05,0.1126,-0.18988,-0.14685,-0.24877,1.6,-2.5685,0.07684,-0.21174,-0.080402,0.024678,0.036815,-0.11213,0.1126,0.18987,-0.14685,0.24877,1.6,2.5685,0.07684,0.21174,-0.080401,-0.024678,0.036815,0.11213,-0.06989,-2.8662e-08,0.0078322,-3.2942e-08,-0.091214,-3.2828e-07,-0.041067,-2.5353e-08,0.01203,4.0409e-09,-0.0033044,-8.1277e-09
0.06,0.092796,-0.15954,-0.13081,-0.19107,1.414,-2.1632,0.064388,-0.17817,-0.070207,0.020199,0.031776,-0.095071,0.092796,0.15954,-0.13081,0.19107,1.414,2.1632,0.064388,0.17816,-0.070207,-0.020199,0.031776,0.09507,-0.069699,-2.7116e-08,0.0083613,-2.9784e-08,-0.091848,-3.0257e-07,-0.040969,-2.3493e-08,0.011844,3.5547e-09,-0.0030682,-6.6745e-09
0.07,0.075833,-0.1333,-0.11636,-0.14177,1.2487,-1.8132,0.053546,-0.14916,-0.061327,0.016677,0.027418,-0.080295,0.075833,0.1333,-0.11636,0.14177,1.2486,1.8131,0.053545,0.14916,-0.061327,-0.016676,0.027417,0.080294,-0.069429,-2.5187e-08,0.0087776,-2.6423e-08,-0.091155,-2.7205e-07,-0.040816,-2.1201e-08,0.011562,3.0129e-09,-0.0028128,-4.9625e-09
0.08,0.064373,-0.1152,-0.10882,-0.10447,1.16,-1.5744,0.04639,-0.12932,-0.056379,0.014512,0.024913,-0.070344,0.064373,0.1152,-0.10882,0.10446,1.16,1.5744,0.04639,0.12932,-0.056379,-0.014512,0.024913,0.070344,-0.069117,-2.353e-08,0.0091263,-2.3693e-08,-0.08967,-2.4539e-07,-0.040636,-1.9189e-08,0.011214,2.5173e-09,-0.0025541,-3.396e-09
0.09,0.058541,-0.10596,-0.11065,-0.07702,1.1719,-1.4576,0.043326,-0.11951,-0.056321,0.013722,0.024668,-0.065816,0.05854,0.10596,-0.11065,0.077019,1.1719,1.4576,0.043326,0.11951,-0.05632,-0.013722,0.024668,0.065815,-0.068804,-2.2854e-08,0.0094779,-2.2116e-08,-0.088174,-2.3188e-07,-0.04047,-1.8238e-08,0.010835,2.1617e-09,-0.0023118,-2.4499e-09
0.1,0.054646,-0.10055,-0.11689,-0.052997,1.231,-1.3942,0.04183,-0.11408,-0.05848,0.01361,0.025453,-0.063713,0.054646,0.10055,-0.11689,0.052996,1.231,1.3942,0.04183,0.11408,-0.05848,-0.01361,0.025453,0.063713,-0.068489,-2.2832e-08,0.009835,-2.107e-08,-0.086708,-2.2725e-07,-0.040313,-1.8011e-08,0.010433,1.9079e-09,-0.0020872,-1.9518e-09
0.11,0.049891,-0.094439,-0.12252,-0.028861,1.2841,-1.3224,0.039852,-0.10796,-0.060301,0.013595,0.026141,-0.061242,0.049891,0.094438,-0.12252,0.02886,1.2841,1.3223,0.039852,0.10796,-0.060301,-0.013595,0.026141,0.061242,-0.068165,-2.3067e-08,0.01019,-1.9988e-08,-0.085211,-2.2634e-07,-0.040157,-1.8075e-08,0.010012,1.7305e-09,-0.0018793,-1.6631e-09
0.12,0.043661,-0.086178,-0.12564,-0.0048163,1.3116,-1.2221,0.036845,-0.099521,-0.060889,0.013473,0.026349,-0.057448,0.043661,0.086177,-0.12564,0.0048155,1.3116,1.2221,0.036845,0.09952,-0.060889,-0.013473,0.026349,0.057448,-0.067826,-2.3395e-08,0.010537,-1.8658e-08,-0.083632,-2.2706e-07,-0.039994,-1.8245e-08,0.0095739,1.6064e-09,-0.0016873,-1.4783e-09
0.13,0.036843,-0.077196,-0.1275,0.017463,1.3269,-1.1125,0.033413,-0.090347,-0.060916,0.013359,0.02636,-0.053154,0.036844,0.077196,-0.1275,-0.017463,1.3269,1.1124,0.033413,0.090346,-0.060916,-0.013359,0.02636,0.053154,-0.067469,-2.39e-08,0.010871,-1.7113e-08,-0.081932,-2.3043e-07,-0.039821,-1.8628e-08,0.0091238,1.5306e-09,-0.0015104,-1.4568e-09
0.14,0.030076,-0.068763,-0.12925,0.037196,1.342,-1.0102,0.030016,-0.081811,-0.060969,0.013345,0.026416,-0.049117,0.030076,0.068762,-0.12925,-0.037197,1.342,1.0102,0.030016,0.08181,-0.060969,-0.013345,0.026416,0.049116,-0.067092,-2.4648e-08,0.011186,-1.5323e-08,-0.080074,-2.3732e-07,-0.039631,-1.931e-08,0.008665,1.4971e-09,-0.0013477,-1.6495e-09
0.15,0.023467,-0.061144,-0.13105,0.054371,1.3582,-0.91858,0.02672,-0.07418,-0.061122,0.013419,0.026536,-0.045486,0.023467,0.061143,-0.13105,-0.054371,1.3582,0.91857,0.02672,0.074179,-0.061122,-0.013419,0.026536,0.045486,-0.066693,-2.5531e-08,0.011478,-1.329e-08,-0.078037,-2.461e-07,-0.039422,-2.0156e-08,0.0082013,1.4831e-09,-0.0011977,-1.9683e-09
0.16,0.016967,-0.054197,-0.1326,0.069099,1.3727,-0.83538,0.023457,-0.067273,-0.061243,0.01353,0.026657,-0.042161,0.016967,0.054196,-0.1326,-0.069099,1.3727,0.83537,0.023458,0.067273,-0.061243,-0.01353,0.026657,0.04216,-0.066273,-2.635e-08,0.011744,-1.1178e-08,-0.075802,-2.5383e-07,-0.039192,-2.0927e-08,0.007736,1.4622e-09,-0.0010587,-2.2543e-09
0.17,0.010561,-0.047787,-0.13368,0.081466,1.383,-0.75865,0.020186,-0.060933,-0.061229,0.013637,0.026728,-0.039053,0.010562,0.047786,-0.13368,-0.081467,1.383,0.75863,0.020186,0.060932,-0.061229,-0.013637,0.026728,0.039053,-0.065832,-2.6954e-08,0.011981,-9.2299e-09,-0.073354,-2.5833e-07,-0.038941,-2.1454e-08,0.0072725,1.4076e-09,-0.00092873,-2.3946e-09
0.18,0.0043002,-0.041947,-0.13434,0.091668,1.3897,-0.68872,0.016931,-0.055183,-0.061108,0.013732,0.026756,-0.036189,0.0043003,0.041946,-0.13433,-0.091669,1.3897,0.68871,0.016931,0.055182,-0.061108,-0.013732,0.026756,0.036188,-0.065371,-2.7385e-08,0.012188,-7.5915e-09,-0.070695,-2.6009e-07,-0.038669,-2.1782e-08,0.0068139,1.318e-09,-0.00080661,-2.4224e-09
0.19,-0.001766,-0.036765,-0.13474,0.099994,1.3946,-0.62675,0.013733,-0.050113,-0.060954,0.013819,0.026768,-0.033637,-0.0017659,0.036763,-0.13474,-0.099994,1.3945,0.62674,0.013733,0.050112,-0.060954,-0.013818,0.026768,0.033636,-0.064893,-2.7699e-08,0.012365,-6.3415e-09,-0.067827,-2.5985e-07,-0.038376,-2.1957e-08,0.0063627,1.2146e-09,-0.00069122,-2.3642e-09
0.2,-0.0076135,-0.032273,-0.135,0.10675,1.3985,-0.57315,0.010613,-0.045749,-0.060813,0.0139,0.026781,-0.031433,-0.0076133,0.032272,-0.135,-0.10675,1.3985,0.57313,0.010613,0.045748,-0.060812,-0.0139,0.026781,0.031433,-0.064399,-2.7927e-08,0.012509,-5.447e-09,-0.064757,-2.581e-07,-0.038064,-2.2012e-08,0.005921,1.1134e-09,-0.00058177,-2.2413e-09
0.21,-0.013235,-0.028447,-0.13518,0.11224,1.4022,-0.52757,0.0075787,-0.042057,-0.060704,0.013978,0.026803,-0.029576,-0.013235,0.028446,-0.13518,-0.11224,1.4022,0.52756,0.0075787,0.042056,-0.060704,-0.013978,0.026803,0.029575,-0.063892,-2.8078e-08,0.012623,-4.8438e-09,-0.061494,-2.5521e-07,-0.037735,-2.1996e-08,0.0054903,1.0134e-09,-0.00047775,-2.095e-09
0.22,-0.018627,-0.025261,-0.13532,0.1167,1.406,-0.48963,0.0046346,-0.039001,-0.060643,0.014053,0.026838,-0.02806,-0.018627,0.025259,-0.13531,-0.1167,1.406,0.48962,0.0046346,0.039,-0.060642,-0.014053,0.026838,0.028059,-0.063374,-2.8148e-08,0.012706,-4.4442e-09,-0.058053,-2.5128e-07,-0.037391,-2.1896e-08,0.0050718,9.2998e-10,-0.00037877,-1.9166e-09
0.23,-0.023787,-0.022686,-0.13544,0.12037,1.4102,-0.45893,0.0017903,-0.036538,-0.060633,0.014127,0.026888,-0.026878,-0.023787,0.022685,-0.13544,-0.12037,1.4102,0.45892,0.0017903,0.036537,-0.060633,-0.014126,0.026888,0.026878,-0.062848,-2.8141e-08,0.01276,-4.091e-09,-0.054457,-2.4661e-07,-0.037033,-2.1717e-08,0.004666,8.7395e-10,-0.00028471,-1.7123e-09
0.24,-0.028715,-0.020693,-0.13559,0.12346,1.4149,-0.43502,-0.00094681,-0.034627,-0.060681,0.014201,0.026957,-0.026022,-0.028715,0.020692,-0.13559,-0.12346,1.4149,0.435,-0.00094679,0.034627,-0.06068,-0.014201,0.026957,0.026022,-0.062316,-2.8061e-08,0.012787,-3.6254e-09,-0.050729,-2.4156e-07,-0.036664,-2.1486e-08,0.0042736,8.4203e-10,-0.00019545,-1.5015e-09
0.25,-0.033402,-0.01925,-0.13575,0.1261,1.4202,-0.41743,-0.0035728,-0.033224,-0.060772,0.014276,0.027039,-0.025478,-0.033402,0.01925,-0.13575,-0.1261,1.4202,0.41742,-0.0035728,0.033223,-0.060772,-0.014276,0.027038,0.025477,-0.061779,-2.7921e-08,0.012789,-2.9827e-09,-0.046886,-2.3643e-07,-0.036286,-2.1239e-08,0.0038946,8.1891e-10,-0.00011079,-1.294e-09
0.26,-0.037837,-0.018327,-0.13589,0.1284,1.4254,-0.40564,-0.0060843,-0.032279,-0.060886,0.014351,0.027123,-0.025226,-0.037837,0.018326,-0.13589,-0.1284,1.4254,0.40563,-0.0060843,0.032279,-0.060886,-0.014351,0.027122,0.025226,-0.06124,-2.7767e-08,0.012766,-2.0141e-09,-0.042943,-2.3188e-07,-0.0359,-2.1017e-08,0.0035287,8.2086e-10,-3.0483e-05,-1.1263e-09
0.27,-0.04201,-0.017885,-0.13599,0.13044,1.4304,-0.39914,-0.0084784,-0.031744,-0.061009,0.014425,0.027202,-0.025247,-0.04201,0.017884,-0.13599,-0.13044,1.4304,0.39913,-0.0084784,0.031744,-0.061009,-0.014425,0.027202,0.025247,-0.060699,-2.7642e-08,0.01272,-6.2863e-10,-0.038914,-2.2851e-07,-0.035508,-2.0852e-08,0.0031755,8.5337e-10,4.5718e-05,-1.0311e-09
0.28,-0.045924,-0.017892,-0.13607,0.13232,1.4354,-0.39748,-0.010755,-0.031578,-0.061143,0.014502,0.027279,-0.025525,-0.045924,0.017892,-0.13607,-0.13232,1.4354,0.39747,-0.010755,0.031578,-0.061143,-0.014502,0.027279,0.025525,-0.060158,-2.7553e-08,0.012652,1.0206e-09,-0.034811,-2.2619e-07,-0.035112,-2.0738e-08,0.0028349,8.9302e-10,0.00011807,-1.005e-09
0.29,-0.04959,-0.018317,-0.13615,0.13414,1.4404,-0.40027,-0.012919,-0.031743,-0.061294,0.014587,0.027356,-0.026045,-0.04959,0.018316,-0.13615,-0.13414,1.4404,0.40026,-0.012919,0.031743,-0.061294,-0.014587,0.027356,0.026045,-0.059619,-2.7495e-08,0.012563,2.7567e-09,-0.030647,-2.2459e-07,-0.034712,-2.0664e-08,0.0025064,9.161e-10,0.00018686,-1.038e-09
0.3,-0.053038,-0.019128,-0.1363,0.13598,1.4461,-0.40718,-0.014978,-0.032208,-0.061487,0.014688,0.027443,-0.026794,-0.053038,0.019127,-0.1363,-0.13598,1.4461,0.40718,-0.014978,0.032208,-0.061487,-0.014688,0.027443,0.026794,-0.059082,-2.7491e-08,0.012454,4.6193e-09,-0.026435,-2.24e-07,-0.034311,-2.0652e-08,0.0021896,9.3023e-10,0.00025234,-1.1515e-09
0.31,-0.056288,-0.02028,-0.13652,0.13789,1.4527,-0.41767,-0.016942,-0.032925,-0.061719,0.014807,0.027542,-0.027748,-0.056288,0.02028,-0.13652,-0.13789,1.4527,0.41767,-0.016942,0.032925,-0.061719,-0.014807,0.027542,0.027748,-0.058548,-2.7576e-08,0.012328,6.75e-09,-0.022189,-2.2496e-07,-0.033908,-2.0731e-08,0.0018847,1.0031e-09,0.00031474,-1.3964e-09
