t, affine_elevL, affine_elevR, affine_throttle
0,0.00013991,-9.4088e-05,1.1437e-06
0.01,-0.0069752,0.0047552,-4.1445e-05
0.02,-0.011975,0.00743,-9.6961e-05
0.03,-0.011004,0.0064972,-0.0001111
0.04,-0.0045912,0.002742,-6.0667e-05
0.05,0.0022176,-0.0015507,3.29e-05
0.06,0.0052066,-0.0045756,6.5434e-05
0.07,0.0050478,-0.005124,5.3739e-05
0.08,0.0030472,-0.0034187,2.687e-05
0.09,0.00045261,-0.00055294,2.6377e-06
0.1,-0.0012475,0.0014618,-9.0701e-06
0.11,-0.0015877,0.0017143,-7.3676e-06
0.12,-0.0010733,0.00098691,-1.72e-06
0.13,-0.00032903,0.00016573,9.6292e-07
0.14,-2.4165e-05,6.8332e-05,-2.0873e-06
0.15,6.5089e-05,0.00013194,-5.2389e-06
0.16,0.00019467,-1.088e-05,-5.8193e-06
0.17,0.00025916,-0.00016292,-4.5724e-06
0.18,0.00013127,-0.00011862,-1.9318e-06
0.19,-0.00016869,0.00015427,1.2573e-06
0.2,-0.0001501,0.00015448,2.0373e-06
0.21,3.4354e-05,-3.4349e-06,4.7603e-07
0.22,0.00015855,-0.00012182,-1.3747e-06
0.23,-3.933e-07,-2.2949e-06,-3.2808e-07
0.24,-0.00018258,0.00014928,1.8969e-06
0.25,-0.00010284,8.6545e-05,1.244e-06
0.26,5.2052e-05,-4.1469e-05,-7.0363e-07
0.27,9.8154e-05,-8.1868e-05,-1.5553e-06
0.28,-9.5701e-05,7.7815e-05,9.8349e-07
0.29,-0.00016615,0.0001359,2.0609e-06
0.3,-9.6054e-05,7.675e-05,1.1588e-06
0.31,1.3072e-08,-3.5156e-06,-2.0519e-07
0.32,9.2944e-06,-9.0806e-06,-4.1218e-07
0.33,-7.4223e-05,6.364e-05,6.778e-07
0.34,-8.3668e-05,7.045e-05,7.5026e-07
0.35,-4.9492e-05,3.9979e-05,3.1575e-07
0.36,-1.3416e-05,9.3937e-06,-8.6815e-08
0.37,-1.6083e-05,1.4426e-05,-2.4779e-08
0.38,-3.3136e-05,3.03e-05,1.2621e-07
0.39,-3.9066e-05,3.4839e-05,1.7068e-07
0.4,-3.4651e-05,3.0368e-05,1.7604e-07
0.41,-2.047e-05,1.7936e-05,8.2004e-08
0.42,-3.8431e-06,3.9007e-06,-1.4544e-07
0.43,-9.6781e-06,9.9775e-06,-1.3508e-07
0.44,-2.5255e-05,2.4507e-05,4.3745e-08
0.45,-3.2232e-05,3.0587e-05,1.8421e-07
0.46,-1.1808e-05,1.0745e-05,2.7722e-08
0.47,7.6527e-06,-7.2242e-06,-1.9504e-07
0.48,-5.3238e-06,6.2036e-06,-1.0915e-07
0.49,-2.6041e-05,2.6376e-05,8.6179e-08
0.5,-2.8703e-05,2.8135e-05,1.6575e-07
0.51,5.173e-06,-5.7566e-06,-5.6871e-08
0.52,1.1988e-05,-1.1663e-05,-1.3675e-07
0.53,-6.7922e-06,7.6664e-06,-3.9289e-08
0.54,-2.4593e-05,2.5113e-05,8.9363e-08
0.55,-1.5241e-05,1.5022e-05,9.8524e-08
0.56,1.4275e-05,-1.4502e-05,-2.4135e-08
0.57,1.0093e-05,-9.6689e-06,-3.9231e-08
0.58,-7.8523e-06,8.5861e-06,1.6527e-08
0.59,-1.7292e-05,1.7834e-05,8.1135e-08
0.6,2.1185e-06,-1.8649e-06,8.6189e-08
0.61,1.4455e-05,-1.4059e-05,5.5542e-08
0.62,6.105e-06,-5.4625e-06,4.935e-08
0.63,-6.279e-06,7.0539e-06,7.0797e-08
0.64,-6.7514e-06,7.6707e-06,1.099e-07
0.65,9.4039e-06,-8.2697e-06,1.2965e-07
0.66,1.0631e-05,-9.5757e-06,1.2425e-07
0.67,2.6856e-06,-1.7627e-06,1.2332e-07
0.68,-3.2389e-06,4.3373e-06,1.4059e-07
0.69,2.8202e-06,-1.0987e-06,1.619e-07
0.7,1.0318e-05,-8.375e-06,1.7004e-07
0.71,6.6556e-06,-5.1497e-06,1.7817e-07
0.72,3.651e-07,8.5749e-07,1.9181e-07
0.73,-5.838e-07,2.1517e-06,2.0444e-07
0.74,8.783e-06,-6.2772e-06,2.0381e-07
0.75,9.6707e-06,-7.3575e-06,2.1384e-07
0.76,3.2236e-06,-1.6084e-06,2.3001e-07
0.77,-1.9448e-06,3.2809e-06,2.4082e-07
0.78,2.309e-06,-3.5296e-07,2.4349e-07
0.79,1.2088e-05,-9.3969e-06,2.5101e-07
0.8,7.9357e-06,-5.818e-06,2.6313e-07
0.81,-1.0164e-06,2.3363e-06,2.636e-07
0.82,-4.4267e-06,5.5915e-06,2.5739e-07
0.83,6.9476e-06,-4.9708e-06,2.7884e-07
0.84,1.2229e-05,-1.0121e-05,3.0589e-07
0.85,3.3213e-06,-2.0432e-06,2.9795e-07
0.86,-7.1266e-06,7.6793e-06,2.6481e-07
0.87,-3.8036e-06,4.5376e-06,2.6368e-07
0.88,1.1025e-05,-9.6229e-06,3.1956e-07
0.89,1.0135e-05,-9.1094e-06,3.3875e-07
0.9,-1.887e-06,2.0708e-06,3.0117e-07
0.91,-1.0773e-05,1.0453e-05,2.514e-07
0.92,8.3033e-08,1.3726e-08,2.7229e-07
0.93,1.1663e-05,-1.1358e-05,3.2794e-07
0.94,7.3906e-06,-7.6748e-06,3.433e-07
0.95,-3.1776e-06,2.2394e-06,3.1479e-07
0.96,-8.4351e-06,7.3995e-06,2.6027e-07
0.97,1.2942e-06,-1.7895e-06,2.2015e-07
0.98,8.8496e-06,-9.7781e-06,2.9283e-07
0.99,9.0779e-06,-1.1032e-05,4.0297e-07
1,4.3373e-06,-6.8232e-06,4.3099e-07
1.01,-2.8806e-06,1.4823e-06,2.5648e-07
1.02,-5.3015e-06,5.8063e-06,1.1407e-08
1.03,4.6291e-06,-5.6772e-06,1.9549e-07
1.04,1.4286e-05,-1.8074e-05,4.847e-07
1.05,1.1717e-05,-1.5532e-05,4.8525e-07
1.06,-8.4435e-06,1.0869e-05,-6.6577e-08
1.07,-8.0877e-06,1.1377e-05,-9.1914e-08
1.08,1.5465e-05,-2.0383e-05,5.8749e-07
1.09,3.2984e-05,-4.5296e-05,1.1307e-06
1.1,2.0571e-05,-2.7053e-05,7.106e-07
1.11,-1.8478e-05,3.3267e-05,-6.8292e-07
1.12,-9.9403e-06,2.1903e-05,-3.9388e-07
1.13,2.1757e-05,-2.7887e-05,7.8207e-07
1.14,3.9266e-05,-5.5642e-05,1.4213e-06
1.15,1.3572e-05,-8.8829e-06,1.9968e-07
1.16,1.1338e-05,-7.8137e-06,4.638e-07
1.17,9.202e-05,-0.00016777,5.1489e-06
1.18,0.00016335,-0.00031095,9.1923e-06
1.19,0.00014042,-0.00025983,7.445e-06
1.2,-4.4292e-05,0.00013104,-4.2619e-06
1.21,-0.00017461,0.00040779,-1.2527e-05
1.22,-0.00018499,0.00042358,-1.3102e-05
1.23,-0.00011069,0.00026295,-8.41e-06
1.24,1.9724e-06,4.4765e-05,-1.9988e-06
1.25,0.00011287,-0.00012819,2.6494e-06
1.26,0.00022803,-0.00026399,5.7656e-06
1.27,0.0003054,-0.00032209,6.9649e-06
1.28,0.00027432,-0.00024811,5.1195e-06
1.29,2.6878e-05,7.14e-06,-1.3247e-06
1.3,-0.00045478,0.00040255,-1.3617e-05
1.31,-0.00096512,0.00070392,-2.5011e-05
1.32,-0.0011988,0.00070618,-2.695e-05
1.33,-0.00068968,0.00030096,-1.3756e-05
1.34,0.0010077,-0.00052792,1.2233e-05
1.35,0.0027726,-0.0023618,2.7709e-05
1.36,0.0038058,-0.0042266,2.8774e-05
1.37,0.0033604,-0.0044271,1.9132e-05
1.38,0.00054961,-0.00076096,2.4116e-06
