t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,0.25048,-0.20537,-0.025871,0.018012,1.1936,-1.8316,0.13146,-0.14124,-0.027187,0.037628,0.021154,-0.32106,0.11943,0.15832,-0.12965,-0.077307,1.958,1.5884,0.04512,0.1506,-0.060197,-0.04222,0.020587,0.28784,-0.073657,0.0091201,-0.037163,-0.0063477,0.21646,0.12159,-0.052579,0.0051533,-0.0054853,-0.003803,-0.0011252,-0.0058833
0.01,0.25376,-0.20674,-0.027706,0.018545,1.2353,-1.8439,0.13248,-0.14527,-0.02651,0.038041,0.021894,-0.33415,0.12265,0.15837,-0.13243,-0.089562,2.0147,1.6227,0.0458,0.15384,-0.062287,-0.045237,0.020892,0.28416,-0.073521,0.009398,-0.03658,-0.0060895,0.20856,0.12243,-0.052194,0.0055311,-0.0056136,-0.0037165,-0.0011387,-0.0059343
0.02,0.25686,-0.20808,-0.029049,0.019001,1.2703,-1.859,0.1337,-0.14923,-0.025672,0.03862,0.022605,-0.34733,0.12519,0.15857,-0.13484,-0.10069,2.0643,1.6595,0.046213,0.15745,-0.064063,-0.048278,0.021154,0.28055,-0.07341,0.009672,-0.035997,-0.0056635,0.20054,0.12318,-0.051832,0.0059329,-0.0057079,-0.0036193,-0.0011598,-0.0058785
0.03,0.25987,-0.20947,-0.02994,0.019494,1.2991,-1.8779,0.13519,-0.15314,-0.024695,0.039388,0.023289,-0.36047,0.12709,0.15895,-0.13686,-0.11053,2.1068,1.6989,0.046397,0.16149,-0.065517,-0.051315,0.021377,0.2772,-0.073326,0.0099449,-0.035415,-0.0050829,0.19243,0.12387,-0.051494,0.0063546,-0.0057695,-0.003513,-0.0011881,-0.0057168
0.04,0.26284,-0.21098,-0.030423,0.020122,1.3224,-1.9011,0.13696,-0.15704,-0.023605,0.04036,0.023945,-0.37344,0.12841,0.15956,-0.13852,-0.11895,2.1424,1.7408,0.046383,0.16601,-0.066646,-0.05433,0.021564,0.27432,-0.073268,0.010219,-0.034834,-0.004361,0.18424,0.12453,-0.05118,0.0067921,-0.0057994,-0.0033989,-0.0012232,-0.0054505
0.05,0.26579,-0.21268,-0.03054,0.020965,1.3406,-1.9292,0.13904,-0.16095,-0.022431,0.041544,0.02457,-0.3861,0.12919,0.1604,-0.13984,-0.12584,2.1713,1.7854,0.046199,0.17105,-0.067447,-0.057305,0.021716,0.27211,-0.073238,0.010498,-0.034255,-0.0035116,0.17597,0.12519,-0.050894,0.0072414,-0.0057991,-0.0032785,-0.0012649,-0.0050817
0.06,0.26874,-0.21462,-0.030336,0.022072,1.3543,-1.9625,0.14142,-0.16492,-0.021209,0.042941,0.025158,-0.39831,0.12947,0.16151,-0.14084,-0.13111,2.1941,1.8327,0.045859,0.17665,-0.067918,-0.06023,0.02184,0.27072,-0.073236,0.010784,-0.033679,-0.0025485,0.16764,0.12587,-0.050636,0.0076985,-0.0057698,-0.003153,-0.0013129,-0.0046136
0.07,0.27167,-0.21682,-0.029852,0.023477,1.3637,-2.0013,0.14408,-0.16897,-0.019981,0.044547,0.0257,-0.40992,0.12932,0.16293,-0.14155,-0.1347,2.2111,1.8831,0.045381,0.18283,-0.068059,-0.063095,0.02194,0.2703,-0.073264,0.011079,-0.033105,-0.0014857,0.15926,0.12662,-0.050408,0.0081596,-0.005713,-0.0030235,-0.0013669,-0.0040501
0.08,0.27453,-0.2193,-0.029131,0.025178,1.369,-2.0453,0.14699,-0.17312,-0.018793,0.046346,0.026185,-0.42078,0.12876,0.16467,-0.14201,-0.13655,2.2229,1.9367,0.044769,0.18962,-0.067869,-0.065897,0.022021,0.27098,-0.073323,0.011388,-0.032535,-0.00033697,0.15082,0.12745,-0.050212,0.0086212,-0.0056299,-0.0028911,-0.0014265,-0.0033959
0.09,0.27726,-0.22207,-0.028208,0.027156,1.3703,-2.0944,0.1501,-0.17738,-0.017699,0.048317,0.026598,-0.43072,0.12784,0.16676,-0.14226,-0.13663,2.2302,1.9939,0.044036,0.19703,-0.067347,-0.06863,0.02209,0.27285,-0.073414,0.011712,-0.031967,0.000884,0.14234,0.1284,-0.05005,0.0090796,-0.0055219,-0.0027566,-0.0014914,-0.0026573
0.1,0.27975,-0.22508,-0.027122,0.029356,1.3677,-2.1481,0.15332,-0.18176,-0.016755,0.050428,0.026922,-0.43957,0.1266,0.16924,-0.14234,-0.1349,2.2336,2.0551,0.043183,0.20507,-0.066487,-0.071293,0.022156,0.27598,-0.073538,0.012053,-0.031402,0.0021639,0.13382,0.12949,-0.049923,0.0095316,-0.0053899,-0.0026208,-0.0015611,-0.0018415
0.11,0.28186,-0.22827,-0.025902,0.031701,1.3608,-2.2053,0.15654,-0.18621,-0.016025,0.052634,0.027134,-0.44711,0.12509,0.17212,-0.14228,-0.13135,2.2338,2.1205,0.042225,0.21376,-0.065281,-0.07388,0.022229,0.28041,-0.073694,0.012415,-0.03084,0.0034898,0.12526,0.13075,-0.049834,0.0099737,-0.0052349,-0.002484,-0.0016352,-0.00095736
0.12,0.28344,-0.23156,-0.024583,0.03409,1.3494,-2.2648,0.15966,-0.1907,-0.015571,0.054885,0.027214,-0.45312,0.12337,0.17542,-0.14211,-0.12595,2.2316,2.1905,0.041173,0.22308,-0.063715,-0.076386,0.022323,0.28615,-0.073882,0.012798,-0.030281,0.0048494,0.1167,0.13218,-0.049782,0.010403,-0.0050575,-0.0023465,-0.0017128,-1.5218e-05
0.13,0.28431,-0.23482,-0.023199,0.036398,1.3333,-2.3252,0.16253,-0.19516,-0.015463,0.057118,0.027137,-0.45739,0.12151,0.17914,-0.14188,-0.11867,2.2276,2.2652,0.040055,0.23304,-0.061771,-0.078795,0.022452,0.29316,-0.0741,0.013202,-0.029724,0.0062312,0.10813,0.1338,-0.049767,0.010815,-0.0048579,-0.0022081,-0.0017933,0.00097206
0.14,0.28427,-0.23791,-0.021783,0.038499,1.3121,-2.3845,0.16499,-0.1995,-0.015763,0.059265,0.02688,-0.45967,0.1196,0.18328,-0.14162,-0.10949,2.2227,2.3447,0.038907,0.24361,-0.059423,-0.081092,0.022634,0.30138,-0.074344,0.013627,-0.029169,0.0076242,0.099576,0.13561,-0.049789,0.011207,-0.0046361,-0.0020684,-0.0018756,0.0019901
0.15,0.28301,-0.24055,-0.02036,0.040219,1.285,-2.4397,0.16681,-0.20352,-0.016524,0.06122,0.02641,-0.45957,0.11773,0.1878,-0.14134,-0.098353,2.2176,2.4288,0.037783,0.25476,-0.056635,-0.083245,0.02289,0.31067,-0.07461,0.014071,-0.028615,0.0090187,0.091066,0.13757,-0.049846,0.011574,-0.0043915,-0.0019262,-0.0019587,0.0030215
0.16,0.28018,-0.24241,-0.018949,0.04141,1.2511,-2.4866,0.16772,-0.20695,-0.017779,0.062866,0.025694,-0.45661,0.11603,0.19264,-0.14106,-0.085206,2.213,2.517,0.036757,0.26642,-0.053369,-0.085216,0.023241,0.32087,-0.074893,0.01453,-0.028062,0.010405,0.082623,0.13964,-0.049934,0.011909,-0.0041234,-0.0017803,-0.0020412,0.0040465
0.17,0.27567,-0.24331,-0.017611,0.041976,1.2108,-2.5231,0.16757,-0.20966,-0.019564,0.064129,0.024728,-0.4507,0.11464,0.19772,-0.1408,-0.069997,2.2096,2.6084,0.035922,0.27851,-0.049581,-0.086957,0.023713,0.33178,-0.075183,0.014999,-0.027509,0.011775,0.074275,0.14177,-0.050049,0.012207,-0.0038307,-0.0016286,-0.0021218,0.0050429
0.18,0.26968,-0.2433,-0.016435,0.041911,1.1662,-2.549,0.16642,-0.21169,-0.021916,0.065,0.02354,-0.44218,0.11375,0.20291,-0.14057,-0.052663,2.2085,2.7019,0.035403,0.29093,-0.045229,-0.088407,0.024334,0.34314,-0.075472,0.015469,-0.026954,0.01312,0.066049,0.14385,-0.050185,0.012459,-0.0035125,-0.0014688,-0.0021992,0.0059861
0.19,0.26201,-0.24206,-0.015463,0.041209,1.1173,-2.5606,0.16407,-0.21277,-0.024816,0.065393,0.022126,-0.43081,0.11354,0.20807,-0.14034,-0.033161,2.2099,2.7958,0.035333,0.30354,-0.040267,-0.089497,0.025127,0.35466,-0.075751,0.015929,-0.026396,0.01443,0.057969,0.14576,-0.050335,0.012655,-0.0031678,-0.0012982,-0.0022719,0.0068493
0.2,0.25105,-0.23799,-0.014565,0.03962,1.0573,-2.5404,0.15946,-0.2115,-0.02802,0.064867,0.02037,-0.41416,0.11414,0.21293,-0.14008,-0.011467,2.2139,2.887,0.035856,0.31606,-0.034652,-0.09012,0.026107,0.3659,-0.076009,0.016368,-0.025833,0.015695,0.050051,0.14738,-0.050492,0.012783,-0.0027964,-0.0011138,-0.002339,0.0076056
0.21,0.2361,-0.23012,-0.013699,0.037153,0.98395,-2.4776,0.15201,-0.20698,-0.031255,0.063171,0.018254,-0.39111,0.11573,0.21724,-0.13972,0.01237,2.2201,2.9726,0.037127,0.3282,-0.028361,-0.090176,0.027284,0.37643,-0.076236,0.016773,-0.025262,0.016902,0.042303,0.14853,-0.050647,0.012831,-0.0023987,-0.00091308,-0.0023997,0.0082272
0.22,0.22304,-0.22353,-0.01359,0.035177,0.92643,-2.4254,0.14538,-0.20354,-0.035203,0.061727,0.016314,-0.37059,0.11857,0.22092,-0.13935,0.038261,2.2306,3.052,0.039341,0.33999,-0.021429,-0.089658,0.028686,0.38621,-0.076425,0.017128,-0.024679,0.018036,0.034718,0.14904,-0.050794,0.012786,-0.0019766,-0.00069377,-0.002454,0.008689
0.23,0.21815,-0.22421,-0.015092,0.035188,0.91578,-2.4485,0.1436,-0.2065,-0.041026,0.062253,0.01505,-0.36223,0.12267,0.22422,-0.13906,0.066086,2.2464,3.1285,0.042547,0.35179,-0.013952,-0.088692,0.030307,0.39573,-0.076582,0.017432,-0.024083,0.019079,0.027228,0.14886,-0.050934,0.012644,-0.0015368,-0.00045871,-0.0025042,0.00899
0.24,0.21905,-0.23046,-0.01799,0.036759,0.94077,-2.5303,0.14527,-0.2146,-0.048433,0.064407,0.014255,-0.36286,0.1272,0.2279,-0.1387,0.095681,2.263,3.2104,0.046301,0.36429,-0.0061164,-0.08758,0.032031,0.40631,-0.076742,0.017713,-0.023468,0.020015,0.019671,0.14831,-0.051085,0.012433,-0.0010936,-0.00022149,-0.0025557,0.009185
0.25,0.22122,-0.23827,-0.021698,0.038811,0.97902,-2.6284,0.14747,-0.22444,-0.05645,0.067131,0.013581,-0.36605,0.13139,0.23259,-0.13812,0.12701,2.2758,3.3038,0.050202,0.37795,0.0019651,-0.086517,0.033763,0.41895,-0.076932,0.017998,-0.022833,0.020837,0.01193,0.14765,-0.051263,0.012175,-0.00065844,6.3863e-06,-0.0026123,0.0093187
0.26,0.22249,-0.24553,-0.025985,0.041078,1.0207,-2.7197,0.14878,-0.2341,-0.064661,0.069832,0.012872,-0.36854,0.13537,0.23807,-0.13723,0.16007,2.2841,3.4062,0.054358,0.39252,0.010333,-0.085383,0.03551,0.43324,-0.077146,0.018276,-0.022176,0.021529,0.0040289,0.14674,-0.051465,0.011862,-0.00023228,0.00022576,-0.0026735,0.0093679
0.27,0.22306,-0.25241,-0.030911,0.043732,1.0674,-2.8057,0.1493,-0.24371,-0.073074,0.072543,0.012151,-0.37074,0.13919,0.24431,-0.13598,0.19484,2.2876,3.5171,0.058831,0.40794,0.018985,-0.084135,0.037276,0.44912,-0.077377,0.018538,-0.021497,0.022076,-0.0040249,0.14551,-0.051688,0.011487,0.00018229,0.00043578,-0.0027391,0.0093182
