t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,0.072887,-0.11704,-0.13757,0.30607,1.402,-0.98889,0.035892,-0.069635,-0.074565,0.067952,0.025464,-0.092406,0.087562,0.1494,-0.031638,0.015887,0.27358,1.7089,-0.020488,0.11731,0.0075527,-0.047167,0.015592,0.13075,-0.015724,0.0085734,-0.0086343,0.011272,0.050171,0.067122,-0.010371,0.0048522,-0.00050233,-0.0006109,5.3617e-05,0.0017572
0.01,0.061811,-0.099494,-0.12302,0.28172,1.2394,-0.83227,0.030018,-0.058889,-0.066465,0.059971,0.021441,-0.079398,0.094761,0.16388,-0.030269,0.0062988,0.25954,1.8623,-0.023414,0.12704,0.012273,-0.05288,0.017444,0.14173,-0.01548,0.0086785,-0.0084569,0.011121,0.048668,0.067339,-0.010225,0.0048665,-0.00045741,-0.00061702,8.6434e-05,0.0017642
0.02,0.047022,-0.077895,-0.099161,0.23425,0.989,-0.6486,0.022111,-0.046183,-0.053455,0.048282,0.01618,-0.062847,0.091625,0.16077,-0.024788,-0.0072,0.21124,1.8135,-0.022416,0.123,0.015139,-0.053057,0.017261,0.13728,-0.015228,0.0087012,-0.0083353,0.011049,0.047785,0.066746,-0.010049,0.0048188,-0.00046873,-0.00058317,0.00012423,0.0016992
0.03,0.031086,-0.054333,-0.069755,0.17025,0.6899,-0.45256,0.013833,-0.032475,-0.037567,0.034233,0.010599,-0.044273,0.078341,0.13933,-0.016884,-0.01934,0.14348,1.5595,-0.017788,0.10524,0.014831,-0.046898,0.014907,0.11744,-0.014976,0.0086397,-0.0082696,0.011082,0.047489,0.065322,-0.0098485,0.0047063,-0.00053635,-0.00050626,0.00016297,0.0015621
0.04,0.014805,-0.029756,-0.036162,0.09216,0.35641,-0.25156,0.0064465,-0.018155,-0.0197,0.018484,0.0050192,-0.024391,0.055297,0.10007,-0.0079345,-0.025413,0.0673,1.1104,-0.010911,0.074642,0.011356,-0.034318,0.010429,0.083319,-0.014731,0.008512,-0.0082504,0.011214,0.047653,0.063244,-0.0096399,0.0045401,-0.00065046,-0.00039406,0.00019923,0.0013693
0.05,0.017749,-0.031879,-0.043562,0.11175,0.42391,-0.26207,0.0056081,-0.019354,-0.022896,0.020904,0.0058702,-0.026498,0.054918,0.098025,-0.0066984,-0.030408,0.058551,1.0829,-0.0086636,0.072482,0.010053,-0.033512,0.010434,0.080507,-0.014493,0.0083693,-0.0082509,0.011375,0.047991,0.061019,-0.0094441,0.0043543,-0.00078565,-0.00027347,0.00023097,0.0011644
0.06,0.022832,-0.036094,-0.056013,0.14393,0.53873,-0.28678,0.0047445,-0.021915,-0.028434,0.025255,0.0074012,-0.030644,0.058344,0.1022,-0.0063619,-0.036417,0.057664,1.1252,-0.0070375,0.074994,0.0090475,-0.034814,0.011173,0.082775,-0.014261,0.0082522,-0.008245,0.011491,0.048242,0.059038,-0.0092713,0.0041751,-0.00091938,-0.00016719,0.00025734,0.00098087
0.07,0.027604,-0.039239,-0.06805,0.17509,0.64826,-0.30159,0.0032733,-0.024083,-0.033572,0.029243,0.0088202,-0.03422,0.062144,0.10688,-0.0058956,-0.043068,0.055593,1.1726,-0.0053788,0.077857,0.0079073,-0.036375,0.011948,0.085361,-0.014035,0.0081578,-0.0082336,0.011565,0.04842,0.057269,-0.0091183,0.0040001,-0.0010504,-7.3355e-05,0.00027925,0.00081586
0.08,0.031771,-0.041249,-0.078943,0.20314,0.74598,-0.30694,0.0013328,-0.02587,-0.038007,0.032678,0.010049,-0.037141,0.065507,0.11074,-0.0051004,-0.050058,0.05052,1.2107,-0.0036227,0.080119,0.0066101,-0.037782,0.01259,0.087237,-0.013814,0.0080831,-0.0082177,0.011598,0.048536,0.055683,-0.0089819,0.0038273,-0.001178,9.8511e-06,0.00029747,0.00066667
0.09,0.035184,-0.0422,-0.088228,0.22674,0.82802,-0.30421,-0.00090543,-0.027329,-0.041557,0.03546,0.011051,-0.039402,0.067547,0.11242,-0.0038517,-0.056784,0.041233,1.2244,-0.0017682,0.080809,0.0051545,-0.038576,0.012914,0.087382,-0.013599,0.0080229,-0.0081976,0.011593,0.048601,0.05423,-0.0088588,0.0036541,-0.0013014,8.4494e-05,0.00031244,0.00052989
