t, affine_elevL, affine_elevR, affine_throttle
0,-0.00070904,0.00083849,-4.9137e-05
0.01,0.00093419,-0.0007005,-4.9323e-05
0.02,0.0019569,-0.0019,-4.2704e-05
0.03,0.002472,-0.0027842,-3.3525e-05
0.04,0.002595,-0.0033879,-2.4383e-05
0.05,0.0024348,-0.0037486,-1.7545e-05
0.06,0.0020924,-0.0038997,-1.4174e-05
0.07,0.0016568,-0.0038633,-1.4585e-05
0.08,0.0012021,-0.0036597,-1.904e-05
0.09,0.00078341,-0.0032954,-2.7336e-05
0.1,0.00043891,-0.0027663,-3.908e-05
0.11,0.00019415,-0.002069,-5.3887e-05
0.12,5.4171e-05,-0.0011975,-7.1388e-05
0.13,-1.2275e-06,-0.00013371,-9.1284e-05
0.14,-8.6285e-06,0.00097629,-0.00011075
0.15,5.0634e-06,0.0018608,-0.00012524
0.16,3.0481e-05,0.0024839,-0.00013474
0.17,5.9477e-05,0.0028744,-0.00014035
0.18,8.3916e-05,0.0030531,-0.00014293
0.19,0.00010115,0.0030473,-0.00014293
0.2,0.0001102,0.0028855,-0.00014079
0.21,0.00011128,0.0025964,-0.00013687
0.22,0.00010634,0.0022114,-0.0001313
0.23,9.7544e-05,0.0017624,-0.00012417
0.24,8.7733e-05,0.0012819,-0.0001156
0.25,7.9129e-05,0.00080473,-0.00010571
0.26,7.3657e-05,0.00036584,-9.4615e-05
0.27,7.4771e-05,2.1261e-05,-8.2868e-05
0.28,8.6545e-05,-0.00014499,-7.1934e-05
0.29,0.00010111,-0.00014258,-6.2708e-05
0.3,0.00010869,-3.1262e-05,-5.5461e-05
0.31,0.00010447,0.00013768,-5.0385e-05
0.32,8.9628e-05,0.00033045,-4.7469e-05
0.33,6.6501e-05,0.00051544,-4.6664e-05
0.34,3.8269e-05,0.00066376,-4.7876e-05
0.35,9.2736e-06,0.00076304,-5.0915e-05
0.36,-1.6094e-05,0.00080324,-5.5601e-05
0.37,-3.2818e-05,0.00077833,-6.177e-05
0.38,-3.7385e-05,0.00069195,-6.9377e-05
0.39,-2.8203e-05,0.00054902,-7.8531e-05
0.4,-3.1231e-06,0.00036416,-8.9406e-05
0.41,4.5001e-05,0.00016081,-0.00010092
0.42,0.00012779,-4.1526e-05,-0.00011157
0.43,0.00023294,-0.00025516,-0.0001197
0.44,0.0003345,-0.00048651,-0.00012461
0.45,0.00038997,-0.00073558,-0.00012577
0.46,0.00037895,-0.00099099,-0.00012328
0.47,0.00030479,-0.0012257,-0.00011773
0.48,0.00018313,-0.001412,-0.0001097
0.49,4.5302e-05,-0.0015106,-0.00010016
0.5,-8.4631e-05,-0.0014713,-9.0871e-05
0.51,-0.00018198,-0.0012483,-8.3704e-05
0.52,-0.00025717,-0.00079822,-8.136e-05
0.53,-0.0003779,-7.0843e-05,-8.8045e-05
0.54,-0.00054712,0.00083023,-0.00010201
0.55,-0.00067018,0.0017203,-0.0001165
0.56,-0.00074801,0.0025545,-0.00013036
0.57,-0.00081697,0.0032896,-0.00014335
0.58,-0.00090292,0.003871,-0.00015485
0.59,-0.0010229,0.0042488,-0.00016417
0.6,-0.0011607,0.0043791,-0.00017032
0.61,-0.0012694,0.0042426,-0.0001723
0.62,-0.001304,0.0038324,-0.00016913
0.63,-0.0012239,0.003168,-0.0001601
0.64,-0.001015,0.0023038,-0.0001452
0.65,-0.00069857,0.0012995,-0.00012451
0.66,-0.00033555,0.00023073,-9.8622e-05
0.67,-6.6959e-05,-0.00081638,-6.9396e-05
0.68,8.7763e-05,-0.0016932,-4.5652e-05
0.69,0.00025392,-0.002286,-2.8846e-05
0.7,0.00041337,-0.0026069,-1.8105e-05
0.71,0.00056466,-0.00268,-1.2581e-05
0.72,0.00069338,-0.0025284,-1.1425e-05
0.73,0.00078155,-0.0021953,-1.3757e-05
0.74,0.00081942,-0.0017453,-1.8609e-05
0.75,0.0007971,-0.0012504,-2.4984e-05
0.76,0.00070174,-0.00079091,-3.1779e-05
0.77,0.00052114,-0.00045366,-3.7863e-05
0.78,0.00025317,-0.00032988,-4.2111e-05
0.79,-0.00010635,-0.00051137,-4.3506e-05
0.8,-0.000591,-0.001097,-4.1277e-05
0.81,-0.0012688,-0.0019045,-3.602e-05
0.82,-0.0021748,-0.0027078,-2.7256e-05
0.83,-0.0032262,-0.0034135,-1.3831e-05
0.84,-0.0042893,-0.0039498,4.1911e-06
0.85,-0.0052592,-0.00428,2.5216e-05
0.86,-0.0060264,-0.0043921,4.7358e-05
0.87,-0.0064889,-0.004291,6.789e-05
0.88,-0.0065535,-0.0039955,8.4004e-05
0.89,-0.0061741,-0.0035458,9.3109e-05
0.9,-0.0053691,-0.003007,9.3293e-05
0.91,-0.004136,-0.0024294,8.3235e-05
0.92,-0.0024779,-0.0018271,6.2737e-05
0.93,-0.00059394,-0.0013583,3.2323e-05
0.94,0.001632,-0.001169,-5.5177e-06
0.95,0.0042298,-0.0011457,-4.5342e-05
0.96,0.0068287,-0.0011715,-8.3774e-05
0.97,0.0090175,-0.0012112,-0.00011828
0.98,0.010564,-0.0012509,-0.00014678
0.99,0.011357,-0.0012689,-0.0001674
1,0.011373,-0.0012622,-0.00017865
1.01,0.010664,-0.0012345,-0.00017905
1.02,0.0093602,-0.0012038,-0.00016741
1.03,0.0076439,-0.0011968,-0.00014287
1.04,0.0056713,-0.001247,-0.00010488
1.05,0.0035491,-0.0013957,-5.396e-05
1.06,0.0015058,-0.0016895,8.9429e-06
1.07,-0.00027133,-0.0021626,8.0763e-05
1.08,-0.0022849,-0.0026727,0.00015156
1.09,-0.0045525,-0.0031801,0.00021788
1.1,-0.0068548,-0.0036762,0.00027808
1.11,-0.0090136,-0.0041352,0.00033023
1.12,-0.010785,-0.0045218,0.00037222
1.13,-0.011927,-0.0047873,0.0004018
1.14,-0.012247,-0.0048671,0.00041666
1.15,-0.01165,-0.0047116,0.00041449
1.16,-0.010225,-0.0043072,0.0003933
1.17,-0.0081152,-0.0036489,0.00035129
1.18,-0.0053997,-0.0026786,0.00028761
1.19,-0.0024359,-0.001438,0.000202
1.2,-2.5895e-05,-0.00020238,9.5603e-05
1.21,0.0023635,0.001231,-2.2513e-05
1.22,0.0053688,0.003139,-0.00014454
1.23,0.0084117,0.0052138,-0.00026757
