t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,0.084342,-0.19196,-0.43084,0.24415,4.9939,-2.1172,-0.047005,-0.20219,-0.21378,0.10015,0.095908,-0.018528,0.15273,0.24256,-0.10427,0.42938,1.2303,2.6218,0.11292,0.20884,-0.053807,-0.0047317,0.048088,0.17232,-0.060167,-0.013229,-0.018146,-0.016272,0.19004,-0.17591,-0.039064,-0.014817,-0.0025034,0.0028595,0.00011419,-0.0016154
0.01,0.072366,-0.16639,-0.43369,0.30159,5.0294,-1.8275,-0.044964,-0.18362,-0.21426,0.098771,0.097563,-0.0037157,0.14749,0.23127,-0.11782,0.42246,1.3625,2.4889,0.1059,0.19552,-0.057149,-0.000317,0.050082,0.17043,-0.059704,-0.01374,-0.017802,-0.017883,0.18773,-0.1798,-0.038739,-0.015296,-0.0026292,0.0025774,0.0002098,-0.001897
0.02,0.061321,-0.1394,-0.43207,0.35528,5.0089,-1.525,-0.041725,-0.16417,-0.21213,0.096832,0.098153,0.010026,0.14201,0.22017,-0.13159,0.41385,1.4966,2.3591,0.098929,0.18205,-0.060851,0.0035828,0.052193,0.1683,-0.059237,-0.014174,-0.017441,-0.01927,0.18543,-0.18278,-0.038398,-0.015701,-0.0027699,0.0022941,0.00028116,-0.0021738
0.03,0.05123,-0.1117,-0.42548,0.40229,4.9269,-1.2175,-0.037511,-0.14426,-0.20728,0.094166,0.097526,0.022269,0.13629,0.20961,-0.14522,0.40408,1.6285,2.2361,0.092108,0.16875,-0.064755,0.0069419,0.05431,0.16598,-0.058765,-0.014528,-0.01706,-0.020439,0.18304,-0.18485,-0.038035,-0.016031,-0.0029173,0.0020116,0.00032939,-0.0024419
0.04,0.042089,-0.084064,-0.41347,0.43982,4.779,-0.91393,-0.032585,-0.12432,-0.19966,0.090627,0.095552,0.032615,0.13033,0.19987,-0.15831,0.39338,1.7537,2.1228,0.085515,0.15588,-0.068678,0.0097309,0.056312,0.16347,-0.058286,-0.014804,-0.016653,-0.021399,0.18051,-0.18602,-0.037648,-0.016286,-0.0030644,0.0017324,0.00035615,-0.0026992
0.05,0.033886,-0.057397,-0.3958,0.46546,4.5633,-0.62392,-0.027242,-0.1048,-0.18931,0.086111,0.092142,0.040718,0.12414,0.19107,-0.17041,0.38163,1.867,2.0203,0.07921,0.14364,-0.072421,0.011919,0.058067,0.16071,-0.0578,-0.015005,-0.016221,-0.022163,0.17782,-0.18635,-0.037233,-0.016471,-0.0032064,0.0014589,0.00036395,-0.0029447
0.06,0.026597,-0.032566,-0.37236,0.47737,4.2798,-0.35665,-0.02177,-0.086116,-0.17638,0.080558,0.08725,0.046326,0.11773,0.1833,-0.18109,0.3686,1.9636,1.9294,0.073234,0.13214,-0.075796,0.013479,0.059453,0.15765,-0.057304,-0.015136,-0.015765,-0.022744,0.17497,-0.18592,-0.036791,-0.01659,-0.0033392,0.0011937,0.00035559,-0.0031775
0.07,0.020189,-0.01043,-0.34333,0.47449,3.932,-0.12091,-0.01645,-0.068627,-0.16109,0.073982,0.080912,0.049313,0.11112,0.17648,-0.18993,0.35384,2.0391,1.8493,0.067601,0.12146,-0.078636,0.014392,0.06036,0.1542,-0.056798,-0.015203,-0.01529,-0.023152,0.17198,-0.18478,-0.036319,-0.016649,-0.0034602,0.00093926,0.00033443,-0.003397
0.08,0.01464,0.0082536,-0.30938,0.45701,3.5291,0.075878,-0.01153,-0.052671,-0.1439,0.066516,0.073296,0.04975,0.10433,0.17047,-0.19667,0.33697,2.0907,1.778,0.062303,0.11157,-0.080847,0.014674,0.060719,0.15026,-0.05628,-0.015211,-0.0148,-0.023396,0.1689,-0.18302,-0.035817,-0.016654,-0.0035673,0.00069809,0.00030399,-0.0036024
0.09,0.0099254,0.022879,-0.27137,0.4258,3.0823,0.22809,-0.0072085,-0.038508,-0.12528,0.058337,0.064619,0.047815,0.097389,0.16505,-0.20111,0.31769,2.1166,1.7133,0.057322,0.10242,-0.082361,0.014351,0.060483,0.14577,-0.05575,-0.015165,-0.014301,-0.023482,0.16577,-0.18069,-0.035286,-0.01661,-0.0036591,0.00047232,0.00026766,-0.0037931
0.1,0.0060318,0.033014,-0.23039,0.38251,2.6055,0.3321,-0.0036283,-0.026341,-0.10575,0.04967,0.055158,0.043796,0.090316,0.16001,-0.20316,0.29584,2.1164,1.653,0.052631,0.093953,-0.083155,0.013472,0.059639,0.1407,-0.055208,-0.015068,-0.013798,-0.023419,0.16263,-0.17784,-0.034727,-0.016523,-0.0037339,0.0002637,0.00022857,-0.0039686
0.11,0.0029704,0.038439,-0.18788,0.32961,2.1157,0.38658,-0.00086813,-0.016335,-0.085944,0.040802,0.045275,0.038085,0.083142,0.15515,-0.20292,0.2717,2.0918,1.5949,0.048212,0.086093,-0.083284,0.012136,0.058239,0.13506,-0.054652,-0.014924,-0.013293,-0.023216,0.1595,-0.17452,-0.034139,-0.016395,-0.0037892,7.3171e-05,0.00018886,-0.0041289
