t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,0.046411,-0.17064,-0.01978,-0.15459,-0.32496,-2.3184,-0.019093,-0.1846,0.030113,0.040177,0.0013906,-0.14659,0.21228,0.26272,-0.20611,-0.19122,3.2321,3.2613,0.18199,0.2589,-0.17901,-0.11141,0.075716,0.19416,-0.028859,-0.014764,-0.0024911,-0.01289,-0.042636,-0.15064,-0.019119,-0.011329,0.0051963,0.0023563,-0.0024635,-0.0057362
0.01,0.043977,-0.17676,-0.014345,-0.1487,-0.42098,-2.3972,-0.024231,-0.19038,0.037233,0.041717,0.00052982,-0.15276,0.20783,0.25504,-0.21243,-0.21512,3.2656,3.1482,0.18184,0.25115,-0.18139,-0.10938,0.074291,0.1892,-0.029254,-0.015617,-0.001726,-0.012615,-0.052548,-0.15972,-0.019571,-0.012074,0.0057604,0.0025366,-0.0025535,-0.0061803
0.02,0.040936,-0.18249,-0.0081596,-0.13991,-0.52123,-2.4681,-0.029442,-0.19552,0.044366,0.043309,-0.00022609,-0.15833,0.20048,0.24397,-0.21499,-0.23623,3.2431,2.9937,0.17851,0.24021,-0.18026,-0.10605,0.071507,0.18189,-0.029621,-0.016443,-0.00096926,-0.01225,-0.062038,-0.1683,-0.020003,-0.012784,0.0062867,0.0026987,-0.0026187,-0.0065951
0.03,0.037456,-0.18756,-0.0014665,-0.12877,-0.62186,-2.5278,-0.034516,-0.19979,0.051213,0.044824,-0.00082899,-0.16305,0.18993,0.22928,-0.21308,-0.25216,3.157,2.796,0.17164,0.2259,-0.17526,-0.10117,0.067333,0.17198,-0.02994,-0.017222,-0.00024569,-0.01184,-0.07077,-0.17617,-0.020395,-0.013439,0.0067554,0.0028329,-0.0026517,-0.0069667
0.04,0.033721,-0.19164,0.0054516,-0.11585,-0.71842,-2.572,-0.039205,-0.20291,0.057446,0.046115,-0.0012346,-0.16666,0.17612,0.21097,-0.20621,-0.26081,3.0031,2.5562,0.16109,0.20821,-0.16627,-0.094612,0.061834,0.15939,-0.030194,-0.017935,0.00041927,-0.011439,-0.078415,-0.18309,-0.020728,-0.014023,0.0071473,0.0029301,-0.0026466,-0.0072816
0.05,0.029942,-0.19433,0.012271,-0.10174,-0.80611,-2.5962,-0.04324,-0.20452,0.062721,0.047027,-0.0014064,-0.16885,0.15929,0.18943,-0.19428,-0.26078,2.7833,2.28,0.14707,0.18749,-0.1535,-0.086424,0.055207,0.14432,-0.030368,-0.018564,0.0010007,-0.011102,-0.084663,-0.18889,-0.020984,-0.014521,0.0074446,0.0029817,-0.0025994,-0.0075267
0.06,0.026308,-0.19539,0.018677,-0.08718,-0.88082,-2.5975,-0.04641,-0.20443,0.066764,0.047443,-0.0013324,-0.16944,0.14041,0.16575,-0.17814,-0.25227,2.512,1.9814,0.1305,0.16475,-0.13786,-0.077026,0.047904,0.12751,-0.030458,-0.019105,0.0014865,-0.010871,-0.089402,-0.19352,-0.021159,-0.014928,0.0076409,0.0029847,-0.0025114,-0.0076971
0.07,0.022978,-0.19461,0.024393,-0.072827,-0.93927,-2.5738,-0.048559,-0.20249,0.069369,0.04728,-0.0010233,-0.1683,0.12054,0.14119,-0.15897,-0.23636,2.2075,1.6758,0.11246,0.14115,-0.12045,-0.066938,0.040401,0.10983,-0.030466,-0.019557,0.0018698,-0.010779,-0.092588,-0.19699,-0.021251,-0.015242,0.0077335,0.0029382,-0.0023863,-0.0077913
0.08,0.020039,-0.19173,0.029189,-0.05921,-0.97863,-2.5226,-0.049565,-0.19848,0.070367,0.046458,-0.0005148,-0.16527,0.10043,0.11665,-0.13761,-0.2139,1.8826,1.3744,0.093797,0.11751,-0.10208,-0.056519,0.033012,0.091929,-0.030399,-0.019922,0.002149,-0.010852,-0.094258,-0.19936,-0.021266,-0.015467,0.0077243,0.0028437,-0.0022296,-0.0078108
0.09,0.017379,-0.18584,0.032854,-0.046446,-0.99396,-2.4326,-0.04923,-0.19151,0.06944,0.044771,0.00011573,-0.15959,0.078947,0.091192,-0.11232,-0.18164,1.516,1.0665,0.073694,0.092725,-0.081698,-0.045117,0.025407,0.072932,-0.03027,-0.020215,0.0023362,-0.011087,-0.09462,-0.2008,-0.021219,-0.015614,0.0076243,0.0027079,-0.0020502,-0.0077644
