t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,0.16043,-0.43898,-0.21735,0.0090231,3.2858,-4.5488,0.18477,-0.30777,-0.15261,0.10075,0.032699,-0.3858,0.14121,0.35356,-0.02955,0.67819,-0.52843,4.9562,0.0019896,0.4822,0.11538,-0.052638,0.012914,0.50114,-0.049832,0.02337,-0.0019268,-0.0021298,-0.080656,0.17762,-0.030834,0.0095684,0.0039,-0.0050076,-0.00246,-0.003355
0.01,0.1543,-0.4282,-0.22482,0.058751,3.3523,-4.4384,0.18792,-0.30273,-0.16107,0.10393,0.032001,-0.37179,0.15307,0.38004,-0.022171,0.72378,-0.73028,5.4002,-0.0061335,0.52886,0.14427,-0.058624,0.014716,0.55333,-0.049672,0.024687,-0.0010126,-0.0022733,-0.090494,0.18942,-0.031078,0.010675,0.004282,-0.0051246,-0.0025139,-0.0026407
0.02,0.14551,-0.41553,-0.22987,0.10216,3.3861,-4.3185,0.18826,-0.29857,-0.16824,0.10638,0.030679,-0.35948,0.16448,0.4054,-0.012916,0.76824,-0.94961,5.8348,-0.014655,0.57502,0.17491,-0.064547,0.016915,0.6059,-0.049455,0.026012,-0.00011868,-0.0022574,-0.10004,0.20141,-0.031304,0.01181,0.0047001,-0.0052116,-0.0025504,-0.0018999
0.03,0.13426,-0.4005,-0.23203,0.13736,3.382,-4.1832,0.18558,-0.29466,-0.17372,0.1077,0.028759,-0.34831,0.1753,0.42905,-0.0022307,0.81237,-1.1778,6.249,-0.023081,0.6196,0.20602,-0.06998,0.019488,0.65763,-0.049166,0.027336,0.00073481,-0.0019794,-0.10907,0.21357,-0.031496,0.012982,0.005148,-0.0052615,-0.0025651,-0.0011281
0.04,0.12094,-0.3825,-0.23093,0.16319,3.3349,-4.0239,0.17974,-0.28997,-0.17696,0.10751,0.026306,-0.33725,0.18509,0.4493,0.0092751,0.85518,-1.4015,6.616,-0.030783,0.65988,0.23552,-0.074276,0.022322,0.70561,-0.048794,0.028642,0.0015275,-0.001336,-0.11736,0.22581,-0.03164,0.014188,0.0056144,-0.0052648,-0.0025545,-0.00032858
0.05,0.10626,-0.36076,-0.22626,0.1797,3.2401,-3.8279,0.17075,-0.28295,-0.17713,0.10546,0.023451,-0.32466,0.19288,0.46308,0.020736,0.89304,-1.6012,6.8889,-0.036989,0.69118,0.26033,-0.076593,0.025176,0.74468,-0.048335,0.029909,0.0022392,-0.00023477,-0.12465,0.23794,-0.031726,0.015414,0.00608,-0.0052098,-0.0025166,0.00048203
0.06,0.09081,-0.33359,-0.2172,0.18736,3.0845,-3.5714,0.15826,-0.27106,-0.17283,0.10098,0.020317,-0.30778,0.19676,0.4652,0.030953,0.91736,-1.7472,6.9886,-0.040789,0.70544,0.27587,-0.075848,0.027599,0.76593,-0.047793,0.031107,0.0028511,0.0013909,-0.1307,0.24961,-0.031745,0.016626,0.0065158,-0.0050838,-0.0024516,0.0012693
0.07,0.07599,-0.30096,-0.20422,0.18963,2.8724,-3.246,0.14298,-0.25271,-0.16347,0.094213,0.01721,-0.2848,0.195,0.45139,0.038583,0.91933,-1.8113,6.8484,-0.041502,0.69575,0.27803,-0.071368,0.029085,0.76138,-0.047183,0.032205,0.0033466,0.0035724,-0.13525,0.26036,-0.031695,0.017775,0.0068847,-0.0048753,-0.0023622,0.0019826
0.08,0.063213,-0.26408,-0.18858,0.19114,2.6192,-2.8582,0.12615,-0.22765,-0.14938,0.085783,0.01446,-0.25529,0.18637,0.41943,0.042517,0.89136,-1.7743,6.4307,-0.038946,0.65794,0.26445,-0.063147,0.029187,0.72594,-0.046525,0.033173,0.0037144,0.0063052,-0.13809,0.26975,-0.031582,0.01881,0.0071486,-0.0045767,-0.0022532,0.0025661
0.09,0.050327,-0.21659,-0.16412,0.18359,2.247,-2.3436,0.10449,-0.19069,-0.12685,0.073343,0.011641,-0.21333,0.16544,0.35979,0.041446,0.80449,-1.5906,5.5798,-0.032821,0.57529,0.22893,-0.050608,0.026821,0.64031,-0.045841,0.034004,0.0039518,0.0095688,-0.13919,0.27757,-0.031421,0.019696,0.0072823,-0.0041884,-0.0021306,0.0029857
