t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,0.1072,-0.29918,-0.0020991,-0.50896,-0.90247,-4.283,0.006368,-0.44013,0.1214,0.055741,0.008737,-0.45597,0.14348,0.35461,-0.22799,-0.1346,3.5913,3.7977,0.17635,0.2809,-0.1603,-0.0998,0.035216,0.37435,-0.040557,-0.015885,0.0016983,0.014166,-0.10636,-0.11257,-0.026606,-0.005344,0.0041287,0.004781,-0.0025195,0.0034909
0.01,0.11362,-0.31917,0.0073104,-0.52783,-1.1407,-4.6296,-0.0024605,-0.47883,0.14901,0.061769,0.0096684,-0.50117,0.13987,0.3454,-0.23498,-0.18469,3.6635,3.7024,0.18158,0.27605,-0.16863,-0.10298,0.034771,0.36302,-0.040505,-0.016911,0.0025788,0.014841,-0.11651,-0.12226,-0.026927,-0.0063312,0.0045087,0.0049402,-0.0025868,0.0027244
0.02,0.11941,-0.33863,0.018449,-0.54519,-1.3973,-4.9727,-0.011918,-0.51752,0.17834,0.067825,0.010934,-0.54726,0.13413,0.33463,-0.23979,-0.22906,3.7031,3.5972,0.18412,0.2717,-0.17559,-0.10544,0.033738,0.35258,-0.040414,-0.017962,0.0034536,0.015377,-0.12659,-0.1323,-0.027239,-0.0073581,0.0049339,0.0050714,-0.0026407,0.0019066
0.03,0.12468,-0.35735,0.030899,-0.56266,-1.6643,-5.3073,-0.021531,-0.55571,0.2085,0.073553,0.012558,-0.59363,0.12633,0.322,-0.24194,-0.26561,3.7042,3.4787,0.18371,0.26743,-0.18082,-0.10684,0.03212,0.34259,-0.040271,-0.019031,0.0043052,0.015683,-0.1364,-0.14271,-0.027527,-0.0084323,0.0054,0.0051683,-0.0026767,0.0010367
0.04,0.12935,-0.37434,0.044045,-0.58111,-1.9292,-5.6178,-0.030703,-0.59179,0.23798,0.07841,0.014519,-0.63845,0.11664,0.30707,-0.24093,-0.29251,3.6604,3.3406,0.1801,0.26248,-0.18379,-0.10678,0.029949,0.3322,-0.040066,-0.020108,0.0051144,0.01566,-0.14571,-0.15343,-0.027775,-0.0095544,0.0058981,0.0052217,-0.0026908,0.00011994
0.05,0.13313,-0.38775,0.056995,-0.60019,-2.1732,-5.8753,-0.038707,-0.62276,0.26445,0.081672,0.016719,-0.67832,0.10541,0.28929,-0.23629,-0.30862,3.5646,3.1741,0.17313,0.25568,-0.18377,-0.10491,0.027292,0.32013,-0.039792,-0.021177,0.0058612,0.015208,-0.15426,-0.16432,-0.02797,-0.010714,0.006412,0.0052205,-0.00268,-0.00082811
0.06,0.13542,-0.39475,0.068536,-0.61783,-2.3703,-6.0364,-0.044707,-0.644,0.2847,0.08248,0.018956,-0.70795,0.093113,0.26795,-0.22757,-0.31369,3.4091,2.9674,0.16271,0.2455,-0.17985,-0.10088,0.024266,0.30464,-0.039447,-0.022216,0.0065247,0.014239,-0.16175,-0.17515,-0.028099,-0.011888,0.0069169,0.0051518,-0.0026426,-0.0017779
0.07,0.13528,-0.39183,0.077187,-0.62969,-2.4883,-6.046,-0.047884,-0.64951,0.29482,0.079997,0.020904,-0.72036,0.080371,0.24242,-0.21441,-0.3085,3.1875,2.7083,0.14895,0.23025,-0.17109,-0.094493,0.021032,0.2838,-0.039038,-0.023199,0.0070852,0.012687,-0.16789,-0.18556,-0.028156,-0.013036,0.0073788,0.0050029,-0.0025793,-0.0026844
0.08,0.13168,-0.37585,0.081508,-0.62983,-2.4975,-5.8535,-0.047689,-0.63358,0.29129,0.073753,0.022155,-0.70876,0.067957,0.21275,-0.19702,-0.29528,2.9016,2.3927,0.1324,0.20891,-0.15712,-0.085893,0.017814,0.25642,-0.038576,-0.024101,0.0075265,0.010521,-0.17239,-0.19515,-0.028141,-0.014112,0.0077592,0.0047638,-0.0024928,-0.003493
0.09,0.12341,-0.34421,0.080355,-0.60983,-2.3731,-5.4143,-0.044003,-0.59086,0.27142,0.063765,0.022244,-0.66657,0.056187,0.17884,-0.17506,-0.27514,2.5473,2.0172,0.11332,0.1807,-0.13766,-0.075164,0.014729,0.22146,-0.038077,-0.024904,0.0078399,0.0077393,-0.17509,-0.20362,-0.028062,-0.015072,0.0080248,0.0044308,-0.0023878,-0.0041556
0.1,0.11032,-0.2983,0.073741,-0.56511,-2.1202,-4.7438,-0.037513,-0.52233,0.23643,0.051139,0.020948,-0.5943,0.045631,0.14297,-0.15003,-0.25091,2.1495,1.6082,0.093142,0.14774,-0.1145,-0.063265,0.011958,0.18129,-0.037559,-0.025612,0.0080276,0.0043646,-0.17601,-0.21091,-0.027938,-0.015898,0.0081581,0.0040086,-0.0022699,-0.0046494
0.11,0.096764,-0.25108,0.064613,-0.51435,-1.8288,-4.0445,-0.030281,-0.44981,0.19755,0.03885,0.019055,-0.5163,0.038919,0.11428,-0.13139,-0.23891,1.8441,1.27,0.077836,0.11957,-0.095375,-0.054289,0.010211,0.1474,-0.037032,-0.026248,0.0081014,0.000413,-0.17535,-0.21726,-0.027795,-0.016601,0.0081618,0.0035084,-0.0021437,-0.0049878
0.12,0.094907,-0.23324,0.061033,-0.52274,-1.7282,-3.8171,-0.026258,-0.42945,0.18061,0.031714,0.019231,-0.49762,0.041677,0.10638,-0.13912,-0.28253,1.896,1.147,0.078149,0.11053,-0.093522,-0.056265,0.010961,0.13753,-0.036525,-0.026938,0.0081804,-0.0039556,-0.17486,-0.22419,-0.027728,-0.017325,0.0081222,0.0029923,-0.0020191,-0.0053436
