t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,0.40147,-0.39559,-0.30094,0.1305,4.489,-4.6414,0.30246,-0.36428,-0.25592,0.13975,0.11079,-0.24441,0.080548,0.25313,-0.061997,0.26486,-0.01704,2.9237,-0.01559,0.22849,0.019002,-0.041779,0.0099625,0.177,-0.065724,0.028331,-0.012408,0.033978,-0.022302,0.29126,-0.042264,0.02176,0.0082462,-0.0034021,-0.0040567,0.010044
0.01,0.40227,-0.39289,-0.32,0.17071,4.6735,-4.5988,0.30768,-0.36293,-0.26618,0.14066,0.11178,-0.24343,0.075446,0.2619,-0.055667,0.25937,-0.13923,3.0322,-0.023057,0.23631,0.028122,-0.043762,0.0086047,0.18464,-0.0671,0.030334,-0.010576,0.033851,-0.045442,0.31168,-0.04343,0.023397,0.0095422,-0.0037805,-0.0043297,0.010907
0.02,0.3977,-0.38519,-0.33383,0.20938,4.7804,-4.4962,0.30824,-0.3571,-0.2716,0.1398,0.11068,-0.23954,0.068855,0.27071,-0.047498,0.24987,-0.27703,3.1383,-0.031161,0.24397,0.037825,-0.046026,0.0071599,0.19187,-0.068478,0.032356,-0.0086744,0.033423,-0.068864,0.33199,-0.04462,0.025034,0.010821,-0.0041552,-0.0045785,0.011758
0.03,0.38632,-0.37135,-0.34048,0.24293,4.787,-4.3208,0.30285,-0.3457,-0.27098,0.13659,0.10714,-0.23193,0.061039,0.27926,-0.037759,0.23682,-0.42592,3.2383,-0.039643,0.25118,0.047751,-0.04842,0.0057028,0.19845,-0.069794,0.034345,-0.0067638,0.032764,-0.091734,0.35158,-0.045781,0.026625,0.012033,-0.004504,-0.0047815,0.012569
0.04,0.36706,-0.35051,-0.33823,0.26787,4.6744,-4.0635,0.29051,-0.32787,-0.2634,0.13056,0.10098,-0.22001,0.052371,0.28702,-0.026845,0.22077,-0.57966,3.3257,-0.048125,0.25751,0.05744,-0.05074,0.0043289,0.20401,-0.070978,0.036238,-0.0049183,0.031969,-0.11309,0.36974,-0.046851,0.028114,0.013122,-0.0048013,-0.004917,0.013303
0.05,0.33947,-0.32235,-0.32596,0.28136,4.4326,-3.7223,0.27075,-0.30325,-0.24845,0.12148,0.092246,-0.2035,0.043343,0.29327,-0.01528,0.20232,-0.7304,3.3925,-0.056116,0.26237,0.066341,-0.052749,0.0031486,0.20811,-0.071951,0.037968,-0.0032228,0.031154,-0.13184,0.38566,-0.047764,0.029439,0.014026,-0.0050197,-0.0049641,0.013918
0.06,0.30489,-0.2881,-0.30429,0.28233,4.0749,-3.3128,0.24459,-0.27285,-0.22707,0.10979,0.081531,-0.18307,0.034501,0.29734,-0.0037137,0.18235,-0.8694,3.431,-0.063104,0.2652,0.073893,-0.054207,0.0022631,0.21033,-0.072673,0.039491,-0.001738,0.030429,-0.14729,0.39891,-0.048478,0.03056,0.014706,-0.0051422,-0.0049147,0.014388
0.07,0.26548,-0.24974,-0.27489,0.27134,3.6279,-2.8589,0.21383,-0.23839,-0.20089,0.096204,0.069648,-0.15989,0.026351,0.2986,0.0072103,0.16181,-0.98851,3.4348,-0.068625,0.26549,0.079594,-0.054908,0.00174,0.21032,-0.073117,0.040778,-0.00050882,0.029889,-0.15898,0.40919,-0.048969,0.03145,0.015137,-0.0051585,-0.0047684,0.014696
0.08,0.22337,-0.20926,-0.23963,0.24958,3.1188,-2.3843,0.18031,-0.20159,-0.17157,0.081477,0.057333,-0.13513,0.019303,0.29642,0.016917,0.1415,-1.0806,3.3974,-0.072286,0.26274,0.08303,-0.054684,0.0016007,0.20773,-0.073279,0.041816,0.00043514,0.029617,-0.16665,0.4164,-0.049229,0.032096,0.015306,-0.0050646,-0.0045315,0.01483
0.09,0.17879,-0.16699,-0.19847,0.21668,2.55,-1.8935,0.14444,-0.16258,-0.13936,0.065686,0.044793,-0.10892,0.013444,0.2899,0.025052,0.1218,-1.1403,3.3094,-0.073815,0.2562,0.083884,-0.053367,0.0017775,0.20201,-0.073196,0.042631,0.0011172,0.029626,-0.17073,0.42089,-0.04929,0.032519,0.015236,-0.0048736,-0.004224,0.014809
0.1,0.13177,-0.12319,-0.15117,0.17213,1.921,-1.3897,0.10653,-0.12133,-0.10434,0.04887,0.032162,-0.08131,0.0087733,0.27821,0.03133,0.10297,-1.163,3.1626,-0.073024,0.2452,0.081956,-0.050847,0.0021639,0.19269,-0.072923,0.043259,0.0015761,0.029906,-0.17181,0.42313,-0.049194,0.032751,0.014961,-0.0046028,-0.0038686,0.014653
0.11,0.10702,-0.099266,-0.12704,0.15064,1.5938,-1.1141,0.086191,-0.099204,-0.085965,0.039957,0.025476,-0.066417,0.0059458,0.26837,0.03582,0.088668,-1.1722,3.0375,-0.071607,0.23587,0.07914,-0.048357,0.0028642,0.1847,-0.072523,0.043751,0.0018725,0.030414,-0.17074,0.42373,-0.049,0.032839,0.014527,-0.0042765,-0.0034899,0.014396
0.12,0.12135,-0.10831,-0.14962,0.18445,1.8395,-1.2102,0.096398,-0.11072,-0.098173,0.04516,0.028361,-0.073699,0.0046962,0.27022,0.040278,0.081319,-1.2161,3.045,-0.072705,0.23679,0.078616,-0.047783,0.0039592,0.18475,-0.072152,0.044275,0.0021898,0.030957,-0.16993,0.42459,-0.048862,0.032944,0.014048,-0.0039684,-0.0031312,0.014154
0.13,0.13199,-0.11324,-0.16897,0.21572,2.0387,-1.2598,0.10354,-0.11888,-0.10755,0.049197,0.030379,-0.078755,0.003395,0.27248,0.045025,0.074638,-1.263,3.0569,-0.074116,0.23819,0.077851,-0.047359,0.0050218,0.185,-0.071847,0.044876,0.0025828,0.031484,-0.17005,0.42623,-0.048819,0.03311,0.013557,-0.0036976,-0.0028011,0.013956
0.14,0.13784,-0.11329,-0.18328,0.24172,2.172,-1.2547,0.1068,-0.12274,-0.11316,0.051698,0.03137,-0.081001,0.002053,0.27436,0.049972,0.068381,-1.3098,3.0645,-0.075619,0.23939,0.076655,-0.046957,0.0060329,0.18493,-0.071598,0.045543,0.0030443,0.032009,-0.17098,0.4285,-0.04886,0.033325,0.013051,-0.0034589,-0.0024951,0.013795
0.15,0.14141,-0.11068,-0.19536,0.2655,2.2748,-1.2204,0.10814,-0.1245,-0.11696,0.053561,0.031956,-0.081906,0.00078213,0.27642,0.055128,0.062836,-1.3583,3.0743,-0.077308,0.24088,0.075167,-0.046663,0.0070194,0.18496,-0.071395,0.046265,0.0035673,0.032547,-0.1726,0.43127,-0.048975,0.033578,0.012524,-0.0032471,-0.0022094,0.013661
0.16,0.14411,-0.10669,-0.20688,0.28894,2.3682,-1.1713,0.10868,-0.1255,-0.12012,0.055297,0.032469,-0.082353,-0.00034579,0.27904,0.060527,0.058161,-1.4102,3.0904,-0.079243,0.24297,0.073468,-0.046529,0.0080041,0.18532,-0.071229,0.04703,0.0041441,0.033113,-0.17477,0.43441,-0.049152,0.033857,0.011972,-0.003058,-0.0019406,0.013546
0.17,0.14581,-0.10132,-0.21753,0.31142,2.449,-1.1074,0.10829,-0.12566,-0.12252,0.056849,0.032887,-0.082312,-0.0013073,0.28198,0.066138,0.054297,-1.4644,3.1102,-0.08135,0.24545,0.071503,-0.046516,0.0089865,0.18589,-0.07109,0.047832,0.0047672,0.033718,-0.17738,0.43784,-0.049385,0.034153,0.011391,-0.0028879,-0.001686,0.013443
0.18,0.14621,-0.094426,-0.22672,0.33205,2.5112,-1.0275,0.10676,-0.12475,-0.12396,0.058096,0.033153,-0.081644,-0.0020783,0.28493,0.0719,0.051165,-1.5195,3.1304,-0.083523,0.24805,0.0692,-0.046571,0.0099591,0.18644,-0.070971,0.048661,0.0054293,0.034373,-0.18033,0.44145,-0.049664,0.034454,0.010777,-0.0027336,-0.0014433,0.013346
0.19,0.14521,-0.086072,-0.23411,0.35026,2.5522,-0.93243,0.10402,-0.12269,-0.12435,0.058984,0.03325,-0.080324,-0.0026314,0.28765,0.077745,0.048714,-1.574,3.1482,-0.085669,0.25053,0.066514,-0.046655,0.010915,0.18684,-0.070864,0.04951,0.0061232,0.035085,-0.18352,0.44517,-0.049983,0.034751,0.01013,-0.0025924,-0.0012105,0.013249
0.2,0.14315,-0.076658,-0.24002,0.36634,2.5763,-0.82668,0.10034,-0.11983,-0.12401,0.059612,0.033245,-0.078584,-0.0029436,0.29012,0.083637,0.046942,-1.6277,3.1635,-0.087767,0.25286,0.063465,-0.046764,0.011856,0.18707,-0.070763,0.050373,0.0068429,0.035857,-0.18686,0.44895,-0.050335,0.035038,0.0094469,-0.0024621,-0.00098593,0.013148
0.21,0.14034,-0.066534,-0.24473,0.3806,2.5876,-0.71422,0.09597,-0.11647,-0.12317,0.06007,0.033187,-0.07663,-0.0029995,0.29234,0.089546,0.045824,-1.6802,3.1763,-0.089797,0.25502,0.060074,-0.046895,0.012784,0.18713,-0.070664,0.051247,0.0075829,0.036689,-0.19028,0.45272,-0.050715,0.035305,0.0087299,-0.0023411,-0.00076813,0.013039
0.22,0.13684,-0.05589,-0.2482,0.39291,2.5861,-0.59717,0.090976,-0.11269,-0.12188,0.060349,0.033073,-0.074526,-0.0027941,0.29409,0.095386,0.045269,-1.7302,3.1844,-0.091679,0.25679,0.056332,-0.04701,0.013689,0.18688,-0.070561,0.052126,0.0083372,0.037576,-0.19369,0.45645,-0.051119,0.035545,0.0079793,-0.0022273,-0.00055591,0.012918
0.23,0.13271,-0.044889,-0.25041,0.40321,2.5725,-0.47735,0.085426,-0.10858,-0.12021,0.060448,0.032902,-0.072318,-0.0023235,0.29523,0.10106,0.045194,-1.7764,3.1861,-0.093343,0.25802,0.052239,-0.047081,0.014564,0.18623,-0.070451,0.053004,0.0090994,0.038512,-0.19703,0.46008,-0.05154,0.035752,0.0071964,-0.002119,-0.00034817,0.012782
0.24,0.12818,-0.033707,-0.25162,0.41192,2.5497,-0.35672,0.079475,-0.10428,-0.11833,0.060425,0.032712,-0.070108,-0.0015874,0.29588,0.10657,0.045557,-1.8191,3.183,-0.094815,0.2588,0.047862,-0.047121,0.015415,0.18526,-0.070329,0.05388,0.0098654,0.039487,-0.20024,0.46359,-0.051974,0.035919,0.0063842,-0.0020151,-0.00014431,0.012627
0.25,0.12341,-0.022478,-0.2521,0.4195,2.5208,-0.23672,0.073259,-0.099943,-0.1164,0.060341,0.032533,-0.067991,-0.00058739,0.29623,0.11193,0.046322,-1.8591,3.1772,-0.096141,0.25927,0.04327,-0.047155,0.016254,0.18409,-0.070195,0.054751,0.010632,0.040489,-0.20328,0.46697,-0.05242,0.036043,0.005547,-0.0019148,5.6112e-05,0.012454
0.26,0.11853,-0.011292,-0.25201,0.42619,2.4878,-0.1183,0.066865,-0.095663,-0.11451,0.060229,0.032385,-0.066021,0.00067287,0.29638,0.11715,0.047428,-1.8968,3.1695,-0.097346,0.2595,0.038513,-0.047193,0.017085,0.18279,-0.070047,0.055615,0.011397,0.041507,-0.20612,0.47019,-0.052873,0.036121,0.0046891,-0.0018176,0.00025328,0.012261
0.27,0.11359,-0.00021459,-0.25142,0.43209,2.4514,-0.0021571,0.06034,-0.09148,-0.1127,0.060093,0.032268,-0.064216,0.002189,0.2963,0.1222,0.048776,-1.932,3.16,-0.098416,0.25945,0.033626,-0.04723,0.017905,0.18133,-0.069883,0.056472,0.012158,0.042528,-0.20874,0.47327,-0.053334,0.036151,0.003815,-0.0017231,0.00044709,0.012049
0.28,0.10862,0.010695,-0.25036,0.43721,2.4122,0.11113,0.053728,-0.087428,-0.11098,0.059933,0.032181,-0.062587,0.0039567,0.29595,0.12705,0.05027,-1.9644,3.1483,-0.099336,0.25908,0.028642,-0.04726,0.01871,0.17972,-0.069702,0.057322,0.012913,0.04354,-0.21113,0.47619,-0.053798,0.036131,0.0029294,-0.001631,0.00063736,0.011818
0.29,0.10367,0.02138,-0.24889,0.4416,2.3707,0.22102,0.047074,-0.083541,-0.10937,0.059753,0.032123,-0.061145,0.0059709,0.29533,0.13168,0.051815,-1.9937,3.1342,-0.1001,0.25838,0.023595,-0.047279,0.019494,0.17794,-0.069505,0.058163,0.013661,0.04453,-0.21327,0.47897,-0.054266,0.036061,0.002037,-0.0015411,0.00082379,0.011569
0.3,0.098775,0.031793,-0.24707,0.4453,2.3278,0.32704,0.040422,-0.079858,-0.10789,0.059558,0.032094,-0.059902,0.0082268,0.29444,0.13607,0.053329,-2.02,3.118,-0.1007,0.25736,0.018522,-0.047288,0.020257,0.17602,-0.06929,0.058994,0.014401,0.045487,-0.21516,0.48159,-0.054735,0.035941,0.0011423,-0.0014532,0.001006,0.011302
0.31,0.09397,0.041896,-0.24497,0.44834,2.2841,0.4289,0.033814,-0.076408,-0.10654,0.059352,0.032095,-0.058863,0.010719,0.29329,0.1402,0.054729,-2.0433,3.1,-0.10115,0.25603,0.013458,-0.047289,0.020994,0.17398,-0.069057,0.059817,0.015132,0.046397,-0.21678,0.48407,-0.055205,0.03577,0.00024967,-0.0013672,0.0011836,0.011019
0.32,0.089268,0.051653,-0.24261,0.45067,2.2399,0.52625,0.027278,-0.073204,-0.10532,0.059132,0.032118,-0.058022,0.013437,0.29191,0.14408,0.055943,-2.0637,3.0802,-0.10144,0.2544,0.0084304,-0.047282,0.021703,0.17183,-0.068806,0.06063,0.015853,0.04725,-0.21813,0.4864,-0.055675,0.035549,-0.00063718,-0.0012831,0.0013562,0.010722
0.33,0.084671,0.061021,-0.23999,0.45221,2.1952,0.61871,0.020836,-0.070255,-0.10419,0.058886,0.032154,-0.05737,0.016368,0.2903,0.14769,0.056913,-2.0811,3.0589,-0.10159,0.25248,0.0034612,-0.047269,0.022383,0.1696,-0.068538,0.061434,0.016563,0.048035,-0.2192,0.4886,-0.056143,0.035279,-0.0015153,-0.0012009,0.0015238,0.010412
0.34,0.08019,0.069973,-0.23715,0.45291,2.1504,0.70603,0.014511,-0.067573,-0.10315,0.058615,0.032197,-0.0569,0.019493,0.28848,0.15102,0.057589,-2.0957,3.0362,-0.1016,0.25029,-0.001432,-0.04725,0.023032,0.16728,-0.068252,0.062229,0.01726,0.048742,-0.22,0.49066,-0.056609,0.03496,-0.0023822,-0.0011207,0.0016863,0.01009
0.35,0.075857,0.078526,-0.23419,0.45291,2.1064,0.7884,0.0083245,-0.065178,-0.10222,0.058335,0.032255,-0.05662,0.022791,0.28647,0.15407,0.057917,-2.1075,3.0124,-0.10148,0.24785,-0.0062284,-0.047228,0.023651,0.1649,-0.067947,0.063013,0.017946,0.049361,-0.22052,0.49259,-0.057072,0.034594,-0.0032351,-0.0010425,0.0018438,0.0097575
0.36,0.071691,0.086712,-0.2312,0.45234,2.0641,0.86621,0.0022878,-0.06308,-0.10141,0.058064,0.032333,-0.056531,0.026239,0.28427,0.15685,0.057847,-2.1165,2.9875,-0.10125,0.24517,-0.010907,-0.047201,0.024237,0.16247,-0.067625,0.063788,0.018618,0.04988,-0.22076,0.4944,-0.057531,0.034183,-0.0040708,-0.00096645,0.0019963,0.0094166
0.37,0.067693,0.094555,-0.22822,0.45124,2.0236,0.93969,-0.0035945,-0.061274,-0.10073,0.057804,0.032432,-0.056624,0.029814,0.28191,0.15935,0.05733,-2.123,2.9618,-0.10092,0.24227,-0.01545,-0.04717,0.024792,0.16,-0.067285,0.064552,0.019278,0.050288,-0.22073,0.49607,-0.057984,0.033728,-0.0048866,-0.0008927,0.0021438,0.0090684
0.38,0.063847,0.10206,-0.22525,0.44955,1.985,1.0089,-0.0093164,-0.059743,-0.10014,0.057549,0.032546,-0.056879,0.033494,0.2794,0.16157,0.056325,-2.1269,2.9352,-0.10049,0.23917,-0.019841,-0.047134,0.025315,0.15749,-0.066928,0.065304,0.019924,0.050575,-0.22042,0.49761,-0.058431,0.033231,-0.0056802,-0.00082136,0.0022861,0.0087146
0.39,0.060141,0.10921,-0.22228,0.44722,1.9481,1.0738,-0.014871,-0.058471,-0.099627,0.057292,0.032667,-0.057277,0.037258,0.27674,0.16351,0.054793,-2.1284,2.908,-0.099983,0.23589,-0.024064,-0.047093,0.025804,0.15496,-0.066554,0.066044,0.020557,0.050733,-0.21985,0.49902,-0.058871,0.032693,-0.0064489,-0.00075254,0.0024233,0.0083567
0.4,0.056565,0.11603,-0.2193,0.44422,1.9129,1.1346,-0.020249,-0.057443,-0.099174,0.057027,0.032791,-0.057799,0.041088,0.27397,0.16519,0.052712,-2.1276,2.8804,-0.099411,0.23245,-0.028109,-0.04705,0.026261,0.15242,-0.066162,0.06677,0.021175,0.050753,-0.21902,0.50028,-0.0593,0.032119,-0.0071909,-0.00068635,0.0025552,0.0079962
0.41,0.05311,0.1225,-0.21632,0.44053,1.8792,1.1911,-0.025441,-0.056643,-0.098764,0.05675,0.032913,-0.058428,0.044967,0.27112,0.16661,0.050063,-2.1247,2.8527,-0.098789,0.22889,-0.031967,-0.047006,0.026688,0.14989,-0.065753,0.067481,0.02178,0.05063,-0.21792,0.50141,-0.059719,0.031509,-0.0079043,-0.00062291,0.0026817,0.0076344
0.42,0.049771,0.12864,-0.21335,0.43614,1.847,1.2435,-0.030437,-0.056055,-0.098385,0.056459,0.033029,-0.059147,0.048877,0.2682,0.16778,0.046829,-2.1198,2.8249,-0.098126,0.22522,-0.035632,-0.046959,0.027085,0.14737,-0.065327,0.068177,0.022369,0.050357,-0.21657,0.50238,-0.060125,0.030866,-0.0085876,-0.00056231,0.0028026,0.0072728
0.43,0.046551,0.13447,-0.21041,0.43116,1.8168,1.2922,-0.035239,-0.055669,-0.098047,0.056161,0.033143,-0.05995,0.05278,0.2651,0.16864,0.042972,-2.1121,2.796,-0.097389,0.22136,-0.039078,-0.046893,0.027438,0.1448,-0.064884,0.068856,0.022943,0.04993,-0.21497,0.50319,-0.060516,0.030193,-0.0092397,-0.00050467,0.0029179,0.0069127
0.44,0.043462,0.14002,-0.20758,0.42566,1.7887,1.3374,-0.039854,-0.055494,-0.097748,0.055867,0.03326,-0.060838,0.056647,0.26181,0.16916,0.038494,-2.1015,2.7656,-0.096563,0.21731,-0.042309,-0.0468,0.027742,0.14218,-0.064424,0.069517,0.023499,0.049351,-0.21311,0.50384,-0.060891,0.029493,-0.0098613,-0.00044983,0.0030274,0.0065547
0.45,0.040512,0.14528,-0.20487,0.4197,1.7632,1.379,-0.044289,-0.055533,-0.097475,0.055585,0.033377,-0.061809,0.060479,0.25847,0.16944,0.033443,-2.0889,2.7352,-0.095697,0.21319,-0.045364,-0.046703,0.02801,0.13957,-0.063948,0.07016,0.024035,0.048623,-0.21097,0.50433,-0.061248,0.028766,-0.010454,-0.00039764,0.0031313,0.0061992
0.46,0.037695,0.15027,-0.20228,0.41328,1.74,1.4174,-0.048543,-0.055762,-0.097219,0.05531,0.033493,-0.062846,0.064269,0.25515,0.16952,0.02785,-2.075,2.7055,-0.094821,0.20905,-0.048247,-0.046611,0.02825,0.13701,-0.063456,0.070782,0.02455,0.047747,-0.20856,0.50464,-0.061586,0.028016,-0.011016,-0.00034817,0.0032296,0.0058475
0.47,0.035001,0.155,-0.19979,0.40643,1.7189,1.4525,-0.052614,-0.056155,-0.096968,0.055038,0.033605,-0.06393,0.068008,0.25185,0.16942,0.021738,-2.0599,2.6766,-0.093947,0.20493,-0.050961,-0.046523,0.028467,0.13449,-0.062948,0.071384,0.025044,0.046727,-0.20589,0.50479,-0.061904,0.027246,-0.011548,-0.00030144,0.0033224,0.0055008
0.48,0.032425,0.15948,-0.19739,0.39916,1.6997,1.4846,-0.056502,-0.05669,-0.096717,0.054767,0.033709,-0.065045,0.071687,0.24861,0.16915,0.015138,-2.0439,2.6486,-0.093085,0.20083,-0.05351,-0.046442,0.028663,0.13203,-0.062425,0.071965,0.025516,0.045567,-0.20297,0.50476,-0.0622,0.026459,-0.012049,-0.00025743,0.0034099,0.00516
