t, elevL, elevR, throttle
1.66,0.2922,0.26406,5.3398
1.67,0.2922,0.26548,5.3398
1.68,0.29219,0.26691,5.3398
1.69,0.29219,0.26833,5.3398
1.7,0.29219,0.26976,5.3398
1.71,0.29219,0.27118,5.3398
1.72,0.29252,0.27244,5.3398
1.73,0.29335,0.27347,5.3398
1.74,0.29418,0.2745,5.3398
1.75,0.29501,0.27553,5.3398
1.76,0.29584,0.27657,5.3398
1.77,0.29666,0.2776,5.3398
1.78,0.29749,0.27863,5.3398
1.79,0.29832,0.27966,5.3398
1.8,0.29915,0.28069,5.3398
1.81,0.29998,0.28172,5.3398
1.82,0.3008,0.28275,5.3398
1.83,0.30207,0.28356,5.3398
1.84,0.30353,0.28427,5.3398
1.85,0.30499,0.28498,5.3398
1.86,0.30646,0.28569,5.3398
1.87,0.30792,0.2864,5.3398
1.88,0.30939,0.28712,5.3398
1.89,0.31085,0.28783,5.3398
1.9,0.31232,0.28854,5.3398
1.91,0.31378,0.28925,5.3398
1.92,0.31524,0.28996,5.3398
1.93,0.31671,0.29067,5.3398
1.94,0.31845,0.29141,5.3398
1.95,0.32021,0.29216,5.3398
1.96,0.32197,0.2929,5.3398
1.97,0.32373,0.29364,5.3398
1.98,0.32549,0.29438,5.3398
1.99,0.32725,0.29512,5.3398
2,0.32901,0.29586,5.3398
2.01,0.33077,0.29661,5.3398
2.02,0.33253,0.29735,5.3398
2.03,0.33429,0.29809,5.3398
2.04,0.33604,0.29893,5.3398
2.05,0.33776,0.30007,5.3398
2.06,0.33948,0.30122,5.3398
2.07,0.3412,0.30237,5.3398
2.08,0.34292,0.30351,5.3398
2.09,0.34463,0.30466,5.3398
2.1,0.34635,0.30581,5.3398
2.11,0.34807,0.30695,5.3398
2.12,0.34979,0.3081,5.3398
2.13,0.35151,0.30925,5.3398
2.14,0.35323,0.31039,5.3398
2.15,0.35482,0.31183,5.3398
2.16,0.35629,0.31355,5.3398
2.17,0.35776,0.31527,5.3398
2.18,0.35923,0.31699,5.3398
2.19,0.3607,0.31871,5.3398
2.2,0.36217,0.32042,5.3398
2.21,0.36363,0.32214,5.3398
2.22,0.3651,0.32386,5.3398
2.23,0.36657,0.32558,5.3398
