t, elevL, elevR, throttle
0,0.19141,0.19141,5.0797
0.01,0.34861,0.063822,5.1421
0.02,0.50581,-0.063764,5.2044
0.03,0.66302,-0.19135,5.2668
0.04,0.82022,-0.31894,5.3292
0.05,0.81983,-0.31151,5.3398
0.06,0.78718,-0.27645,5.3398
0.07,0.75453,-0.24138,5.3398
0.08,0.72188,-0.20632,5.3398
0.09,0.70254,-0.17435,5.3398
0.1,0.69004,-0.14399,5.3398
0.11,0.67754,-0.11362,5.3398
0.12,0.66504,-0.083252,5.3398
0.13,0.65073,-0.049155,5.3398
0.14,0.63453,-0.011178,5.3398
0.15,0.61834,0.026798,5.3398
0.16,0.60214,0.064775,5.3398
0.17,0.58623,0.10067,5.3398
0.18,0.57093,0.13216,5.3398
0.19,0.55562,0.16365,5.3398
0.2,0.54032,0.19514,5.3398
0.21,0.52529,0.22527,5.3398
0.22,0.5118,0.24773,5.3398
0.23,0.4983,0.27019,5.3398
0.24,0.48481,0.29266,5.3398
0.25,0.47131,0.31512,5.3398
0.26,0.46085,0.33119,5.3398
0.27,0.45044,0.34713,5.3398
0.28,0.44003,0.36307,5.3398
0.29,0.42962,0.37901,5.3398
0.3,0.4223,0.39128,5.3398
0.31,0.41571,0.40269,5.3398
0.32,0.40912,0.41409,5.3398
0.33,0.40252,0.4255,5.3398
0.34,0.39829,0.43474,5.3398
0.35,0.39539,0.44275,5.3398
0.36,0.39249,0.45077,5.3398
0.37,0.38958,0.45879,5.3398
0.38,0.38806,0.46563,5.3398
0.39,0.38807,0.47113,5.3398
0.4,0.38809,0.47663,5.3398
0.41,0.38811,0.48214,5.3398
0.42,0.3887,0.48712,5.3398
0.43,0.39065,0.49091,5.3398
0.44,0.3926,0.4947,5.3398
0.45,0.39455,0.49849,5.3398
0.46,0.39664,0.50215,5.3398
0.47,0.39964,0.50494,5.3398
0.48,0.40264,0.50774,5.3398
0.49,0.40564,0.51054,5.3398
0.5,0.40864,0.51334,5.3398
0.51,0.412,0.51577,5.3398
0.52,0.41538,0.5182,5.3398
0.53,0.41875,0.52062,5.3398
0.54,0.42212,0.52305,5.3398
0.55,0.42541,0.52556,5.3398
0.56,0.42867,0.52809,5.3398
0.57,0.43194,0.53063,5.3398
0.58,0.4352,0.53316,5.3398
0.59,0.43816,0.53598,5.3398
0.6,0.44095,0.53897,5.3398
0.61,0.44374,0.54196,5.3398
0.62,0.44652,0.54495,5.3398
0.63,0.44896,0.54824,5.3398
0.64,0.45097,0.5519,5.3398
0.65,0.45298,0.55556,5.3398
0.66,0.455,0.55922,5.3398
0.67,0.45671,0.56308,5.3398
0.68,0.45767,0.56749,5.3398
0.69,0.45862,0.57189,5.3398
0.7,0.45958,0.5763,5.3398
0.71,0.46039,0.58078,5.3398
0.72,0.45999,0.58587,5.3398
0.73,0.4596,0.59096,5.3398
0.74,0.4592,0.59605,5.3398
0.75,0.45881,0.60114,5.3398
0.76,0.45682,0.60666,5.3398
0.77,0.45473,0.61221,5.3398
0.78,0.45264,0.61776,5.3398
0.79,0.45055,0.6233,5.3398
0.8,0.44682,0.62888,5.3398
0.81,0.44261,0.63447,5.3398
0.82,0.4384,0.64005,5.3398
0.83,0.4342,0.64564,5.3398
0.84,0.42838,0.65088,5.3398
0.85,0.42151,0.65588,5.3398
0.86,0.41464,0.66089,5.3398
0.87,0.40776,0.6659,5.3398
0.88,0.39946,0.67028,5.3398
0.89,0.38927,0.67384,5.3398
0.9,0.37908,0.67739,5.3398
0.91,0.36889,0.68095,5.3398
0.92,0.35769,0.68382,5.3398
0.93,0.34364,0.68471,5.3398
0.94,0.32959,0.68561,5.3398
0.95,0.31554,0.68651,5.3398
0.96,0.30117,0.68699,5.3398
0.97,0.28353,0.68333,5.3398
0.98,0.26589,0.67968,5.3398
0.99,0.24826,0.67603,5.3398
1,0.23062,0.67237,5.3398
1.01,0.21171,0.66129,5.3398
1.02,0.19269,0.64958,5.3398
1.03,0.17367,0.63787,5.3398
1.04,0.15466,0.62616,5.3398
1.05,0.13814,0.60219,5.3398
1.06,0.12245,0.57417,5.3398
1.07,0.10676,0.54615,5.3398
1.08,0.091064,0.51813,5.3398
1.09,0.082064,0.47433,5.3398
1.1,0.07788,0.41917,5.3398
1.11,0.073696,0.36401,5.3398
1.12,0.069511,0.30885,5.3398
1.13,0.077749,0.25039,5.3398
1.14,0.10375,0.18721,5.3398
1.15,0.12975,0.12403,5.3398
1.16,0.15575,0.060847,5.3398
1.17,0.19819,0.0057433,5.3398
1.18,0.29224,-0.024008,5.3398
1.19,0.38629,-0.053759,5.3398
1.2,0.48035,-0.083511,5.3398
1.21,0.56119,-0.10593,5.3353
1.22,0.47096,-0.033377,5.2729
1.23,0.38073,0.039175,5.2106
1.24,0.2905,0.11173,5.1482
1.25,0.20027,0.18428,5.0858
