t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,0.21229,-0.26272,-0.20613,0.19127,3.2324,-3.2614,0.18201,-0.25891,-0.17902,0.11142,0.075726,-0.19417,0.046414,0.17065,-0.019783,0.1546,-0.32496,2.3185,-0.019096,0.18461,0.030116,-0.040179,0.0013923,0.1466,-0.028859,0.014764,-0.0024906,0.012889,-0.042644,0.15064,-0.01912,0.011329,0.0051966,-0.0023566,-0.0024637,0.0057366
0.01,0.20785,-0.25506,-0.21245,0.21519,3.266,-3.1484,0.18187,-0.25116,-0.1814,0.1094,0.074304,-0.18922,0.043982,0.17677,-0.014347,0.14871,-0.42099,2.3974,-0.024235,0.19039,0.037238,-0.04172,0.00053147,0.15277,-0.029255,0.015618,-0.0017254,0.012613,-0.052558,0.15972,-0.019571,0.012075,0.0057608,-0.002537,-0.0025538,0.0061808
0.02,0.20045,-0.24394,-0.21496,0.23622,3.2427,-2.9933,0.1785,-0.24018,-0.18023,0.10604,0.071502,-0.18187,0.040934,0.18248,-0.0081587,0.13992,-0.52124,2.4681,-0.029446,0.19551,0.044369,-0.043309,-0.00022521,0.15832,-0.029622,0.016444,-0.00096846,0.012248,-0.06205,0.16831,-0.020003,0.012784,0.0062872,-0.0026991,-0.0026191,0.0065956
0.03,0.18988,-0.22922,-0.21303,0.25211,3.1562,-2.7953,0.17161,-0.22584,-0.17522,0.10115,0.06732,-0.17194,0.037452,0.18755,-0.001464,0.12877,-0.62187,2.5277,-0.03452,0.19979,0.051216,-0.044824,-0.00082851,0.16304,-0.029941,0.017222,-0.00024477,0.011838,-0.070784,0.17617,-0.020396,0.01344,0.006756,-0.0028335,-0.0026521,0.0069674
0.04,0.17615,-0.211,-0.20626,0.26092,3.0038,-2.5566,0.16113,-0.20824,-0.16631,0.094639,0.061854,-0.15942,0.033725,0.19166,0.0054522,0.11586,-0.71851,2.5724,-0.039214,0.20293,0.057456,-0.046122,-0.0012337,0.16668,-0.030195,0.017935,0.00042038,0.011436,-0.078431,0.1831,-0.020729,0.014024,0.007148,-0.0029308,-0.0026471,0.0072824
0.05,0.15953,-0.18966,-0.19459,0.2613,2.7876,-2.2828,0.14729,-0.18772,-0.15372,0.086559,0.055299,-0.14451,0.029962,0.19443,0.012271,0.1018,-0.80645,2.5975,-0.043263,0.20462,0.062752,-0.047051,-0.0014045,0.16893,-0.030368,0.018565,0.001002,0.011099,-0.084683,0.18891,-0.020986,0.014523,0.0074456,-0.0029825,-0.0025999,0.0075277
0.06,0.14074,-0.16608,-0.17859,0.25302,2.5181,-1.9852,0.1308,-0.16507,-0.13817,0.077212,0.048028,-0.12777,0.026334,0.19552,0.018682,0.08725,-0.88136,2.5993,-0.046444,0.20457,0.066811,-0.047477,-0.0013303,0.16956,-0.030459,0.019106,0.001488,0.010868,-0.089424,0.19354,-0.02116,0.014929,0.0076419,-0.0029855,-0.0025119,0.0076983
0.07,0.12063,-0.14128,-0.1591,0.23659,2.2092,-1.6769,0.11255,-0.14124,-0.12054,0.066994,0.040437,-0.10991,0.022983,0.19466,0.0244,0.072845,-0.93955,2.5745,-0.048579,0.20254,0.069392,-0.047295,-0.001023,0.16835,-0.030467,0.019558,0.0018713,0.010776,-0.09261,0.197,-0.021252,0.015243,0.0077345,-0.002939,-0.0023868,0.0077925
0.08,0.10003,-0.11627,-0.13703,0.2129,1.8751,-1.3699,0.093447,-0.11711,-0.10168,0.056299,0.032874,-0.091619,0.020005,0.19157,0.029186,0.059134,-0.97805,2.5206,-0.04954,0.19832,0.070323,-0.046426,-0.00051922,0.16513,-0.0304,0.019924,0.0021504,0.01085,-0.094278,0.19937,-0.021267,0.015468,0.0077252,-0.0028445,-0.0022301,0.007812
0.09,0.079346,-0.091614,-0.11289,0.18259,1.5236,-1.0714,0.07406,-0.093156,-0.082098,0.045342,0.025538,-0.073271,0.017399,0.18601,0.032878,0.046498,-0.99482,2.4348,-0.049278,0.19169,0.069504,-0.044814,0.00011744,0.15974,-0.030271,0.020216,0.0023377,0.011085,-0.094642,0.20081,-0.02122,0.015615,0.0076253,-0.0027087,-0.0020506,0.0077657
