t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,0.14088,-0.18554,-0.15379,0.23711,1.5761,-1.835,-0.017567,-0.12536,-0.059001,0.066231,0.03427,-0.11971,0.11328,0.17249,-0.12376,-0.36034,1.326,1.4898,0.01586,0.092514,-0.067266,-0.069449,0.025925,0.07848,-0.064601,-0.013123,-0.064329,-0.026725,0.53834,-0.089211,-0.05863,-0.0084116,-0.018148,-0.00012884,0.0027221,-0.00251
0.01,0.14874,-0.18862,-0.15627,0.25938,1.613,-1.8869,-0.017021,-0.12823,-0.059546,0.068758,0.035425,-0.12266,0.11312,0.17291,-0.12574,-0.38195,1.3623,1.5014,0.01449,0.093363,-0.069515,-0.070962,0.026268,0.075853,-0.063834,-0.013171,-0.06381,-0.026536,0.53125,-0.088308,-0.057818,-0.0082876,-0.018422,-0.00018794,0.002667,-0.0026421
0.02,0.15729,-0.19125,-0.15687,0.28181,1.6344,-1.9364,-0.015393,-0.13078,-0.059458,0.071335,0.036511,-0.12531,0.1127,0.1733,-0.12753,-0.40216,1.397,1.5131,0.013062,0.094471,-0.071644,-0.07247,0.02656,0.073415,-0.063087,-0.013223,-0.063317,-0.026275,0.52438,-0.08735,-0.057046,-0.0081142,-0.018666,-0.0002442,0.0026044,-0.0027058
0.03,0.16651,-0.19352,-0.1557,0.30431,1.6413,-1.9842,-0.012725,-0.13307,-0.058761,0.073978,0.037547,-0.12767,0.11204,0.17369,-0.12913,-0.42096,1.4301,1.5253,0.011593,0.095861,-0.07366,-0.073975,0.026805,0.071198,-0.062363,-0.013274,-0.062848,-0.025958,0.51769,-0.086298,-0.056313,-0.0078929,-0.01888,-0.00029909,0.002535,-0.0027045
0.04,0.17636,-0.19548,-0.15289,0.32676,1.6349,-2.0308,-0.0090717,-0.13518,-0.057479,0.076696,0.038549,-0.12975,0.11119,0.17411,-0.13055,-0.43834,1.4619,1.5381,0.010095,0.097553,-0.075571,-0.075481,0.027004,0.069233,-0.061666,-0.01332,-0.062401,-0.025599,0.51115,-0.085115,-0.055619,-0.007625,-0.019068,-0.00035404,0.0024591,-0.0026407
0.05,0.18677,-0.1972,-0.14855,0.34901,1.6161,-2.0767,-0.0044935,-0.13718,-0.055644,0.079493,0.039531,-0.13155,0.11017,0.17461,-0.13182,-0.45431,1.4921,1.5521,0.0085793,0.099567,-0.077379,-0.076993,0.02716,0.067555,-0.060998,-0.013357,-0.061972,-0.025209,0.50475,-0.083765,-0.054965,-0.0073122,-0.019228,-0.0004103,0.002377,-0.0025173
0.06,0.19766,-0.19872,-0.1428,0.37091,1.5861,-2.1223,0.0009449,-0.13914,-0.053287,0.082364,0.040499,-0.13311,0.109,0.17521,-0.13293,-0.46888,1.5211,1.5673,0.0070504,0.10192,-0.079091,-0.078517,0.027273,0.066195,-0.060366,-0.013381,-0.06156,-0.0248,0.49844,-0.082211,-0.05435,-0.0069559,-0.019364,-0.0004692,0.002289,-0.0023367
0.07,0.20893,-0.2001,-0.13577,0.39222,1.5459,-2.1677,0.0071667,-0.14113,-0.050454,0.085298,0.041461,-0.13442,0.10768,0.17594,-0.13393,-0.48206,1.5488,1.5841,0.0055019,0.10462,-0.080713,-0.080056,0.027346,0.065178,-0.059772,-0.013388,-0.061164,-0.02438,0.49221,-0.080419,-0.053774,-0.0065574,-0.019475,-0.00053193,0.0021952,-0.0021014
0.08,0.22045,-0.20136,-0.12761,0.41272,1.4966,-2.213,0.014086,-0.1432,-0.047196,0.088277,0.042416,-0.1355,0.10622,0.17682,-0.13483,-0.49384,1.5756,1.6026,0.0039206,0.10769,-0.082251,-0.081614,0.027381,0.064522,-0.059222,-0.013375,-0.060782,-0.023955,0.48605,-0.078356,-0.053238,-0.0061183,-0.019562,-0.00059956,0.0020958,-0.0018142
0.09,0.23209,-0.20253,-0.11845,0.43214,1.4392,-2.2583,0.021619,-0.1454,-0.04357,0.091278,0.043361,-0.13637,0.10459,0.17786,-0.13568,-0.50424,1.6017,1.623,0.0022873,0.11111,-0.083717,-0.083194,0.027384,0.064243,-0.05872,-0.013338,-0.060414,-0.023532,0.47993,-0.075985,-0.052744,-0.0056395,-0.019626,-0.00067327,0.0019907,-0.0014775
