t, affine_elevL, affine_elevR, affine_throttle
0,-0.0092932,0.0074661,0.00089025
0.01,-0.0056066,0.0021441,0.00024595
0.02,-0.0026087,-0.0026092,-0.0003482
0.03,-0.00029431,-0.0067518,-0.00088422
0.04,0.0013468,-0.010256,-0.001358
0.05,0.0023457,-0.013104,-0.0017657
0.06,0.0027404,-0.015287,-0.002105
0.07,0.0025627,-0.016813,-0.0023765
0.08,0.0018548,-0.017694,-0.002581
0.09,0.00066516,-0.017953,-0.0027195
0.1,-0.00095296,-0.017622,-0.0027944
0.11,-0.0029336,-0.016746,-0.0028083
0.12,-0.0052078,-0.015371,-0.002764
0.13,-0.0077062,-0.01355,-0.0026644
0.14,-0.010326,-0.011352,-0.0025133
0.15,-0.012949,-0.0088576,-0.0023152
0.16,-0.01546,-0.0061455,-0.0020745
0.17,-0.017747,-0.0032972,-0.0017959
0.18,-0.019682,-0.00041788,-0.0014857
0.19,-0.021158,0.0023795,-0.0011514
0.2,-0.022107,0.0049843,-0.00080003
0.21,-0.022446,0.0072795,-0.00043987
0.22,-0.022026,0.0091352,-8.0366e-05
0.23,-0.020704,0.010425,0.00026906
0.24,-0.018412,0.011026,0.00059893
0.25,-0.015517,0.010808,0.00090015
0.26,-0.012625,0.009649,0.0011648
0.27,-0.010312,0.0078551,0.0014043
0.28,-0.0088699,0.0062478,0.0016535
0.29,-0.0078077,0.0048104,0.0019106
0.3,-0.0069259,0.0034755,0.0021714
0.31,-0.0062585,0.0021702,0.0024307
0.32,-0.0058193,0.00083299,0.0026837
0.33,-0.005575,-0.00058266,0.0029256
0.34,-0.0054728,-0.0021013,0.0031521
0.35,-0.0054523,-0.0037494,0.0033589
0.36,-0.0054723,-0.005526,0.0035422
0.37,-0.0055149,-0.007387,0.0036989
0.38,-0.0055595,-0.0092878,0.0038261
0.39,-0.005583,-0.011186,0.003921
0.4,-0.0055801,-0.013011,0.0039813
0.41,-0.0055711,-0.014644,0.0040053
0.42,-0.0055781,-0.015965,0.0039914
0.43,-0.0056254,-0.016864,0.0039379
0.44,-0.005746,-0.017221,0.0038431
0.45,-0.0059697,-0.016896,0.0037047
0.46,-0.0063093,-0.01578,0.0035197
0.47,-0.0067771,-0.013786,0.0032853
0.48,-0.0073783,-0.010874,0.0029978
0.49,-0.0080543,-0.0071632,0.0026532
0.5,-0.00871,-0.0028001,0.0022475
0.51,-0.0092339,0.0021671,0.001776
0.52,-0.0094354,0.0076718,0.0012351
0.53,-0.0094471,0.013482,0.00065199
0.54,-0.0094842,0.019334,6.0371e-05
0.55,-0.0097523,0.024931,-0.00050678
0.56,-0.010345,0.03028,-0.0010319
0.57,-0.011258,0.035354,-0.0015066
0.58,-0.012478,0.039998,-0.0019219
0.59,-0.013984,0.04404,-0.0022698
0.6,-0.015695,0.047429,-0.0025468
0.61,-0.01752,0.050173,-0.0027509
0.62,-0.019378,0.05231,-0.0028799
0.63,-0.021153,0.053862,-0.0029353
0.64,-0.022696,0.054825,-0.0029219
0.65,-0.023883,0.0552,-0.0028448
0.66,-0.024604,0.055,-0.0027098
0.67,-0.024731,0.054233,-0.0025256
0.68,-0.024163,0.052911,-0.0023013
0.69,-0.022841,0.051047,-0.0020461
0.7,-0.02077,0.048635,-0.0017684
0.71,-0.018031,0.045653,-0.0014753
0.72,-0.014735,0.042078,-0.0011736
0.73,-0.011046,0.037836,-0.00086665
0.74,-0.0071847,0.0328,-0.00055431
0.75,-0.0034146,0.026854,-0.00023629
0.76,-6.6886e-05,0.019887,8.9398e-05
0.77,0.0025745,0.011735,0.00042853
0.78,0.004512,0.002158,0.00078715
0.79,0.0060647,-0.0089955,0.0011615
0.8,0.0074785,-0.021451,0.0015368
0.81,0.0088059,-0.034829,0.0019033
0.82,0.0099022,-0.04867,0.002252
0.83,0.010534,-0.06302,0.0025971
0.84,0.010649,-0.077941,0.0029514
0.85,0.010256,-0.093333,0.0033209
0.86,0.0094035,-0.1091,0.0037111
0.87,0.0081538,-0.12503,0.0041244
