t, affine_elevL, affine_elevR, affine_throttle
0,0.00038542,-6.258e-05,-1.3088e-05
0.01,0.0079863,-0.0046079,-0.00027575
0.02,0.013433,-0.0085277,-0.00050021
0.03,0.016665,-0.011606,-0.00067485
0.04,0.017731,-0.013665,-0.00078818
0.05,0.016921,-0.014585,-0.00083476
0.06,0.014682,-0.014326,-0.00081508
0.07,0.011488,-0.012895,-0.00073019
0.08,0.0079077,-0.010406,-0.00058783
0.09,0.0044864,-0.0070731,-0.00039986
0.1,0.0016121,-0.0031298,-0.00017829
0.11,-0.00043378,0.0010635,6.0505e-05
0.12,-0.002147,0.004434,0.00024909
0.13,-0.0034598,0.0066882,0.0003722
0.14,-0.0043375,0.0079684,0.00043892
0.15,-0.0047476,0.008404,0.00045762
0.16,-0.0046797,0.0081028,0.00043654
0.17,-0.0041899,0.0071919,0.00038392
0.18,-0.0033883,0.0058259,0.00030831
0.19,-0.0024053,0.0041657,0.00021849
0.2,-0.0013599,0.0023849,0.00012387
0.21,-0.0003734,0.00066559,3.4146e-05
0.22,0.00043018,-0.0007861,-4.032e-05
0.23,0.00097287,-0.0018339,-9.3986e-05
0.24,0.0012801,-0.0025008,-0.00012837
0.25,0.0013963,-0.0028288,-0.00014547
0.26,0.0013613,-0.002865,-0.00014751
0.27,0.0012118,-0.0026616,-0.00013709
0.28,0.00098768,-0.0022719,-0.00011684
0.29,0.00072515,-0.0017561,-8.9924e-05
0.3,0.00045752,-0.0011814,-6.0035e-05
0.31,0.0002185,-0.00061746,-3.1042e-05
0.32,4.0145e-05,-0.00014057,-7.4153e-06
0.33,-8.0541e-05,0.00019391,7.011e-06
0.34,-0.00018605,0.0004025,1.2873e-05
0.35,-0.00028254,0.00051822,1.3039e-05
0.36,-0.00036735,0.00056282,9.5892e-06
0.37,-0.00043577,0.00055484,4.3367e-06
0.38,-0.00048228,0.0005116,-1.0228e-06
0.39,-0.0004964,0.00044101,-5.5126e-06
0.4,-0.00046607,0.00034823,-8.3672e-06
0.41,-0.00037438,0.00023408,-8.9364e-06
0.42,-0.00021186,0.00010038,-7.0375e-06
0.43,2.6148e-05,-4.8565e-05,-2.5893e-06
0.44,0.00024967,-0.00015994,3.0837e-06
