t, affine_elevL, affine_elevR, affine_throttle
0,0.00019754,-0.00010578,2.5984e-06
0.01,-0.0051263,0.0039352,-6.7008e-05
0.02,-0.0073999,0.0043569,-9.686e-05
0.03,-0.0052298,0.0024321,-7.4294e-05
0.04,-0.00067545,0.00023313,-1.2419e-05
0.05,0.0023451,-0.00089009,3.7806e-05
0.06,0.0031048,-0.0013405,4.0437e-05
0.07,0.0022595,-0.0010586,2.2993e-05
0.08,0.00058278,-0.00028638,4.5298e-06
0.09,-0.00079984,0.00042764,-4.5575e-06
0.1,-0.001182,0.00068146,-4.4801e-06
0.11,-0.00088892,0.00056191,-1.6967e-06
0.12,-0.00031727,0.00021407,-3.6627e-07
0.13,0.00020981,-0.0001638,-3.5771e-07
0.14,0.00041623,-0.00034377,-8.0352e-07
0.15,0.00035439,-0.00031548,-1.0469e-06
0.16,0.00015269,-0.00014956,-7.7284e-07
0.17,-5.6083e-05,5.9145e-05,1.3022e-07
0.18,-0.00012198,0.00011382,3.4766e-07
0.19,-7.9261e-05,4.8667e-05,-1.616e-07
0.2,-1.1203e-05,-2.3686e-05,-6.0287e-07
0.21,-5.3511e-06,1.4128e-05,-2.0578e-08
0.22,-7.9618e-06,4.5385e-05,3.4937e-07
0.23,2.0328e-05,4.4828e-06,-1.324e-07
0.24,3.9505e-05,-3.8048e-05,-6.4309e-07
0.25,2.4434e-06,-3.2854e-06,-2.1752e-07
0.26,-3.5828e-05,4.7593e-05,4.796e-07
0.27,-1.0684e-05,2.1679e-05,2.2296e-07
0.28,2.4215e-05,-2.0223e-05,-3.1382e-07
0.29,1.2463e-05,-1.3076e-05,-3.2241e-07
0.3,-2.7113e-05,2.9861e-05,2.0896e-07
0.31,-8.6599e-06,1.2966e-05,5.1845e-08
0.32,2.3396e-05,-2.0463e-05,-3.4939e-07
0.33,1.9637e-05,-1.9309e-05,-3.7985e-07
0.34,-2.402e-05,2.3078e-05,7.8675e-08
0.35,-1.757e-05,1.6578e-05,-9.4154e-09
0.36,9.9904e-06,-1.0683e-05,-2.9954e-07
0.37,1.8642e-05,-1.9121e-05,-3.7189e-07
0.38,-1.4349e-05,1.3407e-05,-4.6187e-08
0.39,-1.6903e-05,1.5066e-05,-8.1892e-08
0.4,1.2623e-06,-3.3275e-06,-2.6466e-07
0.41,1.2447e-05,-1.3894e-05,-3.2002e-07
0.42,-5.7647e-06,5.037e-06,-1.2909e-07
0.43,-1.2498e-05,1.1268e-05,-1.1612e-07
0.44,-3.2683e-06,1.3852e-06,-2.1981e-07
0.45,5.7234e-06,-7.5192e-06,-2.6329e-07
0.46,-8.5563e-07,-3.8641e-08,-1.6965e-07
0.47,-7.1671e-06,6.2531e-06,-1.5851e-07
0.48,-4.7281e-06,3.5086e-06,-1.8238e-07
0.49,-6.0153e-08,-1.2953e-06,-1.9306e-07
0.5,7.3604e-07,-1.9202e-06,-1.8104e-07
0.51,-2.5077e-06,1.513e-06,-1.7299e-07
0.52,-3.1305e-06,1.9721e-06,-1.9395e-07
0.53,-2.0856e-06,8.1651e-07,-1.9461e-07
0.54,-5.1787e-07,-8.2655e-07,-1.8493e-07
0.55,-2.732e-07,-1.1084e-06,-1.8357e-07
0.56,-2.1598e-06,8.7646e-07,-1.8692e-07
0.57,-3.726e-06,2.602e-06,-1.7867e-07
0.58,-2.0673e-06,7.5539e-07,-1.7416e-07
0.59,3.8001e-07,-2.0772e-06,-1.8062e-07
0.6,-1.3754e-06,-2.089e-07,-1.7832e-07
0.61,-4.3602e-06,3.1572e-06,-1.6809e-07
0.62,-4.524e-06,3.3878e-06,-1.6382e-07
0.63,-3.2489e-07,-1.5045e-06,-1.7517e-07
0.64,-1.342e-06,-5.9734e-07,-1.7063e-07
0.65,-4.8605e-06,3.3718e-06,-1.5955e-07
0.66,-6.061e-06,4.9021e-06,-1.5781e-07
0.67,-1.6121e-06,-1.6939e-07,-1.7247e-07
0.68,-1.3538e-06,-7.5962e-07,-1.6819e-07
0.69,-4.8853e-06,3.0601e-06,-1.5321e-07
0.7,-6.9753e-06,5.5885e-06,-1.5048e-07
0.71,-3.3679e-06,1.7663e-06,-1.7125e-07
0.72,-1.8877e-06,-2.9013e-07,-1.6921e-07
0.73,-4.978e-06,2.7287e-06,-1.4552e-07
0.74,-7.5558e-06,5.6736e-06,-1.3621e-07
0.75,-5.0623e-06,3.5701e-06,-1.6857e-07
0.76,-2.4327e-06,5.8565e-07,-1.8302e-07
0.77,-4.9128e-06,2.3891e-06,-1.4267e-07
0.78,-7.7548e-06,5.0833e-06,-1.1192e-07
0.79,-6.0653e-06,4.4195e-06,-1.6177e-07
0.8,-2.6284e-06,1.6166e-06,-2.2009e-07
0.81,-4.3701e-06,1.9764e-06,-1.5826e-07
0.82,-7.2688e-06,3.6445e-06,-8.2786e-08
0.83,-6.5566e-06,4.2928e-06,-1.3891e-07
0.84,-2.8935e-06,3.1056e-06,-2.7638e-07
0.85,-3.8124e-06,2.1523e-06,-1.9913e-07
0.86,-6.632e-06,2.0265e-06,-4.8319e-08
