t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,0.079954,-0.25789,-0.06855,-0.27616,0.063228,-2.9988,-0.016691,-0.23373,0.01719,0.039161,0.012539,-0.18022,0.40165,0.40075,-0.30059,-0.18229,4.5296,4.71,0.30318,0.37136,-0.25859,-0.13433,0.11129,0.24778,-0.066646,-0.02914,-0.01343,-0.035166,-0.015864,-0.30189,-0.043249,-0.022516,0.0081262,0.0032887,-0.0040173,-0.010499
0.01,0.075429,-0.26786,-0.063022,-0.27177,-0.054038,-3.1229,-0.023971,-0.24275,0.026388,0.041064,0.011469,-0.18847,0.40214,0.39803,-0.31976,-0.22537,4.717,4.6662,0.30804,0.36997,-0.26903,-0.13529,0.1123,0.24652,-0.068023,-0.031177,-0.011591,-0.034786,-0.03937,-0.32265,-0.044416,-0.024181,0.0094426,0.0036598,-0.0042922,-0.011366
0.02,0.069448,-0.27768,-0.055545,-0.2628,-0.18813,-3.2424,-0.031839,-0.25141,0.036205,0.043234,0.010271,-0.19619,0.39727,0.39029,-0.33358,-0.26575,4.8251,4.5618,0.30827,0.36404,-0.2745,-0.13455,0.11122,0.24232,-0.0694,-0.033232,-0.0096824,-0.034087,-0.063153,-0.34328,-0.045606,-0.025845,0.010739,0.0040295,-0.0045446,-0.012219
0.03,0.062253,-0.28707,-0.04638,-0.24978,-0.33463,-3.3537,-0.040061,-0.25947,0.046278,0.045541,0.0090092,-0.20316,0.38582,0.37652,-0.34032,-0.29969,4.8335,4.3859,0.30275,0.35263,-0.27395,-0.13159,0.10776,0.23451,-0.070714,-0.035252,-0.0077655,-0.033155,-0.086377,-0.36317,-0.046767,-0.027461,0.011966,0.0043765,-0.004753,-0.013028
0.04,0.054174,-0.29553,-0.035879,-0.2332,-0.48782,-3.4508,-0.0483,-0.26652,0.056162,0.047814,0.0077658,-0.20906,0.36684,0.35596,-0.33845,-0.32382,4.7256,4.1307,0.29058,0.33496,-0.26659,-0.12602,0.10176,0.22255,-0.071893,-0.037173,-0.0059159,-0.032099,-0.10803,-0.38156,-0.047834,-0.02897,0.013064,0.0046753,-0.0048945,-0.013757
0.05,0.045659,-0.30234,-0.024554,-0.21377,-0.6398,-3.5253,-0.056084,-0.27196,0.065295,0.049819,0.0066404,-0.21339,0.34001,0.32839,-0.32696,-0.33526,4.4927,3.795,0.27141,0.31074,-0.25209,-0.11765,0.093291,0.20624,-0.072867,-0.038932,-0.0042133,-0.031048,-0.12711,-0.39773,-0.048748,-0.030314,0.013978,0.0049009,-0.0049501,-0.014367
0.06,0.037179,-0.30665,-0.01301,-0.19234,-0.78168,-3.5675,-0.062904,-0.27505,0.073078,0.051304,0.005721,-0.21565,0.30599,0.29442,-0.30583,-0.33241,4.1395,3.3873,0.24571,0.2804,-0.2309,-0.10663,0.082741,0.18588,-0.073596,-0.040485,-0.0027159,-0.03012,-0.14293,-0.41124,-0.049469,-0.031454,0.014668,0.0050372,-0.0049119,-0.014833
0.07,0.029222,-0.30758,-0.0018943,-0.16984,-0.90435,-3.568,-0.068234,-0.27508,0.078927,0.052027,0.0050755,-0.21529,0.26591,0.25513,-0.27562,-0.31478,3.6781,2.9217,0.21445,0.24481,-0.20389,-0.093321,0.070629,0.16206,-0.074042,-0.041795,-0.0014801,-0.02943,-0.15486,-0.42168,-0.049964,-0.032353,0.015102,0.0050698,-0.0047755,-0.01513
0.08,0.022184,-0.30445,0.0081925,-0.14722,-1.0002,-3.5199,-0.071674,-0.2715,0.082397,0.05181,0.0047258,-0.21196,0.22195,0.21258,-0.2382,-0.2839,3.1367,2.4225,0.1795,0.20573,-0.17277,-0.078455,0.057745,0.13599,-0.074207,-0.042852,-0.00052858,-0.029057,-0.16275,-0.429,-0.050227,-0.032999,0.015272,0.0049959,-0.0045485,-0.015254
0.09,0.0163,-0.29706,0.016798,-0.12546,-1.0647,-3.4216,-0.073058,-0.26416,0.083304,0.050589,0.0046435,-0.2056,0.17724,0.16961,-0.19674,-0.24352,2.5588,1.9232,0.14356,0.16578,-0.14004,-0.063132,0.045073,0.10943,-0.074129,-0.043679,0.00016016,-0.029012,-0.16698,-0.43353,-0.05029,-0.033414,0.015201,0.0048271,-0.0042505,-0.015217
0.1,0.011595,-0.28482,0.023644,-0.105,-1.0943,-3.2676,-0.072258,-0.25261,0.081514,0.048289,0.0047407,-0.19591,0.13277,0.12736,-0.15223,-0.19486,1.9588,1.4366,0.10766,0.12583,-0.10656,-0.047719,0.032937,0.082989,-0.073856,-0.044311,0.00062185,-0.029283,-0.16813,-0.43569,-0.050193,-0.033626,0.014922,0.0045785,-0.003903,-0.015043
0.11,0.0085028,-0.27251,0.028621,-0.088461,-1.1032,-3.1136,-0.070428,-0.24105,0.078336,0.045697,0.0051056,-0.18624,0.10333,0.098959,-0.12244,-0.16184,1.5581,1.1103,0.083664,0.099035,-0.084222,-0.037435,0.025017,0.065235,-0.073457,-0.0448,0.00091932,-0.029812,-0.16709,-0.43615,-0.049996,-0.033686,0.014483,0.0042738,-0.0035313,-0.014764
0.12,0.0074658,-0.27475,0.033115,-0.080566,-1.1504,-3.1263,-0.071604,-0.24231,0.078026,0.045295,0.0061066,-0.18654,0.11848,0.10938,-0.14584,-0.19864,1.8187,1.2213,0.094671,0.1118,-0.097258,-0.042733,0.028223,0.073137,-0.07308,-0.045317,0.0012307,-0.030387,-0.16621,-0.43682,-0.049849,-0.033755,0.013999,0.003983,-0.003178,-0.014496
0.13,0.0064355,-0.2777,0.03787,-0.073492,-1.2013,-3.1466,-0.073143,-0.24428,0.077553,0.045065,0.0071039,-0.18722,0.13096,0.1166,-0.16728,-0.23385,2.0479,1.2954,0.10342,0.1221,-0.10827,-0.047219,0.03076,0.079409,-0.072768,-0.045912,0.001613,-0.030947,-0.16623,-0.43827,-0.049795,-0.033884,0.013507,0.0037263,-0.0028526,-0.014274
0.14,0.0052917,-0.27918,0.042746,-0.066453,-1.248,-3.1502,-0.074514,-0.24509,0.076406,0.044686,0.0080091,-0.18687,0.13621,0.11676,-0.18063,-0.25876,2.1732,1.2905,0.1064,0.12579,-0.1135,-0.049344,0.031666,0.081417,-0.07251,-0.046575,0.0020602,-0.031507,-0.16703,-0.44038,-0.049824,-0.034061,0.013003,0.003499,-0.0025508,-0.014088
0.15,0.004224,-0.28048,0.047727,-0.060096,-1.2945,-3.1519,-0.075965,-0.24586,0.074896,0.044345,0.0088811,-0.18637,0.13866,0.11386,-0.19099,-0.27986,2.2594,1.2521,0.1071,0.12686,-0.11648,-0.050645,0.032041,0.081775,-0.072298,-0.047296,0.002566,-0.032081,-0.1685,-0.44301,-0.049927,-0.034276,0.012482,0.0032966,-0.0022691,-0.013931
0.16,0.0033476,-0.28261,0.052889,-0.054807,-1.3446,-3.1631,-0.077714,-0.24746,0.07326,0.044185,0.0097728,-0.18641,0.14115,0.11043,-0.20191,-0.30175,2.3495,1.208,0.10772,0.12799,-0.11953,-0.052101,0.032529,0.082201,-0.072122,-0.048064,0.0031238,-0.032684,-0.17053,-0.44607,-0.050094,-0.034518,0.011942,0.0031151,-0.0020044,-0.013794
0.17,0.0026673,-0.28531,0.058222,-0.050472,-1.3973,-3.1806,-0.079684,-0.24963,0.071429,0.04416,0.010678,-0.18679,0.14325,0.10619,-0.21278,-0.32345,2.4368,1.1554,0.10795,0.12886,-0.12233,-0.053568,0.033038,0.08251,-0.071975,-0.048872,0.003727,-0.033326,-0.17301,-0.44944,-0.050317,-0.034777,0.011378,0.0029513,-0.0017542,-0.013672
0.18,0.002179,-0.28794,0.063647,-0.046903,-1.4501,-3.1977,-0.0817,-0.25184,0.069268,0.04418,0.011571,-0.18713,0.14404,0.10045,-0.22219,-0.34289,2.5053,1.0869,0.10704,0.12862,-0.12412,-0.054712,0.03337,0.082175,-0.071849,-0.049711,0.0043693,-0.034015,-0.17584,-0.45305,-0.05059,-0.035043,0.010788,0.0028024,-0.0015162,-0.013558
0.19,0.0018987,-0.29025,0.069096,-0.044029,-1.5017,-3.2114,-0.083672,-0.25384,0.066737,0.044206,0.012441,-0.18726,0.14338,0.093193,-0.22974,-0.35945,2.5516,1.0025,0.10492,0.12716,-0.12479,-0.05547,0.033501,0.081136,-0.071737,-0.050575,0.0050446,-0.034757,-0.17894,-0.45681,-0.050905,-0.035309,0.010169,0.002666,-0.0012886,-0.013447
0.2,0.001849,-0.29235,0.07456,-0.041857,-1.5522,-3.2229,-0.08561,-0.2557,0.063878,0.044252,0.013294,-0.18724,0.14175,0.084931,-0.23598,-0.37381,2.5824,0.90805,0.10195,0.12493,-0.12476,-0.055996,0.03353,0.079704,-0.071635,-0.051458,0.0057478,-0.035551,-0.18223,-0.46067,-0.051257,-0.035566,0.0095226,0.0025402,-0.0010697,-0.013336
0.21,0.0020442,-0.29428,0.080026,-0.040361,-1.6017,-3.2328,-0.087514,-0.25745,0.060724,0.044324,0.014134,-0.18711,0.13949,0.076038,-0.24128,-0.38645,2.6028,0.80762,0.098401,0.1223,-0.1243,-0.056394,0.033518,0.078113,-0.071536,-0.052355,0.0064736,-0.036396,-0.18562,-0.46456,-0.051641,-0.035808,0.008847,0.0024235,-0.00085833,-0.013219
0.22,0.0024668,-0.29555,0.085369,-0.039358,-1.6477,-3.2359,-0.089234,-0.25865,0.057222,0.04435,0.014934,-0.18656,0.13637,0.066531,-0.24507,-0.39647,2.6074,0.70155,0.094135,0.1191,-0.12322,-0.056546,0.03339,0.076261,-0.071436,-0.053261,0.007217,-0.037284,-0.18906,-0.46845,-0.052053,-0.036028,0.0081434,0.0023143,-0.00065308,-0.013094
0.23,0.0031205,-0.29612,0.090515,-0.038786,-1.6893,-3.2316,-0.090727,-0.25924,0.053383,0.044318,0.015693,-0.18557,0.13254,0.05663,-0.24749,-0.40409,2.5982,0.59229,0.089282,0.11547,-0.12163,-0.056488,0.033169,0.074244,-0.07133,-0.054169,0.0079705,-0.038208,-0.19245,-0.47227,-0.052484,-0.036216,0.0074111,0.0022105,-0.00045272,-0.012957
0.24,0.0040135,-0.29644,0.095531,-0.038661,-1.7284,-3.2249,-0.092109,-0.25957,0.049316,0.044284,0.016436,-0.18441,0.12844,0.046582,-0.24921,-0.41044,2.5826,0.48254,0.084132,0.11174,-0.11992,-0.056369,0.032947,0.072273,-0.071215,-0.055076,0.0087303,-0.039156,-0.19573,-0.47597,-0.052932,-0.036369,0.0066524,0.0021112,-0.00025645,-0.012804
0.25,0.0051362,-0.29652,0.10041,-0.038888,-1.7651,-3.2161,-0.093382,-0.25966,0.045062,0.044248,0.017167,-0.1831,0.12413,0.036469,-0.2503,-0.41571,2.5617,0.3732,0.078745,0.10798,-0.11814,-0.056206,0.032734,0.070387,-0.071089,-0.055979,0.0094935,-0.040115,-0.19887,-0.47955,-0.053393,-0.036482,0.0058706,0.0020157,-6.3802e-05,-0.012635
0.26,0.0064781,-0.29636,0.10513,-0.039368,-1.7993,-3.2051,-0.094538,-0.25947,0.040654,0.044208,0.017885,-0.18163,0.11966,0.026354,-0.25081,-0.41998,2.5361,0.26495,0.07316,0.10422,-0.11634,-0.056002,0.032531,0.0686,-0.070949,-0.056877,0.010258,-0.041069,-0.20184,-0.48298,-0.053864,-0.036552,0.0050692,0.0019237,0.00012555,-0.012448
