t, affine_elevL, affine_elevR, affine_throttle
0,0.00017337,-8.3263e-05,2.7899e-06
0.01,-0.0056089,0.0043403,-8.2336e-05
0.02,-0.0081608,0.0048285,-0.00012066
0.03,-0.0057554,0.0026626,-9.3863e-05
0.04,-0.00077863,0.00027141,-1.6047e-05
0.05,0.0022922,-0.0007866,4.9265e-05
0.06,0.0032988,-0.0013981,5.3352e-05
0.07,0.0024623,-0.0011495,3.1095e-05
0.08,0.00062174,-0.00030075,6.0517e-06
0.09,-0.00087579,0.00045947,-6.8146e-06
0.1,-0.0012827,0.00072861,-7.3049e-06
0.11,-0.00097084,0.00060324,-3.6461e-06
0.12,-0.00032925,0.00022547,-9.037e-07
0.13,0.00023823,-0.00018089,-5.2867e-09
0.14,0.00044946,-0.00036869,-1.0692e-07
0.15,0.00038276,-0.0003399,-4.9257e-07
0.16,0.00016459,-0.00016102,-6.0984e-07
0.17,-6.0383e-05,6.5796e-05,-2.1756e-08
0.18,-0.00013227,0.00012505,8.5502e-08
0.19,-8.7611e-05,5.3739e-05,-4.1297e-07
0.2,-1.3894e-05,-2.5933e-05,-8.0997e-07
0.21,-5.2935e-06,1.7051e-05,-7.5197e-08
0.22,-7.009e-06,5.2939e-05,3.7417e-07
0.23,2.2436e-05,8.6384e-06,-1.3706e-07
0.24,4.249e-05,-3.9493e-05,-7.2614e-07
0.25,2.2438e-06,-1.2413e-06,-2.7421e-07
0.26,-3.5933e-05,5.1168e-05,4.638e-07
0.27,-8.7566e-06,2.2816e-05,2.0426e-07
0.28,2.8692e-05,-2.3259e-05,-3.8037e-07
0.29,1.6106e-05,-1.6163e-05,-4.2702e-07
0.3,-2.7905e-05,3.1814e-05,1.4395e-07
0.31,-7.8462e-06,1.3401e-05,-1.1195e-08
0.32,2.7293e-05,-2.2986e-05,-4.1716e-07
0.33,2.3905e-05,-2.2756e-05,-4.7589e-07
0.34,-2.4988e-05,2.4602e-05,1.4451e-08
0.35,-1.7932e-05,1.7437e-05,-8.1154e-08
