t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,0.11848,-0.20653,-0.03222,-0.10047,0.11477,-2.0698,-0.013303,-0.14921,0.013817,0.051648,0.013868,-0.15033,0.10127,0.16661,-0.22359,-0.34996,2.1339,1.3315,0.059061,0.091993,-0.10748,-0.094642,0.042972,0.11311,-0.025583,-0.011208,-0.010217,-0.011219,0.047877,-0.072854,-0.014284,-0.0057278,0.00019305,0.0010122,-0.00037872,-0.0015732
0.01,0.12733,-0.22556,-0.028117,-0.093327,0.060324,-2.2428,-0.016793,-0.16128,0.020449,0.057943,0.015097,-0.16393,0.081754,0.1358,-0.19179,-0.31669,1.8141,1.0747,0.048692,0.074818,-0.091686,-0.080756,0.035174,0.093717,-0.025184,-0.011374,-0.0098364,-0.010897,0.044874,-0.073235,-0.014048,-0.0057748,0.00028214,0.0010299,-0.00034756,-0.001664
0.02,0.11954,-0.21491,-0.019393,-0.070756,-0.006949,-2.1192,-0.016296,-0.15202,0.023442,0.056633,0.014213,-0.15589,0.055251,0.095928,-0.13893,-0.24122,1.3057,0.75547,0.033173,0.053179,-0.066263,-0.058851,0.024198,0.067263,-0.024754,-0.011394,-0.0095998,-0.010751,0.043374,-0.072349,-0.013753,-0.0057254,0.00027458,0.00097018,-0.00029208,-0.0016481
0.03,0.092729,-0.16909,-0.0084833,-0.039224,-0.061918,-1.6529,-0.01177,-0.11834,0.020617,0.045567,0.01084,-0.12246,0.025426,0.049993,-0.070073,-0.12789,0.6589,0.39573,0.015727,0.02825,-0.033801,-0.030613,0.011511,0.03554,-0.024307,-0.011281,-0.0094996,-0.010812,0.043244,-0.070319,-0.013416,-0.0055852,0.00018101,0.00083571,-0.00021973,-0.0015356
0.04,0.073674,-0.13471,-0.0023697,-0.019539,-0.085014,-1.3067,-0.0077904,-0.093421,0.016911,0.036651,0.0085165,-0.097455,0.011993,0.027681,-0.036867,-0.071199,0.34866,0.22055,0.0076455,0.015977,-0.018079,-0.016773,0.0056951,0.0199,-0.023861,-0.011104,-0.0094775,-0.011003,0.043862,-0.067742,-0.013073,-0.0053941,3.8079e-05,0.00066164,-0.00014417,-0.001377
0.05,0.083957,-0.14955,-0.0028737,-0.017432,-0.092331,-1.4443,-0.0066727,-0.10308,0.017219,0.040051,0.010172,-0.10796,0.022367,0.0394,-0.065842,-0.12999,0.60635,0.30109,0.010511,0.022452,-0.030653,-0.027118,0.0099069,0.029271,-0.023426,-0.010964,-0.0094508,-0.011178,0.044397,-0.065477,-0.012761,-0.0052118,-0.00011118,0.00050251,-7.8374e-05,-0.0012437
0.06,0.09094,-0.15868,-0.0021689,-0.012432,-0.10508,-1.5249,-0.0051918,-0.10867,0.016841,0.042154,0.011347,-0.11437,0.029218,0.044769,-0.086456,-0.17484,0.78487,0.33162,0.011019,0.025749,-0.039182,-0.033948,0.012605,0.03458,-0.022999,-0.010865,-0.0094119,-0.011318,0.044778,-0.06357,-0.012478,-0.0050411,-0.00026164,0.00036193,-2.2336e-05,-0.0011393
0.07,0.094977,-0.16285,-0.00051198,-0.005453,-0.12173,-1.5568,-0.0035569,-0.11078,0.015959,0.043196,0.012062,-0.11723,0.033347,0.045565,-0.10011,-0.20689,0.89913,0.32727,0.010047,0.026832,-0.044458,-0.038055,0.014172,0.036906,-0.02258,-0.010803,-0.0093623,-0.011423,0.045023,-0.061966,-0.012221,-0.0048781,-0.00041288,0.00023741,2.5128e-05,-0.001059
0.08,0.096042,-0.16212,0.0018515,0.002798,-0.14019,-1.5415,-0.0018474,-0.10955,0.014619,0.043167,0.012296,-0.11656,0.035246,0.043627,-0.1078,-0.22688,0.95993,0.3039,0.0082808,0.026707,-0.047099,-0.040054,0.014841,0.037375,-0.022168,-0.010766,-0.0093066,-0.011495,0.045187,-0.060571,-0.011984,-0.0047166,-0.0005668,0.00012451,6.5267e-05,-0.00099526
0.09,0.097182,-0.16137,0.0042997,0.01108,-0.15918,-1.5263,-0.00014862,-0.10832,0.013116,0.043225,0.012481,-0.11587,0.036869,0.041191,-0.11462,-0.24493,1.0132,0.27726,0.006345,0.026606,-0.049366,-0.041795,0.015397,0.037716,-0.021761,-0.010746,-0.0092477,-0.011536,0.045305,-0.059311,-0.011763,-0.0045522,-0.00072445,2.0116e-05,9.8903e-05,-0.00094264
