t, affine_elevL, affine_elevR, affine_throttle
0,-0.0082765,0.0048024,6.5075e-05
0.01,-0.016674,0.017512,7.6117e-05
0.02,-0.025383,0.02934,6.5309e-05
0.03,-0.034288,0.040213,4.5097e-05
0.04,-0.043251,0.05009,2.6122e-05
0.05,-0.052106,0.058937,1.6538e-05
0.06,-0.060673,0.066735,2.262e-05
0.07,-0.068755,0.073467,4.8393e-05
0.08,-0.076148,0.07911,9.5783e-05
0.09,-0.082638,0.083636,0.00016492
0.1,-0.088012,0.087005,0.00025406
0.11,-0.092052,0.089155,0.0003597
0.12,-0.094552,0.090011,0.00047697
0.13,-0.09532,0.089473,0.00059947
0.14,-0.094184,0.087424,0.00071999
0.15,-0.09099,0.083728,0.0008304
0.16,-0.085645,0.078242,0.00092238
0.17,-0.07819,0.070825,0.00098809
0.18,-0.068712,0.061344,0.0010203
0.19,-0.057247,0.049697,0.0010141
0.2,-0.043985,0.035823,0.00096662
0.21,-0.029735,0.019767,0.00087933
0.22,-0.015088,0.0016131,0.00075642
0.23,-0.0003079,-0.018068,0.00062403
0.24,0.014092,-0.038108,0.00053503
0.25,0.028371,-0.058089,0.00050832
0.26,0.042586,-0.077952,0.00054349
0.27,0.056318,-0.097546,0.00064093
0.28,0.069434,-0.11669,0.00080038
0.29,0.081887,-0.13517,0.0010208
0.3,0.093427,-0.15266,0.0012999
0.31,0.10378,-0.16879,0.0016334
0.32,0.11269,-0.18312,0.0020151
0.33,0.11989,-0.19512,0.0024352
0.34,0.12504,-0.2042,0.0028807
0.35,0.12783,-0.20975,0.0033337
0.36,0.12794,-0.21111,0.0037709
0.37,0.1251,-0.20773,0.0041644
0.38,0.11914,-0.19924,0.0044795
0.39,0.11,-0.18538,0.0046784
0.4,0.097812,-0.1661,0.0047205
0.41,0.082904,-0.14226,0.0045672
0.42,0.065836,-0.1153,0.0041854
0.43,0.047377,-0.084912,0.0035544
0.44,0.028393,-0.054217,0.0026672
0.45,0.0098685,-0.02814,0.0015422
0.46,-0.0066474,-0.0023747,0.00027846
0.47,-0.020183,0.025896,-0.0010175
0.48,-0.031388,0.056498,-0.0023426
0.49,-0.040881,0.087204,-0.0036893
0.5,-0.049194,0.11638,-0.0050416
0.51,-0.056787,0.14311,-0.0063775
0.52,-0.064007,0.16634,-0.007667
0.53,-0.071064,0.18525,-0.008874
0.54,-0.078013,0.19926,-0.009957
0.55,-0.084686,0.20781,-0.01087
0.56,-0.090746,0.21043,-0.011565
0.57,-0.095606,0.20665,-0.011991
0.58,-0.098578,0.19621,-0.0121
0.59,-0.098897,0.17916,-0.011853
0.6,-0.095931,0.1561,-0.011225
0.61,-0.089396,0.12844,-0.010222
0.62,-0.07944,0.098335,-0.0088804
0.63,-0.066791,0.068537,-0.0072794
0.64,-0.052599,0.041991,-0.0055251
0.65,-0.038164,0.021061,-0.0037349
0.66,-0.024671,0.0070234,-0.002015
0.67,-0.013032,0.00061835,-0.00044937
0.68,-0.0037388,0.00037356,0.00091642
0.69,0.0036238,-0.0018654,0.0020905
0.7,0.0092663,-0.0073656,0.0030811
0.71,0.013167,-0.014834,0.0038992
0.72,0.015484,-0.024351,0.0045584
0.73,0.016383,-0.034799,0.0050735
0.74,0.016091,-0.045449,0.0054588
0.75,0.014869,-0.055911,0.0057271
0.76,0.012976,-0.065698,0.0058895
0.77,0.01066,-0.074383,0.0059552
0.78,0.0081539,-0.081647,0.0059317
0.79,0.005663,-0.087222,0.0058248
0.8,0.0033568,-0.090868,0.0056394
0.81,0.001367,-0.092395,0.0053795
0.82,-0.00021481,-0.091654,0.0050484
0.83,-0.001337,-0.08854,0.0046493
0.84,-0.0019861,-0.083006,0.0041853
0.85,-0.0021766,-0.075071,0.0036596
0.86,-0.001951,-0.064831,0.0030759
0.87,-0.0013657,-0.052481,0.0024383
0.88,-0.00046601,-0.038314,0.0017513
0.89,0.0007033,-0.022717,0.0010193
0.9,0.0019831,-0.0061811,0.00024751
0.91,0.0019244,0.0093847,-0.000494
0.92,-0.00010633,0.022522,-0.0011472
0.93,-0.003039,0.033291,-0.0017161
0.94,-0.0068551,0.04186,-0.0022075
0.95,-0.011737,0.048426,-0.002628
0.96,-0.017421,0.053208,-0.0029837
0.97,-0.023701,0.056406,-0.0032793
0.98,-0.030405,0.058196,-0.0035178
0.99,-0.03724,0.058721,-0.0037006
1,-0.043874,0.058095,-0.0038271
1.01,-0.04996,0.056415,-0.0038958
1.02,-0.055127,0.053764,-0.0039038
1.03,-0.059003,0.050226,-0.003848
1.04,-0.061232,0.045896,-0.003725
1.05,-0.06149,0.040893,-0.0035325
1.06,-0.059514,0.035357,-0.0032687
1.07,-0.055147,0.02946,-0.0029348
1.08,-0.048401,0.023406,-0.0025338
1.09,-0.039533,0.017442,-0.0020737
1.1,-0.029044,0.011788,-0.0015663
1.11,-0.017819,0.0067475,-0.0010292
1.12,-0.0068505,0.0024551,-0.00048475
1.13,0.002438,-0.000785,3.3493e-05
1.14,0.010515,-0.0044032,0.00046675
1.15,0.017407,-0.0083402,0.00081049
1.16,0.022903,-0.012167,0.0010711
1.17,0.027281,-0.015938,0.0012552
1.18,0.030457,-0.019385,0.0013697
1.19,0.03237,-0.022288,0.0014219
1.2,0.033134,-0.024607,0.0014194
1.21,0.032845,-0.026294,0.0013703
1.22,0.031602,-0.027316,0.0012827
1.23,0.029544,-0.027689,0.0011649
1.24,0.026828,-0.027447,0.0010251
1.25,0.023618,-0.026638,0.0008713
1.26,0.020081,-0.02532,0.00071114
1.27,0.016379,-0.023559,0.00055153
1.28,0.012666,-0.021419,0.00039865
1.29,0.0090795,-0.018969,0.00025773
1.3,0.0057192,-0.016279,0.00013291
1.31,0.0026881,-0.013423,2.7266e-05
1.32,4.6418e-05,-0.010483,-5.7302e-05
1.33,-0.0021745,-0.0075539,-0.00012008
1.34,-0.0038045,-0.0047491,-0.00016135
1.35,-0.005291,-0.0021977,-0.00018264
1.36,-0.0077258,0.00034379,-0.00018706
1.37,-0.011042,0.0032168,-0.00017646
1.38,-0.014402,0.0063538,-0.00015127
1.39,-0.017704,0.0096405,-0.00011306
1.4,-0.021016,0.012934,-6.3948e-05
1.41,-0.024148,0.016069,-6.6762e-06
1.42,-0.026914,0.018876,5.5738e-05
1.43,-0.029216,0.021199,0.00012
1.44,-0.03097,0.0229,0.00018278
1.45,-0.03209,0.023879,0.00024082
1.46,-0.032513,0.024073,0.00029112
1.47,-0.032202,0.023469,0.00033105
1.48,-0.031142,0.022104,0.00035855
1.49,-0.029345,0.020063,0.00037221
1.5,-0.026851,0.017476,0.00037128
1.51,-0.023734,0.014511,0.0003558
1.52,-0.020096,0.01136,0.00032643
1.53,-0.016071,0.0082271,0.00028442
1.54,-0.011815,0.0053023,0.00023143
1.55,-0.0074983,0.002763,0.00016935
1.56,-0.0032967,0.00073242,0.00010009
1.57,0.00061463,-0.00071126,2.5455e-05
1.58,0.0041803,-0.0017631,-5.3059e-05
1.59,0.0075624,-0.0029726,-0.00013392
1.6,0.010668,-0.0041788,-0.0002152
1.61,0.01339,-0.0053075,-0.00029475
1.62,0.015674,-0.006387,-0.00037033
1.63,0.017504,-0.0073684,-0.00043969
1.64,0.0189,-0.0082389,-0.00050074
1.65,0.019908,-0.0090103,-0.00055157
1.66,0.020585,-0.00969,-0.00059056
1.67,0.020994,-0.010286,-0.00061639
1.68,0.021191,-0.010808,-0.00062812
1.69,0.021217,-0.011256,-0.00062521
1.7,0.021097,-0.01162,-0.00060755
1.71,0.020831,-0.01188,-0.00057542
1.72,0.020393,-0.012002,-0.00052965
1.73,0.019739,-0.011941,-0.00047148
1.74,0.018795,-0.011638,-0.00040274
1.75,0.017477,-0.01103,-0.00032572
1.76,0.01568,-0.010059,-0.00024332
1.77,0.013296,-0.0086505,-0.00015896
1.78,0.010214,-0.0067371,-7.6607e-05
1.79,0.0063322,-0.0043212,-7.3981e-07
1.8,0.0015319,-0.0013598,6.3695e-05
1.81,-0.0037751,0.0021097,0.00011269
1.82,-0.0091778,0.0062316,0.00014526
1.83,-0.014524,0.010788,0.00016173
1.84,-0.01966,0.015555,0.00016296
1.85,-0.024432,0.020345,0.00015046
1.86,-0.028688,0.024882,0.00012628
1.87,-0.032284,0.028918,9.3173e-05
1.88,-0.035096,0.032248,5.4269e-05
1.89,-0.037025,0.034692,1.3138e-05
1.9,-0.038007,0.036115,-2.6558e-05
1.91,-0.038019,0.036456,-6.128e-05
1.92,-0.037079,0.035713,-8.7869e-05
1.93,-0.035253,0.033959,-0.00010394
1.94,-0.032644,0.03132,-0.00010798
1.95,-0.029394,0.027975,-9.9754e-05
1.96,-0.02566,0.024129,-8.0068e-05
1.97,-0.021612,0.019991,-5.1175e-05
1.98,-0.017417,0.01577,-1.6079e-05
