t, elevL, elevR, throttle
1.66,0.26406,0.2922,5.3398
1.67,0.26548,0.2922,5.3398
1.68,0.26691,0.29219,5.3398
1.69,0.26833,0.29219,5.3398
1.7,0.26976,0.29219,5.3398
1.71,0.27118,0.29219,5.3398
1.72,0.27244,0.29252,5.3398
1.73,0.27347,0.29335,5.3398
1.74,0.2745,0.29418,5.3398
1.75,0.27553,0.29501,5.3398
1.76,0.27657,0.29584,5.3398
1.77,0.2776,0.29666,5.3398
1.78,0.27863,0.29749,5.3398
1.79,0.27966,0.29832,5.3398
1.8,0.28069,0.29915,5.3398
1.81,0.28172,0.29998,5.3398
1.82,0.28275,0.3008,5.3398
1.83,0.28356,0.30207,5.3398
1.84,0.28427,0.30353,5.3398
1.85,0.28498,0.30499,5.3398
1.86,0.28569,0.30646,5.3398
1.87,0.2864,0.30792,5.3398
1.88,0.28712,0.30939,5.3398
1.89,0.28783,0.31085,5.3398
1.9,0.28854,0.31232,5.3398
1.91,0.28925,0.31378,5.3398
1.92,0.28996,0.31524,5.3398
1.93,0.29067,0.31671,5.3398
1.94,0.29141,0.31845,5.3398
1.95,0.29216,0.32021,5.3398
1.96,0.2929,0.32197,5.3398
1.97,0.29364,0.32373,5.3398
1.98,0.29438,0.32549,5.3398
1.99,0.29512,0.32725,5.3398
2,0.29586,0.32901,5.3398
2.01,0.29661,0.33077,5.3398
2.02,0.29735,0.33253,5.3398
2.03,0.29809,0.33429,5.3398
2.04,0.29893,0.33604,5.3398
2.05,0.30007,0.33776,5.3398
2.06,0.30122,0.33948,5.3398
2.07,0.30237,0.3412,5.3398
2.08,0.30351,0.34292,5.3398
2.09,0.30466,0.34463,5.3398
2.1,0.30581,0.34635,5.3398
2.11,0.30695,0.34807,5.3398
2.12,0.3081,0.34979,5.3398
2.13,0.30925,0.35151,5.3398
2.14,0.31039,0.35323,5.3398
2.15,0.31183,0.35482,5.3398
2.16,0.31355,0.35629,5.3398
2.17,0.31527,0.35776,5.3398
2.18,0.31699,0.35923,5.3398
2.19,0.31871,0.3607,5.3398
2.2,0.32042,0.36217,5.3398
2.21,0.32214,0.36363,5.3398
2.22,0.32386,0.3651,5.3398
2.23,0.32558,0.36657,5.3398
2.24,0.3273,0.36804,5.3398
2.25,0.32902,0.36951,5.3398
2.26,0.33117,0.3708,5.3398
2.27,0.33345,0.37204,5.3398
2.28,0.33572,0.37328,5.3398
2.29,0.33799,0.37452,5.3398
2.3,0.34027,0.37576,5.3398
2.31,0.34254,0.377,5.3398
