t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,0.13334,-0.23485,-0.064983,-0.26542,0.85433,-2.8353,-0.027639,-0.23975,0.030297,0.045221,0.016474,-0.40193,0.1064,0.1952,-0.10293,-0.22586,1.4325,1.74,0.089152,0.13814,-0.079987,-0.071504,0.012106,0.28998,-0.037138,-0.017158,-0.020881,-0.023214,0.11648,-0.13905,-0.025677,-0.0093148,-0.0016122,0.00072447,-0.00022009,-0.0052576
0.01,0.1455,-0.26171,-0.062126,-0.27416,0.84229,-3.138,-0.032194,-0.26292,0.042167,0.053405,0.018607,-0.44631,0.096259,0.17983,-0.10325,-0.2369,1.3909,1.589,0.080401,0.12627,-0.078993,-0.069486,0.010749,0.2669,-0.036675,-0.017497,-0.020565,-0.023189,0.11343,-0.14081,-0.025432,-0.0094235,-0.001529,0.0007133,-0.00019105,-0.0054987
0.02,0.14603,-0.26657,-0.053096,-0.25779,0.75514,-3.1744,-0.031703,-0.26343,0.048556,0.057191,0.01916,-0.45226,0.081877,0.15982,-0.096994,-0.23027,1.2704,1.4065,0.067907,0.11209,-0.072946,-0.064347,0.0089244,0.23728,-0.036161,-0.017723,-0.02031,-0.023243,0.11124,-0.14151,-0.025134,-0.0094241,-0.001526,0.00065653,-0.00015693,-0.0055773
0.03,0.1321,-0.24252,-0.039538,-0.21646,0.60416,-2.8698,-0.025609,-0.23589,0.046009,0.054065,0.017473,-0.40893,0.065296,0.13333,-0.084534,-0.2066,1.0807,1.1691,0.052596,0.09352,-0.061646,-0.055421,0.0069712,0.19778,-0.035614,-0.017806,-0.020127,-0.023398,0.10998,-0.14084,-0.024785,-0.0092872,-0.0016209,0.00054205,-0.00012181,-0.0054394
0.04,0.10522,-0.19247,-0.024548,-0.15829,0.4193,-2.2649,-0.016155,-0.18452,0.035258,0.04407,0.013698,-0.32257,0.04998,0.10375,-0.069154,-0.17397,0.86684,0.90226,0.037385,0.072538,-0.047693,-0.044385,0.0053137,0.15322,-0.03505,-0.017744,-0.02002,-0.023659,0.1096,-0.13876,-0.024404,-0.0090085,-0.0018118,0.00036944,-8.9004e-05,-0.0050755
0.05,0.082448,-0.14814,-0.014334,-0.11351,0.28688,-1.7369,-0.008218,-0.14043,0.023992,0.034374,0.01032,-0.24701,0.046369,0.09071,-0.066597,-0.17223,0.81986,0.77223,0.029758,0.062611,-0.041635,-0.04039,0.0050928,0.13318,-0.034477,-0.017593,-0.019978,-0.024008,0.10994,-0.13584,-0.024025,-0.0086325,-0.0020683,0.00016039,-5.8968e-05,-0.0045652
0.06,0.085331,-0.14844,-0.012137,-0.11033,0.27607,-1.7392,-0.0039381,-0.13966,0.019442,0.034592,0.010259,-0.24614,0.063253,0.10849,-0.09301,-0.24511,1.1226,0.88871,0.032566,0.073274,-0.05127,-0.051571,0.0073732,0.15891,-0.033937,-0.017485,-0.019925,-0.024246,0.11008,-0.13324,-0.023698,-0.0082561,-0.0023186,-2.1616e-05,-3.4528e-05,-0.0040877
0.07,0.087699,-0.14908,-0.0091596,-0.10503,0.25609,-1.7436,8.2698e-05,-0.13924,0.014916,0.035236,0.01007,-0.24606,0.078035,0.12028,-0.1169,-0.31196,1.3897,0.94903,0.03248,0.080221,-0.057835,-0.060761,0.0095306,0.17607,-0.03344,-0.017434,-0.019842,-0.024318,0.10983,-0.13107,-0.023421,-0.0078879,-0.0025451,-0.00016882,-1.5688e-05,-0.0036567
0.08,0.08953,-0.15004,-0.0053367,-0.097462,0.22645,-1.7497,0.0039173,-0.13918,0.010544,0.036285,0.0097546,-0.24672,0.090498,0.12758,-0.13767,-0.36978,1.6166,0.9706,0.030468,0.084785,-0.061848,-0.068138,0.011497,0.18703,-0.032984,-0.017428,-0.01973,-0.024225,0.10921,-0.12919,-0.023183,-0.0075199,-0.0027442,-0.00028686,-1.3281e-06,-0.0032531
0.09,0.090633,-0.15094,-0.00069091,-0.087538,0.18722,-1.7529,0.0076196,-0.13914,0.0064099,0.037597,0.0093028,-0.24739,0.099982,0.13111,-0.15418,-0.41438,1.7921,0.96371,0.027202,0.087577,-0.063475,-0.073484,0.013142,0.19288,-0.032563,-0.017457,-0.019593,-0.023977,0.10828,-0.12752,-0.022974,-0.0071477,-0.0029128,-0.00038069,9.6669e-06,-0.002863
