t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,0.2167,-0.17835,-0.023166,0.027299,1.1075,-1.623,0.1138,-0.13399,-0.024343,0.036541,0.019266,-0.30363,0.098179,0.13966,-0.1121,-0.09706,1.7388,1.4863,0.036506,0.14188,-0.053276,-0.045512,0.018089,0.25688,-0.059313,0.0078957,-0.02842,-0.0037873,0.16058,0.10274,-0.042531,0.0050767,-0.004062,-0.0031565,-0.0010547,-0.0045252
0.01,0.2196,-0.1799,-0.024755,0.028493,1.1468,-1.6376,0.11476,-0.13754,-0.023752,0.037167,0.019977,-0.31545,0.10099,0.13995,-0.11464,-0.1091,1.7909,1.5214,0.03698,0.14524,-0.055222,-0.048574,0.018378,0.25258,-0.059185,0.0081015,-0.027974,-0.0035267,0.15455,0.10319,-0.042214,0.005382,-0.0041791,-0.0030644,-0.0010623,-0.004489
0.02,0.2223,-0.18143,-0.025937,0.029779,1.1799,-1.6548,0.11589,-0.14102,-0.023022,0.037975,0.020655,-0.32718,0.10324,0.14037,-0.11683,-0.12004,1.8365,1.5584,0.037251,0.14898,-0.056875,-0.051633,0.018634,0.24842,-0.059079,0.0083052,-0.027527,-0.0031322,0.1484,0.10357,-0.041916,0.0057033,-0.0042675,-0.0029643,-0.0010764,-0.0043648
0.03,0.22486,-0.18299,-0.026747,0.031258,1.2074,-1.6754,0.1172,-0.14445,-0.022171,0.038981,0.021299,-0.33869,0.10496,0.14093,-0.11869,-0.12976,1.8759,1.5975,0.037346,0.15315,-0.058227,-0.054673,0.018859,0.24458,-0.058993,0.0085086,-0.02708,-0.002615,0.14215,0.10392,-0.041636,0.0060373,-0.004328,-0.0028577,-0.0010966,-0.0041543
0.04,0.22731,-0.18466,-0.02722,0.033,1.2296,-1.6997,0.11873,-0.14788,-0.021223,0.040193,0.021907,-0.34987,0.10621,0.14168,-0.12022,-0.1381,1.9091,1.6385,0.037295,0.15779,-0.05927,-0.057671,0.019055,0.24127,-0.058929,0.0087137,-0.026632,-0.0019865,0.13582,0.10425,-0.041377,0.0063807,-0.0043617,-0.0027456,-0.0011227,-0.0038596
0.05,0.22966,-0.18645,-0.027392,0.035056,1.2469,-1.7281,0.12049,-0.15134,-0.020206,0.041614,0.022475,-0.36061,0.10702,0.14264,-0.12145,-0.14498,1.9363,1.6816,0.037119,0.16294,-0.060001,-0.060616,0.019225,0.23866,-0.058886,0.0089226,-0.026185,-0.0012586,0.1294,0.10457,-0.041139,0.00673,-0.0043698,-0.0026292,-0.0011543,-0.0034834
0.06,0.23192,-0.18842,-0.027299,0.037454,1.2597,-1.7609,0.12246,-0.15485,-0.019153,0.043239,0.022997,-0.37079,0.10744,0.14383,-0.1224,-0.15032,1.958,1.727,0.036833,0.16863,-0.060416,-0.063499,0.019372,0.23691,-0.058866,0.0091372,-0.025739,-0.00044304,0.1229,0.10492,-0.040923,0.007082,-0.0043535,-0.0025095,-0.0011913,-0.0030292
0.07,0.23406,-0.19058,-0.026977,0.040197,1.2682,-1.7981,0.12463,-0.15844,-0.018104,0.045055,0.023463,-0.3803,0.10749,0.14528,-0.1231,-0.15406,1.9746,1.7749,0.036447,0.17488,-0.060512,-0.066315,0.0195,0.23615,-0.058869,0.0093595,-0.025293,0.00044812,0.11634,0.10531,-0.040732,0.0074336,-0.004314,-0.0023876,-0.0012333,-0.0025014
0.08,0.23604,-0.19293,-0.026461,0.043261,1.2726,-1.8395,0.12695,-0.16213,-0.017102,0.047043,0.023864,-0.38901,0.10722,0.14701,-0.12357,-0.15616,1.9866,1.8254,0.035968,0.18169,-0.060288,-0.069062,0.019615,0.23648,-0.058895,0.0095914,-0.024849,0.001403,0.10971,0.10576,-0.040565,0.0077817,-0.0042523,-0.0022642,-0.0012799,-0.001905
0.09,0.23779,-0.19545,-0.02578,0.0466,1.2729,-1.8847,0.12938,-0.16592,-0.016197,0.049177,0.024185,-0.39679,0.10666,0.14905,-0.12385,-0.15659,1.9945,1.879,0.035406,0.18907,-0.059739,-0.071737,0.019723,0.23798,-0.058946,0.0098346,-0.024405,0.0024098,0.10303,0.1063,-0.040426,0.0081235,-0.0041697,-0.00214,-0.0013309,-0.0012459
