t, affine_elevL, affine_elevR, affine_throttle
0,-0.00091791,0.0015247,-9.2181e-05
0.01,0.0016504,-0.00025338,-0.00010957
0.02,0.0033531,-0.0016384,-0.00010946
0.03,0.0043098,-0.0026602,-0.00010054
0.04,0.004656,-0.0033662,-8.8373e-05
0.05,0.0045228,-0.0038062,-7.8207e-05
0.06,0.0040468,-0.0040258,-7.2824e-05
0.07,0.0033655,-0.0040496,-7.2926e-05
0.08,0.0025981,-0.0038976,-7.9147e-05
0.09,0.0018436,-0.0035706,-9.1248e-05
0.1,0.0011769,-0.003048,-0.0001084
0.11,0.00065572,-0.0023088,-0.00012978
0.12,0.00031317,-0.001328,-0.0001546
0.13,0.00013323,-6.5863e-05,-0.0001823
0.14,6.3395e-05,0.0013187,-0.00020898
0.15,4.9486e-05,0.0024153,-0.00022758
0.16,6.0086e-05,0.0032011,-0.00023942
0.17,7.9251e-05,0.003694,-0.00024626
0.18,0.00010083,0.0039227,-0.00024913
0.19,0.0001195,0.0039177,-0.00024899
0.2,0.00013242,0.0037115,-0.00024654
0.21,0.00014107,0.0033414,-0.00024183
0.22,0.00014731,0.0028456,-0.00023485
0.23,0.00015385,0.0022645,-0.00022556
0.24,0.00016214,0.0016438,-0.00021383
0.25,0.00017284,0.0010305,-0.00019959
0.26,0.00018854,0.00048944,-0.0001828
0.27,0.00021054,0.00010596,-0.00016426
0.28,0.00023123,-9.2813e-05,-0.00014566
0.29,0.00024343,-8.4908e-05,-0.00012872
0.3,0.00023812,0.00010109,-0.00011486
0.31,0.00020949,0.00036208,-0.00010443
0.32,0.00016166,0.00064684,-9.7705e-05
0.33,0.00010067,0.00090319,-9.4901e-05
0.34,3.6448e-05,0.0011011,-9.5938e-05
0.35,-2.1739e-05,0.0012248,-0.00010062
0.36,-6.5634e-05,0.0012583,-0.00010876
0.37,-8.8389e-05,0.0012025,-0.00012024
0.38,-8.4953e-05,0.0010625,-0.00013505
0.39,-5.7505e-05,0.00084371,-0.00015349
0.4,-2.1409e-06,0.00058075,-0.00017561
0.41,0.00011705,0.00031842,-0.00020076
0.42,0.00033788,7.63e-05,-0.00022501
0.43,0.00061568,-0.00016696,-0.00024503
0.44,0.00086738,-0.00043024,-0.00025896
0.45,0.0010312,-0.00072498,-0.0002659
0.46,0.001062,-0.0010476,-0.00026552
0.47,0.00095168,-0.0013665,-0.00025839
0.48,0.00072207,-0.0016476,-0.00024515
0.49,0.00043114,-0.0018287,-0.00022733
0.5,0.0001416,-0.0018292,-0.00020753
0.51,-8.5277e-05,-0.0015704,-0.00018885
0.52,-0.00026442,-0.00097229,-0.00017633
0.53,-0.00048137,4.0884e-05,-0.0001767
0.54,-0.00073781,0.0013426,-0.00018857
0.55,-0.00089674,0.0026781,-0.00020304
0.56,-0.00096237,0.0039639,-0.00021812
0.57,-0.0010144,0.0051276,-0.00023378
0.58,-0.0011323,0.00609,-0.0002498
0.59,-0.0013377,0.0067534,-0.00026481
0.6,-0.0015884,0.0070448,-0.00027684
0.61,-0.0018296,0.0069077,-0.00028394
0.62,-0.0019713,0.0063128,-0.00028387
0.63,-0.0019159,0.0052827,-0.00027504
0.64,-0.0016097,0.0038617,-0.00025596
0.65,-0.0010877,0.0021221,-0.00022486
0.66,-0.0005372,0.00033187,-0.00018525
0.67,-0.00010675,-0.0013462,-0.00014178
0.68,0.00019005,-0.0027703,-0.0001022
0.69,0.00046467,-0.0038246,-7.2464e-05
0.7,0.00078511,-0.0044857,-5.1894e-05
0.71,0.001093,-0.0046862,-3.9725e-05
0.72,0.0013258,-0.0044636,-3.4945e-05
0.73,0.0014741,-0.0039204,-3.6408e-05
0.74,0.0015424,-0.0031666,-4.2816e-05
0.75,0.0015092,-0.0023205,-5.2527e-05
0.76,0.0013408,-0.0015154,-6.3814e-05
0.77,0.001012,-0.00090713,-7.4773e-05
0.78,0.00051146,-0.00066514,-8.3463e-05
0.79,-0.0001532,-0.00099029,-8.7882e-05
0.8,-0.0010256,-0.0019497,-8.7376e-05
0.81,-0.0022608,-0.0033856,-8.1858e-05
0.82,-0.0039244,-0.0048526,-7.0083e-05
0.83,-0.0058491,-0.0061824,-4.9371e-05
0.84,-0.0077696,-0.0072189,-1.9419e-05
0.85,-0.0094954,-0.0078834,1.7025e-05
0.86,-0.010843,-0.0081503,5.6629e-05
0.87,-0.01166,-0.0080221,9.4469e-05
0.88,-0.011815,-0.0075276,0.00012547
0.89,-0.011185,-0.0067176,0.00014487
0.9,-0.0096944,-0.0056566,0.00014917
0.91,-0.0074353,-0.004464,0.00013578
0.92,-0.0046747,-0.0033657,0.00010438
0.93,-0.0013739,-0.0024836,5.5458e-05
0.94,0.0025311,-0.0018996,-5.3669e-06
0.95,0.0068942,-0.0016268,-7.0943e-05
0.96,0.011385,-0.0015099,-0.00013566
0.97,0.015318,-0.0014372,-0.00019525
0.98,0.018087,-0.0013922,-0.00024597
0.99,0.019513,-0.0013743,-0.00028441
1,0.019616,-0.0013598,-0.00030718
1.01,0.018509,-0.0013572,-0.00031112
1.02,0.016376,-0.0013935,-0.00029322
1.03,0.013395,-0.0015078,-0.00025137
1.04,0.0098018,-0.0017482,-0.00018442
1.05,0.0060684,-0.0021774,-9.2592e-05
1.06,0.0026462,-0.002881,2.1857e-05
1.07,-0.00056068,-0.003898,0.00015281
1.08,-0.0040064,-0.0049764,0.00028346
1.09,-0.0081086,-0.0060269,0.00040738
1.1,-0.012298,-0.0070311,0.00052158
1.11,-0.016077,-0.0079368,0.00062214
1.12,-0.019186,-0.008684,0.00070489
1.13,-0.021306,-0.0091817,0.00076503
1.14,-0.022021,-0.0093269,0.0007975
1.15,-0.021094,-0.0090356,0.00079725
1.16,-0.0186,-0.0082607,0.00075977
1.17,-0.01473,-0.0069604,0.00068117
1.18,-0.009795,-0.0050886,0.00055997
1.19,-0.0045908,-0.0028023,0.00039591
1.2,-0.00014035,-0.00042586,0.00019263
1.21,0.0042865,0.0023728,-3.3112e-05
1.22,0.0095753,0.0059451,-0.00026705
1.23,0.015314,0.010037,-0.00050483
1.24,0.020866,0.014167,-0.00074048
1.25,0.025758,0.017857,-0.00096713
1.26,0.029053,0.020259,-0.0011742
1.27,0.029448,0.020223,-0.0013478
1.28,0.025477,0.016415,-0.0014669
1.29,0.015866,0.0076641,-0.0015047
1.3,0.00041442,-0.0061941,-0.0014283
1.31,-0.018284,-0.022695,-0.0012042
1.32,-0.031607,-0.033618,-0.00080253
1.33,-0.015102,-0.015317,-0.0001922
