t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0.13,0.013914,-0.047025,-0.088018,0.026674,1.0339,-0.72017,0.015109,-0.059084,-0.045566,0.011684,0.020855,-0.038947,0.013913,0.047021,-0.088016,-0.026677,1.0339,0.72011,0.015107,0.05908,-0.045565,-0.011684,0.020854,0.038945,-0.036893,5.1257e-08,0.004986,2.0014e-08,-0.036893,8.8945e-07,-0.021858,7.5347e-08,0.0046527,-5.4212e-09,-0.00067723,4.5285e-08
0.14,0.0099513,-0.042727,-0.089719,0.038318,1.0518,-0.66705,0.013153,-0.054574,-0.046066,0.011692,0.021046,-0.036818,0.0099503,0.042722,-0.089718,-0.038321,1.0518,0.66699,0.013152,0.05457,-0.046066,-0.011692,0.021046,0.036816,-0.036672,4.7753e-08,0.0051307,4.1884e-09,-0.035821,8.5038e-07,-0.021735,7.1169e-08,0.0043944,-5.6206e-09,-0.00058859,4.5359e-08
0.15,0.0060638,-0.038844,-0.091389,0.048636,1.0697,-0.6194,0.011246,-0.050533,-0.046588,0.011755,0.021262,-0.034902,0.0060631,0.03884,-0.091388,-0.048639,1.0696,0.61934,0.011245,0.05053,-0.046587,-0.011755,0.021261,0.0349,-0.036442,4.407e-08,0.0052652,-1.0659e-08,-0.03467,8.0911e-07,-0.021603,6.6795e-08,0.0041351,-5.8422e-09,-0.00050729,4.5282e-08
0.16,0.0022501,-0.035295,-0.092821,0.057615,1.0851,-0.57586,0.0093608,-0.046852,-0.047028,0.011836,0.021449,-0.033128,0.0022495,0.03529,-0.09282,-0.057617,1.0851,0.5758,0.00936,0.046849,-0.047027,-0.011836,0.021449,0.033126,-0.036203,4.0307e-08,0.0053876,-2.4192e-08,-0.033426,7.6668e-07,-0.021462,6.2329e-08,0.0038763,-6.0687e-09,-0.0004322,4.5101e-08
0.17,-0.0014732,-0.032036,-0.093922,0.065272,1.097,-0.53572,0.0074911,-0.043473,-0.04734,0.011911,0.021585,-0.031461,-0.0014738,0.032032,-0.093921,-0.065274,1.097,0.53566,0.0074904,0.043469,-0.047339,-0.011911,0.021584,0.031459,-0.035955,3.6557e-08,0.0054961,-3.6204e-08,-0.032077,7.2409e-07,-0.021311,5.7876e-08,0.0036196,-6.2915e-09,-0.00036227,4.4865e-08
0.18,-0.0050787,-0.02911,-0.094788,0.071747,1.1064,-0.49957,0.0056544,-0.040441,-0.047573,0.011982,0.021687,-0.029943,-0.0050792,0.029105,-0.094787,-0.071749,1.1064,0.49951,0.0056537,0.040438,-0.047572,-0.011981,0.021687,0.029941,-0.035699,3.2867e-08,0.0055901,-4.6619e-08,-0.030621,6.8185e-07,-0.02115,5.3489e-08,0.0033665,-6.5015e-09,-0.00029672,4.4604e-08
0.19,-0.0085535,-0.026555,-0.095519,0.077213,1.1146,-0.46797,0.0038616,-0.037801,-0.047775,0.012053,0.021777,-0.028613,-0.0085539,0.02655,-0.095518,-0.077214,1.1146,0.46791,0.003861,0.037797,-0.047775,-0.012053,0.021777,0.028612,-0.035435,2.9277e-08,0.0056688,-5.5394e-08,-0.029056,6.4038e-07,-0.020979,4.9214e-08,0.0031182,-6.6885e-09,-0.00023485,4.4349e-08
0.2,-0.011888,-0.024371,-0.09614,0.081815,1.1218,-0.44089,0.0021166,-0.035547,-0.047958,0.012124,0.021858,-0.027483,-0.011888,0.024366,-0.096139,-0.081816,1.1218,0.44083,0.002116,0.035544,-0.047957,-0.012124,0.021857,0.027482,-0.035165,2.5837e-08,0.0057319,-6.2621e-08,-0.027383,6.003e-07,-0.020799,4.5111e-08,0.0028757,-6.8539e-09,-0.00017623,4.4141e-08
0.21,-0.015073,-0.022537,-0.096638,0.085669,1.1278,-0.41799,0.00042056,-0.033647,-0.048112,0.012191,0.021923,-0.026542,-0.015073,0.022532,-0.096638,-0.085669,1.1278,0.41793,0.00042001,0.033644,-0.048111,-0.01219,0.021923,0.026541,-0.034889,2.2605e-08,0.0057794,-6.8473e-08,-0.025607,5.6236e-07,-0.020612,4.124e-08,0.0026396,-7.0099e-09,-0.0001205,4.4026e-08
0.22,-0.018111,-0.021047,-0.097086,0.088943,1.1335,-0.39922,-0.0012229,-0.032094,-0.048268,0.012258,0.021987,-0.025801,-0.018111,0.021042,-0.097086,-0.088943,1.1335,0.39916,-0.0012234,0.032091,-0.048268,-0.012257,0.021986,0.025799,-0.034608,1.9598e-08,0.0058114,-7.3139e-08,-0.023734,5.2687e-07,-0.020417,3.7642e-08,0.0024103,-7.1556e-09,-6.7449e-05,4.4029e-08
0.23,-0.021023,-0.019908,-0.097619,0.091856,1.1402,-0.38478,-0.0028115,-0.030899,-0.04849,0.012339,0.022078,-0.025283,-0.021024,0.019902,-0.097618,-0.091856,1.1402,0.38472,-0.002812,0.030896,-0.04849,-0.012339,0.022078,0.025282,-0.034325,1.6826e-08,0.0058288,-7.6881e-08,-0.021775,4.9412e-07,-0.020216,3.4338e-08,0.0021883,-7.3063e-09,-1.6995e-05,4.416e-08
0.24,-0.023809,-0.019097,-0.098215,0.094492,1.1478,-0.37431,-0.0043423,-0.030028,-0.04876,0.012433,0.022189,-0.024978,-0.023809,0.019092,-0.098214,-0.094492,1.1478,0.37425,-0.0043428,0.030025,-0.04876,-0.012433,0.022189,0.024977,-0.034038,1.4323e-08,0.0058328,-7.9981e-08,-0.019746,4.6465e-07,-0.02001,3.1364e-08,0.001974,-7.4654e-09,3.0873e-05,4.4443e-08
0.25,-0.026439,-0.018577,-0.098758,0.096837,1.1549,-0.36713,-0.0058103,-0.029422,-0.049018,0.012527,0.022292,-0.024851,-0.026439,0.018572,-0.098757,-0.096836,1.1549,0.36707,-0.0058108,0.029419,-0.049017,-0.012527,0.022292,0.02485,-0.033749,1.2096e-08,0.005824,-8.2591e-08,-0.017655,4.385e-07,-0.0198,2.8736e-08,0.0017671,-7.6266e-09,7.6282e-05,4.4883e-08
0.26,-0.028905,-0.018326,-0.099234,0.098943,1.1613,-0.36293,-0.0072119,-0.029052,-0.049252,0.01262,0.022382,-0.024892,-0.028905,0.018321,-0.099234,-0.098942,1.1613,0.36287,-0.0072125,0.029049,-0.049252,-0.012619,0.022382,0.024891,-0.03346,1.0147e-08,0.0058029,-8.493e-08,-0.01551,4.1574e-07,-0.019586,2.6464e-08,0.0015675,-7.7966e-09,0.00011937,4.5479e-08
0.27,-0.031211,-0.018332,-0.099676,0.10089,1.1672,-0.36158,-0.0085471,-0.028902,-0.049476,0.012716,0.022465,-0.025098,-0.031211,0.018327,-0.099676,-0.10089,1.1672,0.36152,-0.0085476,0.028899,-0.049476,-0.012716,0.022465,0.025097,-0.03317,8.48e-09,0.0057701,-8.7222e-08,-0.013317,3.9654e-07,-0.019369,2.4562e-08,0.001375,-7.9813e-09,0.00016028,4.6239e-08
0.28,-0.033364,-0.018583,-0.10011,0.10275,1.1731,-0.36291,-0.0098176,-0.028955,-0.049701,0.012821,0.022545,-0.025467,-0.033364,0.018578,-0.10011,-0.10275,1.1731,0.36285,-0.0098181,0.028953,-0.0497,-0.012821,0.022544,0.025466,-0.03288,7.0944e-09,0.0057261,-8.9624e-08,-0.011083,3.8089e-07,-0.019151,2.3029e-08,0.0011894,-8.1853e-09,0.00019916,4.7156e-08
0.29,-0.035368,-0.019058,-0.10054,0.10456,1.1788,-0.36667,-0.011026,-0.029187,-0.049924,0.012936,0.02262,-0.025987,-0.035368,0.019054,-0.10054,-0.10456,1.1788,0.36661,-0.011026,0.029185,-0.049923,-0.012935,0.02262,0.025986,-0.03259,5.9298e-09,0.0056714,-9.1961e-08,-0.008815,3.6766e-07,-0.018931,2.1784e-08,0.0010105,-8.3708e-09,0.00023616,4.8141e-08
0.3,-0.037239,-0.019741,-0.101,0.10638,1.1847,-0.37265,-0.012177,-0.029578,-0.050158,0.013064,0.022698,-0.026651,-0.037239,0.019736,-0.101,-0.10638,1.1847,0.3726,-0.012178,0.029576,-0.050158,-0.013064,0.022698,0.02665,-0.032302,4.9595e-09,0.0056066,-9.4297e-08,-0.0065188,3.5648e-07,-0.01871,2.0799e-08,0.00083798,-8.545e-09,0.00027142,4.9168e-08
0.31,-0.038994,-0.02061,-0.1015,0.10823,1.1911,-0.38065,-0.013278,-0.030107,-0.050414,0.013211,0.022784,-0.027449,-0.038994,0.020606,-0.1015,-0.10823,1.1911,0.3806,-0.013279,0.030105,-0.050414,-0.01321,0.022784,0.027449,-0.032014,4.1301e-09,0.0055325,-9.6553e-08,-0.0042037,3.4654e-07,-0.018489,2e-08,0.00067196,-8.717e-09,0.00030505,5.019e-08
0.32,-0.040626,-0.021638,-0.10202,0.1101,1.1975,-0.39025,-0.014328,-0.030739,-0.050669,0.01337,0.022866,-0.028357,-0.040626,0.021634,-0.10202,-0.11009,1.1975,0.3902,-0.014328,0.030738,-0.050669,-0.01337,0.022866,0.028357,-0.031729,3.3433e-09,0.0054496,-9.8503e-08,-0.0018751,3.3642e-07,-0.018268,1.9285e-08,0.00051223,-8.8625e-09,0.00033717,5.1101e-08
