t, elevL, elevR, throttle
0,0.19141,0.19141,5.0797
0.01,0.063822,0.34861,5.1421
0.02,-0.063764,0.50581,5.2044
0.03,-0.19135,0.66302,5.2668
0.04,-0.31894,0.82022,5.3292
0.05,-0.31151,0.81983,5.3398
0.06,-0.27645,0.78718,5.3398
0.07,-0.24138,0.75453,5.3398
0.08,-0.20632,0.72188,5.3398
0.09,-0.17435,0.70254,5.3398
0.1,-0.14399,0.69004,5.3398
0.11,-0.11362,0.67754,5.3398
0.12,-0.083252,0.66504,5.3398
0.13,-0.049155,0.65073,5.3398
0.14,-0.011178,0.63454,5.3398
0.15,0.026798,0.61834,5.3398
0.16,0.064775,0.60214,5.3398
0.17,0.10067,0.58623,5.3398
0.18,0.13216,0.57093,5.3398
0.19,0.16365,0.55562,5.3398
0.2,0.19514,0.54032,5.3398
0.21,0.22527,0.52529,5.3398
0.22,0.24773,0.5118,5.3398
0.23,0.27019,0.4983,5.3398
0.24,0.29266,0.48481,5.3398
0.25,0.31512,0.47131,5.3398
0.26,0.33119,0.46085,5.3398
0.27,0.34713,0.45044,5.3398
0.28,0.36307,0.44003,5.3398
0.29,0.37901,0.42962,5.3398
0.3,0.39128,0.4223,5.3398
0.31,0.40269,0.41571,5.3398
0.32,0.41409,0.40912,5.3398
0.33,0.4255,0.40252,5.3398
0.34,0.43474,0.39829,5.3398
0.35,0.44275,0.39539,5.3398
0.36,0.45077,0.39249,5.3398
0.37,0.45879,0.38958,5.3398
0.38,0.46563,0.38806,5.3398
0.39,0.47113,0.38807,5.3398
0.4,0.47663,0.38809,5.3398
0.41,0.48214,0.38811,5.3398
0.42,0.48712,0.3887,5.3398
0.43,0.49091,0.39065,5.3398
0.44,0.4947,0.3926,5.3398
0.45,0.49849,0.39455,5.3398
0.46,0.50215,0.39664,5.3398
0.47,0.50494,0.39964,5.3398
0.48,0.50774,0.40264,5.3398
0.49,0.51054,0.40564,5.3398
0.5,0.51334,0.40864,5.3398
0.51,0.51577,0.412,5.3398
0.52,0.5182,0.41538,5.3398
0.53,0.52062,0.41875,5.3398
0.54,0.52305,0.42212,5.3398
0.55,0.52556,0.42541,5.3398
0.56,0.52809,0.42867,5.3398
0.57,0.53063,0.43194,5.3398
0.58,0.53316,0.4352,5.3398
0.59,0.53598,0.43816,5.3398
0.6,0.53897,0.44095,5.3398
0.61,0.54196,0.44374,5.3398
0.62,0.54495,0.44652,5.3398
0.63,0.54824,0.44896,5.3398
0.64,0.5519,0.45097,5.3398
0.65,0.55556,0.45298,5.3398
0.66,0.55922,0.455,5.3398
0.67,0.56308,0.45671,5.3398
0.68,0.56749,0.45767,5.3398
0.69,0.57189,0.45862,5.3398
0.7,0.5763,0.45958,5.3398
0.71,0.58078,0.46039,5.3398
0.72,0.58587,0.45999,5.3398
0.73,0.59096,0.4596,5.3398
0.74,0.59605,0.4592,5.3398
0.75,0.60114,0.45881,5.3398
0.76,0.60666,0.45682,5.3398
0.77,0.61221,0.45473,5.3398
0.78,0.61776,0.45264,5.3398
0.79,0.6233,0.45055,5.3398
0.8,0.62888,0.44682,5.3398
0.81,0.63447,0.44261,5.3398
0.82,0.64005,0.4384,5.3398
0.83,0.64564,0.4342,5.3398
0.84,0.65088,0.42838,5.3398
0.85,0.65588,0.42151,5.3398
0.86,0.66089,0.41464,5.3398
0.87,0.66589,0.40776,5.3398
0.88,0.67028,0.39946,5.3398
0.89,0.67384,0.38927,5.3398
0.9,0.67739,0.37908,5.3398
0.91,0.68095,0.36889,5.3398
0.92,0.68382,0.35769,5.3398
0.93,0.68471,0.34364,5.3398
0.94,0.68561,0.32959,5.3398
0.95,0.68651,0.31554,5.3398
0.96,0.68699,0.30117,5.3398
0.97,0.68333,0.28353,5.3398
0.98,0.67968,0.26589,5.3398
0.99,0.67603,0.24826,5.3398
1,0.67237,0.23062,5.3398
1.01,0.66129,0.21171,5.3398
1.02,0.64958,0.19269,5.3398
1.03,0.63787,0.17367,5.3398
1.04,0.62616,0.15466,5.3398
1.05,0.60219,0.13814,5.3398
1.06,0.57417,0.12245,5.3398
1.07,0.54615,0.10676,5.3398
1.08,0.51813,0.091065,5.3398
1.09,0.47433,0.082064,5.3398
1.1,0.41917,0.07788,5.3398
1.11,0.36401,0.073696,5.3398
1.12,0.30885,0.069511,5.3398
1.13,0.25039,0.077749,5.3398
1.14,0.18721,0.10375,5.3398
1.15,0.12403,0.12975,5.3398
1.16,0.060847,0.15575,5.3398
1.17,0.0057434,0.19819,5.3398
1.18,-0.024008,0.29224,5.3398
1.19,-0.053759,0.38629,5.3398
1.2,-0.083511,0.48035,5.3398
1.21,-0.10593,0.56119,5.3353
1.22,-0.033377,0.47096,5.2729
1.23,0.039175,0.38073,5.2106
1.24,0.11173,0.2905,5.1482
1.25,0.18428,0.20027,5.0858
