t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,0.34008,-0.35161,-0.26909,0.15241,4.0691,-4.1893,0.26569,-0.32974,-0.23084,0.13087,0.099337,-0.23018,0.067731,0.22741,-0.044956,0.24044,-0.16457,2.7628,-0.016664,0.21762,0.024846,-0.041219,0.0063335,0.16751,-0.051338,0.023349,-0.0079114,0.025057,-0.040555,0.24028,-0.033022,0.018002,0.0074593,-0.0031898,-0.0036361,0.0084097
0.01,0.33857,-0.34707,-0.2833,0.18608,4.1952,-4.1211,0.26892,-0.3261,-0.23812,0.13061,0.099298,-0.22784,0.063329,0.23558,-0.038489,0.23524,-0.28359,2.8648,-0.02345,0.22509,0.033602,-0.043071,0.0050497,0.17478,-0.052351,0.02493,-0.0064768,0.024837,-0.058816,0.25661,-0.033944,0.019325,0.0084905,-0.0035004,-0.0038438,0.0091397
0.02,0.33243,-0.33804,-0.2927,0.21764,4.2504,-3.9986,0.26787,-0.31838,-0.24095,0.12872,0.097406,-0.22272,0.057743,0.24364,-0.030589,0.22629,-0.41383,2.9625,-0.03071,0.23221,0.042728,-0.045129,0.0037587,0.18159,-0.053347,0.026509,-0.0050078,0.024402,-0.077016,0.27264,-0.034868,0.020631,0.0094934,-0.0037995,-0.0040242,0.0098509
0.03,0.32067,-0.32369,-0.29589,0.24416,4.2183,-3.8131,0.26159,-0.30578,-0.23849,0.12476,0.093445,-0.21421,0.051238,0.25127,-0.021534,0.214,-0.55078,3.0518,-0.038181,0.23871,0.051872,-0.047248,0.0025347,0.18771,-0.054277,0.028042,-0.0035538,0.023814,-0.094479,0.28787,-0.035752,0.021882,0.010427,-0.0040688,-0.0041603,0.010517
0.04,0.3027,-0.30355,-0.29171,0.26283,4.087,-3.5598,0.24946,-0.28785,-0.23018,0.11842,0.087355,-0.20192,0.044159,0.25797,-0.011711,0.19895,-0.68841,3.1268,-0.045502,0.24418,0.060592,-0.049237,0.0014649,0.19278,-0.055089,0.029482,-0.0021711,0.023153,-0.11046,0.30174,-0.036547,0.023034,0.011249,-0.0042886,-0.0042361,0.011108
0.05,0.27854,-0.27769,-0.27954,0.27136,3.8527,-3.2412,0.23142,-0.26458,-0.21594,0.10962,0.079303,-0.18583,0.036892,0.26314,-0.0015958,0.18182,-0.81967,3.1805,-0.052254,0.24809,0.068398,-0.050878,0.00063213,0.19639,-0.055742,0.03079,-0.00091208,0.022508,-0.12433,0.31381,-0.037214,0.024052,0.011922,-0.0044419,-0.004241,0.011599
0.06,0.2487,-0.24668,-0.25937,0.26835,3.5193,-2.865,0.2079,-0.23641,-0.19617,0.098509,0.069612,-0.16622,0.029856,0.26611,0.0082845,0.16334,-0.93705,3.2052,-0.057985,0.24988,0.074787,-0.051952,0.00010667,0.19809,-0.056199,0.031926,0.00017058,0.021975,-0.13544,0.32367,-0.037717,0.0249,0.012411,-0.0045132,-0.0041674,0.011965
0.07,0.21489,-0.21217,-0.23251,0.25425,3.1083,-2.4515,0.18037,-0.20479,-0.17221,0.085708,0.058959,-0.1441,0.023413,0.26635,0.017415,0.14435,-1.034,3.1955,-0.062328,0.24911,0.079345,-0.052287,-7.9669e-05,0.19757,-0.056449,0.032878,0.0010512,0.021621,-0.14356,0.33118,-0.038045,0.025566,0.012701,-0.0044973,-0.0040181,0.012195
0.08,0.17938,-0.17634,-0.20118,0.23101,2.6513,-2.0266,0.1509,-0.17166,-0.14595,0.072085,0.048132,-0.12086,0.017828,0.26353,0.025371,0.12566,-1.1056,3.1481,-0.065046,0.24554,0.081806,-0.051779,6.1322e-05,0.19465,-0.056506,0.033648,0.001726,0.021487,-0.14875,0.33645,-0.038204,0.026051,0.012798,-0.0043973,-0.0038031,0.012291
0.09,0.1439,-0.14091,-0.16714,0.20048,2.1734,-1.6104,0.1211,-0.13856,-0.11885,0.058306,0.03769,-0.097607,0.013249,0.25735,0.031831,0.10788,-1.1486,3.0604,-0.065992,0.23893,0.082004,-0.050365,0.00047766,0.18917,-0.05639,0.034252,0.0022033,0.021597,-0.15121,0.33967,-0.038215,0.026368,0.012712,-0.0042204,-0.0035359,0.012263
0.1,0.10767,-0.10537,-0.12945,0.16145,1.6634,-1.1974,0.090593,-0.1048,-0.090387,0.044085,0.02749,-0.0739,0.0095907,0.24705,0.036606,0.091109,-1.1593,2.9244,-0.065044,0.22864,0.079775,-0.047939,0.0010641,0.18065,-0.056144,0.03472,0.0025168,0.021932,-0.15145,0.34123,-0.038113,0.026544,0.012471,-0.0039815,-0.0032347,0.012129
