t, affine_elevL, affine_elevR, affine_throttle
0,-0.00023808,-0.00023786,-0.00053055
0.01,-0.00093578,-0.00093569,0.00034781
0.02,-0.0016997,-0.0016997,0.00094435
0.03,-0.0025058,-0.0025057,0.0013065
0.04,-0.0033214,-0.0033212,0.0014799
0.05,-0.0041143,-0.004114,0.0015029
0.06,-0.0048504,-0.0048499,0.0014103
0.07,-0.0054933,-0.0054926,0.001236
0.08,-0.006009,-0.0060082,0.001008
0.09,-0.0063662,-0.0063653,0.0007498
0.1,-0.0065371,-0.0065361,0.00048506
0.11,-0.0064968,-0.0064957,0.00023426
0.12,-0.0062269,-0.0062258,1.0434e-05
0.13,-0.005716,-0.005715,-0.00017441
0.14,-0.0049598,-0.0049589,-0.00030851
0.15,-0.0039739,-0.0039732,-0.0003855
0.16,-0.0027876,-0.0027871,-0.000403
0.17,-0.0013828,-0.0013826,-0.00035567
0.18,0.00012837,0.00012832,-0.00025875
0.19,0.0015425,0.0015422,-0.00014232
0.2,0.002744,0.0027435,-2.9762e-05
0.21,0.0037578,0.0037571,7.2957e-05
0.22,0.0045805,0.0045797,0.00016154
0.23,0.0051979,0.005197,0.00023212
0.24,0.0056153,0.0056142,0.00028283
0.25,0.0058463,0.0058452,0.00031218
0.26,0.0059062,0.005905,0.00031954
0.27,0.0058051,0.0058039,0.00030723
0.28,0.0055529,0.0055517,0.00027818
0.29,0.0051607,0.0051595,0.00023578
0.3,0.0046419,0.0046408,0.00018545
0.31,0.0040111,0.0040101,0.00013295
0.32,0.003283,0.0032821,8.4201e-05
0.33,0.0024724,0.0024717,4.4752e-05
0.34,0.0015942,0.0015937,1.9396e-05
0.35,0.00066249,0.00066228,1.223e-05
0.36,-0.00028738,-0.00028731,2.4734e-05
0.37,-0.0011178,-0.0011175,5.3871e-05
0.38,-0.0017836,-0.0017831,9.5011e-05
0.39,-0.0023013,-0.0023007,0.00014376
0.4,-0.0026811,-0.0026803,0.00019569
0.41,-0.0029329,-0.0029321,0.00024661
0.42,-0.0030669,-0.0030661,0.00029234
0.43,-0.0030937,-0.0030929,0.00032919
0.44,-0.003025,-0.0030242,0.00035509
0.45,-0.0028726,-0.0028719,0.00036818
0.46,-0.0026484,-0.0026478,0.00036671
0.47,-0.0023652,-0.0023647,0.00035056
0.48,-0.0020365,-0.002036,0.00032116
0.49,-0.0016752,-0.0016748,0.00027999
0.5,-0.0012941,-0.0012938,0.00022866
0.51,-0.00090563,-0.00090548,0.00017026
0.52,-0.00052407,-0.000524,0.00010865
0.53,-0.00016328,-0.00016326,4.7619e-05
0.54,0.00016202,0.000162,-8.9986e-06
0.55,0.00043121,0.00043117,-5.859e-05
0.56,0.00064436,0.00064431,-0.00010067
0.57,0.00080605,0.00080601,-0.00013496
0.58,0.00092066,0.00092064,-0.0001612
0.59,0.00099247,0.00099246,-0.00017929
0.6,0.0010257,0.0010257,-0.00018971
0.61,0.0010246,0.0010246,-0.00019293
0.62,0.00099321,0.00099329,-0.00018943
0.63,0.00093573,0.00093584,-0.00017981
0.64,0.00085622,0.00085635,-0.00016483
0.65,0.00075878,0.00075893,-0.00014529
0.66,0.00064746,0.00064763,-0.00012201
0.67,0.00052648,0.00052664,-9.5951e-05
0.68,0.00040006,0.00040021,-6.8109e-05
0.69,0.00027241,0.00027254,-3.952e-05
0.7,0.00014788,0.00014797,-1.1371e-05
0.71,3.0854e-05,3.0871e-05,1.5061e-05
0.72,-7.1919e-05,-7.198e-05,3.8535e-05
0.73,-0.00015504,-0.00015517,5.856e-05
0.74,-0.00021957,-0.00021977,7.5132e-05
0.75,-0.0002668,-0.00026705,8.8257e-05
0.76,-0.00029832,-0.00029863,9.8021e-05
0.77,-0.0003157,-0.00031604,0.00010455
0.78,-0.00032046,-0.00032082,0.00010797
0.79,-0.00031413,-0.00031452,0.00010843
0.8,-0.00029836,-0.00029876,0.00010617
0.81,-0.00027479,-0.00027518,0.0001015
0.82,-0.00024504,-0.00024543,9.471e-05
0.83,-0.00021074,-0.00021111,8.61e-05
0.84,-0.00017356,-0.00017389,7.607e-05
0.85,-0.00013519,-0.00013548,6.5081e-05
0.86,-9.7329e-05,-9.7564e-05,5.3595e-05
0.87,-6.1814e-05,-6.1982e-05,4.2105e-05
0.88,-3.0881e-05,-3.0968e-05,3.1236e-05
0.89,-4.6583e-06,-4.6564e-06,2.1377e-05
0.9,1.704e-05,1.7129e-05,1.288e-05
0.91,3.4506e-05,3.4674e-05,6.0304e-06
0.92,4.8519e-05,4.8754e-05,6.7559e-07
0.93,5.9381e-05,5.9671e-05,-3.3146e-06
0.94,6.7307e-05,6.7641e-05,-6.039e-06
0.95,7.251e-05,7.2878e-05,-7.5979e-06
0.96,7.5199e-05,7.5591e-05,-8.1006e-06
0.97,7.5581e-05,7.5986e-05,-7.6595e-06
0.98,7.3861e-05,7.4268e-05,-6.3867e-06
0.99,7.0239e-05,7.0638e-05,-4.3977e-06
1,6.4915e-05,6.5297e-05,-1.8134e-06
