t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,0.12078,-0.33915,-0.0032434,-0.56837,-0.89815,-4.6094,0.010222,-0.45803,0.12213,0.053574,0.0091758,-0.48388,0.18235,0.41109,-0.26237,-0.11018,3.9503,4.2779,0.19736,0.3053,-0.17418,-0.10729,0.039393,0.38617,-0.051675,-0.019763,0.00016313,0.011983,-0.10848,-0.14618,-0.03265,-0.0079585,0.0048598,0.0057943,-0.0028103,0.0054302
0.01,0.12662,-0.36178,0.0080606,-0.58687,-1.1647,-4.9838,0.00024054,-0.49851,0.15125,0.060231,0.009882,-0.53038,0.17905,0.40229,-0.27153,-0.1663,4.0507,4.189,0.2038,0.30165,-0.18391,-0.11124,0.039177,0.37472,-0.05166,-0.021056,0.0013011,0.012622,-0.12113,-0.15788,-0.033013,-0.0091395,0.0053323,0.0059564,-0.0028944,0.0045117
0.02,0.13156,-0.38416,0.021591,-0.60333,-1.4559,-5.3588,-0.010692,-0.53945,0.18245,0.067081,0.010896,-0.57805,0.17307,0.39178,-0.27825,-0.21634,4.1159,4.09,0.20734,0.29868,-0.19226,-0.11439,0.038295,0.36466,-0.051602,-0.022394,0.0024423,0.013122,-0.13382,-0.17011,-0.033372,-0.010376,0.0058644,0.0060928,-0.0029636,0.003524
0.03,0.13576,-0.40615,0.036903,-0.61959,-1.7637,-5.7304,-0.022096,-0.58051,0.21487,0.07376,0.012257,-0.62642,0.16444,0.3792,-0.28193,-0.25791,4.139,3.9769,0.20767,0.29595,-0.19887,-0.11637,0.036737,0.35556,-0.051482,-0.023769,0.0035657,0.013376,-0.14632,-0.18292,-0.033709,-0.011678,0.0064525,0.0061963,-0.0030123,0.0024614
0.04,0.13924,-0.42673,0.053305,-0.63675,-2.0749,-6.0832,-0.033334,-0.62012,0.247,0.079688,0.013963,-0.6738,0.1533,0.36401,-0.28196,-0.28894,4.1123,3.8428,0.20448,0.29264,-0.20317,-0.11675,0.034521,0.34655,-0.051284,-0.025168,0.0046483,0.01327,-0.15838,-0.19624,-0.034007,-0.01305,0.0070873,0.0062566,-0.0030357,0.001325
0.05,0.14181,-0.44383,0.069749,-0.65468,-2.3689,-6.3864,-0.043577,-0.65521,0.27645,0.084075,0.015944,-0.71672,0.13999,0.34545,-0.27772,-0.30803,4.0269,3.6769,0.19753,0.28744,-0.20432,-0.1151,0.031703,0.3362,-0.050997,-0.026574,0.005665,0.012685,-0.16969,-0.20994,-0.03425,-0.014484,0.0077517,0.0062605,-0.0030294,0.00012744
0.06,0.14296,-0.45413,0.084737,-0.67138,-2.6158,-6.5915,-0.051814,-0.68082,0.29978,0.085951,0.018029,-0.74961,0.12502,0.32258,-0.2686,-0.31482,3.8731,3.4647,0.18666,0.27853,-0.20124,-0.11105,0.028395,0.3225,-0.050616,-0.027956,0.0065894,0.011514,-0.17989,-0.22372,-0.034421,-0.015952,0.0084166,0.0061926,-0.0029911,-0.0011003
0.07,0.14182,-0.45328,0.09636,-0.68239,-2.7772,-6.6349,-0.05696,-0.69023,0.31266,0.084316,0.019917,-0.76485,0.10907,0.29441,-0.25404,-0.31015,3.6413,3.19,0.17186,0.26382,-0.19274,-0.10429,0.024766,0.30308,-0.050144,-0.029279,0.0073944,0.0096771,-0.18858,-0.23711,-0.034511,-0.017407,0.0090406,0.0060365,-0.0029207,-0.002305
0.08,0.13741,-0.43732,0.10268,-0.68151,-2.816,-6.4563,-0.058169,-0.67693,0.31105,0.078544,0.021216,-0.75486,0.093125,0.26084,-0.23426,-0.29671,3.3327,2.8459,0.15373,0.24194,-0.17828,-0.094998,0.021076,0.27636,-0.049595,-0.030502,0.0080556,0.0071334,-0.19536,-0.24956,-0.034515,-0.018784,0.0095727,0.005778,-0.002821,-0.0034154
0.09,0.12833,-0.40231,0.10197,-0.65892,-2.6971,-5.9941,-0.054983,-0.63384,0.29138,0.068456,0.021422,-0.71135,0.077457,0.22117,-0.20842,-0.27555,2.9359,2.4217,0.13224,0.21137,-0.15711,-0.083094,0.017437,0.24048,-0.048988,-0.031592,0.0085565,0.0038878,-0.19993,-0.26053,-0.034439,-0.020021,0.0099645,0.0054099,-0.0026975,-0.0043598
