t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,0.16235,-0.22905,-0.24452,0.36958,2.3848,-1.8628,0.071694,-0.1331,-0.12632,0.087704,0.046416,-0.13475,0.1369,0.26898,-0.092558,0.16609,0.75081,2.8853,-0.038079,0.19769,-0.0017807,-0.053592,0.029482,0.19042,-0.041811,0.02194,-0.023676,0.032727,0.14292,0.17314,-0.027579,0.012505,-0.0018009,-0.0010308,0.00029097,0.0038956
0.01,0.13811,-0.1967,-0.22171,0.35204,2.138,-1.5832,0.059672,-0.11357,-0.11357,0.078065,0.039792,-0.1166,0.14902,0.29914,-0.094447,0.16804,0.7577,3.1885,-0.044031,0.21722,0.0048352,-0.060897,0.032888,0.20855,-0.041257,0.022308,-0.023168,0.03242,0.13842,0.17431,-0.027225,0.012585,-0.0016639,-0.001043,0.00035616,0.0039179
0.02,0.10546,-0.155,-0.18002,0.2995,1.7196,-1.2405,0.04431,-0.089412,-0.091699,0.063128,0.030453,-0.09269,0.14552,0.29807,-0.084567,0.14672,0.67191,3.154,-0.04343,0.21372,0.010289,-0.062077,0.032569,0.20442,-0.040641,0.022504,-0.022783,0.032116,0.13526,0.17392,-0.026805,0.01254,-0.0016492,-0.0010027,0.00043695,0.0038266
0.03,0.070197,-0.1085,-0.12697,0.22092,1.2042,-0.86696,0.028433,-0.062844,-0.064539,0.04483,0.020188,-0.065417,0.12575,0.26175,-0.06535,0.10832,0.51517,2.7486,-0.036077,0.18533,0.012197,-0.055595,0.028175,0.17655,-0.039994,0.0225,-0.022516,0.031864,0.13335,0.17167,-0.02633,0.012345,-0.0017565,-0.00089879,0.00052318,0.0036054
0.04,0.033198,-0.057959,-0.063294,0.11584,0.60077,-0.46866,0.013647,-0.03406,-0.032744,0.023491,0.0093491,-0.03516,0.088028,0.18659,-0.03832,0.058917,0.29946,1.9428,-0.023211,0.13047,0.010224,-0.040406,0.019368,0.12388,-0.039351,0.022321,-0.022338,0.031667,0.13234,0.16777,-0.025828,0.012014,-0.0019652,-0.00073916,0.00060426,0.0032723
0.05,0.032942,-0.054508,-0.065678,0.12379,0.6157,-0.43182,0.011137,-0.031944,-0.032916,0.023056,0.0093142,-0.03328,0.081672,0.17078,-0.03248,0.044537,0.25479,1.7697,-0.018827,0.11828,0.0080943,-0.03688,0.017854,0.11159,-0.038725,0.022085,-0.022198,0.031461,0.13169,0.16332,-0.025344,0.011621,-0.0022262,-0.00056374,0.00067485,0.0029053
0.06,0.045014,-0.065429,-0.093143,0.17795,0.85906,-0.49913,0.010998,-0.038165,-0.044618,0.029897,0.012936,-0.04056,0.090845,0.18471,-0.035259,0.042557,0.27912,1.9087,-0.018072,0.12689,0.0061414,-0.039499,0.019902,0.11869,-0.038119,0.021908,-0.022049,0.031167,0.13093,0.15939,-0.024905,0.011238,-0.0024925,-0.00041208,0.00073441,0.0025765
0.07,0.055116,-0.07263,-0.11798,0.22795,1.0753,-0.53512,0.0093957,-0.04264,-0.054718,0.035594,0.016025,-0.046057,0.099623,0.19738,-0.037213,0.038619,0.29679,2.0338,-0.016984,0.1345,0.0038313,-0.042001,0.021779,0.12474,-0.03753,0.021783,-0.021894,0.030795,0.13008,0.15591,-0.024505,0.01086,-0.0027607,-0.00028106,0.00078473,0.0022811
0.08,0.061766,-0.074819,-0.13642,0.26582,1.2318,-0.53247,0.0065631,-0.044667,-0.061657,0.039276,0.018152,-0.048881,0.10555,0.20429,-0.037216,0.031677,0.29867,2.0985,-0.01525,0.1381,0.0013273,-0.043492,0.022922,0.12702,-0.036953,0.021702,-0.021735,0.030351,0.12917,0.15281,-0.02414,0.010483,-0.0030288,-0.00016733,0.00082732,0.0020134
0.09,0.067279,-0.075439,-0.15282,0.29918,1.3691,-0.51815,0.0032784,-0.046262,-0.067559,0.042382,0.019963,-0.051131,0.10953,0.20734,-0.035873,0.022877,0.28961,2.1232,-0.013176,0.13907,-0.0012135,-0.044355,0.023538,0.12687,-0.036387,0.021655,-0.021573,0.02984,0.12823,0.15,-0.023802,0.010103,-0.0032952,-6.75e-05,0.00086305,0.0017674
0.1,0.071423,-0.074381,-0.16617,0.32589,1.4789,-0.49217,-0.00026049,-0.04731,-0.072026,0.044696,0.021371,-0.052627,0.11107,0.20578,-0.03323,0.012698,0.26995,2.1006,-0.010786,0.13699,-0.0037239,-0.044376,0.023529,0.12398,-0.035832,0.021626,-0.02141,0.029263,0.12726,0.14735,-0.023485,0.0097126,-0.0035585,2.2286e-05,0.00089213,0.001536
0.11,0.075152,-0.072776,-0.17833,0.34941,1.5782,-0.46267,-0.003861,-0.048446,-0.075908,0.046751,0.022641,-0.054056,0.11318,0.20504,-0.030751,0.0026523,0.25157,2.0869,-0.0084922,0.13552,-0.0063532,-0.04463,0.023583,0.12169,-0.035286,0.02161,-0.021245,0.028626,0.12629,0.1448,-0.023184,0.0093121,-0.0038158,0.00010374,0.00091519,0.0013168
0.12,0.078576,-0.070854,-0.1894,0.36984,1.6679,-0.43152,-0.0074284,-0.049768,-0.079259,0.048598,0.023793,-0.055511,0.11541,0.20425,-0.028234,-0.0074226,0.23286,2.0735,-0.0062172,0.13409,-0.0090427,-0.044935,0.023605,0.11951,-0.034746,0.021601,-0.021081,0.027934,0.1253,0.14232,-0.022895,0.0089014,-0.0040641,0.00017819,0.00093288,0.0011087
0.13,0.081826,-0.068834,-0.19958,0.38757,1.7503,-0.40035,-0.010894,-0.05137,-0.082177,0.050307,0.024863,-0.057096,0.11774,0.20341,-0.025675,-0.017459,0.21379,2.0601,-0.0039607,0.13268,-0.011753,-0.045279,0.023594,0.11744,-0.034212,0.021597,-0.020915,0.027195,0.12432,0.1399,-0.022616,0.0084815,-0.0042998,0.00024646,0.00094583,0.00091107
0.14,0.085024,-0.066913,-0.20917,0.40303,1.8279,-0.37054,-0.014202,-0.053344,-0.084771,0.051959,0.025886,-0.058928,0.12047,0.203,-0.023146,-0.027407,0.1949,2.0518,-0.0017497,0.13162,-0.01447,-0.045766,0.023617,0.11581,-0.033683,0.021597,-0.020748,0.026412,0.12331,0.13752,-0.022345,0.0080544,-0.0045185,0.00030879,0.00095456,0.00072434
0.15,0.087959,-0.065089,-0.21768,0.41526,1.8964,-0.34254,-0.01726,-0.055608,-0.086837,0.05345,0.026796,-0.060926,0.12347,0.20283,-0.020595,-0.037239,0.17575,2.0466,0.00042213,0.13078,-0.017159,-0.046348,0.023648,0.11448,-0.033159,0.021601,-0.02058,0.025592,0.12229,0.13519,-0.02208,0.0076218,-0.0047173,0.00036558,0.00095952,0.00054835
0.16,0.090327,-0.063313,-0.2244,0.42296,1.9499,-0.31665,-0.019953,-0.058003,-0.088102,0.054625,0.027498,-0.062941,0.12647,0.20245,-0.017958,-0.046861,0.15578,2.04,0.0025512,0.12987,-0.019756,-0.046926,0.023635,0.11324,-0.032638,0.021606,-0.020409,0.024738,0.12123,0.1329,-0.021819,0.0071857,-0.0048938,0.0004171,0.00096107,0.00038292
0.17,0.092117,-0.06167,-0.22937,0.42629,1.9889,-0.29357,-0.022242,-0.060483,-0.08859,0.05549,0.027997,-0.064967,0.12941,0.20181,-0.015257,-0.056166,0.13514,2.0315,0.0046199,0.12888,-0.022238,-0.047472,0.023574,0.11205,-0.032121,0.021611,-0.020235,0.023852,0.12015,0.13065,-0.021561,0.0067483,-0.0050467,0.00046354,0.00095957,0.00022785
0.18,0.093415,-0.060267,-0.23289,0.42588,2.0157,-0.27399,-0.024146,-0.063041,-0.088425,0.056104,0.028323,-0.06705,0.13232,0.20098,-0.012544,-0.065065,0.11425,2.0216,0.0066132,0.12782,-0.024609,-0.047991,0.023478,0.11096,-0.031608,0.021616,-0.020058,0.022938,0.11903,0.12841,-0.021304,0.0063118,-0.0051756,0.00050522,0.00095544,8.2783e-05
0.19,0.094284,-0.059152,-0.23519,0.42235,2.0325,-0.25807,-0.025688,-0.065648,-0.087713,0.056511,0.028505,-0.06921,0.1352,0.20002,-0.009859,-0.073522,0.093415,2.0111,0.0085143,0.12676,-0.02687,-0.048485,0.023357,0.10999,-0.031097,0.021618,-0.019877,0.021996,0.11788,0.12619,-0.021048,0.0058788,-0.0052801,0.00054219,0.00094899,-5.2343e-05
0.2,0.09476,-0.058319,-0.23645,0.41615,2.0408,-0.24562,-0.026881,-0.068248,-0.086544,0.056735,0.028563,-0.071433,0.13808,0.19898,-0.0072282,-0.081543,0.072816,2.0002,0.010306,0.1257,-0.029012,-0.048959,0.023221,0.10917,-0.030588,0.021617,-0.019691,0.021024,0.11667,0.12399,-0.020791,0.0054519,-0.0053599,0.00057427,0.00094031,-0.00017735
0.21,0.09486,-0.057747,-0.23678,0.40765,2.0415,-0.23634,-0.02774,-0.070781,-0.08499,0.056788,0.028511,-0.073694,0.14089,0.1978,-0.0046637,-0.089118,0.052541,1.9886,0.01197,0.12462,-0.031014,-0.049391,0.023063,0.10847,-0.030083,0.021613,-0.019497,0.020022,0.11538,0.1218,-0.02053,0.0050338,-0.0054154,0.00060122,0.00092947,-0.000292
0.22,0.094678,-0.057453,-0.23649,0.39753,2.0371,-0.23012,-0.028334,-0.073253,-0.083167,0.056728,0.028386,-0.076024,0.14347,0.1963,-0.0021683,-0.096197,0.032593,1.9741,0.013496,0.1234,-0.03285,-0.049731,0.022859,0.10778,-0.02958,0.021604,-0.019296,0.018995,0.11403,0.11961,-0.020266,0.0046259,-0.0054487,0.00062358,0.00091687,-0.00039691
0.23,0.09425,-0.057425,-0.23572,0.38618,2.0288,-0.22672,-0.028704,-0.075642,-0.081135,0.05658,0.028205,-0.07842,0.146,0.19475,0.00021211,-0.10289,0.013346,1.9595,0.014887,0.12219,-0.034573,-0.050038,0.022643,0.10723,-0.029079,0.021589,-0.019088,0.017945,0.11262,0.11743,-0.019998,0.0042299,-0.0054615,0.00064162,0.00090279,-0.00049248
0.24,0.093554,-0.057614,-0.23446,0.37377,2.0166,-0.22575,-0.028854,-0.077892,-0.078923,0.056337,0.027968,-0.080837,0.14844,0.19314,0.0024698,-0.10925,-0.0051409,1.9446,0.016132,0.12098,-0.036173,-0.050306,0.022416,0.10681,-0.028579,0.021567,-0.018871,0.016874,0.11113,0.11525,-0.019725,0.0038477,-0.005455,0.00065525,0.00088731,-0.0005786
0.25,0.092576,-0.057977,-0.23272,0.36046,2.0005,-0.22689,-0.028789,-0.079951,-0.07656,0.055992,0.027674,-0.083227,0.15078,0.19147,0.0045964,-0.11531,-0.022794,1.9294,0.017222,0.11976,-0.037637,-0.050528,0.022178,0.10649,-0.028082,0.021538,-0.018644,0.015784,0.10956,0.11306,-0.019446,0.003481,-0.0054309,0.00066437,0.00087043,-0.00065516
0.26,0.091526,-0.058568,-0.23101,0.34718,1.9848,-0.23,-0.028595,-0.081937,-0.07423,0.055656,0.027388,-0.085716,0.15281,0.18952,0.0066057,-0.12099,-0.039729,1.9113,0.018144,0.11839,-0.038917,-0.050644,0.021898,0.10613,-0.027586,0.0215,-0.018407,0.014682,0.1079,0.11087,-0.01916,0.0031308,-0.005391,0.00066943,0.00085235,-0.00072273
0.27,0.090355,-0.059341,-0.22922,0.33388,1.9686,-0.23482,-0.028281,-0.083797,-0.071892,0.055304,0.027096,-0.088241,0.15464,0.18744,0.0084879,-0.12641,-0.055844,1.8922,0.018921,0.11696,-0.040058,-0.050695,0.021596,0.10581,-0.027091,0.021453,-0.018162,0.013576,0.10617,0.10866,-0.018867,0.0027974,-0.0053375,0.00067099,0.00083326,-0.00078209
0.28,0.088982,-0.060234,-0.22716,0.32041,1.9503,-0.24102,-0.027823,-0.085447,-0.069508,0.054891,0.026775,-0.090707,0.15636,0.18537,0.01024,-0.13163,-0.071086,1.873,0.01956,0.11554,-0.041077,-0.050707,0.021288,0.10559,-0.026598,0.021395,-0.017908,0.012472,0.10437,0.10645,-0.018568,0.0024818,-0.005272,0.00066909,0.00081318,-0.00083323
0.29,0.087393,-0.061209,-0.22481,0.30685,1.9296,-0.24836,-0.027221,-0.086856,-0.067094,0.05441,0.026419,-0.093064,0.15797,0.18332,0.011866,-0.13671,-0.085462,1.854,0.020062,0.11412,-0.04197,-0.050685,0.020978,0.10544,-0.026106,0.021327,-0.017643,0.011375,0.10248,0.10422,-0.018261,0.0021851,-0.0051961,0.00066375,0.00079212,-0.00087612
0.3,0.085784,-0.062332,-0.22263,0.29391,1.9104,-0.25681,-0.026545,-0.088166,-0.0648,0.053961,0.026086,-0.095451,0.15928,0.1811,0.013379,-0.14151,-0.099064,1.833,0.02042,0.11258,-0.042688,-0.050574,0.020639,0.10524,-0.025616,0.021249,-0.01737,0.010293,0.10052,0.10198,-0.017948,0.0019074,-0.0051112,0.00065536,0.00077015,-0.00091121
0.31,0.084107,-0.063561,-0.22047,0.28147,1.8915,-0.26615,-0.025796,-0.089329,-0.062576,0.053515,0.02576,-0.097801,0.1604,0.17882,0.014789,-0.14611,-0.11194,1.8113,0.020665,0.111,-0.043275,-0.050408,0.020287,0.10504,-0.025129,0.021158,-0.01709,0.0092348,0.098503,0.099729,-0.017628,0.001648,-0.0050188,0.00064457,0.00074741,-0.00093946
0.32,0.082261,-0.064822,-0.21807,0.26927,1.8708,-0.27606,-0.024945,-0.090244,-0.060357,0.053014,0.025408,-0.099982,0.16144,0.17661,0.016104,-0.15059,-0.12412,1.79,0.020814,0.10945,-0.043758,-0.050218,0.019937,0.10489,-0.024643,0.021055,-0.016802,0.0082056,0.096423,0.097459,-0.017303,0.0014074,-0.0049202,0.00063151,0.00072392,-0.00096094
0.33,0.080258,-0.066096,-0.21546,0.25739,1.8483,-0.28635,-0.023998,-0.090908,-0.058166,0.05246,0.02503,-0.10196,0.16237,0.17447,0.017332,-0.15492,-0.13564,1.7691,0.020872,0.1079,-0.044131,-0.050002,0.01959,0.10477,-0.02416,0.020941,-0.016508,0.007211,0.094286,0.095178,-0.016973,0.0011856,-0.0048166,0.0006163,0.00069968,-0.00097571
0.34,0.078247,-0.067442,-0.21297,0.24627,1.8269,-0.29708,-0.023001,-0.091449,-0.056108,0.051929,0.024668,-0.10387,0.1631,0.17226,0.018483,-0.159,-0.14655,1.7471,0.020835,0.10628,-0.04436,-0.049729,0.019231,0.10459,-0.02368,0.020815,-0.016208,0.0062564,0.092098,0.09289,-0.016638,0.00098231,-0.0047088,0.00059918,0.00067474,-0.00098405
0.35,0.076227,-0.068845,-0.21057,0.23587,1.8065,-0.30812,-0.02197,-0.091865,-0.054159,0.051418,0.024322,-0.10568,0.16364,0.17003,0.019571,-0.16283,-0.15694,1.7246,0.02073,0.10463,-0.044473,-0.049408,0.018864,0.10435,-0.023203,0.020676,-0.015904,0.0053482,0.089875,0.090587,-0.0163,0.00079635,-0.0045977,0.00058081,0.00064922,-0.00098695
0.36,0.074142,-0.070253,-0.2081,0.22603,1.7856,-0.3192,-0.020889,-0.092096,-0.052279,0.050888,0.02397,-0.10729,0.16406,0.16783,0.020605,-0.16642,-0.16685,1.7019,0.020572,0.10296,-0.044485,-0.049057,0.018496,0.10407,-0.02273,0.020526,-0.015596,0.0044898,0.08762,0.088275,-0.015959,0.0006273,-0.0044841,0.00056136,0.00062313,-0.00098458
0.37,0.071951,-0.071616,-0.20543,0.21661,1.7631,-0.33006,-0.019748,-0.092091,-0.050442,0.050311,0.023597,-0.10863,0.1644,0.16571,0.021591,-0.1698,-0.17631,1.6796,0.020368,0.1013,-0.04441,-0.04869,0.018135,0.10375,-0.022261,0.020364,-0.015286,0.0036838,0.08534,0.085957,-0.015616,0.00047479,-0.0043687,0.00054094,0.00059651,-0.00097702
0.38,0.069746,-0.072974,-0.20277,0.20784,1.7408,-0.34075,-0.018574,-0.091941,-0.04871,0.049734,0.023226,-0.10977,0.16461,0.16359,0.022534,-0.17287,-0.18531,1.657,0.02012,0.099617,-0.044229,-0.048287,0.017774,0.10335,-0.021796,0.020192,-0.014974,0.0029323,0.083038,0.08364,-0.015272,0.00033822,-0.004252,0.00051972,0.0005694,-0.00096449
0.39,0.067596,-0.074363,-0.20027,0.19982,1.7199,-0.35133,-0.017397,-0.09172,-0.047104,0.049193,0.022881,-0.11077,0.16464,0.16143,0.023441,-0.17557,-0.19389,1.6335,0.019841,0.09788,-0.043946,-0.047841,0.017406,0.1028,-0.021336,0.020008,-0.014661,0.002238,0.080727,0.081318,-0.014928,0.00021618,-0.0041344,0.00049819,0.0005419,-0.00094781
0.4,0.065385,-0.075673,-0.19759,0.19221,1.6977,-0.36132,-0.016189,-0.091297,-0.045539,0.048612,0.022521,-0.11147,0.16458,0.15932,0.024318,-0.17797,-0.20209,1.6101,0.019547,0.096145,-0.043596,-0.047379,0.017042,0.10216,-0.020881,0.019813,-0.014349,0.0016016,0.078414,0.078995,-0.014584,0.00010789,-0.0040163,0.00047654,0.00051405,-0.00092725
0.41,0.063135,-0.0769,-0.19476,0.18503,1.6743,-0.37063,-0.014958,-0.090692,-0.044027,0.047997,0.022149,-0.11186,0.16442,0.15724,0.025165,-0.18003,-0.20988,1.5866,0.019241,0.094403,-0.043175,-0.046896,0.016684,0.10141,-0.020432,0.019608,-0.014038,0.0010229,0.076101,0.076675,-0.014242,1.2685e-05,-0.003898,0.00045484,0.0004859,-0.00090295
0.42,0.060897,-0.07806,-0.19189,0.17833,1.6507,-0.37925,-0.013716,-0.08996,-0.042595,0.047373,0.021779,-0.11198,0.16415,0.15516,0.02598,-0.18171,-0.21721,1.5626,0.018924,0.092637,-0.042677,-0.046386,0.016327,0.1005,-0.019987,0.019393,-0.013729,0.00050115,0.073793,0.074364,-0.013902,-7.017e-05,-0.0037799,0.00043318,0.00045749,-0.00087509
0.43,0.058719,-0.079181,-0.18908,0.17216,1.6277,-0.38725,-0.012482,-0.089158,-0.041257,0.046765,0.021427,-0.11188,0.16371,0.15303,0.026761,-0.18293,-0.22406,1.5378,0.018603,0.090829,-0.042106,-0.045841,0.015967,0.099404,-0.019549,0.019169,-0.013423,3.6079e-05,0.071499,0.072061,-0.013565,-0.00014191,-0.0036621,0.00041187,0.0004289,-0.00084429
0.44,0.056577,-0.080222,-0.18624,0.16641,1.6046,-0.39441,-0.011253,-0.088259,-0.039985,0.046151,0.021082,-0.11153,0.16313,0.15086,0.027508,-0.18372,-0.2304,1.5123,0.018285,0.088994,-0.041476,-0.045267,0.015607,0.098126,-0.019117,0.018936,-0.01312,-0.0003738,0.069222,0.069766,-0.013231,-0.00020345,-0.0035447,0.00039106,0.00040018,-0.00081086
0.45,0.054442,-0.081132,-0.18324,0.16094,1.5802,-0.40047,-0.010023,-0.087224,-0.038751,0.045506,0.020731,-0.11085,0.16245,0.14869,0.028215,-0.1841,-0.23618,1.4864,0.017976,0.087149,-0.040798,-0.044674,0.01525,0.096672,-0.018691,0.018695,-0.012821,-0.00073053,0.066967,0.067485,-0.012901,-0.0002555,-0.0034281,0.00037078,0.00037138,-0.000775
0.46,0.052335,-0.081909,-0.18012,0.15574,1.555,-0.40539,-0.0087996,-0.086081,-0.037564,0.044838,0.020381,-0.10986,0.16164,0.14648,0.028878,-0.18404,-0.24135,1.4599,0.017676,0.085288,-0.040074,-0.044058,0.014896,0.095026,-0.018272,0.018445,-0.012526,-0.0010365,0.064734,0.06522,-0.012575,-0.00029879,-0.0033123,0.00035108,0.00034253,-0.00073692
0.47,0.05032,-0.082605,-0.17704,0.1509,1.5302,-0.40936,-0.0075949,-0.084913,-0.036451,0.044184,0.02005,-0.10867,0.16065,0.14418,0.029486,-0.18348,-0.24579,1.4323,0.017385,0.083388,-0.039299,-0.043408,0.014538,0.093159,-0.01786,0.018188,-0.012236,-0.0012938,0.06253,0.062972,-0.012254,-0.00033424,-0.0031974,0.00033209,0.0003137,-0.00069699
0.48,0.048351,-0.083151,-0.17384,0.14624,1.5044,-0.41207,-0.006405,-0.083664,-0.035372,0.043509,0.019724,-0.10719,0.15953,0.14183,0.030035,-0.18248,-0.2495,1.4039,0.01711,0.081476,-0.038491,-0.042735,0.014181,0.091093,-0.017454,0.017924,-0.011951,-0.0015051,0.060356,0.060744,-0.011938,-0.00036268,-0.0030835,0.0003139,0.00028493,-0.00065554
0.49,0.046439,-0.08354,-0.17051,0.14175,1.4778,-0.41349,-0.0052321,-0.082349,-0.034324,0.042814,0.019402,-0.10544,0.15827,0.13941,0.030519,-0.18103,-0.2524,1.3747,0.016853,0.079553,-0.037656,-0.042041,0.013825,0.088829,-0.017055,0.017653,-0.011672,-0.0016732,0.058214,0.058537,-0.011628,-0.00038472,-0.0029707,0.00029652,0.00025624,-0.00061275
0.5,0.044594,-0.083768,-0.16708,0.13738,1.4504,-0.41357,-0.004078,-0.080987,-0.033307,0.042103,0.019088,-0.10345,0.15686,0.13691,0.03093,-0.17913,-0.25443,1.3446,0.016613,0.077621,-0.036796,-0.041325,0.01347,0.086374,-0.016663,0.017375,-0.011399,-0.0018013,0.056106,0.056354,-0.011324,-0.00040098,-0.002859,0.00027996,0.00022768,-0.00056881
0.51,0.042837,-0.083849,-0.16358,0.13315,1.4226,-0.41241,-0.002946,-0.079613,-0.032329,0.041387,0.018789,-0.10127,0.15528,0.1343,0.031257,-0.17679,-0.25551,1.3135,0.01639,0.075676,-0.035913,-0.040583,0.013114,0.083728,-0.016278,0.017093,-0.011131,-0.0018923,0.054033,0.054197,-0.011026,-0.00041208,-0.0027487,0.00026424,0.00019926,-0.00052395
0.52,0.041161,-0.083763,-0.15998,0.12898,1.394,-0.40992,-0.0018366,-0.078223,-0.031375,0.04066,0.018502,-0.098896,0.15355,0.1316,0.031496,-0.17402,-0.2556,1.2814,0.016185,0.07373,-0.035016,-0.039821,0.012757,0.080912,-0.015899,0.016804,-0.010869,-0.0019491,0.051997,0.052068,-0.010734,-0.0004186,-0.0026396,0.00024938,0.00017102,-0.00047838
0.53,0.039567,-0.083504,-0.15628,0.12485,1.3647,-0.40611,-0.00074986,-0.076828,-0.03044,0.039919,0.018226,-0.096364,0.15166,0.1288,0.031642,-0.17085,-0.25467,1.2483,0.016,0.071788,-0.03411,-0.03904,0.0124,0.077947,-0.015528,0.016511,-0.010614,-0.0019747,0.049997,0.049968,-0.010449,-0.00042102,-0.0025319,0.00023536,0.00014297,-0.00043222
0.54,0.03806,-0.083071,-0.15247,0.12074,1.3346,-0.40101,0.00031407,-0.075442,-0.029523,0.039168,0.017963,-0.093707,0.1496,0.12588,0.031688,-0.16729,-0.25269,1.2143,0.015833,0.069855,-0.033199,-0.038241,0.012043,0.074853,-0.015164,0.016213,-0.010364,-0.0019722,0.048035,0.047899,-0.01017,-0.00041978,-0.0024256,0.00022218,0.00011513,-0.00038558
0.55,0.036639,-0.082462,-0.14856,0.11661,1.3038,-0.39465,0.0013556,-0.074074,-0.028619,0.038406,0.017714,-0.090957,0.1474,0.12287,0.031631,-0.16339,-0.24964,1.1794,0.015685,0.067939,-0.032288,-0.037428,0.011687,0.07166,-0.014806,0.015911,-0.010121,-0.0019445,0.046109,0.045863,-0.0098989,-0.00041525,-0.0023208,0.00020979,8.7501e-05,-0.00033856
0.56,0.035305,-0.081682,-0.14455,0.11246,1.2723,-0.38711,0.0023757,-0.072738,-0.027728,0.037635,0.01748,-0.08816,0.14503,0.11974,0.031469,-0.15917,-0.24552,1.1436,0.015553,0.066042,-0.03138,-0.0366,0.011331,0.068393,-0.014456,0.015605,-0.009883,-0.0018944,0.04422,0.043863,-0.0096344,-0.00040776,-0.0022176,0.00019816,6.0093e-05,-0.0002912
0.57,0.034061,-0.08074,-0.14047,0.10827,1.2404,-0.37848,0.0033755,-0.071451,-0.026847,0.036859,0.017263,-0.085361,0.14251,0.1165,0.0312,-0.15465,-0.24033,1.1071,0.015438,0.064169,-0.030478,-0.035759,0.010975,0.065083,-0.014112,0.015296,-0.009651,-0.0018247,0.042367,0.041898,-0.009377,-0.00039762,-0.0021159,0.00018727,3.2905e-05,-0.00024352
