t, affine_elevL, affine_elevR, affine_throttle
0,0.00011387,-8.4207e-05,7.9472e-07
0.01,-0.0041832,0.0039733,-5.3697e-05
0.02,-0.0050518,0.0033547,-6.1172e-05
0.03,-0.0018419,0.00076762,-2.4273e-05
0.04,0.0014949,-0.0004243,1.9918e-05
0.05,0.0024716,-0.00098937,2.4421e-05
0.06,0.0015339,-0.00071375,1.1328e-05
0.07,-0.00013332,7.0905e-05,-1.1441e-06
0.08,-0.00094249,0.00051353,-4.59e-06
0.09,-0.00079252,0.00046362,-3.0379e-06
0.1,-0.0002229,0.00013893,-9.0599e-07
0.11,0.00022243,-0.00015022,1.2516e-07
0.12,0.00027844,-0.00017384,8.2275e-08
0.13,0.00012637,-5.7995e-05,-2.5258e-07
0.14,-2.0646e-05,1.8034e-06,-2.8055e-07
0.15,-5.4027e-05,4.1518e-06,4.3513e-08
0.16,-3.5925e-05,1.5131e-05,1.1214e-07
0.17,-1.1596e-05,1.2669e-05,-1.826e-07
0.18,1.2224e-05,-3.3073e-05,-5.3049e-07
0.19,4.5132e-05,-8.3118e-05,-7.9853e-07
0.2,3.5043e-05,-6.2402e-05,-6.5373e-07
0.21,-2.7789e-05,3.364e-05,-1.4614e-07
0.22,-3.9144e-05,4.5388e-05,-1.8365e-07
0.23,3.6974e-06,-2.0561e-05,-5.5266e-07
0.24,5.929e-06,-1.6836e-05,-4.0157e-07
0.25,-3.9669e-05,5.5962e-05,3.5964e-08
0.26,-1.6948e-05,2.0798e-05,-2.0297e-07
0.27,1.0238e-05,-1.9793e-05,-4.1236e-07
0.28,-2.4356e-05,3.0544e-05,-7.9342e-08
0.29,-2.5981e-05,3.3272e-05,-4.285e-08
0.3,4.3446e-07,-3.7179e-06,-2.4803e-07
0.31,-2.8459e-06,6.9395e-07,-2.4079e-07
0.32,-2.6046e-05,3.2635e-05,-5.949e-08
0.33,-1.0457e-05,1.1138e-05,-1.3334e-07
0.34,2.0078e-06,-5.8279e-06,-2.2224e-07
0.35,-1.8051e-05,2.2631e-05,-1.4299e-07
0.36,-1.731e-05,2.0492e-05,-1.1103e-07
0.37,-4.8274e-06,1.946e-06,-1.3427e-07
0.38,-7.3478e-06,8.0672e-06,-1.779e-07
0.39,-1.6368e-05,2.2007e-05,-1.7411e-07
0.4,-1.2299e-05,1.244e-05,-1.025e-07
0.41,-7.4459e-06,5.2491e-06,-9.6364e-08
0.42,-9.9419e-06,1.5796e-05,-2.4044e-07
0.43,-1.3024e-05,1.6818e-05,-1.5715e-07
0.44,-1.2893e-05,1.1553e-05,-3.2789e-08
0.45,-7.2246e-06,1.0131e-05,-1.8953e-07
0.46,-7.767e-06,1.3921e-05,-2.6875e-07
0.47,-1.4522e-05,1.6157e-05,-6.3399e-08
0.48,-1.3128e-05,1.3322e-05,-2.7311e-08
0.49,-2.0658e-06,8.1332e-06,-3.3418e-07
0.5,-1.021e-05,1.4273e-05,-1.6265e-07
0.51,-1.8153e-05,1.8676e-05,6.1182e-08
0.52,-3.2799e-06,7.4274e-06,-2.6103e-07
0.53,-2.0803e-06,7.4114e-06,-3.2377e-07
0.54,-1.7098e-05,1.8645e-05,4.4111e-08
0.55,-1.398e-05,1.5538e-05,4.3083e-09
0.56,5.168e-06,8.0308e-07,-4.8862e-07
0.57,-7.8419e-06,1.1088e-05,-1.6714e-07
0.58,-2.0248e-05,2.0601e-05,1.9828e-07
0.59,1.8735e-06,3.0476e-06,-4.1076e-07
0.6,8.984e-06,-1.9785e-06,-6.8481e-07
0.61,-4.6602e-06,9.699e-06,-2.9869e-07
0.62,-7.7164e-06,1.1624e-05,-1.302e-07
0.63,6.8009e-06,-1.3944e-06,-5.8862e-07
