t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,0.12349,-0.22796,-0.071919,-0.11123,0.60321,-2.5092,-0.031083,-0.17275,0.001385,0.05078,0.025656,-0.17153,0.13059,0.18813,-0.20876,-0.36615,2.0735,1.5435,0.058026,0.11121,-0.10968,-0.080029,0.039523,0.11962,-0.031568,-0.016744,-0.017749,-0.024217,0.10622,-0.13202,-0.020849,-0.0095193,-0.0012742,0.00086321,0.00018966,-0.0030831
0.01,0.13443,-0.25259,-0.072718,-0.10837,0.60423,-2.7628,-0.035836,-0.18912,0.0074485,0.057486,0.028648,-0.18737,0.11107,0.1609,-0.18846,-0.34407,1.8508,1.3059,0.0483,0.09456,-0.098325,-0.071012,0.033731,0.10323,-0.031129,-0.016995,-0.017373,-0.023947,0.10292,-0.13271,-0.020572,-0.0095677,-0.0011749,0.00087262,0.00024344,-0.0030933
0.02,0.13073,-0.25005,-0.064082,-0.0888,0.52839,-2.7152,-0.034988,-0.18488,0.012115,0.058231,0.028284,-0.1827,0.084571,0.12615,-0.15228,-0.28925,1.481,1.0183,0.035691,0.074154,-0.07909,-0.057188,0.025663,0.081763,-0.030652,-0.017108,-0.017093,-0.023719,0.10068,-0.13212,-0.020244,-0.0095135,-0.0011721,0.00083502,0.00030804,-0.0030051
0.03,0.11281,-0.21901,-0.048745,-0.059509,0.39972,-2.36,-0.028755,-0.15992,0.013334,0.052033,0.024471,-0.15758,0.056368,0.08835,-0.10757,-0.21255,1.0383,0.71242,0.022805,0.052223,-0.05578,-0.040677,0.01701,0.057821,-0.03016,-0.017069,-0.016905,-0.023573,0.099416,-0.1301,-0.019874,-0.0093435,-0.0012654,0.00074295,0.00037577,-0.0028101
0.04,0.07829,-0.1549,-0.027527,-0.025664,0.22447,-1.6548,-0.018108,-0.11171,0.010767,0.037554,0.016703,-0.10985,0.026063,0.046705,-0.052947,-0.10985,0.51093,0.38228,0.010693,0.028093,-0.027956,-0.021072,0.0077284,0.030792,-0.029674,-0.016902,-0.016789,-0.02351,0.098884,-0.12683,-0.019486,-0.0090706,-0.0014385,0.00060406,0.00043923,-0.0025264
0.05,0.077172,-0.15022,-0.025143,-0.017387,0.20672,-1.5981,-0.015281,-0.10737,0.0090035,0.03624,0.016447,-0.10494,0.029792,0.048726,-0.062494,-0.13186,0.5946,0.38811,0.0095328,0.029162,-0.031785,-0.023195,0.0088295,0.032435,-0.029201,-0.016697,-0.016706,-0.02346,0.098648,-0.12319,-0.019114,-0.008753,-0.0016519,0.00045214,0.00049468,-0.0022176
0.06,0.08251,-0.157,-0.025685,-0.012054,0.21331,-1.665,-0.013763,-0.11132,0.0073555,0.037642,0.017605,-0.10799,0.037779,0.054958,-0.081294,-0.17306,0.76298,0.42246,0.0087163,0.032843,-0.039806,-0.028031,0.011238,0.037228,-0.028743,-0.016537,-0.016615,-0.023338,0.09831,-0.11997,-0.018778,-0.0084448,-0.0018675,0.00032,0.00054136,-0.0019406
0.07,0.088403,-0.16449,-0.026107,-0.0060014,0.21885,-1.7391,-0.012232,-0.11572,0.0054912,0.039328,0.018828,-0.11142,0.045116,0.059389,-0.099505,-0.21326,0.92375,0.44066,0.0070327,0.035786,-0.047279,-0.032418,0.013473,0.041237,-0.028296,-0.016418,-0.016517,-0.023151,0.097889,-0.1171,-0.018474,-0.0081421,-0.0020829,0.00020507,0.0005807,-0.0016915
0.08,0.093619,-0.17053,-0.025867,0.0011529,0.21876,-1.7974,-0.010524,-0.11907,0.0034497,0.040824,0.019835,-0.11377,0.051269,0.061802,-0.11576,-0.24911,1.065,0.44251,0.004651,0.037937,-0.053652,-0.03607,0.015375,0.044294,-0.02786,-0.016334,-0.016416,-0.022904,0.097408,-0.11456,-0.018197,-0.0078417,-0.0022964,0.00010475,0.00061393,-0.0014659
0.09,0.097163,-0.17347,-0.024654,0.0093439,0.2104,-1.8226,-0.0085803,-0.12024,0.0013045,0.041739,0.0204,-0.11402,0.056126,0.062482,-0.1295,-0.27909,1.1824,0.43148,0.0018328,0.039472,-0.05875,-0.038945,0.016905,0.046513,-0.027432,-0.016277,-0.016312,-0.022599,0.096884,-0.11224,-0.017942,-0.0075393,-0.0025069,1.6055e-05,0.00064169,-0.0012586
0.1,0.098865,-0.17312,-0.022586,0.018101,0.19471,-1.8131,-0.0064573,-0.11916,-0.00089809,0.041987,0.020494,-0.11217,0.059975,0.061985,-0.14101,-0.30365,1.2793,0.41237,-0.0011894,0.040685,-0.062748,-0.0412,0.018135,0.04819,-0.027012,-0.016235,-0.016205,-0.02224,0.096329,-0.11005,-0.017703,-0.0072306,-0.0027135,-6.4037e-05,0.00066425,-0.001064
0.11,0.099957,-0.17163,-0.020241,0.026908,0.17659,-1.792,-0.0043274,-0.11736,-0.0031299,0.042028,0.0204,-0.10968,0.063267,0.060894,-0.15111,-0.32442,1.3633,0.38954,-0.0042701,0.041887,-0.066039,-0.043103,0.019193,0.049675,-0.0266,-0.016203,-0.016095,-0.021831,0.09575,-0.10796,-0.017478,-0.0069149,-0.002914,-0.00013693,0.0006821,-0.00088022
0.12,0.10147,-0.17068,-0.017999,0.035655,0.15928,-1.7771,-0.0022586,-0.11599,-0.0054329,0.042241,0.020348,-0.10766,0.066317,0.059609,-0.16039,-0.34266,1.4401,0.36592,-0.007336,0.043295,-0.068905,-0.044848,0.020166,0.051214,-0.026193,-0.016179,-0.015985,-0.021375,0.095154,-0.10593,-0.017263,-0.0065922,-0.0031061,-0.00020377,0.00069578,-0.00070602
0.13,0.1034,-0.17024,-0.015822,0.044375,0.14247,-1.768,-0.00023586,-0.11502,-0.0077864,0.042616,0.020336,-0.10609,0.069177,0.058278,-0.16895,-0.35847,1.5107,0.3427,-0.010323,0.044964,-0.071379,-0.046472,0.021067,0.052874,-0.025791,-0.016159,-0.015872,-0.020877,0.094537,-0.10396,-0.017056,-0.0062634,-0.003287,-0.00026503,0.00070577,-0.00054121
0.14,0.10556,-0.17001,-0.013624,0.053059,0.12541,-1.7617,0.0017475,-0.11425,-0.010136,0.043084,0.020329,-0.10479,0.071846,0.056993,-0.17676,-0.37181,1.5749,0.32064,-0.013167,0.04691,-0.073455,-0.047984,0.021896,0.054686,-0.025394,-0.016144,-0.015757,-0.02034,0.093892,-0.10204,-0.016855,-0.0059298,-0.0034536,-0.00032095,0.00071246,-0.00038594
