t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,0.1064,-0.1952,-0.10293,0.22586,1.4324,-1.74,0.089152,-0.13814,-0.079987,0.071503,0.012106,-0.28998,0.13334,0.23485,-0.064984,0.26543,0.85434,2.8353,-0.027638,0.23975,0.030297,-0.045221,0.016475,0.40194,-0.037138,0.017158,-0.020881,0.023214,0.11648,0.13905,-0.025677,0.0093147,-0.0016122,-0.00072446,-0.00022008,0.0052576
0.01,0.096313,-0.17991,-0.10331,0.23706,1.3918,-1.5896,0.080436,-0.12633,-0.079034,0.069524,0.010756,-0.267,0.14561,0.2619,-0.062196,0.27438,0.84318,3.1403,-0.032213,0.26311,0.04219,-0.05345,0.018624,0.4466,-0.036675,0.017497,-0.020565,0.023189,0.11343,0.14081,-0.025432,0.0094236,-0.001529,-0.00071328,-0.00019104,0.0054987
0.02,0.081786,-0.15969,-0.096886,0.23,1.269,-1.4054,0.067845,-0.112,-0.072875,0.064285,0.0089136,-0.23709,0.14591,0.26634,-0.053028,0.25754,0.75427,3.1717,-0.031673,0.2632,0.04852,-0.057141,0.019142,0.4519,-0.036161,0.017723,-0.02031,0.023243,0.11125,0.14151,-0.025134,0.0094239,-0.0015262,-0.00065641,-0.00015694,0.0055769
0.03,0.065703,-0.134,-0.08506,0.20791,1.0873,-1.1746,0.052868,-0.093962,-0.061986,0.055726,0.0070183,-0.19873,0.13257,0.24335,-0.039712,0.21728,0.60664,2.8797,-0.025695,0.2367,0.046156,-0.054245,0.017537,0.41032,-0.035614,0.017806,-0.020127,0.023398,0.10998,0.14084,-0.024785,0.0092873,-0.0016208,-0.00054208,-0.0001218,0.0054395
0.04,0.049118,-0.10231,-0.067972,0.17099,0.8523,-0.89038,0.036844,-0.071579,-0.046961,0.043719,0.0052141,-0.15112,0.10418,0.19066,-0.024217,0.15658,0.41429,2.2434,-0.016009,0.18277,0.034961,-0.043675,0.013559,0.31955,-0.03505,0.017744,-0.02002,0.023659,0.1096,0.13876,-0.024404,0.0090085,-0.0018118,-0.00036946,-8.8998e-05,0.0050755
0.05,0.045948,-0.090005,-0.065993,0.17069,0.81253,-0.76642,0.029515,-0.062139,-0.041283,0.040061,0.0050437,-0.13213,0.081918,0.14724,-0.014183,0.11268,0.28447,1.7264,-0.0081709,0.13958,0.023869,-0.034179,0.010251,0.24553,-0.034477,0.017593,-0.019978,0.024009,0.10994,0.13584,-0.024025,0.0086324,-0.0020684,-0.00016038,-5.8964e-05,0.0045652
0.06,0.063281,-0.10855,-0.093054,0.24521,1.1231,-0.88925,0.032585,-0.073317,-0.051296,0.051596,0.0073762,-0.15901,0.085372,0.1485,-0.01215,0.11039,0.27628,1.74,-0.0039394,0.13972,0.019448,-0.034605,0.010265,0.24624,-0.033937,0.017485,-0.019925,0.024246,0.11008,0.13324,-0.023698,0.0082561,-0.0023187,2.1636e-05,-3.452e-05,0.0040877
0.07,0.077874,-0.12001,-0.11665,0.31133,1.3868,-0.94692,0.032406,-0.080045,-0.057712,0.060635,0.0095108,-0.17567,0.087479,0.14872,-0.0091128,0.10472,0.25523,1.7394,8.2441e-05,0.13891,0.014889,-0.035157,0.010044,0.24549,-0.03344,0.017434,-0.019842,0.024318,0.10983,0.13107,-0.023421,0.0078879,-0.0025451,0.00016882,-1.5684e-05,0.0036567
0.08,0.090525,-0.12762,-0.13771,0.36989,1.6172,-0.97094,0.030479,-0.084814,-0.061868,0.068159,0.0115,-0.1871,0.089579,0.15012,-0.0053464,0.097528,0.22664,1.7506,0.0039194,0.13925,0.010547,-0.036302,0.0097603,0.24685,-0.032984,0.017428,-0.01973,0.024225,0.10921,0.12919,-0.023183,0.0075199,-0.0027442,0.00028687,-1.3206e-06,0.0032531
0.09,0.09998,-0.13111,-0.15417,0.41437,1.792,-0.96367,0.027201,-0.087573,-0.063475,0.073482,0.013142,-0.19287,0.090652,0.15097,-0.0006947,0.087563,0.1873,1.7532,0.0076204,0.13916,0.0064106,-0.037603,0.0093051,0.24744,-0.032564,0.017457,-0.019593,0.023976,0.10828,0.12752,-0.022974,0.0071477,-0.0029128,0.00038068,9.6729e-06,0.002863
0.1,0.10557,-0.13116,-0.16501,0.44127,1.9011,-0.93547,0.023152,-0.088802,-0.062725,0.076409,0.014295,-0.19408,0.092262,0.15341,0.0044408,0.077148,0.14436,1.7728,0.011376,0.14069,0.0025439,-0.039498,0.0088666,0.25066,-0.032172,0.01751,-0.019438,0.023599,0.10712,0.12597,-0.022786,0.0067692,-0.0030513,0.00045582,1.8624e-05,0.0024754
0.11,0.10821,-0.12962,-0.17164,0.45424,1.9618,-0.90187,0.018913,-0.089557,-0.06055,0.077729,0.015047,-0.19329,0.093855,0.15619,0.0099417,0.06611,0.098031,1.7953,0.015243,0.14272,-0.0011639,-0.041646,0.0083971,0.25449,-0.0318,0.017576,-0.019274,0.023128,0.10587,0.12446,-0.022611,0.006384,-0.0031631,0.00051756,2.6805e-05,0.0020827
0.12,0.1089,-0.12751,-0.17551,0.45748,1.991,-0.86983,0.014842,-0.090326,-0.057674,0.07806,0.015511,-0.19186,0.094753,0.15799,0.015606,0.054346,0.048862,1.806,0.019068,0.14409,-0.0046426,-0.043638,0.0078576,0.25689,-0.031445,0.017651,-0.019102,0.022568,0.10452,0.12297,-0.022446,0.0059949,-0.0032472,0.00056715,3.4563e-05,0.0016852
0.13,0.10735,-0.12436,-0.17601,0.45009,1.9828,-0.83559,0.011014,-0.09058,-0.054083,0.077145,0.015625,-0.18881,0.095411,0.15921,0.021126,0.042895,0.0006247,1.8105,0.022821,0.14522,-0.0078434,-0.045476,0.007321,0.25857,-0.031105,0.017732,-0.018921,0.021919,0.10308,0.12149,-0.022287,0.0056052,-0.0033037,0.00060517,4.1834e-05,0.0012844
0.14,0.10387,-0.1202,-0.17342,0.4336,1.9405,-0.79858,0.0075495,-0.09015,-0.050055,0.075086,0.015407,-0.18401,0.096107,0.15994,0.026209,0.032512,-0.043382,1.8105,0.02646,0.14621,-0.01074,-0.047089,0.0068372,0.25972,-0.030779,0.017818,-0.018728,0.021181,0.10152,0.12001,-0.02213,0.0052181,-0.0033343,0.00063191,4.8447e-05,0.00088282
0.15,0.10158,-0.11814,-0.17293,0.42133,1.9222,-0.77812,0.0045396,-0.091297,-0.046991,0.074049,0.015342,-0.18239,0.09725,0.16081,0.030857,0.023377,-0.082503,1.8134,0.030096,0.14763,-0.013497,-0.048697,0.0064252,0.26138,-0.030459,0.017903,-0.018531,0.020374,0.09994,0.1185,-0.021973,0.0048344,-0.0033467,0.00065035,5.4732e-05,0.00048014
0.16,0.09834,-0.11602,-0.17105,0.40486,1.889,-0.76071,0.0017652,-0.092394,-0.043762,0.072635,0.015122,-0.18058,0.098306,0.16106,0.034995,0.015042,-0.11731,1.8106,0.033572,0.14877,-0.016073,-0.050117,0.0060383,0.26236,-0.030143,0.017987,-0.018331,0.019503,0.098356,0.11697,-0.021814,0.0044555,-0.0033453,0.00066185,6.0823e-05,7.7614e-05
0.17,0.094406,-0.11391,-0.16816,0.38562,1.8452,-0.74616,-0.00074275,-0.093439,-0.040518,0.070978,0.014784,-0.17871,0.099375,0.16081,0.038542,0.0076019,-0.14695,1.8035,0.036834,0.1497,-0.01843,-0.051353,0.0056949,0.26283,-0.029829,0.018067,-0.018126,0.018567,0.096746,0.11542,-0.02165,0.0040838,-0.0033323,0.00066628,6.653e-05,-0.00032176
0.18,0.089981,-0.11182,-0.16451,0.36468,1.7937,-0.73385,-0.0029696,-0.094403,-0.037378,0.069166,0.014353,-0.17682,0.1005,0.16009,0.041423,0.0010933,-0.17075,1.7925,0.039824,0.15043,-0.020523,-0.052389,0.0054074,0.26284,-0.029518,0.018144,-0.017914,0.017566,0.095088,0.11384,-0.02148,0.003722,-0.0033098,0.00066356,7.1671e-05,-0.0007147
0.19,0.086015,-0.11062,-0.16174,0.34595,1.7525,-0.72846,-0.0049631,-0.096016,-0.034732,0.067831,0.013981,-0.17632,0.10136,0.15848,0.043533,-0.0046229,-0.18845,1.7731,0.042383,0.15053,-0.022257,-0.053081,0.0051588,0.26171,-0.029209,0.018218,-0.017692,0.016505,0.093378,0.11224,-0.021302,0.0033723,-0.0032799,0.00065403,7.6129e-05,-0.0010982
0.2,0.082348,-0.11007,-0.15957,0.32881,1.7183,-0.72837,-0.0068013,-0.098124,-0.032371,0.066857,0.013658,-0.17693,0.10209,0.1564,0.045043,-0.0098305,-0.20155,1.7494,0.044593,0.15034,-0.023759,-0.053588,0.0049361,0.26007,-0.028898,0.018285,-0.017466,0.015402,0.091647,0.11062,-0.021117,0.003035,-0.0032453,0.00063946,8.0105e-05,-0.0014715
0.21,0.078432,-0.1095,-0.15698,0.31122,1.6802,-0.72923,-0.0084543,-0.10014,-0.030071,0.065833,0.013294,-0.17758,0.10289,0.1542,0.046044,-0.014564,-0.21048,1.7253,0.046509,0.15014,-0.025061,-0.054009,0.0047519,0.25848,-0.028584,0.018346,-0.017232,0.014266,0.089891,0.10897,-0.020922,0.0027117,-0.0032075,0.00062023,8.3435e-05,-0.0018321
0.22,0.074393,-0.10898,-0.15414,0.29379,1.6402,-0.73115,-0.0099158,-0.10212,-0.027911,0.064823,0.012906,-0.1784,0.10372,0.15186,0.046562,-0.01887,-0.21553,1.7007,0.048107,0.14989,-0.026128,-0.054333,0.0046086,0.25693,-0.028267,0.0184,-0.016992,0.013103,0.088103,0.10732,-0.020718,0.0024044,-0.0031679,0.00059648,8.5932e-05,-0.0021777
0.23,0.070225,-0.10842,-0.15103,0.27655,1.598,-0.7334,-0.011168,-0.10397,-0.025917,0.063799,0.012487,-0.17925,0.1046,0.14941,0.046636,-0.022789,-0.21705,1.6757,0.049376,0.14959,-0.026925,-0.054556,0.0045083,0.25546,-0.027946,0.018449,-0.016745,0.011923,0.086277,0.10566,-0.020503,0.0021146,-0.0031281,0.00056835,8.7421e-05,-0.0025059
0.24,0.066489,-0.1085,-0.14874,0.26158,1.5652,-0.74004,-0.012319,-0.10636,-0.024255,0.063186,0.01214,-0.18133,0.1052,0.14651,0.04627,-0.02644,-0.21571,1.6462,0.050223,0.14886,-0.027424,-0.054553,0.004422,0.25348,-0.027621,0.01849,-0.016491,0.010737,0.084426,0.10399,-0.020278,0.0018421,-0.0030883,0.00053686,8.7999e-05,-0.0028168
0.25,0.062742,-0.10861,-0.14637,0.24719,1.5324,-0.74712,-0.01334,-0.10871,-0.022698,0.062604,0.011793,-0.18363,0.10584,0.14371,0.045662,-0.029954,-0.2127,1.6182,0.050854,0.14822,-0.02779,-0.054517,0.0043549,0.25184,-0.027292,0.018521,-0.016233,0.0095569,0.082563,0.10229,-0.020044,0.001586,-0.0030482,0.00050311,8.7804e-05,-0.0031111
0.26,0.058935,-0.10865,-0.1438,0.23321,1.4982,-0.75392,-0.014212,-0.11091,-0.02125,0.061999,0.011432,-0.18599,0.10658,0.14109,0.044881,-0.033347,-0.20851,1.5924,0.051298,0.14772,-0.028018,-0.054474,0.0043111,0.25069,-0.026958,0.018544,-0.015971,0.0083907,0.08069,0.10058,-0.019802,0.001347,-0.0030085,0.00046734,8.6756e-05,-0.0033877
0.27,0.055085,-0.10861,-0.14105,0.21972,1.463,-0.76031,-0.014926,-0.11295,-0.019939,0.061371,0.011058,-0.18837,0.10742,0.13866,0.043977,-0.036631,-0.20357,1.569,0.051565,0.14736,-0.028088,-0.054427,0.0042921,0.25004,-0.02662,0.018558,-0.015705,0.0072453,0.078808,0.098859,-0.01955,0.0011258,-0.00297,0.00042972,8.4782e-05,-0.0036457
0.28,0.051311,-0.10866,-0.13839,0.20714,1.4296,-0.76734,-0.015504,-0.11499,-0.018827,0.060821,0.010689,-0.19109,0.10828,0.13634,0.04298,-0.039797,-0.19824,1.5469,0.051633,0.14703,-0.027966,-0.054343,0.0042936,0.24973,-0.026277,0.018562,-0.015435,0.006127,0.076919,0.097125,-0.01929,0.00092259,-0.002933,0.00039047,8.1856e-05,-0.0038843
0.29,0.047715,-0.10898,-0.1361,0.19578,1.4006,-0.77614,-0.016011,-0.11722,-0.017891,0.060439,0.010354,-0.19444,0.10903,0.13404,0.041937,-0.042888,-0.19318,1.5249,0.051519,0.14664,-0.027701,-0.054188,0.0042972,0.24957,-0.025931,0.018556,-0.015164,0.0050444,0.075038,0.095362,-0.019023,0.00073538,-0.0028961,0.00035069,7.8211e-05,-0.0041057
0.3,0.044152,-0.10931,-0.13381,0.18508,1.3726,-0.78498,-0.016416,-0.11936,-0.017064,0.06007,0.010023,-0.19798,0.10978,0.13191,0.040921,-0.045924,-0.18885,1.5045,0.051288,0.14632,-0.027339,-0.054016,0.0043049,0.24978,-0.025581,0.018538,-0.014892,0.0040029,0.07317,0.093569,-0.01875,0.00056365,-0.0028591,0.00031073,7.3904e-05,-0.0043099
0.31,0.04057,-0.10953,-0.13139,0.17479,1.344,-0.79299,-0.016695,-0.12127,-0.016336,0.059641,0.0096833,-0.20144,0.11058,0.13003,0.039977,-0.048895,-0.18553,1.4866,0.050973,0.14613,-0.026885,-0.053855,0.0043208,0.25047,-0.025229,0.018509,-0.014619,0.0030062,0.071318,0.09175,-0.01847,0.00040746,-0.0028222,0.00027068,6.8951e-05,-0.0044964
0.32,0.037009,-0.1097,-0.12892,0.16503,1.3156,-0.80051,-0.016851,-0.12298,-0.01573,0.059184,0.0093396,-0.20488,0.11142,0.12836,0.03913,-0.05177,-0.18342,1.4706,0.050571,0.14603,-0.026325,-0.053692,0.0043442,0.25156,-0.024874,0.018469,-0.014347,0.0020574,0.069483,0.089907,-0.018185,0.00026679,-0.0027855,0.00023061,6.3348e-05,-0.0046643
0.33,0.03356,-0.11002,-0.12668,0.15609,1.2904,-0.80884,-0.01692,-0.12471,-0.015273,0.058802,0.0090125,-0.20864,0.11216,0.12677,0.038377,-0.054483,-0.1827,1.455,0.05004,0.14586,-0.025637,-0.05347,0.0043666,0.25276,-0.024517,0.018418,-0.014075,0.0011595,0.067668,0.088041,-0.017896,0.00014107,-0.0027486,0.00019076,5.7186e-05,-0.0048138
0.34,0.030206,-0.11042,-0.12461,0.14782,1.2677,-0.8176,-0.016908,-0.1264,-0.01492,0.05846,0.0087016,-0.21261,0.11277,0.12526,0.037747,-0.057025,-0.1836,1.4396,0.049402,0.1456,-0.024865,-0.053189,0.0043806,0.25402,-0.024158,0.018355,-0.013804,0.00031539,0.06588,0.086145,-0.017602,2.9077e-05,-0.0027108,0.0001516,5.0638e-05,-0.0049455
0.35,0.026901,-0.11079,-0.12257,0.14,1.2459,-0.82582,-0.016794,-0.12789,-0.014645,0.05808,0.0083945,-0.21648,0.11334,0.1239,0.037268,-0.059393,-0.18625,1.4253,0.048694,0.14533,-0.024032,-0.05288,0.0043898,0.25545,-0.023799,0.01828,-0.013536,-0.00047363,0.06412,0.084223,-0.017304,-6.9454e-05,-0.0026719,0.00011316,4.3754e-05,-0.0050587
0.36,0.023651,-0.1111,-0.12053,0.13258,1.2248,-0.83328,-0.016573,-0.12912,-0.014444,0.057651,0.0080904,-0.22016,0.11387,0.12271,0.036953,-0.061562,-0.1907,1.4122,0.047921,0.14505,-0.023143,-0.052547,0.0043946,0.25703,-0.02344,0.018195,-0.013269,-0.001207,0.062388,0.082278,-0.017004,-0.00015478,-0.002632,7.5495e-05,3.6587e-05,-0.0051529
0.37,0.020485,-0.11141,-0.11858,0.12561,1.2053,-0.84031,-0.016251,-0.13017,-0.014322,0.057202,0.0077944,-0.22371,0.11433,0.12164,0.036798,-0.063491,-0.19691,1.3997,0.047074,0.1447,-0.022196,-0.052173,0.0043934,0.25865,-0.02308,0.018098,-0.013005,-0.0018843,0.060684,0.080315,-0.016701,-0.00022723,-0.002591,3.8654e-05,2.9186e-05,-0.0052276
0.38,0.017429,-0.11178,-0.11682,0.11914,1.1882,-0.8474,-0.015846,-0.13111,-0.014274,0.05677,0.007515,-0.22725,0.11466,0.12063,0.036798,-0.06514,-0.20485,1.3871,0.046141,0.14422,-0.021199,-0.05174,0.0043817,0.26014,-0.02272,0.017991,-0.012744,-0.0025055,0.059009,0.078336,-0.016395,-0.0002874,-0.0025487,2.8147e-06,2.1646e-05,-0.0052825
