t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,0.023908,-0.049068,-0.12791,0.11537,1.5143,-0.59989,-0.01232,-0.060271,-0.064869,0.035138,0.029361,-0.0078176,0.032214,0.099078,-0.051731,0.17816,0.68818,1.2321,0.029767,0.10184,-0.02497,-0.0047397,0.023958,0.09187,-0.011642,-0.0032271,-0.0034894,-0.0041474,0.036115,-0.042363,-0.0077231,-0.0035632,-0.00048852,0.00062335,-4.8965e-05,-0.00081138
0.01,0.020413,-0.039194,-0.12436,0.12682,1.4724,-0.47828,-0.010713,-0.051319,-0.062719,0.032916,0.028964,-0.0021313,0.030663,0.095958,-0.054013,0.17759,0.70534,1.1902,0.02822,0.097244,-0.024736,-0.0028492,0.024333,0.090911,-0.011524,-0.0032889,-0.0033673,-0.0045134,0.034971,-0.042747,-0.0076333,-0.0036193,-0.00049308,0.00054354,-4.5136e-05,-0.0008665
0.02,0.017157,-0.029669,-0.11984,0.13651,1.4185,-0.36214,-0.0090611,-0.042786,-0.059966,0.030753,0.028311,0.002907,0.029071,0.092968,-0.056038,0.17567,0.71944,1.15,0.026751,0.092682,-0.02451,-0.0012529,0.024674,0.089798,-0.011407,-0.0033439,-0.0032489,-0.0048325,0.033913,-0.043044,-0.0075444,-0.0036672,-0.00050325,0.00046701,-4.5163e-05,-0.00092318
0.03,0.014153,-0.02068,-0.11431,0.14374,1.3519,-0.25363,-0.0074107,-0.034799,-0.056641,0.028597,0.027383,0.0071981,0.027441,0.090136,-0.057763,0.17255,0.73003,1.1116,0.02535,0.088199,-0.024278,6.2999e-05,0.024954,0.088534,-0.01129,-0.003391,-0.0031346,-0.0051026,0.032944,-0.043241,-0.0074553,-0.0037058,-0.00051821,0.0003942,-4.8226e-05,-0.00097968
0.04,0.011411,-0.012413,-0.10774,0.14795,1.2726,-0.15486,-0.0058093,-0.027467,-0.052793,0.026408,0.026164,0.010661,0.025778,0.087474,-0.059143,0.16835,0.73667,1.0753,0.024014,0.083827,-0.024032,0.0011143,0.025148,0.087115,-0.011174,-0.0034293,-0.0030247,-0.0053224,0.032064,-0.04333,-0.0073649,-0.0037348,-0.00053704,0.0003255,-5.3552e-05,-0.0010346
0.05,0.0089381,-0.0050479,-0.10013,0.14871,1.1808,-0.067806,-0.0043045,-0.020884,-0.048482,0.024153,0.024646,0.013235,0.024088,0.084975,-0.060139,0.16315,0.73896,1.0409,0.022735,0.079579,-0.023762,0.0019178,0.025236,0.085532,-0.011059,-0.0034581,-0.0029195,-0.0054915,0.03127,-0.043304,-0.0072722,-0.0037537,-0.00055875,0.00026125,-6.0411e-05,-0.0010869
0.06,0.006747,0.0012596,-0.091613,0.14591,1.0782,0.0059259,-0.0029431,-0.015121,-0.043817,0.02183,0.022848,0.014911,0.022379,0.082622,-0.060726,0.15701,0.73667,1.0082,0.021508,0.075467,-0.023466,0.0024912,0.025202,0.083777,-0.010944,-0.0034768,-0.0028191,-0.0056099,0.03056,-0.043158,-0.0071762,-0.0037625,-0.0005823,0.00020175,-6.8097e-05,-0.0011357
0.07,0.0048492,0.0064264,-0.08249,0.13995,0.96856,0.065605,-0.001761,-0.010218,-0.038984,0.019488,0.020846,0.015766,0.020668,0.080403,-0.060911,0.15004,0.72997,0.97711,0.020332,0.0715,-0.023157,0.0028568,0.025042,0.08186,-0.010828,-0.003485,-0.0027232,-0.005679,0.029927,-0.042891,-0.0070764,-0.0037613,-0.00060645,0.00014716,-7.6107e-05,-0.0011804
0.08,0.0032467,0.01043,-0.073088,0.13139,0.85603,0.11124,-0.00077852,-0.0061725,-0.034159,0.017176,0.01872,0.015908,0.018967,0.0783,-0.060711,0.14233,0.71911,0.94732,0.019208,0.067682,-0.022847,0.0030374,0.024757,0.079793,-0.010713,-0.0034827,-0.0026316,-0.0057007,0.02936,-0.042502,-0.0069722,-0.0037505,-0.00063,9.7571e-05,-8.3982e-05,-0.0012207
0.09,0.0019313,0.01329,-0.063663,0.12077,0.74372,0.14329,-1.335e-06,-0.0029527,-0.02947,0.014933,0.016534,0.015445,0.017284,0.076283,-0.060142,0.13396,0.70434,0.91856,0.018132,0.06401,-0.022549,0.0030549,0.024349,0.077582,-0.010597,-0.0034695,-0.0025436,-0.0056775,0.028851,-0.041992,-0.0068632,-0.0037302,-0.00065177,5.3006e-05,-9.1304e-05,-0.0012565
