t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,0.13059,-0.18814,-0.20877,0.36617,2.0736,-1.5436,0.05803,-0.11122,-0.10968,0.080033,0.039523,-0.11962,0.1235,0.22797,-0.071923,0.11124,0.60325,2.5094,-0.031087,0.17277,0.0013906,-0.050787,0.02566,0.17155,-0.031568,0.016744,-0.017748,0.024217,0.10622,0.13202,-0.020849,0.0095195,-0.0012741,-0.00086332,0.00018966,0.0030833
0.01,0.11074,-0.16047,-0.1879,0.34305,1.8453,-1.3025,0.048172,-0.094313,-0.098042,0.070815,0.03363,-0.10296,0.13426,0.25223,-0.072662,0.10828,0.60378,2.7589,-0.035789,0.18886,0.0074278,-0.057402,0.028618,0.18711,-0.031129,0.016995,-0.017373,0.023947,0.10292,0.13272,-0.020572,0.0095679,-0.0011748,-0.00087272,0.00024348,0.0030935
0.02,0.085364,-0.12718,-0.15371,0.29196,1.4948,-1.0263,0.035983,-0.074745,-0.079807,0.057687,0.025908,-0.082428,0.13151,0.25146,-0.064505,0.089397,0.53191,2.7306,-0.035188,0.18592,0.012166,-0.058553,0.028457,0.18373,-0.030652,0.017108,-0.017093,0.023719,0.10068,0.13213,-0.020244,0.0095135,-0.001172,-0.00083507,0.00030804,0.0030052
0.03,0.055181,-0.086814,-0.10534,0.2082,1.0169,-0.7006,0.022412,-0.051342,-0.054674,0.039914,0.016646,-0.056819,0.11153,0.21666,-0.048052,0.058591,0.39396,2.3345,-0.028444,0.15819,0.013262,-0.051501,0.024182,0.15589,-0.03016,0.01707,-0.016905,0.023573,0.099415,0.1301,-0.019874,0.0093441,-0.0012652,-0.00074323,0.00037582,0.0028107
0.04,0.029179,-0.050771,-0.059071,0.12206,0.56882,-0.41337,0.011613,-0.03044,-0.030961,0.023133,0.008674,-0.03348,0.081964,0.16157,-0.029385,0.027903,0.23994,1.7269,-0.018918,0.11655,0.010982,-0.039069,0.017536,0.11456,-0.029674,0.016902,-0.01679,0.02351,0.098886,0.12683,-0.019486,0.0090704,-0.0014387,-0.00060394,0.00043927,0.0025263
0.05,0.025625,-0.043412,-0.054024,0.11463,0.51526,-0.34811,0.0085158,-0.026077,-0.027691,0.020426,0.0075767,-0.028871,0.071922,0.14077,-0.02265,0.014734,0.18591,1.4964,-0.014265,0.10057,0.0087777,-0.034097,0.015265,0.098361,-0.029201,0.016697,-0.016706,0.02346,0.098647,0.1232,-0.019114,0.0087532,-0.0016518,-0.00045223,0.0004947,0.0022178
0.06,0.03633,-0.053145,-0.078259,0.16679,0.73478,-0.40901,0.0084325,-0.031778,-0.038361,0.027063,0.010807,-0.03599,0.080582,0.15357,-0.024819,0.011262,0.20606,1.6282,-0.013441,0.10888,0.007313,-0.036867,0.017174,0.10565,-0.028742,0.016537,-0.016615,0.023338,0.09831,0.11997,-0.018778,0.0084449,-0.0018674,-0.00032008,0.00054138,0.0019408
0.07,0.045548,-0.059929,-0.10044,0.21522,0.93239,-0.44463,0.0070994,-0.03611,-0.047721,0.032713,0.0136,-0.041614,0.088982,0.16551,-0.026347,0.0061765,0.22087,1.7499,-0.012316,0.11644,0.0055002,-0.039561,0.018958,0.11211,-0.028296,0.016418,-0.016517,0.023151,0.097889,0.11711,-0.018474,0.0081423,-0.0020828,-0.00020515,0.00058072,0.0016917
0.08,0.051235,-0.061738,-0.11568,0.24894,1.0643,-0.442,0.0046426,-0.037897,-0.053613,0.036041,0.015366,-0.044249,0.093855,0.17094,-0.025969,-0.0010833,0.21963,1.8017,-0.010553,0.11935,0.0034405,-0.040913,0.019888,0.11403,-0.02786,0.016334,-0.016416,0.022904,0.097409,0.11455,-0.018197,0.0078417,-0.0022964,-0.00010472,0.00061392,0.0014659
0.09,0.056159,-0.062519,-0.12957,0.27925,1.1831,-0.43174,0.0018342,-0.039495,-0.058783,0.038967,0.016915,-0.046541,0.097197,0.17353,-0.024667,-0.0093398,0.21051,1.8232,-0.0085836,0.12028,0.0013032,-0.041752,0.020408,0.11406,-0.027432,0.016277,-0.016312,0.022599,0.096884,0.11224,-0.017942,0.0075393,-0.0025069,-1.605e-05,0.00064169,0.0012586
