t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,0.069095,-0.16521,-0.36689,0.15708,4.2603,-1.8954,-0.05214,-0.18127,-0.18174,0.081965,0.079873,-0.010404,0.11822,0.21122,-0.095427,0.40058,1.1645,2.3562,0.09283,0.18942,-0.048695,-0.0026993,0.044305,0.15584,-0.045489,-0.0094579,-0.013481,-0.0074116,0.14224,-0.12364,-0.02863,-0.010445,-0.0018656,0.0025524,0.00020848,-0.0015832
0.01,0.059076,-0.14296,-0.36561,0.19653,4.2462,-1.641,-0.050517,-0.16451,-0.18043,0.079091,0.080317,0.0022905,0.114,0.20262,-0.10608,0.39937,1.2677,2.2549,0.087946,0.17891,-0.051063,0.0014827,0.046059,0.15428,-0.045097,-0.0098555,-0.013255,-0.0086161,0.14076,-0.12692,-0.02837,-0.010838,-0.0019672,0.0023574,0.00028472,-0.0018022
0.02,0.049793,-0.11973,-0.36047,0.23317,4.1843,-1.3776,-0.047837,-0.14702,-0.17691,0.075847,0.079857,0.013859,0.1096,0.19415,-0.1168,0.39597,1.371,2.1554,0.083043,0.16819,-0.05366,0.0051687,0.047867,0.15252,-0.044707,-0.0102,-0.01302,-0.009675,0.13932,-0.12956,-0.028105,-0.01118,-0.0020805,0.0021594,0.00034274,-0.0020169
0.03,0.041282,-0.096166,-0.35118,0.26486,4.0717,-1.1121,-0.044261,-0.12919,-0.17118,0.072149,0.078411,0.023951,0.10499,0.18609,-0.12727,0.39079,1.4707,2.0607,0.078186,0.15755,-0.056354,0.0083313,0.049632,0.15057,-0.044319,-0.010487,-0.012771,-0.010588,0.13784,-0.13154,-0.027832,-0.011468,-0.0021994,0.00196,0.00038328,-0.0022243
0.04,0.033562,-0.072945,-0.33758,0.28966,3.9072,-0.8524,-0.039981,-0.11144,-0.16327,0.06794,0.075922,0.032255,0.10019,0.17863,-0.13714,0.38399,1.563,1.9728,0.073436,0.14719,-0.058998,0.010948,0.051248,0.14843,-0.043931,-0.010718,-0.012506,-0.011359,0.13629,-0.13287,-0.027547,-0.011703,-0.0023186,0.0017607,0.00040751,-0.0024232
0.05,0.026636,-0.05076,-0.31958,0.30598,3.6906,-0.60596,-0.035207,-0.094121,-0.15328,0.063176,0.072353,0.038525,0.0952,0.17188,-0.14607,0.37561,1.6442,1.8929,0.068841,0.13728,-0.061448,0.013001,0.052618,0.14606,-0.043541,-0.010894,-0.012221,-0.011996,0.13461,-0.13356,-0.027248,-0.011885,-0.0024337,0.0015633,0.00041685,-0.0026123
0.06,0.020505,-0.030314,-0.29743,0.31284,3.4253,-0.38025,-0.030171,-0.077616,-0.14145,0.057885,0.067747,0.042629,0.090034,0.16589,-0.15375,0.36555,1.7106,1.8214,0.064437,0.12792,-0.063577,0.014484,0.053652,0.1434,-0.043148,-0.011017,-0.011916,-0.012505,0.13279,-0.13367,-0.026933,-0.012016,-0.0025411,0.0013694,0.00041316,-0.0027912
0.07,0.01517,-0.012241,-0.27176,0.31018,3.1199,-0.18189,-0.025117,-0.062287,-0.1282,0.052177,0.062249,0.044596,0.084726,0.16058,-0.15994,0.35363,1.7598,1.7575,0.060244,0.11915,-0.065304,0.015408,0.054283,0.14039,-0.042752,-0.011091,-0.011594,-0.012895,0.13083,-0.13323,-0.0266,-0.012101,-0.0026386,0.0011809,0.00039865,-0.0029596
0.08,0.010618,0.0029592,-0.2433,0.29842,2.7837,-0.015839,-0.020252,-0.048417,-0.11394,0.046178,0.056031,0.044544,0.079301,0.15588,-0.16445,0.3397,1.79,1.7001,0.056271,0.11097,-0.066566,0.015792,0.054463,0.13698,-0.042349,-0.011119,-0.011256,-0.013174,0.12875,-0.1323,-0.02625,-0.012144,-0.002724,0.00099943,0.00037559,-0.0031173
0.09,0.0068196,0.014888,-0.21249,0.27792,2.4222,0.1142,-0.015718,-0.036147,-0.098907,0.039953,0.04919,0.042577,0.073771,0.15159,-0.16714,0.3236,1.7998,1.6474,0.0525,0.10334,-0.067322,0.01567,0.054157,0.13308,-0.041941,-0.011105,-0.010905,-0.013349,0.12657,-0.13092,-0.02588,-0.012147,-0.0027958,0.0008264,0.0003463,-0.003264
0.1,0.0037338,0.023129,-0.1791,0.24845,2.034,0.20461,-0.01158,-0.025489,-0.08302,0.033457,0.041688,0.038707,0.068129,0.14747,-0.16791,0.30521,1.7888,1.5965,0.048897,0.09616,-0.067552,0.015094,0.053344,0.12863,-0.041526,-0.011053,-0.010543,-0.013425,0.12431,-0.12914,-0.025492,-0.012116,-0.0028523,0.00066301,0.00031285,-0.0033995
0.11,0.0013528,0.027352,-0.14367,0.21085,1.6259,0.25275,-0.0079446,-0.016535,-0.066487,0.026785,0.033656,0.033138,0.062394,0.14332,-0.16678,0.28465,1.7575,1.5456,0.045436,0.089348,-0.067274,0.014127,0.052041,0.12359,-0.041103,-0.010966,-0.010172,-0.013411,0.12197,-0.127,-0.025085,-0.012052,-0.002892,0.00051018,0.00027708,-0.0035238
0.12,-0.00030851,0.028247,-0.11029,0.1715,1.2444,0.26589,-0.0050341,-0.0095949,-0.051112,0.020664,0.026068,0.027037,0.056697,0.13926,-0.16427,0.26282,1.7121,1.4958,0.042174,0.082984,-0.0667,0.012888,0.050411,0.11824,-0.040672,-0.010846,-0.009794,-0.013312,0.11955,-0.12454,-0.024661,-0.011958,-0.0029129,0.00036843,0.00024023,-0.0036371
0.13,-0.0013242,0.027444,-0.083597,0.13816,0.94096,0.26044,-0.0029513,-0.0047529,-0.038935,0.015862,0.020009,0.021753,0.051174,0.13554,-0.16106,0.24084,1.66,1.4499,0.039184,0.077186,-0.066111,0.0115,0.048666,0.11294,-0.040234,-0.010696,-0.0094077,-0.013138,0.11706,-0.12179,-0.02422,-0.011837,-0.0029127,0.00023798,0.00020316,-0.0037399
0.14,-0.0019701,0.027832,-0.068142,0.1196,0.7649,0.26499,-0.0016107,-0.0015656,-0.031978,0.01313,0.016587,0.018875,0.045989,0.13272,-0.15815,0.22022,1.612,1.414,0.036577,0.072186,-0.065826,0.010106,0.047113,0.10823,-0.039787,-0.010521,-0.0090113,-0.012901,0.11444,-0.11879,-0.023763,-0.01169,-0.0028904,0.00011882,0.00016577,-0.003833
