t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,0.12393,-0.37722,-0.18824,0.045655,2.9671,-4.0057,0.16385,-0.27882,-0.13966,0.093408,0.028954,-0.37029,0.12879,0.31108,-0.026041,0.61466,-0.5326,4.5801,0.00035852,0.46023,0.11396,-0.053845,0.012492,0.4715,-0.039138,0.018825,-0.00012963,-0.0060169,-0.081524,0.13821,-0.025048,0.0066067,0.0032923,-0.004114,-0.0022076,-0.0019094
0.01,0.11814,-0.36579,-0.19393,0.091463,3.0111,-3.8851,0.16617,-0.27226,-0.14678,0.096008,0.028131,-0.35599,0.14075,0.33367,-0.020236,0.65736,-0.70821,4.9804,-0.0066348,0.50378,0.14109,-0.059252,0.014439,0.52109,-0.03897,0.019853,0.00056637,-0.006286,-0.089221,0.14778,-0.025263,0.0075142,0.0035903,-0.0042333,-0.0022491,-0.0013426
0.02,0.11029,-0.35265,-0.19749,0.13146,3.0253,-3.755,0.16591,-0.26638,-0.15258,0.097948,0.02677,-0.34287,0.15233,0.35479,-0.012983,0.69885,-0.89565,5.3652,-0.013758,0.54615,0.16956,-0.064452,0.01678,0.57055,-0.038756,0.020874,0.0012395,-0.0064067,-0.096585,0.15736,-0.025458,0.0084362,0.0039129,-0.0043214,-0.0022758,-0.00076389
0.03,0.10056,-0.33743,-0.19857,0.16395,3.0054,-3.6108,0.1629,-0.26063,-0.15673,0.098873,0.024905,-0.33042,0.16337,0.37382,-0.0046707,0.7397,-1.0869,5.7232,-0.020541,0.58619,0.19806,-0.06904,0.019474,0.61858,-0.038484,0.021881,0.0018731,-0.0062909,-0.10343,0.16697,-0.02562,0.0093779,0.004254,-0.0043721,-0.002284,-0.00017301
0.04,0.089421,-0.31972,-0.1969,0.18809,2.9481,-3.4455,0.15709,-0.25409,-0.15871,0.098455,0.022622,-0.31769,0.17331,0.38925,0.0041787,0.77879,-1.2697,6.029,-0.026417,0.62124,0.22456,-0.072417,0.02238,0.66226,-0.038149,0.022862,0.002451,-0.005853,-0.10955,0.1765,-0.025737,0.010336,0.0046029,-0.004377,-0.0022713,0.00042275
0.05,0.077442,-0.29896,-0.19227,0.20379,2.8493,-3.2488,0.14848,-0.24545,-0.15785,0.096374,0.020037,-0.30328,0.18117,0.39849,0.01289,0.81265,-1.4274,6.2411,-0.030753,0.64699,0.2462,-0.073834,0.025244,0.69676,-0.037751,0.023798,0.0029572,-0.0050157,-0.11475,0.18579,-0.0258,0.011296,0.0049428,-0.0043265,-0.0022364,0.0010064
0.06,0.065202,-0.2739,-0.18403,0.21139,2.6991,-3.0019,0.13689,-0.2326,-0.15297,0.092149,0.017277,-0.28481,0.18506,0.39733,0.020559,0.83341,-1.5351,6.2909,-0.03287,0.6562,0.25878,-0.072348,0.0276,0.71391,-0.037294,0.024671,0.0033779,-0.0037251,-0.11884,0.19458,-0.025804,0.01223,0.0052502,-0.0042106,-0.00218,0.0015482
0.07,0.053649,-0.2443,-0.17227,0.21303,2.497,-2.6958,0.12272,-0.21406,-0.14343,0.085744,0.014563,-0.26062,0.18313,0.3821,0.026205,0.83225,-1.5692,6.1172,-0.032319,0.64228,0.25848,-0.067362,0.028922,0.70594,-0.036793,0.025459,0.0037012,-0.0019509,-0.12164,0.20256,-0.025749,0.013104,0.0054972,-0.0040208,-0.0021045,0.0020101
0.08,0.044183,-0.21227,-0.15887,0.21409,2.2683,-2.3476,0.10763,-0.19053,-0.1302,0.078121,0.012251,-0.2315,0.17479,0.3525,0.029116,0.805,-1.5202,5.7105,-0.029239,0.60389,0.24418,-0.05917,0.028873,0.67063,-0.036262,0.02615,0.003921,0.00031201,-0.12304,0.20949,-0.025643,0.013885,0.0056585,-0.0037528,-0.0020137,0.0023571
0.09,0.03557,-0.17434,-0.14006,0.20808,1.9648,-1.9229,0.089724,-0.15924,-0.11117,0.067779,0.010064,-0.19378,0.15632,0.30319,0.028665,0.73175,-1.3619,4.9756,-0.023815,0.53028,0.21208,-0.047599,0.026652,0.59523,-0.035716,0.026749,0.0040382,0.0030614,-0.12307,0.21536,-0.025502,0.014559,0.0057215,-0.0034093,-0.0019121,0.002577
0.1,0.029315,-0.13783,-0.12118,0.20305,1.6629,-1.5026,0.072841,-0.12665,-0.091196,0.05754,0.0084097,-0.15499,0.13177,0.24436,0.025565,0.62788,-1.1366,4.0694,-0.017542,0.43747,0.17019,-0.035151,0.022891,0.49666,-0.035165,0.027283,0.0040621,0.0063045,-0.1219,0.22047,-0.025349,0.015146,0.0056905,-0.0029996,-0.0018032,0.0026912
0.11,0.034637,-0.13842,-0.13874,0.27145,1.8432,-1.4609,0.077465,-0.1241,-0.095471,0.064124,0.0098955,-0.15377,0.13391,0.23386,0.024752,0.65013,-1.1072,3.9703,-0.014191,0.43147,0.16058,-0.029907,0.023593,0.49588,-0.034625,0.027864,0.004077,0.0099395,-0.12071,0.2261,-0.025257,0.015754,0.0056236,-0.0025726,-0.0016943,0.0028294
0.12,0.04072,-0.13633,-0.15788,0.35429,2.032,-1.3791,0.081641,-0.11878,-0.099395,0.071692,0.011644,-0.14961,0.13905,0.22856,0.024538,0.68739,-1.1029,3.9609,-0.011528,0.43524,0.15368,-0.025583,0.024737,0.50718,-0.034114,0.028565,0.0041569,0.013842,-0.12045,0.23302,-0.025279,0.016448,0.0055595,-0.0021654,-0.0015904,0.0030729
0.13,0.046094,-0.12621,-0.17225,0.43851,2.1472,-1.2022,0.081983,-0.10603,-0.099305,0.077587,0.013209,-0.13647,0.1419,0.21961,0.024312,0.7131,-1.0847,3.8891,-0.0090894,0.43205,0.14354,-0.021122,0.025367,0.5114,-0.033627,0.02937,0.0042978,0.018011,-0.12098,0.24101,-0.025408,0.017209,0.0054853,-0.001773,-0.0014905,0.0033975
0.14,0.051819,-0.1131,-0.18635,0.53185,2.2509,-0.98537,0.081029,-0.090631,-0.098765,0.083917,0.014906,-0.12017,0.14607,0.21244,0.024364,0.74476,-1.076,3.8512,-0.0069178,0.43258,0.1339,-0.017025,0.026133,0.52104,-0.033162,0.030263,0.0044941,0.022444,-0.12218,0.24988,-0.025641,0.018016,0.0053883,-0.0013905,-0.0013936,0.0037812
0.15,0.05752,-0.096206,-0.19836,0.62928,2.3216,-0.72199,0.077935,-0.071936,-0.097146,0.089951,0.016599,-0.099656,0.14986,0.20433,0.024447,0.77331,-1.0638,3.7998,-0.0048243,0.4315,0.12306,-0.013,0.026723,0.52993,-0.032717,0.03123,0.004739,0.027144,-0.12389,0.25944,-0.02597,0.018851,0.0052573,-0.0010135,-0.0012986,0.0042048
0.16,0.063292,-0.076754,-0.20883,0.73036,2.3687,-0.42675,0.073067,-0.051247,-0.095269,0.095951,0.018308,-0.076323,0.1536,0.19566,0.024525,0.79983,-1.0492,3.742,-0.002707,0.42955,0.11137,-0.0090437,0.027191,0.539,-0.032287,0.032259,0.0050247,0.032115,-0.12598,0.26955,-0.026392,0.019698,0.005083,-0.00063758,-0.0012045,0.0046527
0.17,0.069098,-0.055483,-0.21775,0.83331,2.3945,-0.10925,0.066532,-0.029411,-0.093535,0.10191,0.020004,-0.050997,0.15711,0.18621,0.024526,0.82296,-1.0303,3.6734,-0.00046545,0.42614,0.098837,-0.0051206,0.027507,0.54758,-0.031868,0.03334,0.0053431,0.037358,-0.12828,0.2801,-0.026901,0.020541,0.0048577,-0.00025873,-0.0011104,0.0051126
0.18,0.074889,-0.033116,-0.22522,0.93629,2.4022,0.22103,0.05848,-0.0072776,-0.092295,0.10781,0.021662,-0.024522,0.16035,0.17594,0.024407,0.8419,-1.0064,3.593,0.0019865,0.42107,0.085594,-0.0012183,0.02766,0.5554,-0.031457,0.034466,0.0056857,0.042877,-0.13067,0.29104,-0.027495,0.021367,0.004576,0.00012689,-0.0010149,0.0055754
0.19,0.08056,-0.010305,-0.23124,1.0369,2.3942,0.55504,0.049063,0.014327,-0.091772,0.11359,0.023243,0.0022553,0.16307,0.1647,0.024133,0.85485,-0.97614,3.4964,0.0047171,0.41373,0.07175,0.0026508,0.027612,0.56156,-0.031048,0.035632,0.006044,0.048669,-0.13301,0.30231,-0.028171,0.022164,0.0042343,0.00052284,-0.00091711,0.0060346
0.2,0.085961,0.012369,-0.23569,1.1324,2.3715,0.8842,0.038441,0.034654,-0.092038,0.11909,0.024697,0.028546,0.16589,0.15322,0.023761,0.86472,-0.94302,3.398,0.0078253,0.40571,0.0578,0.0064961,0.027478,0.56817,-0.030639,0.036835,0.0064099,0.054725,-0.13518,0.31389,-0.028925,0.02292,0.0038311,0.00093229,-0.00081575,0.0064861
