t, affine_elevL, affine_elevR, affine_throttle
0,-0.00016299,-0.00016283,-0.00031842
0.01,-0.00072727,-0.00072715,0.00019875
0.02,-0.0013462,-0.0013461,0.00054809
0.03,-0.0019969,-0.0019967,0.00075814
0.04,-0.0026538,-0.0026535,0.00085471
0.05,-0.0032877,-0.0032873,0.00086301
0.06,-0.0038705,-0.0038699,0.00080372
0.07,-0.0043742,-0.0043734,0.00069523
0.08,-0.0047713,-0.0047704,0.00055585
0.09,-0.0050372,-0.0050362,0.00040133
0.1,-0.0051526,-0.0051516,0.00024353
0.11,-0.0051022,-0.0051011,9.4012e-05
0.12,-0.0048738,-0.0048728,-3.6208e-05
0.13,-0.0044602,-0.0044593,-0.0001406
0.14,-0.0038613,-0.0038605,-0.00021489
0.15,-0.0030824,-0.0030817,-0.00025478
0.16,-0.0021391,-0.0021386,-0.00025704
0.17,-0.0010654,-0.0010652,-0.00022241
0.18,0.00011968,0.00011963,-0.00015348
0.19,0.0012242,0.0012239,-7.5098e-05
0.2,0.0021757,0.0021752,-1.8758e-06
0.21,0.0029694,0.0029687,6.3551e-05
0.22,0.0036002,0.0035994,0.00011915
0.23,0.0040735,0.0040725,0.00016313
0.24,0.004399,0.004398,0.0001938
0.25,0.0045845,0.0045834,0.00021072
0.26,0.0046351,0.004634,0.00021438
0.27,0.0045564,0.0045552,0.00020543
0.28,0.0043569,0.0043557,0.00018587
0.29,0.0040469,0.0040458,0.00015848
0.3,0.0036374,0.0036364,0.00012611
0.31,0.0031397,0.0031388,9.2281e-05
0.32,0.0025652,0.0025644,6.0472e-05
0.33,0.0019255,0.0019249,3.4086e-05
0.34,0.0012273,0.0012269,1.6441e-05
0.35,0.00048913,0.00048895,9.3727e-06
0.36,-0.00024776,-0.00024769,1.3759e-05
0.37,-0.00089496,-0.00089466,2.8603e-05
0.38,-0.0014164,-0.001416,5.1022e-05
0.39,-0.0018204,-0.0018198,7.8385e-05
0.4,-0.0021157,-0.002115,0.00010788
0.41,-0.0023107,-0.0023099,0.00013715
0.42,-0.0024138,-0.002413,0.00016394
0.43,-0.0024332,-0.0024325,0.000186
0.44,-0.0023772,-0.0023765,0.00020126
0.45,-0.0022556,-0.0022549,0.00020899
0.46,-0.0020783,-0.0020777,0.00020891
0.47,-0.0018552,-0.0018547,0.00020074
0.48,-0.0015961,-0.0015957,0.0001843
0.49,-0.0013114,-0.0013111,0.00016065
0.5,-0.0010115,-0.0010112,0.00013143
0.51,-0.00070631,-0.00070616,9.8293e-05
0.52,-0.00040652,-0.00040645,6.3142e-05
0.53,-0.00012484,-0.00012482,2.8552e-05
0.54,0.00012892,0.0001289,-4.0175e-06
0.55,0.00034543,0.00034539,-3.3229e-05
0.56,0.00051603,0.00051599,-5.7793e-05
0.57,0.00064388,0.00064384,-7.7553e-05
0.58,0.00073443,0.0007344,-9.2715e-05
0.59,0.00079104,0.00079103,-0.00010332
0.6,0.00081702,0.00081703,-0.00010946
0.61,0.00081565,0.00081569,-0.00011138
0.62,0.00079024,0.00079031,-0.00010942
0.63,0.00074403,0.00074412,-0.00010391
0.64,0.00068028,0.0006804,-9.5281e-05
0.65,0.00060231,0.00060244,-8.4e-05
0.66,0.00051335,0.0005135,-7.0542e-05
0.67,0.00041674,0.00041689,-5.5441e-05
0.68,0.00031587,0.00031601,-3.9301e-05
0.69,0.00021412,0.00021424,-2.2734e-05
0.7,0.00011489,0.00011497,-6.4061e-06
0.71,2.1765e-05,2.1782e-05,8.9278e-06
0.72,-6.0162e-05,-6.0216e-05,2.2542e-05
0.73,-0.00012622,-0.00012634,3.4157e-05
0.74,-0.00017738,-0.00017755,4.3774e-05
0.75,-0.0002148,-0.00021503,5.1395e-05
0.76,-0.0002397,-0.00023997,5.7068e-05
0.77,-0.00025332,-0.00025362,6.0859e-05
0.78,-0.00025688,-0.00025721,6.2839e-05
0.79,-0.00025162,-0.00025197,6.31e-05
0.8,-0.00023885,-0.00023921,6.1794e-05
0.81,-0.00021988,-0.00022023,5.9083e-05
0.82,-0.00019598,-0.00019633,5.5125e-05
0.83,-0.00016846,-0.00016879,5.0108e-05
0.84,-0.00013867,-0.00013897,4.4278e-05
0.85,-0.00010796,-0.00010821,3.789e-05
0.86,-7.7642e-05,-7.7852e-05,3.1201e-05
0.87,-4.9074e-05,-4.9225e-05,2.449e-05
0.88,-2.361e-05,-2.3691e-05,1.8082e-05
0.89,-2.5823e-06,-2.5829e-06,1.2303e-05
0.9,1.4184e-05,1.4264e-05,7.4172e-06
0.91,2.8066e-05,2.8216e-05,3.4353e-06
0.92,3.9244e-05,3.9455e-05,3.0489e-07
0.93,4.7897e-05,4.8158e-05,-2.0271e-06
0.94,5.4199e-05,5.45e-05,-3.6195e-06
0.95,5.8321e-05,5.8653e-05,-4.5347e-06
0.96,6.0435e-05,6.0787e-05,-4.8348e-06
0.97,6.0705e-05,6.1069e-05,-4.5824e-06
0.98,5.9298e-05,5.9664e-05,-3.8445e-06
0.99,5.6376e-05,5.6734e-05,-2.6909e-06
1,5.2098e-05,5.2441e-05,-1.1913e-06
1.01,4.6624e-05,4.6942e-05,5.8423e-07
1.02,4.0109e-05,4.0394e-05,2.5628e-06
1.03,3.2709e-05,3.2951e-05,4.6698e-06
1.04,2.4575e-05,2.4767e-05,6.8305e-06
1.05,1.5858e-05,1.599e-05,8.9692e-06
1.06,6.7049e-06,6.7694e-06,1.1008e-05
1.07,-2.6933e-06,-2.7043e-06,1.2869e-05
1.08,-1.0734e-05,-1.0817e-05,1.4474e-05
1.09,-1.6802e-05,-1.6946e-05,1.5809e-05
1.1,-2.1063e-05,-2.1259e-05,1.6881e-05
1.11,-2.3693e-05,-2.393e-05,1.7693e-05
1.12,-2.4891e-05,-2.5161e-05,1.8258e-05
1.13,-2.4853e-05,-2.5147e-05,1.8591e-05
1.14,-2.3774e-05,-2.4083e-05,1.8706e-05
1.15,-2.1849e-05,-2.2165e-05,1.8621e-05
1.16,-1.9286e-05,-1.9599e-05,1.836e-05
1.17,-1.6287e-05,-1.659e-05,1.7946e-05
1.18,-1.3054e-05,-1.3341e-05,1.7404e-05
1.19,-9.7966e-06,-1.0058e-05,1.6762e-05
1.2,-6.7282e-06,-6.9582e-06,1.6054e-05
1.21,-4.0625e-06,-4.2538e-06,1.5313e-05
1.22,-2.0356e-06,-2.1815e-06,1.4575e-05
1.23,-1.128e-06,-1.2204e-06,1.3892e-05
1.24,-1.1414e-06,-1.1753e-06,1.3289e-05
1.25,-1.667e-06,-1.6422e-06,1.2777e-05
1.26,-2.3009e-06,-2.2219e-06,1.237e-05
1.27,-2.6561e-06,-2.5318e-06,1.2077e-05
1.28,-2.6089e-06,-2.449e-06,1.1874e-05
1.29,-2.231e-06,-2.0442e-06,1.1746e-05
1.3,-1.5909e-06,-1.3853e-06,1.1682e-05
1.31,-7.5625e-07,-5.3941e-07,1.1671e-05
1.32,2.0597e-07,4.2701e-07,1.1704e-05
1.33,1.2256e-06,1.4444e-06,1.177e-05
1.34,2.2276e-06,2.4385e-06,1.1866e-05
1.35,3.1377e-06,3.3355e-06,1.1985e-05
1.36,3.8823e-06,4.0625e-06,1.2121e-05
1.37,4.3872e-06,4.5458e-06,1.227e-05
1.38,4.5737e-06,4.7074e-06,1.2429e-05
1.39,4.3625e-06,4.4687e-06,1.2596e-05
1.4,3.6486e-06,3.7253e-06,1.277e-05
1.41,2.2377e-06,2.2829e-06,1.2952e-05
1.42,3.3107e-07,3.4453e-07,1.3138e-05
1.43,-1.7981e-06,-1.8141e-06,1.3323e-05
1.44,-3.6228e-06,-3.6632e-06,1.3496e-05
1.45,-4.8395e-06,-4.8979e-06,1.3648e-05
1.46,-5.5185e-06,-5.5893e-06,1.3775e-05
1.47,-5.7296e-06,-5.8079e-06,1.3875e-05
1.48,-5.5433e-06,-5.6247e-06,1.3947e-05
1.49,-5.0333e-06,-5.1138e-06,1.3991e-05
1.5,-4.2728e-06,-4.3494e-06,1.4009e-05
1.51,-3.3345e-06,-3.4047e-06,1.4001e-05
1.52,-2.2922e-06,-2.354e-06,1.397e-05
1.53,-1.2225e-06,-1.2746e-06,1.3919e-05
1.54,-2.014e-07,-2.4308e-07,1.3852e-05
1.55,6.9576e-07,6.6454e-07,1.3774e-05
1.56,1.3917e-06,1.3703e-06,1.3689e-05
1.57,1.8073e-06,1.7947e-06,1.3606e-05
1.58,1.8645e-06,1.8587e-06,1.353e-05
1.59,1.4068e-06,1.4053e-06,1.3471e-05
1.6,4.8276e-07,4.824e-07,1.3435e-05
1.61,-5.7136e-07,-5.7355e-07,1.3419e-05
1.62,-1.4267e-06,-1.4336e-06,1.3419e-05
1.63,-1.9512e-06,-1.965e-06,1.343e-05
1.64,-2.1877e-06,-2.21e-06,1.3447e-05
1.65,-2.1768e-06,-2.2087e-06,1.3466e-05
1.66,-1.9586e-06,-2.0007e-06,1.3485e-05
1.67,-1.5746e-06,-1.6268e-06,1.3502e-05
1.68,-1.0672e-06,-1.129e-06,1.3515e-05
1.69,-4.7843e-07,-5.4873e-07,1.3525e-05
1.7,1.5017e-07,7.3068e-08,1.353e-05
1.71,7.7616e-07,6.9447e-07,1.3529e-05
1.72,1.3557e-06,1.2722e-06,1.3526e-05
1.73,1.8451e-06,1.7632e-06,1.352e-05
1.74,2.2014e-06,2.1251e-06,1.3513e-05
1.75,2.3809e-06,2.3146e-06,1.3507e-05
1.76,2.3387e-06,2.2877e-06,1.3505e-05
1.77,2.0302e-06,2.0001e-06,1.351e-05
1.78,1.4548e-06,1.4513e-06,1.3525e-05
1.79,8.2786e-07,8.535e-07,1.3549e-05
1.8,2.5703e-07,3.1216e-07,1.3577e-05
1.81,-1.7346e-07,-9.0294e-08,1.3605e-05
1.82,-3.9168e-07,-2.8355e-07,1.3631e-05
1.83,-4.5464e-07,-3.2447e-07,1.3652e-05
1.84,-4.0081e-07,-2.5165e-07,1.3669e-05
1.85,-2.4847e-07,-8.3771e-08,1.3679e-05
1.86,-1.572e-08,1.6066e-07,1.3683e-05
1.87,2.7922e-07,4.6303e-07,1.368e-05
1.88,6.176e-07,8.0416e-07,1.3671e-05
1.89,9.8072e-07,1.1649e-06,1.3656e-05
1.9,1.3501e-06,1.5264e-06,1.3636e-05
1.91,1.7073e-06,1.8698e-06,1.3612e-05
1.92,2.0334e-06,2.1758e-06,1.3586e-05
1.93,2.3095e-06,2.425e-06,1.356e-05
1.94,2.5168e-06,2.5982e-06,1.3536e-05
1.95,2.6346e-06,2.6741e-06,1.3517e-05
1.96,2.6594e-06,2.6513e-06,1.3505e-05
1.97,2.619e-06,2.5623e-06,1.35e-05
1.98,2.5422e-06,2.4408e-06,1.3501e-05
1.99,2.4492e-06,2.3094e-06,1.3505e-05
2,2.3455e-06,2.1728e-06,1.3511e-05
2.01,2.2392e-06,2.0393e-06,1.3517e-05
2.02,2.1382e-06,1.917e-06,1.3521e-05
2.03,2.0508e-06,1.8142e-06,1.3523e-05
2.04,1.9854e-06,1.7395e-06,1.3522e-05
2.05,1.9502e-06,1.7012e-06,1.3517e-05
2.06,1.9537e-06,1.7078e-06,1.3507e-05
2.07,2.0045e-06,1.7682e-06,1.3494e-05
2.08,2.1114e-06,1.8911e-06,1.3477e-05
2.09,2.2829e-06,2.0853e-06,1.3456e-05
2.1,2.5279e-06,2.3599e-06,1.3433e-05
2.11,2.8556e-06,2.724e-06,1.3408e-05
2.12,3.275e-06,3.1868e-06,1.3383e-05
2.13,3.7786e-06,3.7406e-06,1.3359e-05
2.14,4.2889e-06,4.3044e-06,1.3339e-05
2.15,4.726e-06,4.7945e-06,1.3322e-05
2.16,5.0119e-06,5.1288e-06,1.331e-05
2.17,5.0699e-06,5.2268e-06,1.3303e-05
2.18,4.9298e-06,5.1183e-06,1.3298e-05
2.19,4.6702e-06,4.8834e-06,1.3293e-05
2.2,4.3266e-06,4.5579e-06,1.3289e-05
2.21,3.9344e-06,4.1772e-06,1.3282e-05
2.22,3.5288e-06,3.7766e-06,1.3273e-05
2.23,3.146e-06,3.3925e-06,1.3261e-05
2.24,2.8226e-06,3.0617e-06,1.3245e-05
2.25,2.5948e-06,2.8205e-06,1.3226e-05
2.26,2.4988e-06,2.705e-06,1.3203e-05
2.27,2.5712e-06,2.752e-06,1.3177e-05
2.28,2.8491e-06,2.9989e-06,1.3147e-05
2.29,3.3697e-06,3.4828e-06,1.3115e-05
2.3,4.2561e-06,4.3258e-06,1.308e-05
2.31,5.453e-06,5.474e-06,1.3044e-05
2.32,6.6739e-06,6.6457e-06,1.3011e-05
2.33,7.6043e-06,7.5319e-06,1.2982e-05
2.34,8.1046e-06,7.9954e-06,1.2959e-05
2.35,8.2357e-06,8.097e-06,1.294e-05
2.36,8.0605e-06,7.8991e-06,1.2924e-05
2.37,7.6432e-06,7.4654e-06,1.2908e-05
2.38,7.0477e-06,6.8597e-06,1.2893e-05
2.39,6.338e-06,6.1453e-06,1.2876e-05
2.4,5.5784e-06,5.3864e-06,1.2858e-05
2.41,4.8338e-06,4.6475e-06,1.2838e-05
2.42,4.1691e-06,3.9928e-06,1.2815e-05
2.43,3.6485e-06,3.4866e-06,1.2788e-05
2.44,3.3379e-06,3.194e-06,1.2759e-05
2.45,3.3027e-06,3.1804e-06,1.2726e-05
2.46,3.6115e-06,3.5137e-06,1.2691e-05
2.47,4.4889e-06,4.4193e-06,1.2651e-05
2.48,5.8696e-06,5.8307e-06,1.2609e-05
2.49,7.5122e-06,7.5044e-06,1.2566e-05
2.5,9.1769e-06,9.1984e-06,1.2525e-05
2.51,1.0445e-05,1.0491e-05,1.2488e-05
2.52,1.1092e-05,1.1157e-05,1.2455e-05
2.53,1.1209e-05,1.1288e-05,1.2425e-05
2.54,1.089e-05,1.0977e-05,1.2398e-05
2.55,1.0227e-05,1.0318e-05,1.2371e-05
2.56,9.3117e-06,9.4033e-06,1.2343e-05
2.57,8.2394e-06,8.3282e-06,1.2316e-05
2.58,7.1032e-06,7.1865e-06,1.2287e-05
2.59,5.996e-06,6.0715e-06,1.2256e-05
2.6,5.0106e-06,5.0768e-06,1.2223e-05
2.61,4.2413e-06,4.297e-06,1.2188e-05
2.62,3.7825e-06,3.8271e-06,1.215e-05
2.63,3.7277e-06,3.7612e-06,1.211e-05
2.64,4.1805e-06,4.2033e-06,1.2068e-05
2.65,5.4733e-06,5.4866e-06,1.2022e-05
2.66,7.4355e-06,7.441e-06,1.1975e-05
2.67,9.6684e-06,9.668e-06,1.1928e-05
2.68,1.1775e-05,1.1771e-05,1.1881e-05
2.69,1.3362e-05,1.3357e-05,1.1837e-05
2.7,1.413e-05,1.4126e-05,1.1795e-05
2.71,1.4197e-05,1.4196e-05,1.1755e-05
2.72,1.3696e-05,1.3699e-05,1.1716e-05
2.73,1.2751e-05,1.2759e-05,1.1677e-05
2.74,1.1486e-05,1.1499e-05,1.1638e-05
2.75,1.0023e-05,1.0042e-05,1.1599e-05
2.76,8.4859e-06,8.5103e-06,1.1559e-05
2.77,6.9991e-06,7.0283e-06,1.1517e-05
2.78,5.6863e-06,5.7193e-06,1.1474e-05
2.79,4.6706e-06,4.7059e-06,1.143e-05
2.8,4.0747e-06,4.1105e-06,1.1385e-05
2.81,4.0208e-06,4.0547e-06,1.1338e-05
2.82,4.6315e-06,4.661e-06,1.1289e-05
2.83,6.0463e-06,6.0682e-06,1.1239e-05
2.84,8.6751e-06,8.6854e-06,1.1186e-05
2.85,1.1912e-05,1.1907e-05,1.1133e-05
2.86,1.4759e-05,1.4739e-05,1.1081e-05
2.87,1.6542e-05,1.6507e-05,1.1029e-05
2.88,1.7335e-05,1.7286e-05,1.0978e-05
2.89,1.7293e-05,1.7232e-05,1.0927e-05
2.9,1.657e-05,1.6499e-05,1.0877e-05
2.91,1.5321e-05,1.524e-05,1.0827e-05
2.92,1.3697e-05,1.3609e-05,1.0777e-05
2.93,1.1852e-05,1.1759e-05,1.0726e-05
2.94,9.9381e-06,9.8417e-06,1.0676e-05
2.95,8.106e-06,8.0091e-06,1.0625e-05
2.96,6.5069e-06,6.4119e-06,1.0574e-05
2.97,5.2905e-06,5.2002e-06,1.0522e-05
2.98,4.6056e-06,4.523e-06,1.0469e-05
