t, affine_elevL, affine_elevR, affine_throttle
0,1.0085e-06,1.0085e-06,-1.7341e-07
0.01,1.1119e-06,1.1119e-06,-1.7457e-07
0.02,1.2231e-06,1.2231e-06,-1.7599e-07
0.03,1.3417e-06,1.3417e-06,-1.777e-07
0.04,1.4658e-06,1.4658e-06,-1.7951e-07
0.05,1.5942e-06,1.5942e-06,-1.8142e-07
0.06,1.7292e-06,1.7292e-06,-1.8393e-07
0.07,1.8678e-06,1.8678e-06,-1.8683e-07
0.08,2.0071e-06,2.0071e-06,-1.9e-07
0.09,2.1461e-06,2.1461e-06,-1.9357e-07
0.1,2.2835e-06,2.2835e-06,-1.9754e-07
0.11,2.4167e-06,2.4167e-06,-2.0189e-07
0.12,2.5435e-06,2.5435e-06,-2.0667e-07
0.13,2.6609e-06,2.6609e-06,-2.118e-07
0.14,2.766e-06,2.766e-06,-2.1725e-07
0.15,2.8556e-06,2.8556e-06,-2.2299e-07
0.16,2.9257e-06,2.9257e-06,-2.2891e-07
0.17,2.9722e-06,2.9722e-06,-2.3497e-07
0.18,3.0135e-06,3.0135e-06,-2.4201e-07
0.19,3.0637e-06,3.0637e-06,-2.5058e-07
0.2,-1.1628e-06,-1.1628e-06,-9.6827e-08
0.21,-5.0984e-06,-5.0984e-06,5.252e-08
0.22,-5.6577e-06,-5.6577e-06,7.6275e-08
0.23,-5.8799e-06,-5.8799e-06,8.8027e-08
0.24,-6.0708e-06,-6.0708e-06,9.898e-08
0.25,-6.2402e-06,-6.2402e-06,1.0953e-07
0.26,-6.3849e-06,-6.3849e-06,1.1953e-07
0.27,-6.5038e-06,-6.5038e-06,1.2887e-07
0.28,-6.5954e-06,-6.5954e-06,1.3744e-07
0.29,-6.6616e-06,-6.6616e-06,1.4503e-07
0.3,-4.7181e-06,-4.7181e-06,1.0365e-07
0.31,-2.3695e-07,-2.3695e-07,2.2791e-09
0.32,-6.7703e-08,-6.7703e-08,-9.3483e-10
0.33,-5.5479e-09,-5.5479e-09,-1.8385e-09
0.34,5.9094e-09,5.9094e-09,-1.8936e-09
0.35,2.2973e-09,2.2973e-09,-1.8642e-09
0.36,1.4687e-09,1.4687e-09,-1.9564e-09
0.37,8.114e-10,8.114e-10,-1.9991e-09
0.38,1.0873e-10,1.0873e-10,-1.9927e-09
0.39,-8.4039e-10,-8.4039e-10,-1.9693e-09
0.4,-1.8655e-09,-1.8655e-09,-1.9686e-09
0.41,-2.5486e-09,-2.5486e-09,-1.9529e-09
0.42,-2.5261e-09,-2.5262e-09,-1.9017e-09
0.43,-2.0044e-09,-2.0044e-09,-1.8929e-09
0.44,-1.2827e-09,-1.2827e-09,-1.9246e-09
0.45,-6.3659e-10,-6.3659e-10,-1.9781e-09
0.46,-3.1908e-10,-3.1908e-10,-2.0291e-09
0.47,-1.8996e-10,-1.8996e-10,-2.0152e-09
0.48,-1.3438e-10,-1.3438e-10,-1.9703e-09
0.49,-9.6542e-11,-9.6543e-11,-1.949e-09
0.5,3.4626e-11,3.4625e-11,-1.923e-09
