t, affine_elevL, affine_elevR, affine_throttle
0,1.3804e-09,9.1831e-10,-4.788e-11
0.01,1.4873e-09,9.0137e-10,-4.6756e-11
0.02,1.4031e-09,9.9947e-10,-3.5176e-11
0.03,1.3223e-09,1.149e-09,-2.3947e-11
0.04,1.2672e-09,1.2545e-09,-1.551e-11
0.05,1.2397e-09,1.2999e-09,-9.5143e-12
0.06,1.221e-09,1.3726e-09,-3.6604e-12
0.07,1.205e-09,1.41e-09,-6.7134e-14
0.08,1.1915e-09,1.4033e-09,1.2439e-12
0.09,1.1819e-09,1.4127e-09,2.616e-12
0.1,1.1588e-09,1.3922e-09,2.9324e-12
0.11,1.1208e-09,1.3343e-09,2.005e-12
0.12,1.0801e-09,1.2802e-09,1.1088e-12
0.13,1.0152e-09,1.1961e-09,2.1512e-13
0.14,9.1722e-10,1.0684e-09,-8.1725e-13
0.15,8.0532e-10,9.2742e-10,-1.8773e-12
0.16,6.8375e-10,7.789e-10,-2.4564e-12
0.17,5.5258e-10,6.2075e-10,-2.586e-12
0.18,4.1179e-10,4.5118e-10,-2.7085e-12
0.19,2.7372e-10,2.9056e-10,-2.2688e-12
0.2,1.9558e-10,1.8803e-10,-2.3585e-12
0.21,1.9003e-10,1.4921e-10,-4.2389e-12
0.22,1.3106e-10,8.3754e-11,-5.1004e-12
0.23,7.4675e-12,2.4069e-11,-1.4867e-12
0.24,-5.1074e-11,9.3397e-12,4.6556e-13
0.25,-7.2689e-11,1.0712e-10,4.1446e-12
0.26,-7.5772e-11,1.4118e-10,5.5671e-12
0.27,-3.2789e-11,1.4576e-10,3.0165e-12
0.28,2.5018e-11,2.0054e-10,2.1028e-12
0.29,-1.5542e-11,-1.4263e-10,-7.5192e-13
0.3,1.0097e-28,2.0195e-28,3.9443e-31
