t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,-0.29131,0.20705,-0.49511,0.96088,1.884,1.3499,0.076752,0.15103,-0.16799,0.12736,0.34614,0.43188,-0.29131,-0.20705,-0.49511,-0.96088,1.884,-1.3499,0.076752,-0.15103,-0.16799,-0.12736,0.34614,-0.43188,-0.21114,-4.0929e-09,0.07525,-3.2743e-09,-0.70522,3.9265e-08,-0.20074,-4.1874e-09,0.054718,-9.5402e-10,-0.083861,6.2018e-09
0.01,-0.30112,0.19919,-0.46234,0.96273,1.698,1.4297,0.046142,0.15232,-0.15302,0.1312,0.31459,0.44322,-0.30112,-0.19919,-0.46234,-0.96273,1.698,-1.4297,0.046142,-0.15232,-0.15302,-0.1312,0.31459,-0.44322,-0.20322,-3.8737e-09,0.073295,-3.9024e-09,-0.67155,3.764e-08,-0.19481,-4.1578e-09,0.054731,-8.9434e-10,-0.07604,6.1061e-09
0.02,-0.30872,0.19191,-0.43392,0.97205,1.5412,1.5057,0.019779,0.15714,-0.13992,0.13821,0.28911,0.45365,-0.30872,-0.19191,-0.43392,-0.97205,1.5412,-1.5057,0.019779,-0.15714,-0.13992,-0.13821,0.28911,-0.45365,-0.19573,-3.658e-09,0.071285,-4.4489e-09,-0.63581,3.6399e-08,-0.18932,-4.0907e-09,0.054863,-8.111e-10,-0.068495,6.0538e-09
0.03,-0.31463,0.18528,-0.40723,0.98645,1.401,1.5817,-0.004398,0.1647,-0.12753,0.14704,0.26739,0.46407,-0.31463,-0.18528,-0.40723,-0.98645,1.401,-1.5817,-0.0043979,-0.1647,-0.12753,-0.14704,0.26739,-0.46407,-0.18864,-3.4539e-09,0.069268,-4.9257e-09,-0.59859,3.5471e-08,-0.1843,-4.0069e-09,0.055132,-6.8422e-10,-0.061282,6.086e-09
0.04,-0.31909,0.17931,-0.38019,1.0035,1.2679,1.6614,-0.027891,0.17433,-0.11491,0.1566,0.24772,0.47522,-0.31909,-0.17931,-0.38019,-1.0035,1.2679,-1.6614,-0.027891,-0.17433,-0.11491,-0.1566,0.24772,-0.47522,-0.18194,-3.2552e-09,0.067285,-5.3224e-09,-0.56042,3.4887e-08,-0.17976,-3.8989e-09,0.055554,-5.3153e-10,-0.054438,6.1876e-09
0.05,-0.32213,0.17398,-0.3512,1.0209,1.1358,1.7481,-0.05172,0.18552,-0.10132,0.16598,0.22893,0.4878,-0.32213,-0.17398,-0.3512,-1.0209,1.1358,-1.7481,-0.05172,-0.18552,-0.10132,-0.16598,0.22893,-0.4878,-0.17561,-3.0599e-09,0.065363,-5.6572e-09,-0.52164,3.4684e-08,-0.17572,-3.777e-09,0.056139,-3.67e-10,-0.047978,6.3418e-09
0.06,-0.32363,0.16926,-0.31928,1.0363,1.0013,1.8452,-0.076413,0.19791,-0.086229,0.1745,0.2103,0.50242,-0.32363,-0.16926,-0.31928,-1.0363,1.0013,-1.8452,-0.076413,-0.19791,-0.086229,-0.1745,0.2103,-0.50242,-0.16964,-2.8669e-09,0.063527,-5.9515e-09,-0.48259,3.4894e-08,-0.17216,-3.654e-09,0.056899,-2.0067e-10,-0.041911,6.5367e-09
0.07,-0.32337,0.16513,-0.28412,1.0476,0.86451,1.9558,-0.10202,0.21131,-0.06942,0.18169,0.19153,0.51962,-0.32337,-0.16513,-0.28412,-1.0476,0.86451,-1.9558,-0.10202,-0.21131,-0.06942,-0.18169,0.19153,-0.51962,-0.164,-2.6751e-09,0.061802,-6.2172e-09,-0.44354,3.5548e-08,-0.1691,-3.537e-09,0.057846,-3.9758e-11,-0.036248,6.7642e-09
0.08,-0.3217,0.1619,-0.25088,1.062,0.74799,2.0719,-0.12584,0.22821,-0.053111,0.19018,0.17586,0.53869,-0.3217,-0.1619,-0.25088,-1.062,0.74799,-2.0719,-0.12584,-0.22821,-0.053111,-0.19018,0.17586,-0.53869,-0.15869,-2.4824e-09,0.060201,-6.3821e-09,-0.40469,3.6614e-08,-0.16652,-3.3875e-09,0.058988,1.3361e-10,-0.030982,7.0476e-09
0.09,-0.3201,0.16041,-0.22958,1.0986,0.69287,2.1695,-0.14335,0.2544,-0.041908,0.20613,0.16982,0.5576,-0.3201,-0.16041,-0.22958,-1.0986,0.69287,-2.1695,-0.14335,-0.2544,-0.041908,-0.20613,0.16982,-0.5576,-0.15368,-2.2815e-09,0.05873,-6.4677e-09,-0.36617,3.8255e-08,-0.16443,-3.2059e-09,0.060329,3.2969e-10,-0.0261,7.4089e-09
0.1,-0.31972,0.16104,-0.22374,1.1689,0.71175,2.2287,-0.15374,0.29345,-0.037763,0.23291,0.17588,0.57508,-0.31972,-0.16104,-0.22374,-1.1689,0.71175,-2.2287,-0.15374,-0.29345,-0.037763,-0.23291,0.17588,-0.57508,-0.14893,-2.0674e-09,0.057391,-6.5247e-09,-0.32809,4.0483e-08,-0.16279,-3.0262e-09,0.06187,4.9788e-10,-0.021589,7.8109e-09
0.11,-0.31898,0.16265,-0.22716,1.2655,0.77983,2.2287,-0.15941,0.34314,-0.03849,0.26796,0.19021,0.58762,-0.31898,-0.16265,-0.22716,-1.2655,0.77983,-2.2287,-0.15941,-0.34314,-0.03849,-0.26796,0.19021,-0.58762,-0.1443,-1.8411e-09,0.056155,-6.4118e-09,-0.29058,4.3105e-08,-0.16144,-2.7879e-09,0.063552,6.9169e-10,-0.017429,8.2445e-09
0.12,-0.31607,0.16402,-0.23457,1.3802,0.87761,2.1474,-0.16168,0.40027,-0.042229,0.30829,0.20951,0.59136,-0.31607,-0.16402,-0.23457,-1.3802,0.87761,-2.1474,-0.16168,-0.40027,-0.042229,-0.30829,0.20951,-0.59136,-0.13964,-1.6024e-09,0.054986,-5.9309e-09,-0.25384,4.5944e-08,-0.1602,-2.4074e-09,0.065301,1.0032e-09,-0.013604,8.7325e-09
0.13,-0.31004,0.16425,-0.24133,1.4978,0.98736,1.9833,-0.16221,0.45971,-0.0471,0.34923,0.23075,0.58543,-0.31004,-0.16425,-0.24133,-1.4978,0.98736,-1.9833,-0.16221,-0.45971,-0.0471,-0.34923,0.23075,-0.58543,-0.13495,-1.352e-09,0.053863,-5.1227e-09,-0.21814,4.8778e-08,-0.15903,-1.9331e-09,0.067097,1.3588e-09,-0.010103,9.2166e-09
0.14,-0.30051,0.16268,-0.24438,1.6021,1.0971,1.7452,-0.16204,0.51575,-0.0517,0.38606,0.25161,0.56995,-0.30051,-0.16268,-0.24438,-1.6021,1.0971,-1.7452,-0.16204,-0.51575,-0.0517,-0.38606,0.25161,-0.56995,-0.13021,-1.0978e-09,0.052766,-4.0611e-09,-0.18372,5.1478e-08,-0.1579,-1.3703e-09,0.068915,1.7376e-09,-0.0069175,9.6638e-09
0.15,-0.28681,0.15844,-0.24233,1.6776,1.2,1.4395,-0.16084,0.56251,-0.055464,0.41457,0.27037,0.54372,-0.28681,-0.15844,-0.24233,-1.6776,1.2,-1.4395,-0.16084,-0.56251,-0.055464,-0.41457,0.27037,-0.54372,-0.12539,-8.5037e-10,0.051684,-2.8179e-09,-0.1509,5.3813e-08,-0.15677,-7.2567e-10,0.070732,2.1211e-09,-0.0040449,1.0042e-08
0.16,-0.26875,0.1506,-0.2362,1.7099,1.2974,1.07,-0.15718,0.59334,-0.059084,0.43111,0.28675,0.50402,-0.26875,-0.1506,-0.2362,-1.7099,1.2974,-1.07,-0.15718,-0.59334,-0.059084,-0.43111,0.28675,-0.50402,-0.12049,-6.2036e-10,0.050611,-1.4702e-09,-0.12004,5.5472e-08,-0.15558,-4.9194e-11,0.07252,2.469e-09,-0.0014969,1.0321e-08
0.17,-0.24668,0.13848,-0.22801,1.6879,1.3942,0.64476,-0.14957,0.60167,-0.06384,0.43307,0.30139,0.44816,-0.24668,-0.13848,-0.22801,-1.6879,1.3942,-0.64476,-0.14957,-0.60167,-0.06384,-0.43307,0.30139,-0.44816,-0.11546,-4.2009e-10,0.049551,-1.4165e-10,-0.091589,5.6385e-08,-0.15429,5.6155e-10,0.074254,2.7354e-09,0.00069904,1.0434e-08
0.18,-0.22077,0.12158,-0.21902,1.6023,1.492,0.18173,-0.13677,0.58131,-0.07073,0.41826,0.31438,0.37441,-0.22077,-0.12158,-0.21902,-1.6023,1.492,-0.18173,-0.13677,-0.58131,-0.07073,-0.41826,0.31438,-0.37441,-0.11027,-2.631e-10,0.048514,9.6922e-10,-0.066065,5.6502e-08,-0.15283,1.0105e-09,0.075912,2.8795e-09,0.002505,1.0371e-08
0.19,-0.19111,0.10022,-0.20943,1.4482,1.5857,-0.27716,-0.11787,0.52803,-0.080142,0.38557,0.32464,0.28445,-0.19111,-0.10022,-0.20943,-1.4482,1.5857,0.27716,-0.11787,-0.52803,-0.080142,-0.38557,0.32464,-0.28445,-0.10492,-1.58e-10,0.047516,1.688e-09,-0.044072,5.5956e-08,-0.15118,1.294e-09,0.077482,2.8785e-09,0.0038662,1.0067e-08
0.2,-0.15872,0.076311,-0.19921,1.239,1.6696,-0.67665,-0.09331,0.44583,-0.091888,0.33855,0.33124,0.18563,-0.15872,-0.076311,-0.19921,-1.239,1.6696,0.67665,-0.09331,-0.44583,-0.091888,-0.33855,0.33124,-0.18563,-0.099415,-1.0213e-10,0.046576,2.1012e-09,-0.026265,5.5061e-08,-0.14932,1.3866e-09,0.078966,2.7388e-09,0.0047221,9.6154e-09
