t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,0.012865,-0.0047544,0.0015226,0.26881,0.37237,-0.22401,-0.0026672,-0.0117,-0.011479,0.03525,0.0098454,-0.041049,0.012866,0.0047541,0.0015231,-0.26881,0.37237,0.22401,-0.0026677,0.011701,-0.011479,-0.03525,0.0098455,0.04105,-0.0018112,6.1646e-08,-0.0094605,3.0037e-07,0.12076,1.4374e-06,-0.012639,1.0571e-07,-0.0043078,4.9422e-09,0.00069238,5.1027e-08
0.01,0.013309,-0.0048463,0.0014962,0.2768,0.38722,-0.22785,-0.0033528,-0.011978,-0.011964,0.036377,0.01016,-0.041192,0.01331,0.0048459,0.0014968,-0.27679,0.38722,0.22786,-0.0033532,0.011978,-0.011964,-0.036377,0.010161,0.041192,-0.0017969,6.1601e-08,-0.0094728,3.0614e-07,0.12105,1.4389e-06,-0.012686,1.0511e-07,-0.0044307,6.3186e-09,0.00070826,4.9664e-08
0.02,0.013698,-0.0049234,0.0014644,0.28365,0.40055,-0.23099,-0.0040344,-0.012252,-0.012392,0.037392,0.010445,-0.0413,0.013698,0.004923,0.0014651,-0.28365,0.40054,0.23099,-0.0040348,0.012252,-0.012392,-0.037392,0.010445,0.041301,-0.001784,6.1571e-08,-0.0094906,3.1423e-07,0.12139,1.4402e-06,-0.012745,1.0414e-07,-0.0045383,7.8101e-09,0.00072469,4.7671e-08
0.03,0.014032,-0.0049867,0.0014234,0.28942,0.41247,-0.23346,-0.0047082,-0.012524,-0.012766,0.038295,0.0107,-0.041387,0.014032,0.0049863,0.0014243,-0.28942,0.41247,0.23347,-0.0047084,0.012524,-0.012765,-0.038295,0.010701,0.041387,-0.0017724,6.1554e-08,-0.0095137,3.2459e-07,0.12177,1.4409e-06,-0.012816,1.0282e-07,-0.0046312,9.4243e-09,0.00074162,4.5077e-08
0.04,0.014313,-0.005037,0.0013712,0.29413,0.42303,-0.23532,-0.0053683,-0.012794,-0.013087,0.039088,0.010927,-0.041459,0.014314,0.0050366,0.0013722,-0.29412,0.42302,0.23532,-0.0053684,0.012794,-0.013087,-0.039089,0.010927,0.04146,-0.0017621,6.1548e-08,-0.0095419,3.3714e-07,0.12219,1.441e-06,-0.012898,1.0114e-07,-0.0047102,1.117e-08,0.00075898,4.1906e-08
0.05,0.014542,-0.0050749,0.0013079,0.29779,0.43222,-0.23658,-0.0060062,-0.013061,-0.013356,0.039769,0.011125,-0.041522,0.014542,0.0050746,0.001309,-0.29779,0.43221,0.23659,-0.006006,0.013062,-0.013356,-0.039769,0.011125,0.041523,-0.0017532,6.1547e-08,-0.0095745,3.5172e-07,0.12263,1.4402e-06,-0.012989,9.9103e-08,-0.0047758,1.3052e-08,0.00077662,3.8182e-08
0.06,0.014719,-0.005101,0.0012357,0.30044,0.44003,-0.23729,-0.0066107,-0.013325,-0.013573,0.040334,0.011293,-0.041579,0.01472,0.0051006,0.0012369,-0.30044,0.44002,0.23729,-0.0066104,0.013325,-0.013572,-0.040334,0.011293,0.041579,-0.0017457,6.155e-08,-0.0096112,3.6813e-07,0.12309,1.4385e-06,-0.013089,9.6706e-08,-0.0048286,1.5067e-08,0.00079436,3.3927e-08
0.07,0.014845,-0.0051156,0.0011575,0.30208,0.44637,-0.23745,-0.00717,-0.013583,-0.013736,0.04078,0.011428,-0.041629,0.014846,0.0051152,0.0011588,-0.30208,0.44636,0.23746,-0.0071695,0.013583,-0.013734,-0.04078,0.011428,0.04163,-0.0017396,6.1552e-08,-0.0096514,3.8617e-07,0.12357,1.4356e-06,-0.013196,9.3956e-08,-0.0048692,1.7213e-08,0.00081198,2.916e-08
0.08,0.01492,-0.0051189,0.0010767,0.30272,0.45117,-0.23709,-0.007673,-0.013831,-0.013845,0.041102,0.011529,-0.041671,0.014921,0.0051185,0.0010781,-0.30272,0.45115,0.2371,-0.0076723,0.013831,-0.013843,-0.041102,0.011529,0.041672,-0.0017349,6.1552e-08,-0.0096947,4.0556e-07,0.12405,1.4314e-06,-0.013309,9.0851e-08,-0.0048979,1.9486e-08,0.00082925,2.3909e-08
0.09,0.014944,-0.0051105,0.00099627,0.30236,0.45438,-0.23619,-0.0081096,-0.014065,-0.0139,0.041291,0.011592,-0.041695,0.014945,0.0051101,0.00099783,-0.30236,0.45436,0.23619,-0.0081087,0.014065,-0.013899,-0.041292,0.011592,0.041696,-0.0017317,6.1546e-08,-0.0097406,4.26e-07,0.12452,1.4258e-06,-0.013426,8.7402e-08,-0.0049154,2.1876e-08,0.00084587,1.8213e-08
