t, x, y, z, roll, pitch, yaw, xdot, ydot, zdot, rolldot, pitchdot, yawdot
0,0,0,0,0,0,0,13,0,0,0,0,0
0.01,0.13018,0,-0.00059065,0,-0.0048955,0,13.035,0,-0.11673,0,-0.97696,0
0.02,0.2607,0,-0.0022969,0,-0.019481,0,13.069,0,-0.22217,0,-1.9364,0
0.03,0.39155,0,-0.0049779,0,-0.043529,0,13.102,0,-0.31079,0,-2.8672,0
0.04,0.52273,0,-0.0084392,0,-0.076683,0,13.133,0,-0.37741,0,-3.7551,0
0.05,0.65419,0,-0.012437,0,-0.11843,0,13.159,0,-0.41741,0,-4.5831,0
0.06,0.78588,0,-0.016686,0,-0.16808,0,13.178,0,-0.42701,0,-5.3323,0
0.07,0.91772,0,-0.020867,0,-0.22475,0,13.187,0,-0.40358,0,-5.984,0
0.08,1.0496,0,-0.024644,0,-0.28738,0,13.18,0,-0.346,0,-6.5214,0
0.09,1.1813,0,-0.027675,0,-0.35476,0,13.155,0,-0.25487,0,-6.9322,0
0.1,1.3126,0,-0.029637,0,-0.42558,0,13.106,0,-0.13265,0,-7.2104,0
0.11,1.4433,0,-0.030238,0,-0.49853,0,13.03,0,0.016531,0,-7.3569,0
0.12,1.5731,0,-0.029235,0,-0.57231,0,12.925,0,0.18718,0,-7.3796,0
0.13,1.7017,0,-0.026444,0,-0.64575,0,12.79,0,0.37298,0,-7.2921,0
0.14,1.8288,0,-0.021747,0,-0.71784,0,12.626,0,0.56737,0,-7.1116,0
0.15,1.9541,0,-0.015089,0,-0.78774,0,12.434,0,0.76409,0,-6.8572,0
0.16,2.0774,0,-0.0064757,0,-0.8548,0,12.218,0,0.95764,0,-6.5477,0
0.17,2.1984,0,0.004038,0,-0.91857,0,11.981,0,1.1435,0,-6.2007,0
0.18,2.317,0,0.016357,0,-0.97874,0,11.727,0,1.3183,0,-5.8313,0
0.19,2.4329,0,0.030359,0,-1.0352,0,11.462,0,1.4796,0,-5.4517,0
0.2,2.5462,0,0.045901,0,-1.0878,0,11.188,0,1.6263,0,-5.0716,0
0.21,2.6567,0,0.062835,0,-1.1365,0,10.909,0,1.7583,0,-4.6787,0
0.22,2.7643,0,0.08102,0,-1.1813,0,10.628,0,1.8763,0,-4.2705,0
0.23,2.8692,0,0.10032,0,-1.222,0,10.348,0,1.9804,0,-3.8663,0
0.24,2.9713,0,0.12058,0,-1.2587,0,10.071,0,2.071,0,-3.4801,0
0.25,3.0707,0,0.14169,0,-1.2917,0,9.8,0,2.149,0,-3.1214,0
0.26,3.1673,0,0.16353,0,-1.3212,0,9.5351,0,2.2154,0,-2.796,0
0.27,3.2614,0,0.18597,0,-1.3477,0,9.2777,0,2.2711,0,-2.5072,0
0.28,3.3529,0,0.20891,0,-1.3715,0,9.0283,0,2.3171,0,-2.2559,0
0.29,3.442,0,0.23228,0,-1.3929,0,8.7875,0,2.3544,0,-2.0419,0
0.3,3.5287,0,0.25598,0,-1.4124,0,8.5552,0,2.384,0,-1.8637,0
0.31,3.6131,0,0.27994,0,-1.4303,0,8.3315,0,2.4069,0,-1.7094,0
0.32,3.6953,0,0.3041,0,-1.4467,0,8.1159,0,2.4245,0,-1.5667,0
0.33,3.7755,0,0.32841,0,-1.4617,0,7.9084,0,2.4374,0,-1.4344,0
0.34,3.8535,0,0.35283,0,-1.4754,0,7.7087,0,2.4462,0,-1.3112,0
0.35,3.9297,0,0.37732,0,-1.4879,0,7.5166,0,2.4514,0,-1.196,0
0.36,4.0039,0,0.40185,0,-1.4993,0,7.3317,0,2.4535,0,-1.0879,0
0.37,4.0763,0,0.42638,0,-1.5097,0,7.1539,0,2.4529,0,-0.98601,0
0.38,4.147,0,0.4509,0,-1.5191,0,6.9828,0,2.4499,0,-0.88963,0
0.39,4.216,0,0.47538,0,-1.5275,0,6.8182,0,2.445,0,-0.79812,0
0.4,4.2834,0,0.49979,0,-1.5351,0,6.6598,0,2.4383,0,-0.71091,0
0.41,4.3492,0,0.52414,0,-1.5417,0,6.5073,0,2.4302,0,-0.62751,0
0.42,4.4135,0,0.54839,0,-1.5476,0,6.3606,0,2.4208,0,-0.54747,0
0.43,4.4764,0,0.57255,0,-1.5527,0,6.2193,0,2.4104,0,-0.47039,0
0.44,4.5379,0,0.5966,0,-1.557,0,6.0833,0,2.3991,0,-0.39591,0
0.45,4.5981,0,0.62053,0,-1.5606,0,5.9523,0,2.3872,0,-0.32372,0
0.46,4.657,0,0.64434,0,-1.5635,0,5.8261,0,2.3746,0,-0.25351,0
0.47,4.7147,0,0.66802,0,-1.5657,0,5.7046,0,2.3617,0,-0.18504,0
0.48,4.7711,0,0.69157,0,-1.5672,0,5.5876,0,2.3484,0,-0.11805,0
0.49,4.8264,0,0.71499,0,-1.5681,0,5.4748,0,2.3348,0,-0.052348,0
0.5,4.8806,0,0.73827,0,-1.5683,0,5.3662,0,2.3211,0,0.012281,0
