t, affine_elevL, affine_elevR, affine_throttle
0,-1.092e-07,-1.092e-07,-1.606e-08
0.01,-9.7752e-08,-9.7752e-08,-1.4543e-08
0.02,-8.5784e-08,-8.5784e-08,-1.1336e-08
0.03,-7.0442e-08,-7.0442e-08,-8.8966e-09
0.04,-4.9479e-08,-4.9479e-08,-8.1163e-09
0.05,-2.5657e-08,-2.5657e-08,-6.9466e-09
0.06,-3.6362e-09,-3.6362e-09,-5.8104e-09
0.07,1.1659e-08,1.1659e-08,-5.2512e-09
0.08,1.8825e-08,1.8825e-08,-4.9115e-09
0.09,2.2329e-08,2.2329e-08,-3.478e-09
0.1,1.9923e-08,1.9923e-08,-1.8001e-09
0.11,9.3115e-09,9.3115e-09,-8.2307e-10
0.12,7.6249e-09,7.6249e-09,-8.5332e-10
0.13,1.7411e-08,1.7411e-08,-1.0201e-09
0.14,2.4121e-08,2.4121e-08,-4.4389e-10
0.15,2.8134e-08,2.8134e-08,-1.622e-10
0.16,3.2364e-08,3.2364e-08,-5.6143e-10
0.17,3.5495e-08,3.5495e-08,-1.1798e-09
0.18,3.5561e-08,3.5561e-08,-1.5798e-09
0.19,3.2117e-08,3.2117e-08,-1.8457e-09
0.2,2.5128e-08,2.5128e-08,-2.1645e-09
0.21,1.6572e-08,1.6572e-08,-2.8385e-09
0.22,8.4653e-09,8.4653e-09,-3.7905e-09
0.23,-2.1737e-10,-2.1737e-10,-4.5357e-09
0.24,-1.0488e-08,-1.0488e-08,-4.5878e-09
0.25,-1.6786e-08,-1.6786e-08,-3.8815e-09
0.26,-1.6316e-08,-1.6316e-08,-2.9293e-09
0.27,-1.4822e-08,-1.4822e-08,-2.0893e-09
0.28,-1.5295e-08,-1.5295e-08,-1.4947e-09
0.29,-1.4235e-08,-1.4235e-08,-8.2075e-10
0.3,-1.4223e-08,-1.4223e-08,-2.8575e-10
0.31,-1.7752e-08,-1.7752e-08,-1.2176e-10
0.32,-1.7787e-08,-1.7787e-08,-8.8468e-11
0.33,-1.4928e-08,-1.4928e-08,-7.0682e-11
0.34,-1.4783e-08,-1.4783e-08,-8.8075e-11
0.35,-2.9129e-08,-2.9129e-08,-6.4836e-12
0.36,-4.8098e-08,-4.8098e-08,2.4582e-10
0.37,-4.7048e-08,-4.7048e-08,2.3629e-10
0.38,-2.6161e-08,-2.6161e-08,-2.7057e-10
0.39,-1.8062e-08,-1.8062e-08,-5.087e-10
0.4,-2.4459e-08,-2.4459e-08,-1.958e-10
0.41,-2.0405e-08,-2.0405e-08,-4.083e-11
0.42,-1.2026e-08,-1.2026e-08,-2.9277e-11
0.43,-6.574e-09,-6.574e-09,-4.85e-12
0.44,-1.2481e-09,-1.2481e-09,-1.7391e-11
0.45,7.1913e-10,7.1913e-10,-3.9984e-12
0.46,-2.2477e-09,-2.2477e-09,-1.6328e-11
0.47,1.8088e-09,1.8088e-09,-8.0297e-12
0.48,1.7439e-09,1.7439e-09,4.4437e-13
0.49,6.6599e-09,6.6599e-09,1.4877e-11
0.5,2.5849e-26,7.7548e-26,1.8933e-29
