t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,0.029102,-0.031234,-0.03308,1.0604,0.34862,-1.3415,-0.03671,-0.033937,-0.046452,0.28337,0.17161,-0.16651,0.029102,0.031234,-0.03308,-1.0604,0.34862,1.3415,-0.03671,0.033937,-0.046452,-0.28337,0.17161,0.16651,-0.051481,-6.0447e-10,-0.030346,2.3319e-08,0.50214,2.8368e-08,-0.135,5.044e-09,-0.048872,9.9449e-09,0.087312,1.4467e-08
0.01,0.029439,-0.030481,-0.031666,1.0373,0.35229,-1.2965,-0.031958,-0.036795,-0.045675,0.27741,0.17369,-0.15809,0.029439,0.030481,-0.031666,-1.0373,0.35229,1.2965,-0.031958,0.036795,-0.045675,-0.27741,0.17369,0.15809,-0.050425,-5.5446e-10,-0.029662,2.2582e-08,0.47665,2.9909e-08,-0.13159,4.6812e-09,-0.048588,9.0749e-09,0.079246,1.4176e-08
0.02,0.029758,-0.029712,-0.030256,1.0155,0.35895,-1.2507,-0.027059,-0.039762,-0.044876,0.27163,0.17617,-0.15018,0.029758,0.029712,-0.030256,-1.0155,0.35895,1.2507,-0.027059,0.039762,-0.044876,-0.27163,0.17617,0.15018,-0.049384,-5.0706e-10,-0.029047,2.1916e-08,0.45066,3.1372e-08,-0.12852,4.3552e-09,-0.048496,8.2501e-09,0.071468,1.3844e-08
0.03,0.030056,-0.028931,-0.028845,0.99477,0.3688,-1.2038,-0.021986,-0.042842,-0.044036,0.26604,0.17902,-0.14283,0.030056,0.028931,-0.028845,-0.99477,0.3688,1.2038,-0.021986,0.042842,-0.044036,-0.26604,0.17902,0.14283,-0.048358,-4.617e-10,-0.028493,2.1343e-08,0.42413,3.2795e-08,-0.12577,4.0637e-09,-0.048588,7.5129e-09,0.063965,1.3505e-08
0.04,0.030328,-0.028142,-0.027431,0.97485,0.3821,-1.156,-0.016719,-0.046038,-0.043134,0.26068,0.18219,-0.13607,0.030328,0.028142,-0.027431,-0.97485,0.3821,1.156,-0.016719,0.046038,-0.043134,-0.26068,0.18219,0.13607,-0.047345,-4.1804e-10,-0.027997,2.0868e-08,0.39702,3.42e-08,-0.12334,3.804e-09,-0.048856,6.8809e-09,0.056723,1.3184e-08
0.05,0.030569,-0.02735,-0.026013,0.9554,0.39908,-1.1071,-0.01124,-0.049353,-0.042151,0.25555,0.18564,-0.12993,0.030569,0.02735,-0.026013,-0.9554,0.39908,1.1071,-0.01124,0.049353,-0.042151,-0.25555,0.18564,0.12993,-0.046344,-3.7662e-10,-0.027551,2.0456e-08,0.36925,3.5549e-08,-0.12121,3.5728e-09,-0.049294,6.2897e-09,0.049731,1.2883e-08
0.06,0.030776,-0.026556,-0.02459,0.936,0.4199,-1.0572,-0.005535,-0.052782,-0.041068,0.25065,0.18931,-0.12444,0.030776,0.026556,-0.02459,-0.936,0.4199,1.0572,-0.005535,0.052782,-0.041068,-0.25065,0.18931,0.12444,-0.045357,-3.374e-10,-0.027151,2.0096e-08,0.34077,3.6829e-08,-0.11937,3.3663e-09,-0.049898,5.737e-09,0.042975,1.259e-08
0.07,0.030946,-0.02576,-0.023161,0.91622,0.44473,-1.0062,0.00040855,-0.05632,-0.03987,0.246,0.19314,-0.11965,0.030946,0.02576,-0.023161,-0.91622,0.44473,1.0062,0.00040853,0.05632,-0.03987,-0.246,0.19314,0.11965,-0.044383,-3.0023e-10,-0.02679,1.9782e-08,0.3115,3.803e-08,-0.11781,3.1819e-09,-0.050661,5.232e-09,0.036442,1.2294e-08
0.08,0.031074,-0.024967,-0.02173,0.89561,0.47369,-0.95399,0.0065953,-0.05996,-0.038542,0.2416,0.19706,-0.11559,0.031074,0.024967,-0.02173,-0.89561,0.47369,0.95399,0.0065953,0.05996,-0.038542,-0.2416,0.19706,0.11559,-0.043422,-2.6495e-10,-0.026466,1.9509e-08,0.28138,3.9142e-08,-0.11652,3.0183e-09,-0.051582,4.7813e-09,0.030124,1.1984e-08
0.09,0.031158,-0.024176,-0.020297,0.87375,0.50686,-0.90075,0.013025,-0.063694,-0.037074,0.23746,0.20102,-0.11231,0.031158,0.024176,-0.020297,-0.87375,0.50686,0.90075,0.013025,0.063694,-0.037074,-0.23746,0.20102,0.11231,-0.042475,-2.3151e-10,-0.026171,1.9277e-08,0.25033,4.0155e-08,-0.1155,2.8745e-09,-0.052658,4.3819e-09,0.024013,1.1653e-08
0.1,0.031193,-0.02339,-0.018865,0.85006,0.54422,-0.84645,0.019695,-0.067506,-0.035455,0.23359,0.20494,-0.10987,0.031193,0.02339,-0.018865,-0.85006,0.54422,0.84645,0.019695,0.067506,-0.035455,-0.23359,0.20494,0.10987,-0.041542,-2.0031e-10,-0.025902,1.9101e-08,0.21828,4.1089e-08,-0.11473,2.7449e-09,-0.053887,3.9988e-09,0.018102,1.1299e-08
0.11,0.031175,-0.022605,-0.017436,0.82387,0.58559,-0.79114,0.026597,-0.071371,-0.033675,0.22997,0.20871,-0.10828,0.031175,0.022605,-0.017436,-0.82387,0.58559,0.79114,0.026597,0.071371,-0.033675,-0.22997,0.20871,0.10828,-0.040624,-1.7131e-10,-0.025653,1.8969e-08,0.18516,4.1936e-08,-0.11421,2.6322e-09,-0.055266,3.6393e-09,0.012382,1.0933e-08
0.12,0.031097,-0.021819,-0.016012,0.79448,0.63064,-0.73493,0.033716,-0.07526,-0.031733,0.22661,0.21224,-0.10762,0.031097,0.021819,-0.016012,-0.79448,0.63064,0.73493,0.033716,0.07526,-0.031733,-0.22661,0.21224,0.10762,-0.03972,-1.444e-10,-0.02542,1.8866e-08,0.15093,4.2679e-08,-0.11393,2.5418e-09,-0.056793,3.3155e-09,0.0068511,1.0565e-08
0.13,0.030955,-0.021033,-0.014595,0.76126,0.67899,-0.678,0.041027,-0.079147,-0.02963,0.22352,0.21543,-0.10791,0.030955,0.021033,-0.014595,-0.76126,0.67899,0.678,0.041027,0.079147,-0.02963,-0.22352,0.21543,0.10791,-0.038831,-1.1943e-10,-0.025199,1.8775e-08,0.11554,4.3299e-08,-0.11389,2.4805e-09,-0.058466,3.0353e-09,0.0015085,1.0205e-08
0.14,0.030742,-0.020247,-0.01319,0.7236,0.73011,-0.6206,0.048499,-0.083005,-0.027372,0.22072,0.21817,-0.1092,0.030742,0.020247,-0.01319,-0.7236,0.73011,0.6206,0.048499,0.083005,-0.027372,-0.22072,0.21817,0.1092,-0.037956,-9.6357e-11,-0.024985,1.8678e-08,0.078981,4.377e-08,-0.11409,2.441e-09,-0.060283,2.7957e-09,-0.0036419,9.8519e-09
