t, elevL, elevR, throttle
1.68,0.12865,0.11948,5.3398
1.69,0.12845,0.11917,5.3398
1.7,0.12783,0.11923,5.3398
1.71,0.12721,0.1193,5.3398
1.72,0.12659,0.11937,5.3398
1.73,0.12597,0.11943,5.3398
1.74,0.12535,0.1195,5.3398
1.75,0.12473,0.11956,5.3398
1.76,0.12411,0.11963,5.3398
1.77,0.12349,0.11969,5.3398
1.78,0.12287,0.11976,5.3398
1.79,0.12225,0.11982,5.3398
1.8,0.12163,0.11989,5.3398
1.81,0.12101,0.11996,5.3398
1.82,0.12039,0.12002,5.3398
1.83,0.11977,0.12009,5.3398
1.84,0.11915,0.12015,5.3398
1.85,0.11853,0.12022,5.3398
1.86,0.11785,0.12044,5.3398
1.87,0.11708,0.12086,5.3398
1.88,0.11632,0.12128,5.3398
1.89,0.11556,0.12171,5.3398
1.9,0.11479,0.12213,5.3398
1.91,0.11403,0.12255,5.3398
1.92,0.11326,0.12297,5.3398
1.93,0.1125,0.12339,5.3398
1.94,0.11174,0.12381,5.3398
1.95,0.11097,0.12424,5.3398
1.96,0.11021,0.12466,5.3398
1.97,0.10944,0.12508,5.3398
1.98,0.10868,0.1255,5.3398
1.99,0.10791,0.12592,5.3398
2,0.10715,0.12634,5.3398
2.01,0.10639,0.12676,5.3398
2.02,0.10562,0.12719,5.3398
2.03,0.10508,0.1273,5.3398
2.04,0.1047,0.12719,5.3398
2.05,0.10432,0.12709,5.3398
2.06,0.10395,0.12698,5.3398
2.07,0.10357,0.12687,5.3398
2.08,0.10319,0.12676,5.3398
2.09,0.10282,0.12665,5.3398
2.1,0.10244,0.12654,5.3398
2.11,0.10206,0.12643,5.3398
2.12,0.10169,0.12632,5.3398
2.13,0.10131,0.12621,5.3398
2.14,0.10093,0.1261,5.3398
2.15,0.10056,0.12599,5.3398
2.16,0.10018,0.12588,5.3398
2.17,0.099803,0.12577,5.3398
2.18,0.099426,0.12566,5.3398
2.19,0.099049,0.12555,5.3398
2.2,0.099118,0.12497,5.3398
2.21,0.099375,0.12419,5.3398
2.22,0.099633,0.1234,5.3398
2.23,0.09989,0.12262,5.3398
2.24,0.10015,0.12183,5.3398
2.25,0.10041,0.12105,5.3398
2.26,0.10066,0.12026,5.3398
2.27,0.10092,0.11948,5.3398
2.28,0.10118,0.11869,5.3398
2.29,0.10144,0.11791,5.3398
2.3,0.10169,0.11712,5.3398
2.31,0.10195,0.11634,5.3398
2.32,0.10221,0.11555,5.3398
2.33,0.10247,0.11477,5.3398
2.34,0.10272,0.11398,5.3398
2.35,0.10298,0.1132,5.3398
2.36,0.10324,0.11241,5.3398
2.37,0.10351,0.1117,5.3398
2.38,0.10379,0.11101,5.3398
2.39,0.10406,0.11031,5.3398
2.4,0.10434,0.10962,5.3398
2.41,0.10461,0.10893,5.3398
2.42,0.10489,0.10823,5.3398
2.43,0.10517,0.10754,5.3398
2.44,0.10544,0.10684,5.3398
2.45,0.10572,0.10615,5.3398
2.46,0.10599,0.10545,5.3398
2.47,0.10627,0.10476,5.3398
2.48,0.10654,0.10406,5.3398
2.49,0.10682,0.10337,5.3398
2.5,0.1071,0.10267,5.3398
2.51,0.10737,0.10198,5.3398
2.52,0.10765,0.10128,5.3398
2.53,0.10792,0.10059,5.3398
2.54,0.10729,0.10063,5.3398
2.55,0.10662,0.1007,5.3398
2.56,0.10595,0.10077,5.3398
2.57,0.10528,0.10084,5.3398
2.58,0.10461,0.10091,5.3398
2.59,0.10394,0.10097,5.3398
2.6,0.10327,0.10104,5.3398
2.61,0.1026,0.10111,5.3398
2.62,0.10194,0.10118,5.3398
2.63,0.10127,0.10125,5.3398
2.64,0.1006,0.10132,5.3398
2.65,0.099928,0.10139,5.3398
2.66,0.099259,0.10146,5.3398
2.67,0.09859,0.10153,5.3398
2.68,0.097921,0.1016,5.3398
2.69,0.097251,0.10167,5.3398
2.7,0.096559,0.10186,5.3398
2.71,0.095641,0.1032,5.3398
2.72,0.094723,0.10455,5.3398
2.73,0.093804,0.1059,5.3398
2.74,0.092886,0.10724,5.3398
2.75,0.091968,0.10859,5.3398
2.76,0.09105,0.10993,5.3398
2.77,0.090132,0.11128,5.3398
2.78,0.089214,0.11263,5.3398
2.79,0.088296,0.11397,5.3398
2.8,0.087378,0.11532,5.3398
2.81,0.08646,0.11667,5.3398
2.82,0.085542,0.11801,5.3398
2.83,0.084624,0.11936,5.3398
2.84,0.083705,0.1207,5.3398
2.85,0.082787,0.12205,5.3398
2.86,0.081869,0.1234,5.3398
2.87,0.081015,0.12465,5.3398
2.88,0.080377,0.12556,5.3398
2.89,0.079739,0.12648,5.3398
2.9,0.079102,0.12739,5.3398
2.91,0.078464,0.12831,5.3398
2.92,0.077826,0.12923,5.3398
2.93,0.077189,0.13014,5.3398
2.94,0.076551,0.13106,5.3398
2.95,0.075914,0.13197,5.3398
2.96,0.075276,0.13289,5.3398
2.97,0.074638,0.1338,5.3398
2.98,0.074001,0.13472,5.3398
2.99,0.073363,0.13564,5.3398
3,0.072725,0.13655,5.3398
3.01,0.072088,0.13747,5.3398
3.02,0.07145,0.13838,5.3398
3.03,0.070813,0.1393,5.3398
3.04,0.070441,0.13949,5.3398
3.05,0.070551,0.13838,5.3398
3.06,0.07066,0.13727,5.3398
3.07,0.07077,0.13616,5.3398
3.08,0.070879,0.13504,5.3398
3.09,0.070989,0.13393,5.3398
3.1,0.071098,0.13282,5.3398
3.11,0.071208,0.13171,5.3398
3.12,0.071317,0.13059,5.3398
3.13,0.071427,0.12948,5.3398
3.14,0.071536,0.12837,5.3398
3.15,0.071645,0.12726,5.3398
3.16,0.071755,0.12614,5.3398
3.17,0.071864,0.12503,5.3398
3.18,0.071974,0.12392,5.3398
3.19,0.072083,0.12281,5.3398
3.2,0.072193,0.12169,5.3398
3.21,0.072217,0.12037,5.3398
3.22,0.072153,0.11883,5.3398
3.23,0.072088,0.11728,5.3398
3.24,0.072023,0.11574,5.3398
3.25,0.071959,0.1142,5.3398
3.26,0.071894,0.11265,5.3398
3.27,0.071829,0.11111,5.3398
3.28,0.071764,0.10956,5.3398
3.29,0.0717,0.10802,5.3398
3.3,0.071635,0.10648,5.3398
3.31,0.07157,0.10493,5.3398
3.32,0.071506,0.10339,5.3398
3.33,0.071441,0.10185,5.3398
3.34,0.071376,0.1003,5.3398
3.35,0.071311,0.098758,5.3398
3.36,0.071247,0.097214,5.3398
3.37,0.071182,0.09567,5.3398
3.38,0.069687,0.095116,5.3398
3.39,0.067309,0.095171,5.3398
3.4,0.06493,0.095227,5.3398
3.41,0.062552,0.095282,5.3398
3.42,0.060174,0.095338,5.3398
3.43,0.057796,0.095394,5.3398
3.44,0.055418,0.095449,5.3398
3.45,0.05304,0.095505,5.3398
3.46,0.050662,0.09556,5.3398
3.47,0.048283,0.095616,5.3398
3.48,0.045905,0.095672,5.3398
3.49,0.043527,0.095727,5.3398
3.5,0.041149,0.095783,5.3398
3.51,0.038771,0.095838,5.3398
3.52,0.036393,0.095894,5.3398
3.53,0.034015,0.09595,5.3398
3.54,0.031636,0.096005,5.3398
3.55,0.031812,0.10407,5.3398
3.56,0.032841,0.11482,5.3398
3.57,0.033871,0.12556,5.3398
3.58,0.034901,0.13631,5.3398
3.59,0.03593,0.14706,5.3398
3.6,0.03696,0.1578,5.3398
3.61,0.037989,0.16855,5.3398
3.62,0.039019,0.1793,5.3398
3.63,0.040049,0.19004,5.3398
3.64,0.041078,0.20079,5.3398
3.65,0.042108,0.21154,5.3398
3.66,0.043137,0.22228,5.3398
3.67,0.044167,0.23303,5.3398
3.68,0.045197,0.24378,5.3398
3.69,0.046226,0.25452,5.3398
3.7,0.047256,0.26527,5.3398
3.71,0.048286,0.27602,5.3398
3.72,0.044957,0.28235,5.3398
3.73,0.041036,0.28809,5.3398
3.74,0.037115,0.29382,5.3398
3.75,0.033194,0.29956,5.3398
3.76,0.029273,0.30529,5.3398
3.77,0.025352,0.31103,5.3398
3.78,0.021431,0.31676,5.3398
3.79,0.01751,0.3225,5.3398
3.8,0.013588,0.32823,5.3398
3.81,0.0096674,0.33396,5.3398
3.82,0.0057463,0.3397,5.3398
3.83,0.0018252,0.34543,5.3398
3.84,-0.002096,0.35117,5.3398
3.85,-0.0060171,0.3569,5.3398
3.86,-0.0099382,0.36264,5.3398
3.87,-0.013859,0.36837,5.3398
3.88,-0.017733,0.3739,5.3398
3.89,-0.017371,0.361,5.3398
3.9,-0.017009,0.3481,5.3398
3.91,-0.016647,0.3352,5.3398
3.92,-0.016285,0.3223,5.3398
3.93,-0.015923,0.3094,5.3398
3.94,-0.015561,0.2965,5.3398
3.95,-0.015199,0.2836,5.3398
3.96,-0.014837,0.2707,5.3398
3.97,-0.014475,0.2578,5.3398
3.98,-0.014113,0.2449,5.3398
3.99,-0.013751,0.232,5.3398
4,-0.013389,0.2191,5.3398
4.01,-0.013027,0.2062,5.3398
4.02,-0.012665,0.1933,5.3398
4.03,-0.012303,0.1804,5.3398
4.04,-0.011941,0.16749,5.3398
4.05,-0.006396,0.15649,5.3398
4.06,0.03045,0.15692,5.3398
4.07,0.067296,0.15736,5.3398
4.08,0.10414,0.15779,5.3398
4.09,0.14099,0.15822,5.3398
4.1,0.17783,0.15866,5.3398
4.11,0.21468,0.15909,5.3398
4.12,0.25153,0.15952,5.3398
4.13,0.28837,0.15996,5.3398
4.14,0.32522,0.16039,5.3398
4.15,0.36206,0.16082,5.3398
4.16,0.39891,0.16126,5.3398
4.17,0.43575,0.16169,5.3398
4.18,0.4726,0.16212,5.3398
4.19,0.50945,0.16256,5.3398
4.2,0.54629,0.16299,5.3398
4.21,0.58314,0.16342,5.3398
4.22,0.6089,0.16187,5.3398
4.23,0.60514,0.15505,5.3398
4.24,0.60138,0.14822,5.3398
4.25,0.59762,0.1414,5.3398
4.26,0.59385,0.13457,5.3398
4.27,0.59009,0.12774,5.3398
4.28,0.58633,0.12092,5.3398
4.29,0.58257,0.11409,5.3398
4.3,0.57881,0.10727,5.3398
4.31,0.57505,0.10044,5.3398
4.32,0.57129,0.093613,5.3398
4.33,0.56752,0.086787,5.3398
4.34,0.56376,0.079961,5.3398
4.35,0.56,0.073135,5.3398
4.36,0.55624,0.066309,5.3398
4.37,0.55248,0.059483,5.3398
4.38,0.54872,0.052657,5.3398
4.39,0.53371,0.047104,5.3357
4.4,0.5021,0.043429,5.3255
4.41,0.47049,0.039755,5.3154
4.42,0.43888,0.036081,5.3053
4.43,0.40727,0.032407,5.2951
4.44,0.37566,0.028733,5.285
4.45,0.34406,0.025058,5.2749
4.46,0.31245,0.021384,5.2647
4.47,0.28084,0.01771,5.2546
4.48,0.24923,0.014036,5.2445
4.49,0.21762,0.010362,5.2343
4.5,0.18601,0.0066875,5.2242
4.51,0.1544,0.0030133,5.2141
4.52,0.12279,-0.00066091,5.2039
4.53,0.091184,-0.0043351,5.1938
4.54,0.059575,-0.0080093,5.1837
4.55,0.027966,-0.011683,5.1735
4.56,0.01298,-0.014181,5.005
4.57,0.012452,-0.015655,4.6985
4.58,0.011923,-0.017128,4.3921
4.59,0.011395,-0.018602,4.0857
4.6,0.010867,-0.020076,3.7793
4.61,0.010338,-0.02155,3.4729
4.62,0.0098099,-0.023023,3.1665
4.63,0.0092816,-0.024497,2.8601
4.64,0.0087533,-0.025971,2.5537
4.65,0.008225,-0.027445,2.2473
4.66,0.0076966,-0.028918,1.9409
4.67,0.0071683,-0.030392,1.6345
4.68,0.00664,-0.031866,1.3281
4.69,0.0061117,-0.03334,1.0216
4.7,0.0055833,-0.034813,0.71524
4.71,0.005055,-0.036287,0.40883
4.72,0.0045267,-0.037761,0.10242
4.73,0.010809,-0.023522,0
4.74,0.020512,-0.0013944,0
4.75,0.030215,0.020734,0
4.76,0.039917,0.042861,0
4.77,0.04962,0.064989,0
4.78,0.059323,0.087117,0
4.79,0.069025,0.10925,0
4.8,0.078728,0.13137,0
4.81,0.088431,0.1535,0
4.82,0.098133,0.17563,0
4.83,0.10784,0.19776,0
4.84,0.11754,0.21988,0
4.85,0.12724,0.24201,0
4.86,0.13694,0.26414,0
4.87,0.14665,0.28627,0
4.88,0.15635,0.3084,0
4.89,0.16605,0.33052,0
4.9,0.16538,0.32449,0.25217
4.91,0.16205,0.31126,0.56871
4.92,0.15872,0.29804,0.88524
4.93,0.1554,0.28481,1.2018
4.94,0.15207,0.27159,1.5183
4.95,0.14875,0.25836,1.8349
4.96,0.14542,0.24514,2.1514
4.97,0.1421,0.23191,2.4679
4.98,0.13877,0.21868,2.7845
4.99,0.13544,0.20546,3.101
5,0.13212,0.19223,3.4175
5.01,0.12879,0.17901,3.7341
5.02,0.12547,0.16578,4.0506
5.03,0.12214,0.15256,4.3671
5.04,0.11882,0.13933,4.6837
5.05,0.11549,0.12611,5.0002
5.06,0.11216,0.11288,5.3168
