t, affine_elevL, affine_elevR, affine_throttle
0,-0.00013105,0.00016743,1.544e-06
0.01,0.0034194,-0.0043584,-5.3653e-05
0.02,0.003859,-0.0062405,-7.6756e-05
0.03,0.0021072,-0.0043071,-5.8873e-05
0.04,0.00023764,-0.00059752,-9.8775e-06
0.05,-0.00075045,0.0018685,2.8729e-05
0.06,-0.0012249,0.0025857,3.106e-05
0.07,-0.00096927,0.001872,1.7747e-05
0.08,-0.00026344,0.00047903,3.285e-06
0.09,0.00040476,-0.00068162,-4.3344e-06
0.1,0.00065088,-0.0010163,-4.5581e-06
0.11,0.00054093,-0.00077524,-2.199e-06
0.12,0.00020373,-0.00026968,-7.4725e-07
0.13,-0.00015753,0.00019037,-7.1899e-07
0.14,-0.00032169,0.00036337,-1.3089e-06
0.15,-0.00029566,0.00031207,-1.623e-06
0.16,-0.00013857,0.00013817,-1.1709e-06
0.17,4.254e-05,-3.9319e-05,-2.4226e-07
0.18,9.9883e-05,-0.00010199,3.4989e-08
0.19,4.1116e-05,-6.0724e-05,-4.7649e-07
0.2,-2.5558e-05,1.7135e-07,-9.5223e-07
0.21,6.5789e-06,-1.0531e-06,-4.3121e-07
0.22,3.1178e-05,-5.0648e-06,-7.5211e-08
0.23,-7.9421e-06,2.3752e-05,-5.115e-07
0.24,-4.5288e-05,4.3353e-05,-9.8644e-07
0.25,-7.5365e-06,5.8279e-06,-5.974e-07
0.26,4.027e-05,-3.0962e-05,1.2065e-08
0.27,1.4238e-05,-6.7691e-06,-2.4107e-07
0.28,-2.7022e-05,2.6993e-05,-7.4193e-07
0.29,-1.961e-05,1.6562e-05,-7.2201e-07
0.3,2.3915e-05,-2.2253e-05,-2.1851e-07
0.31,6.6094e-06,-4.9995e-06,-3.8325e-07
0.32,-2.7516e-05,2.595e-05,-7.6581e-07
0.33,-2.6158e-05,2.2676e-05,-7.7875e-07
0.34,1.6534e-05,-1.8172e-05,-3.2663e-07
0.35,1.0125e-05,-1.2333e-05,-4.0253e-07
0.36,-1.8761e-05,1.4543e-05,-7.0365e-07
0.37,-2.8049e-05,2.3125e-05,-7.8985e-07
0.38,6.8926e-06,-9.6622e-06,-4.3436e-07
0.39,9.271e-06,-1.2589e-05,-4.3529e-07
0.4,-1.0762e-05,5.5322e-06,-6.3975e-07
0.41,-2.2628e-05,1.6762e-05,-7.2798e-07
0.42,-1.4375e-06,-2.3027e-06,-5.1241e-07
0.43,5.8525e-06,-9.5752e-06,-4.729e-07
0.44,-5.0619e-06,-1.8727e-07,-5.8264e-07
0.45,-1.4331e-05,8.3077e-06,-6.4466e-07
0.46,-5.6427e-06,8.745e-07,-5.5083e-07
0.47,1.4169e-06,-5.6855e-06,-5.0521e-07
0.48,-2.1675e-06,-2.9329e-06,-5.4854e-07
0.49,-7.6728e-06,1.8474e-06,-5.8187e-07
0.5,-6.2731e-06,7.4599e-07,-5.5454e-07
0.51,-2.4401e-06,-2.7174e-06,-5.2916e-07
0.52,-1.3843e-06,-3.9026e-06,-5.3205e-07
0.53,-2.4036e-06,-3.1684e-06,-5.3543e-07
0.54,-3.6308e-06,-2.185e-06,-5.3288e-07
0.55,-3.3227e-06,-2.5937e-06,-5.2955e-07
0.56,-5.9631e-07,-5.095e-06,-5.1634e-07
0.57,2.1999e-06,-7.5879e-06,-4.9656e-07
0.58,5.0717e-07,-6.2802e-06,-4.9988e-07
0.59,-3.2905e-06,-3.3031e-06,-5.2186e-07
0.6,-9.7563e-08,-6.2074e-06,-5.045e-07
0.61,5.1726e-06,-1.074e-05,-4.7296e-07
0.62,6.0155e-06,-1.1521e-05,-4.6634e-07
0.63,5.6021e-07,-7.1964e-06,-4.9643e-07
0.64,3.4755e-07,-7.3506e-06,-4.9497e-07
0.65,6.7416e-06,-1.2867e-05,-4.5757e-07
0.66,8.8004e-06,-1.4586e-05,-4.497e-07
0.67,1.3265e-06,-8.3703e-06,-4.9521e-07
0.68,1.0775e-06,-8.5852e-06,-4.885e-07
0.69,7.4753e-06,-1.436e-05,-4.4543e-07
0.7,1.1914e-05,-1.8107e-05,-4.2606e-07
0.71,6.2219e-06,-1.2934e-05,-4.7393e-07
0.72,3.6498e-06,-1.1152e-05,-4.7948e-07
0.73,9.0131e-06,-1.6528e-05,-4.2792e-07
0.74,1.4298e-05,-2.1314e-05,-3.9544e-07
0.75,1.1778e-05,-1.8208e-05,-4.4776e-07
0.76,7.3966e-06,-1.4192e-05,-4.8608e-07
0.77,1.0974e-05,-1.883e-05,-4.1499e-07
0.78,1.6018e-05,-2.4288e-05,-3.519e-07
0.79,1.6447e-05,-2.3418e-05,-4.0351e-07
0.8,1.3621e-05,-1.9908e-05,-4.6794e-07
0.81,1.2159e-05,-1.9374e-05,-4.5398e-07
0.82,1.4757e-05,-2.3913e-05,-3.5254e-07
0.83,1.6528e-05,-2.3672e-05,-4.2443e-07
0.84,1.4914e-05,-1.6905e-05,-6.7623e-07
0.85,1.4067e-05,-1.9269e-05,-5.6097e-07
0.86,1.4959e-05,-2.4483e-05,-3.6179e-07
0.87,1.7147e-05,-2.6325e-05,-3.5997e-07
0.88,1.9528e-05,-2.071e-05,-7.2496e-07
0.89,1.7127e-05,-2.1256e-05,-6.2214e-07
0.9,1.3279e-05,-2.7179e-05,-2.0359e-07
0.91,1.4073e-05,-3.0435e-05,-7.6425e-08
0.92,2.3761e-05,-2.3821e-05,-8.0621e-07
0.93,2.1791e-05,-2.1688e-05,-8.7167e-07
0.94,1.1716e-05,-2.6341e-05,-2.2976e-07
0.95,8.5708e-06,-3.0546e-05,1.309e-07
0.96,2.5006e-05,-2.6408e-05,-7.8671e-07
0.97,2.586e-05,-2.0255e-05,-1.1756e-06
0.98,4.5924e-06,-1.9094e-05,-3.3616e-07
0.99,-7.5852e-06,-2.2521e-05,3.9143e-07
1,1.8929e-05,-2.7362e-05,-4.9445e-07
