t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,-0.0015118,-0.042274,-0.062313,0.71282,0.33384,-0.74536,-0.0033226,-0.068417,-0.094015,0.15962,0.055837,-0.1156,0.015856,0.0073469,-0.086354,-0.32778,0.24125,0.16522,-0.023473,-0.01068,-0.046648,-0.1034,0.037695,0.05421,-0.012031,0.00041316,-0.0032013,0.0020307,0.011433,-0.005791,-0.020932,0.00022935,-0.002903,-0.0010672,0.00031196,0.0019682
0.01,0.0015871,-0.042057,-0.0605,0.71079,0.33879,-0.7479,0.0042296,-0.072599,-0.094981,0.16238,0.056694,-0.11602,0.018584,0.0074351,-0.085624,-0.30704,0.23669,0.13033,-0.01718,-0.01113,-0.047376,-0.10153,0.038058,0.05489,-0.011831,0.00040002,-0.003174,0.0028469,0.009935,-0.0061239,-0.02094,0.00022986,-0.0029806,-0.0010085,0.00019899,0.0020023
0.02,0.0045436,-0.041486,-0.058806,0.70859,0.34679,-0.74837,0.011656,-0.076586,-0.095937,0.16471,0.057788,-0.1166,0.021253,0.0076199,-0.085025,-0.28592,0.23378,0.094079,-0.010932,-0.011685,-0.04839,-0.099692,0.038638,0.056327,-0.011632,0.00038932,-0.0031456,0.0035929,0.0082587,-0.0063782,-0.020965,0.00023331,-0.0030728,-0.00096011,9.1221e-05,0.0020466
0.03,0.0073057,-0.040586,-0.057277,0.70631,0.35838,-0.74703,0.018799,-0.080376,-0.096901,0.1666,0.059124,-0.11731,0.023811,0.0078907,-0.08453,-0.26408,0.23281,0.056273,-0.0048171,-0.012383,-0.049687,-0.097846,0.039422,0.058468,-0.011436,0.00038096,-0.0031148,0.0042668,0.0064444,-0.0065522,-0.021006,0.00024068,-0.0031772,-0.00092156,-1.0111e-05,0.0021018
0.04,0.0098298,-0.039372,-0.055954,0.70385,0.3738,-0.74411,0.025512,-0.083964,-0.097887,0.16804,0.060669,-0.11815,0.026202,0.0082467,-0.084129,-0.24147,0.23405,0.016938,0.001051,-0.013259,-0.05126,-0.095965,0.040369,0.061272,-0.011243,0.00037479,-0.0030802,0.004866,0.0045356,-0.0066444,-0.021061,0.00025305,-0.0032911,-0.00089235,-0.00010387,0.0021686
0.05,0.012089,-0.037865,-0.05486,0.70137,0.39317,-0.73973,0.031673,-0.087331,-0.098906,0.16901,0.062394,-0.11903,0.028376,0.008686,-0.083802,-0.21813,0.23765,-0.023712,0.0065641,-0.014329,-0.053102,-0.094014,0.041434,0.064728,-0.011053,0.00037047,-0.0030409,0.0053896,0.0025741,-0.0066555,-0.02113,0.0002711,-0.0034123,-0.00087155,-0.00018938,0.0022467
0.06,0.014072,-0.036088,-0.054005,0.69924,0.41637,-0.73392,0.037193,-0.090447,-0.09997,0.16949,0.064283,-0.11984,0.030294,0.0092068,-0.083519,-0.19417,0.24368,-0.065198,0.011621,-0.015583,-0.05521,-0.091957,0.042571,0.068871,-0.010864,0.0003676,-0.0029958,0.0058361,0.00059792,-0.0065883,-0.021211,0.00029513,-0.0035383,-0.00085813,-0.00026637,0.0023341
0.07,0.015771,-0.034061,-0.053388,0.69768,0.44302,-0.72664,0.041987,-0.093279,-0.10109,0.16949,0.066287,-0.12044,0.031918,0.0098151,-0.08326,-0.16987,0.25199,-0.10675,0.016105,-0.016995,-0.057574,-0.089785,0.043704,0.07376,-0.010677,0.00036572,-0.0029446,0.0062033,-0.0013507,-0.0064466,-0.021303,0.00032543,-0.0036669,-0.00085111,-0.00033456,0.002429
0.08,0.017187,-0.031809,-0.053001,0.69696,0.4726,-0.71788,0.045993,-0.095796,-0.10228,0.16898,0.068358,-0.12073,0.033218,0.010514,-0.083,-0.14563,0.26233,-0.14746,0.019911,-0.018534,-0.060186,-0.087504,0.04475,0.079432,-0.01049,0.0003644,-0.0028868,0.0064879,-0.00323,-0.0062354,-0.021402,0.00036207,-0.0037956,-0.00084952,-0.00039386,0.0025288
0.09,0.018332,-0.029369,-0.052822,0.69752,0.50452,-0.70767,0.049196,-0.097977,-0.10357,0.16802,0.070469,-0.1206,0.034182,0.011295,-0.082712,-0.12196,0.27437,-0.18643,0.022967,-0.020167,-0.063043,-0.085139,0.045643,0.085884,-0.010304,0.00036339,-0.0028225,0.006687,-0.0050079,-0.0059617,-0.021507,0.00040484,-0.0039227,-0.00085271,-0.00044453,0.0026303
