t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,0.0020109,-0.0037159,-0.040249,0.28581,0.82605,0.028028,0.0043962,-0.062981,-0.093833,0.024613,0.067634,-0.025579,0.0023964,0.0058725,-0.03693,-0.19299,0.67679,0.2179,-0.0010144,0.026606,-0.071072,-0.018323,0.058308,0.03151,-0.0082388,5.2572e-05,-0.0003413,-0.0010381,-0.00016387,0.0017017,-0.022583,0.00026346,-0.00060193,-0.0001034,-8.7008e-06,0.00061514
0.01,0.0021135,-0.0034795,-0.038292,0.27961,0.84977,0.023675,0.0051022,-0.060989,-0.096004,0.024014,0.06939,-0.026014,0.0025696,0.0062567,-0.035338,-0.19113,0.70363,0.22434,5.5858e-05,0.030331,-0.07356,-0.018162,0.060763,0.032706,-0.0079931,4.9436e-05,-0.00033295,-0.00087655,-0.00079381,0.0017424,-0.022724,0.00023013,-0.00061488,-9.5702e-05,-2.3118e-05,0.00058336
0.02,0.002176,-0.0031932,-0.036319,0.27248,0.87651,0.019716,0.0057434,-0.058422,-0.098258,0.023344,0.071338,-0.025953,0.0026952,0.0065321,-0.033704,-0.18899,0.73435,0.22715,0.0010454,0.033908,-0.07618,-0.017949,0.063388,0.033645,-0.0077455,4.6393e-05,-0.00032508,-0.00072401,-0.0013755,0.0017797,-0.022872,0.00019664,-0.00063007,-8.8879e-05,-3.4812e-05,0.00055099
0.03,0.0022018,-0.0028664,-0.034342,0.26444,0.9067,0.016206,0.0063242,-0.055285,-0.1006,0.022616,0.073468,-0.025406,0.002776,0.0067047,-0.032039,-0.18653,0.7695,0.22633,0.0019496,0.037351,-0.07893,-0.017686,0.066178,0.034459,-0.0074963,4.3567e-05,-0.00031721,-0.00058028,-0.0019055,0.0018132,-0.023029,0.00016375,-0.00064667,-8.3118e-05,-4.3965e-05,0.00051828
0.04,0.0021952,-0.0025089,-0.032373,0.25549,0.9408,0.013112,0.0068523,-0.051588,-0.10303,0.021846,0.075764,-0.02439,0.0028157,0.0067818,-0.030354,-0.18373,0.80965,0.22204,0.002766,0.040665,-0.081812,-0.017379,0.06912,0.035279,-0.0072452,4.1061e-05,-0.00030888,-0.00044539,-0.0023824,0.0018419,-0.023195,0.00013225,-0.00066384,-7.8605e-05,-5.086e-05,0.00048549
0.05,0.0021609,-0.0021291,-0.03042,0.24564,0.97919,0.010365,0.0073354,-0.047333,-0.10555,0.021049,0.078194,-0.022916,0.0028187,0.0067734,-0.028658,-0.18055,0.85525,0.21465,0.0034923,0.043859,-0.084829,-0.017035,0.072187,0.036238,-0.0069923,3.8964e-05,-0.0002997,-0.00031952,-0.0028057,0.0018648,-0.023368,0.00010293,-0.00068069,-7.5513e-05,-5.5801e-05,0.00045287
0.06,0.002104,-0.0017372,-0.028492,0.23494,1.0222,0.0077331,0.007787,-0.042539,-0.10816,0.020247,0.080709,-0.021003,0.00279,0.0066877,-0.026962,-0.17697,0.90665,0.2045,0.0041313,0.046934,-0.087984,-0.016659,0.075329,0.037462,-0.0067376,3.731e-05,-0.00028943,-0.000203,-0.0031784,0.0018808,-0.02355,7.6466e-05,-0.00069651,-7.3998e-05,-5.9176e-05,0.00042061
0.07,0.0020297,-0.0013427,-0.026595,0.22341,1.0699,0.0049323,0.008221,-0.037222,-0.11084,0.019463,0.083234,-0.01866,0.002735,0.006534,-0.025274,-0.17297,0.96399,0.19206,0.0046866,0.049887,-0.091277,-0.016262,0.078469,0.039067,-0.006481,3.6114e-05,-0.00027791,-9.6226e-05,-0.0035046,0.0018888,-0.023741,5.3451e-05,-0.00071058,-7.4197e-05,-6.1378e-05,0.00038892
0.08,0.001943,-0.00095392,-0.024733,0.21111,1.1222,0.0016864,0.0086505,-0.0314,-0.1136,0.01872,0.085679,-0.015886,0.0026589,0.0063226,-0.0236,-0.16852,1.0271,0.17798,0.0051615,0.052716,-0.094713,-0.015854,0.081509,0.041156,-0.0062225,3.5379e-05,-0.000265,4.0636e-07,-0.0037894,0.0018875,-0.02394,3.4481e-05,-0.00072212,-7.6224e-05,-6.2803e-05,0.00035799
0.09,0.0018481,-0.0005801,-0.022905,0.1981,1.1784,-0.0023949,0.0090899,-0.02511,-0.11641,0.018049,0.087904,-0.012682,0.0025665,0.0060614,-0.021941,-0.16364,1.0953,0.1628,0.0055611,0.055403,-0.098275,-0.015451,0.084294,0.043814,-0.0059621,3.5063e-05,-0.00025069,8.6524e-05,-0.0040402,0.0018757,-0.024147,1.9962e-05,-0.00073045,-8.0176e-05,-6.3846e-05,0.00032799
