t, x, y, z, roll, pitch, yaw, xdot, ydot, zdot, rolldot, pitchdot, yawdot
0,0,0,0,0,-0.19141,0,11.382,0,-4.5832,0,0,0
0.01,0.12034,-2.7435e-11,-0.023183,-1.3765e-08,-0.19129,6.8849e-10,11.404,-1.3866e-09,-4.4721,9.1258e-07,0.24286,-1.6846e-07
0.02,0.24064,-2.0369e-11,-0.045128,-1.8639e-08,-0.18875,1.3111e-10,11.433,-3.7788e-09,-4.3389,1.5776e-06,0.46237,-3.0649e-07
0.03,0.36092,-8.451e-13,-0.065928,-1.5636e-08,-0.18398,-1.5244e-09,11.47,-6.8639e-09,-4.1861,2.026e-06,0.65941,-4.1685e-07
0.04,0.48121,9.0926e-12,-0.085674,-5.7702e-09,-0.17718,-4.1303e-09,11.512,-1.0329e-08,-4.0162,2.289e-06,0.83487,-5.0228e-07
0.05,0.60153,-1.2599e-11,-0.10446,9.9451e-09,-0.16854,-7.5388e-09,11.56,-1.3863e-08,-3.8316,2.3975e-06,0.98962,-5.6555e-07
0.06,0.72188,-8.7963e-11,-0.12238,3.0496e-08,-0.15827,-1.1602e-08,11.612,-1.7151e-08,-3.6348,2.3826e-06,1.1245,-6.094e-07
0.07,0.8423,-2.3904e-10,-0.13952,5.4867e-08,-0.14656,-1.6173e-08,11.667,-1.9882e-08,-3.4283,2.2753e-06,1.2405,-6.366e-07
0.08,0.96281,-4.8788e-10,-0.15597,8.2046e-08,-0.13361,-2.1103e-08,11.725,-2.1743e-08,-3.2144,2.1067e-06,1.3384,-6.4988e-07
0.09,1.0834,-8.5652e-10,-0.17183,1.1102e-07,-0.11961,-2.6244e-08,11.786,-2.2421e-08,-2.9958,1.9078e-06,1.4191,-6.5201e-07
0.1,1.2041,-1.367e-09,-0.1872,1.4077e-07,-0.10477,-3.145e-08,11.846,-2.1604e-08,-2.7749,1.7096e-06,1.4835,-6.4573e-07
0.11,1.325,-2.0414e-09,-0.20215,1.7028e-07,-0.089275,-3.6571e-08,11.908,-1.8979e-08,-2.5541,1.5433e-06,1.5325,-6.3381e-07
0.12,1.446,-2.9017e-09,-0.21679,1.9855e-07,-0.073328,-4.1461e-08,11.968,-1.4233e-08,-2.3359,1.4397e-06,1.5669,-6.1899e-07
0.13,1.5672,-3.97e-09,-0.2312,2.2455e-07,-0.057124,-4.5972e-08,12.027,-7.0542e-09,-2.1228,1.4301e-06,1.5876,-6.0402e-07
0.14,1.6887,-5.2683e-09,-0.24549,2.4728e-07,-0.040863,-4.9956e-08,12.083,2.8703e-09,-1.9173,1.5454e-06,1.5956,-5.9167e-07
0.15,1.8103,-6.8186e-09,-0.25973,2.6573e-07,-0.024739,-5.3265e-08,12.137,1.5849e-08,-1.7217,1.8164e-06,1.5916,-5.8467e-07
0.16,1.9321,-8.6316e-09,-0.27402,2.7999e-07,-0.0088943,-5.5812e-08,12.186,3.1635e-08,-1.5377,2.2454e-06,1.5768,-5.8409e-07
0.17,2.0542,-1.0696e-08,-0.28844,2.9229e-07,0.0066425,-5.7624e-08,12.232,4.8915e-08,-1.3653,2.7794e-06,1.5529,-5.878e-07
0.18,2.1766,-1.3e-08,-0.30305,3.051e-07,0.021854,-5.8742e-08,12.276,6.625e-08,-1.204,3.3591e-06,1.5215,-5.9329e-07
0.19,2.2991,-1.5528e-08,-0.31794,3.2089e-07,0.036722,-5.9205e-08,12.317,8.2202e-08,-1.0536,3.9252e-06,1.4843,-5.9804e-07
0.2,2.4219,-1.8268e-08,-0.33317,3.4213e-07,0.051231,-5.9054e-08,12.356,9.5332e-08,-0.91387,4.4184e-06,1.443,-5.9957e-07
0.21,2.5449,-2.1207e-08,-0.34883,3.713e-07,0.065362,-5.8329e-08,12.393,1.042e-07,-0.78441,4.7795e-06,1.3992,-5.9535e-07
0.22,2.6682,-2.433e-08,-0.36499,4.1085e-07,0.079099,-5.7071e-08,12.429,1.0738e-07,-0.66497,4.949e-06,1.3546,-5.8287e-07
0.23,2.7917,-2.7626e-08,-0.38173,4.6253e-07,0.092425,-5.532e-08,12.464,1.0367e-07,-0.55523,4.8823e-06,1.3108,-5.6022e-07
0.24,2.9154,-3.1086e-08,-0.39908,5.2377e-07,0.10534,-5.3113e-08,12.499,9.3383e-08,-0.45486,4.6183e-06,1.268,-5.2884e-07
0.25,3.0393,-3.4704e-08,-0.41708,5.9048e-07,0.11785,-5.0489e-08,12.533,7.7344e-08,-0.36351,4.2264e-06,1.2263,-4.914e-07
0.26,3.1635,-3.8474e-08,-0.43579,6.5854e-07,0.12995,-4.7486e-08,12.567,5.6385e-08,-0.28081,3.776e-06,1.1855,-4.5055e-07
0.27,3.2878,-4.2388e-08,-0.45523,7.2386e-07,0.14165,-4.4141e-08,12.601,3.1339e-08,-0.20641,3.3364e-06,1.1457,-4.0896e-07
0.28,3.4124,-4.6441e-08,-0.47545,7.8232e-07,0.15296,-4.0492e-08,12.634,3.0365e-09,-0.13996,2.977e-06,1.1068,-3.6931e-07
0.29,3.5371,-5.0627e-08,-0.49649,8.2982e-07,0.16387,-3.6577e-08,12.667,-2.769e-08,-0.081095,2.7672e-06,1.0688,-3.3425e-07
0.3,3.6621,-5.4938e-08,-0.51838,8.6246e-07,0.17439,-3.2431e-08,12.701,-6.0043e-08,-0.029466,2.7736e-06,1.0315,-3.0635e-07
0.31,3.7872,-5.9359e-08,-0.54116,8.8092e-07,0.18452,-2.8045e-08,12.734,-9.4006e-08,0.015314,3.0017e-06,0.99514,-2.8589e-07
0.32,3.9125,-6.3864e-08,-0.56483,8.9041e-07,0.19429,-2.3365e-08,12.768,-1.3034e-07,0.053658,3.3959e-06,0.95964,-2.7091e-07
0.33,4.0379,-6.8428e-08,-0.58943,8.9634e-07,0.2037,-1.8335e-08,12.801,-1.6983e-07,0.085979,3.8981e-06,0.92512,-2.5932e-07
0.34,4.1636,-7.3026e-08,-0.61495,9.0413e-07,0.21277,-1.2898e-08,12.835,-2.1328e-07,0.11269,4.4502e-06,0.89165,-2.4906e-07
0.35,4.2893,-7.7632e-08,-0.64143,9.192e-07,0.22151,-6.9977e-09,12.87,-2.6148e-07,0.13421,4.9942e-06,0.85932,-2.3805e-07
0.36,4.4152,-8.2221e-08,-0.66887,9.4695e-07,0.22994,-5.788e-10,12.904,-3.1522e-07,0.15094,5.4719e-06,0.82819,-2.2421e-07
0.37,4.5413,-8.6768e-08,-0.6973,9.928e-07,0.23807,6.4154e-09,12.939,-3.7529e-07,0.16331,5.8252e-06,0.79835,-2.0549e-07
0.38,4.6675,-9.125e-08,-0.72673,1.0595e-06,0.24592,1.4005e-08,12.974,-4.4226e-07,0.17168,6.0201e-06,0.76983,-1.809e-07
0.39,4.7938,-9.5655e-08,-0.75715,1.1428e-06,0.25349,2.2115e-08,13.01,-5.1608e-07,0.17632,6.0881e-06,0.74254,-1.5253e-07
0.4,4.9203,-9.9973e-08,-0.78857,1.2369e-06,0.26078,3.0651e-08,13.046,-5.9658e-07,0.17748,6.0718e-06,0.71641,-1.2295e-07
0.41,5.0468,-1.0419e-07,-0.821,1.3363e-06,0.26783,3.952e-08,13.082,-6.836e-07,0.1754,6.0138e-06,0.69132,-9.4744e-08
0.42,5.1735,-1.083e-07,-0.85443,1.4353e-06,0.27462,4.863e-08,13.119,-7.7699e-07,0.17034,5.9569e-06,0.66719,-7.0495e-08
0.43,5.3003,-1.123e-07,-0.88887,1.5284e-06,0.28117,5.7887e-08,13.156,-8.7658e-07,0.16253,5.9437e-06,0.64392,-5.2785e-08
0.44,5.4272,-1.1616e-07,-0.92431,1.61e-06,0.2875,6.7199e-08,13.193,-9.8222e-07,0.15222,6.0168e-06,0.62142,-4.4196e-08
0.45,5.5542,-1.1988e-07,-0.96077,1.6751e-06,0.29361,7.6475e-08,13.231,-1.0937e-06,0.13966,6.2122e-06,0.59959,-4.6999e-08
0.46,5.6813,-1.2346e-07,-0.99822,1.7257e-06,0.2995,8.5646e-08,13.269,-1.2106e-06,0.125,6.509e-06,0.57836,-6.0781e-08
0.47,5.8085,-1.2688e-07,-1.0367,1.7666e-06,0.30518,9.4655e-08,13.307,-1.3322e-06,0.10836,6.8571e-06,0.55766,-8.3766e-08
0.48,5.9358,-1.3015e-07,-1.0761,1.8032e-06,0.31065,1.0344e-07,13.346,-1.4581e-06,0.089863,7.2064e-06,0.53744,-1.1416e-07
0.49,6.0632,-1.3326e-07,-1.1166,1.8405e-06,0.31593,1.1196e-07,13.384,-1.5875e-06,0.069631,7.5064e-06,0.51762,-1.5019e-07
0.5,6.1907,-1.362e-07,-1.158,1.8837e-06,0.321,1.2014e-07,13.423,-1.7198e-06,0.047783,7.707e-06,0.49815,-1.9005e-07
0.51,6.3182,-1.3898e-07,-1.2003,1.9379e-06,0.32588,1.2792e-07,13.462,-1.8545e-06,0.024439,7.7579e-06,0.47896,-2.3197e-07
0.52,6.4459,-1.4158e-07,-1.2437,2.0082e-06,0.33058,1.3526e-07,13.501,-1.991e-06,-0.00028088,7.6098e-06,0.45999,-2.7418e-07
0.53,6.5736,-1.4401e-07,-1.288,2.095e-06,0.33508,1.421e-07,13.54,-2.1284e-06,-0.026291,7.259e-06,0.44118,-3.1632e-07
0.54,6.7015,-1.463e-07,-1.3332,2.1929e-06,0.3394,1.4838e-07,13.58,-2.2656e-06,-0.053551,6.7638e-06,0.42249,-3.5994e-07
0.55,6.8294,-1.4846e-07,-1.3794,2.2959e-06,0.34353,1.5406e-07,13.619,-2.4014e-06,-0.082026,6.1871e-06,0.40387,-4.0674e-07
