t, affine_elevL, affine_elevR, affine_throttle
0,-1.0918e-07,-1.0918e-07,-1.607e-08
0.01,-9.7724e-08,-9.7724e-08,-1.4554e-08
0.02,-8.574e-08,-8.574e-08,-1.1348e-08
0.03,-7.0367e-08,-7.0367e-08,-8.913e-09
0.04,-4.9388e-08,-4.9388e-08,-8.1344e-09
0.05,-2.5621e-08,-2.5621e-08,-6.9548e-09
0.06,-3.6742e-09,-3.6742e-09,-5.8058e-09
0.07,1.1593e-08,1.1593e-08,-5.2397e-09
0.08,1.8791e-08,1.8791e-08,-4.9016e-09
0.09,2.2312e-08,2.2312e-08,-3.4681e-09
0.1,1.992e-08,1.992e-08,-1.7893e-09
0.11,9.3364e-09,9.3364e-09,-8.1123e-10
0.12,7.6843e-09,7.6843e-09,-8.4027e-10
0.13,1.7484e-08,1.7484e-08,-1.0057e-09
0.14,2.4191e-08,2.4191e-08,-4.2843e-10
0.15,2.818e-08,2.818e-08,-1.5012e-10
0.16,3.2377e-08,3.2377e-08,-5.5457e-10
0.17,3.5488e-08,3.5488e-08,-1.1753e-09
0.18,3.5532e-08,3.5532e-08,-1.5766e-09
0.19,3.2065e-08,3.2065e-08,-1.8435e-09
0.2,2.5064e-08,2.5064e-08,-2.1627e-09
0.21,1.6513e-08,1.6513e-08,-2.8375e-09
0.22,8.4182e-09,8.4182e-09,-3.7912e-09
0.23,-2.5137e-10,-2.5137e-10,-4.5375e-09
0.24,-1.0513e-08,-1.0513e-08,-4.5887e-09
0.25,-1.6805e-08,-1.6805e-08,-3.8811e-09
0.26,-1.6329e-08,-1.6329e-08,-2.929e-09
0.27,-1.4837e-08,-1.4837e-08,-2.0896e-09
0.28,-1.5314e-08,-1.5314e-08,-1.4951e-09
0.29,-1.425e-08,-1.425e-08,-8.2094e-10
0.3,-1.4228e-08,-1.4228e-08,-2.8566e-10
0.31,-1.7742e-08,-1.7742e-08,-1.2152e-10
0.32,-1.7783e-08,-1.7783e-08,-8.8144e-11
0.33,-1.4936e-08,-1.4936e-08,-7.0483e-11
0.34,-1.4779e-08,-1.4779e-08,-8.8312e-11
0.35,-2.9118e-08,-2.9118e-08,-6.8058e-12
0.36,-4.8089e-08,-4.8089e-08,2.4562e-10
0.37,-4.7047e-08,-4.7047e-08,2.3624e-10
0.38,-2.6175e-08,-2.6175e-08,-2.7033e-10
0.39,-1.8074e-08,-1.8074e-08,-5.085e-10
0.4,-2.4471e-08,-2.4471e-08,-1.9554e-10
0.41,-2.0417e-08,-2.0417e-08,-4.053e-11
0.42,-1.2022e-08,-1.2022e-08,-2.917e-11
0.43,-6.5618e-09,-6.5618e-09,-4.9135e-12
0.44,-1.2452e-09,-1.2452e-09,-1.7409e-11
0.45,7.191e-10,7.191e-10,-4.0083e-12
0.46,-2.2483e-09,-2.2483e-09,-1.633e-11
0.47,1.8091e-09,1.8091e-09,-8.0309e-12
0.48,1.7436e-09,1.7436e-09,4.4308e-13
0.49,6.66e-09,6.66e-09,1.4877e-11
0.5,0,2.5849e-26,2.5244e-29
