t, affine_elevL, affine_elevR, affine_throttle
0,-0.0013318,-0.0013318,-2.6694e-05
0.01,-0.0020171,-0.0020173,6.9789e-05
0.02,-0.0026911,-0.0026915,0.00013058
0.03,-0.0033341,-0.0033346,0.0001621
0.04,-0.0039268,-0.0039275,0.0001706
0.05,-0.0044503,-0.0044513,0.00016132
0.06,-0.0048865,-0.0048876,0.00013905
0.07,-0.005219,-0.0052202,0.00010854
0.08,-0.0054333,-0.0054346,7.3847e-05
0.09,-0.0055173,-0.0055187,3.8232e-05
0.1,-0.005462,-0.0054633,4.9254e-06
0.11,-0.0052614,-0.0052627,-2.3305e-05
0.12,-0.0049149,-0.0049161,-4.483e-05
0.13,-0.004425,-0.0044261,-5.8181e-05
0.14,-0.0037974,-0.0037983,-6.2028e-05
0.15,-0.0030453,-0.003046,-5.6075e-05
0.16,-0.0021822,-0.0021827,-4.0289e-05
0.17,-0.0012016,-0.0012018,-1.395e-05
0.18,-0.00019774,-0.00019771,1.8504e-05
0.19,0.00073812,0.00073837,5.1e-05
0.2,0.0015647,0.0015651,7.9329e-05
0.21,0.0022879,0.0022885,0.00010298
0.22,0.0028898,0.0028906,0.00012171
0.23,0.0033626,0.0033635,0.00013542
0.24,0.0037105,0.0037115,0.00014408
0.25,0.0039408,0.0039419,0.00014775
0.26,0.0040563,0.0040574,0.00014681
0.27,0.0040586,0.0040597,0.00014174
0.28,0.0039506,0.0039518,0.00013312
0.29,0.0037395,0.0037406,0.0001218
0.3,0.003434,0.003435,0.00010873
0.31,0.0030434,0.0030444,9.486e-05
0.32,0.0025791,0.0025799,8.1219e-05
0.33,0.0020527,0.0020534,6.8752e-05
0.34,0.0014744,0.0014748,5.8365e-05
0.35,0.00085983,0.00086003,5.0653e-05
0.36,0.00023674,0.00023668,4.6069e-05
0.37,-0.00031864,-0.00031893,4.4835e-05
0.38,-0.00078209,-0.00078258,4.6445e-05
0.39,-0.0011575,-0.0011581,5.0241e-05
0.4,-0.0014488,-0.0014496,5.5518e-05
0.41,-0.0016602,-0.0016611,6.1586e-05
0.42,-0.0017966,-0.0017975,6.7796e-05
