t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,0.20424,-0.33245,-0.43328,0.95463,0.31983,-1.9811,-0.090959,-0.1896,-0.098191,0.28536,0.10961,-0.47559,0.097039,0.03803,-0.57596,-1.3337,3.083,1.592,0.02984,0.16989,-0.23595,-0.27989,0.61611,0.37393,-0.2472,-0.013117,-0.03077,0.048477,0.036196,-0.24622,-0.24022,-0.02575,-0.017332,0.036673,-0.0030819,-0.064481
0.01,0.20596,-0.32176,-0.41943,0.95567,0.26722,-1.965,-0.083859,-0.18589,-0.09425,0.28531,0.11154,-0.46944,0.099511,0.035164,-0.55623,-1.3822,3.1294,1.6301,0.033597,0.17447,-0.23556,-0.28932,0.61429,0.36798,-0.23902,-0.013138,-0.030176,0.045129,0.022099,-0.24247,-0.23553,-0.026031,-0.017631,0.036039,-0.0037597,-0.06235
0.02,0.20703,-0.31114,-0.4045,0.95784,0.21483,-1.9504,-0.076852,-0.18262,-0.090063,0.28522,0.11337,-0.46401,0.1012,0.032144,-0.5365,-1.4322,3.1797,1.6614,0.036688,0.17916,-0.23564,-0.29833,0.61288,0.36056,-0.23096,-0.013165,-0.02957,0.041887,0.0086809,-0.2385,-0.23098,-0.026319,-0.017963,0.035411,-0.0043725,-0.060218
0.03,0.20745,-0.30057,-0.38862,0.96114,0.16303,-1.9373,-0.069954,-0.17983,-0.085645,0.28509,0.11514,-0.45931,0.10214,0.029007,-0.51677,-1.4835,3.2335,1.6852,0.039133,0.18396,-0.23621,-0.30686,0.61186,0.35163,-0.22303,-0.013197,-0.028954,0.038731,-0.0040262,-0.23428,-0.22657,-0.026614,-0.018326,0.03479,-0.0049204,-0.058085
0.04,0.20721,-0.29004,-0.3719,0.96559,0.11224,-1.9261,-0.063178,-0.17752,-0.08101,0.28493,0.11687,-0.45537,0.10233,0.025785,-0.49708,-1.5358,3.2905,1.7005,0.040954,0.18883,-0.2373,-0.31484,0.61118,0.34114,-0.21522,-0.013231,-0.028331,0.035638,-0.015988,-0.2298,-0.22229,-0.026915,-0.018717,0.034176,-0.0054033,-0.055949
0.05,0.20634,-0.27957,-0.3545,0.97118,0.06288,-1.9169,-0.056537,-0.1757,-0.076171,0.28477,0.1186,-0.4522,0.1018,0.022504,-0.47747,-1.5888,3.3502,1.7066,0.042172,0.19376,-0.23891,-0.32221,0.6108,0.32907,-0.20753,-0.013268,-0.027707,0.032589,-0.02717,-0.22505,-0.21815,-0.02722,-0.019135,0.033568,-0.0058208,-0.053812
0.06,0.20486,-0.26914,-0.33657,0.97791,0.015417,-1.9099,-0.05004,-0.17439,-0.071144,0.28459,0.12036,-0.44979,0.10057,0.019188,-0.45795,-1.6423,3.4126,1.7026,0.04281,0.19872,-0.24108,-0.32893,0.61067,0.3154,-0.19997,-0.013305,-0.027085,0.02956,-0.037539,-0.22001,-0.21414,-0.027529,-0.019579,0.032966,-0.0061727,-0.051673
0.07,0.20279,-0.25877,-0.31825,0.9857,-0.029602,-1.9054,-0.043682,-0.17358,-0.065943,0.28441,0.12218,-0.44813,0.098681,0.01586,-0.43857,-1.6958,3.4768,1.6876,0.042913,0.20364,-0.2438,-0.3349,0.61074,0.30011,-0.19253,-0.013341,-0.026467,0.026533,-0.04708,-0.21469,-0.21025,-0.02784,-0.020048,0.032371,-0.0064612,-0.049533
0.08,0.20017,-0.24845,-0.29965,0.9944,-0.071597,-1.9034,-0.037456,-0.17329,-0.060582,0.2842,0.12409,-0.44721,0.096179,0.012541,-0.41934,-1.7487,3.5424,1.6605,0.042541,0.20846,-0.2471,-0.34004,0.61096,0.2832,-0.18521,-0.013375,-0.025852,0.023494,-0.055791,-0.20906,-0.20649,-0.028152,-0.020542,0.031781,-0.0066896,-0.047394
0.09,0.19704,-0.23817,-0.28093,1.0039,-0.10991,-1.9042,-0.031352,-0.1735,-0.05508,0.28394,0.12613,-0.447,0.093108,0.0092468,-0.40031,-1.8005,3.6086,1.6204,0.041751,0.2131,-0.25095,-0.34428,0.61129,0.26469,-0.17801,-0.013405,-0.025242,0.020426,-0.063666,-0.20313,-0.20286,-0.028464,-0.021059,0.031198,-0.0068607,-0.045257
