t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,0.040627,-0.0077682,-0.02941,2.6231,0.38041,-1.3888,-0.030293,0.094824,-0.042401,0.34893,0.036771,0.18355,0.040627,0.0077682,-0.02941,-2.6231,0.38041,1.3888,-0.030293,-0.094824,-0.042401,-0.34893,0.036771,-0.18355,-0.0052016,7.3682e-13,-0.0037635,-9.7754e-11,0.023087,1.8392e-09,-0.0051333,1.5319e-10,-0.0046278,3.0567e-11,0.0015096,7.8664e-10
0.01,0.043726,-0.0080277,-0.026018,3.0162,0.35449,-1.3779,-0.025224,0.093482,-0.041613,0.35562,0.035393,0.20534,0.043726,0.0080277,-0.026018,-3.0162,0.35449,1.3779,-0.025224,-0.093482,-0.041613,-0.35562,0.035393,-0.20534,-0.0051738,6.6931e-13,-0.0036658,5.3916e-10,0.019564,1.627e-09,-0.0047463,1.2458e-10,-0.0045542,2.5116e-11,0.0011405,6.8713e-10
0.02,0.048201,-0.0083652,-0.022764,3.5265,0.33482,-1.3976,-0.020451,0.094518,-0.04174,0.37305,0.035684,0.22806,0.048201,0.0083652,-0.022764,-3.5265,0.33482,1.3976,-0.020451,-0.094518,-0.04174,-0.37305,0.035684,-0.22806,-0.0051223,6.323e-13,-0.0036811,1.0642e-09,0.016617,1.4948e-09,-0.0044898,1.0511e-10,-0.0046059,2.5706e-11,0.00084492,6.1749e-10
0.03,0.052963,-0.0087124,-0.018809,4.1068,0.31212,-1.4279,-0.014941,0.096402,-0.041597,0.39702,0.037028,0.24978,0.052963,0.0087124,-0.018809,-4.1068,0.31212,1.4279,-0.014941,-0.096402,-0.041597,-0.39702,0.037028,-0.24978,-0.0050418,6.1092e-13,-0.0037919,1.5552e-09,0.014076,1.4349e-09,-0.0043363,9.5353e-11,-0.0047772,3.463e-11,0.00060508,5.7642e-10
0.04,0.057069,-0.0090097,-0.01387,4.7059,0.28196,-1.4547,-0.0082002,0.098112,-0.04051,0.42488,0.039301,0.26808,0.057069,0.0090097,-0.01387,-4.7059,0.28196,1.4547,-0.0082002,-0.098112,-0.04051,-0.42488,0.039301,-0.26808,-0.0049311,5.8874e-13,-0.0039809,2.069e-09,0.011744,1.4433e-09,-0.0042626,9.569e-11,-0.0050636,5.2009e-11,0.00040556,5.6204e-10
0.05,0.059797,-0.0091911,-0.0080867,5.2674,0.24416,-1.4693,-6.9872e-05,0.09907,-0.038197,0.45514,0.042705,0.28022,0.059797,0.0091911,-0.0080867,-5.2674,0.24416,1.4693,-6.9872e-05,-0.09907,-0.038197,-0.45514,0.042705,-0.28022,-0.0047906,5.5591e-13,-0.0042324,2.6352e-09,0.0094476,1.5065e-09,-0.0042494,1.0072e-10,-0.0054614,7.539e-11,0.00023416,5.6665e-10
0.06,0.06071,-0.0091883,-0.0019022,5.7313,0.20274,-1.4676,0.0094156,0.09913,-0.034625,0.48737,0.047611,0.28354,0.06071,0.0091883,-0.0019022,-5.7313,0.20274,1.4676,0.0094156,-0.09913,-0.034625,-0.48737,0.047611,-0.28354,-0.0046216,5.0264e-13,-0.0045314,3.2625e-09,0.0070338,1.6111e-09,-0.0042791,1.0379e-10,-0.0059675,1.0018e-10,8.1276e-05,5.8139e-10
0.07,0.059646,-0.0089713,0.0041211,6.04,0.16414,-1.4471,0.020152,0.09817,-0.029876,0.5214,0.054449,0.27608,0.059646,0.0089713,0.0041211,-6.04,0.16414,1.4471,0.020152,-0.09817,-0.029876,-0.5214,0.054449,-0.27608,-0.0044271,4.9871e-13,-0.004863,3.9188e-09,0.004383,1.7586e-09,-0.0043362,1.0187e-10,-0.0065769,1.2046e-10,-6.1799e-05,6.0483e-10
0.08,0.056642,-0.0086079,0.0094194,6.1529,0.13584,-1.4048,0.03204,0.095764,-0.024033,0.55694,0.063704,0.25769,0.056642,0.0086079,0.0094194,-6.1529,0.13584,1.4048,0.03204,-0.095764,-0.024033,-0.55694,0.063704,-0.25769,-0.0042105,5.3295e-13,-0.0052113,4.5814e-09,0.0014249,1.9386e-09,-0.0044081,9.6472e-11,-0.0072796,1.4132e-10,-0.00020444,6.2924e-10
0.09,0.051979,-0.0081122,0.013548,6.0306,0.12746,-1.338,0.04497,0.091669,-0.016982,0.59336,0.075774,0.22764,0.051979,0.0081122,0.013548,-6.0306,0.12746,1.338,0.04497,-0.091669,-0.016982,-0.59336,0.075774,-0.22764,-0.0039739,5.2323e-13,-0.0055603,5.2299e-09,-0.0018717,2.1273e-09,-0.0044839,8.8583e-11,-0.008064,1.7048e-10,-0.00035745,6.4108e-10
